Dataset	Frequency
MSV000082045	128
MSV000082048	230
MSV000082049	734
MSV000082068	9
MSV000082069	11
MSV000082071	4
MSV000082072	18
MSV000082073	18
MSV000082074	605
MSV000082081	34
MSV000082082	86
MSV000082083	19
MSV000082084	3
MSV000082085	5
MSV000082086	4
MSV000082156	2
MSV000082157	18
MSV000082178	34
MSV000082221	38
MSV000082261	51
MSV000082262	1
MSV000082268	394
MSV000082294	3
MSV000082295	3
MSV000082312	1
MSV000082321	57
MSV000082322	10
MSV000082323	47
MSV000082324	31
MSV000082325	5
MSV000082331	2
MSV000082369	6
MSV000082374	17
MSV000082379	66
MSV000082380	13
MSV000082382	3
MSV000082384	7
MSV000082385	6
MSV000082391	30
MSV000082402	66
MSV000082423	42
MSV000082428	12
MSV000082432	137
MSV000082433	93
MSV000082453	1
MSV000082480	10
MSV000082493	208
MSV000082582	7
MSV000082608	151
MSV000082612	197
MSV000082616	38
MSV000082618	17
MSV000082629	2
MSV000082636	1
MSV000082647	84
MSV000082649	25
MSV000082650	16
MSV000082662	10
MSV000082667	43
MSV000082674	13
MSV000082698	1
MSV000082813	18
MSV000082820	2
MSV000082924	2
MSV000082944	2
MSV000082953	15
MSV000082960	2
MSV000082963	2
MSV000082969	64
MSV000082972	18
MSV000082973	60
MSV000082999	4
MSV000083004	84
MSV000083010	604
MSV000083014	72
MSV000083024	8
MSV000083032	23
MSV000083040	17
MSV000083049	6
MSV000083055	1
MSV000083065	203
MSV000083071	2
MSV000083073	135
MSV000083077	23
MSV000083080	1
MSV000083083	415
MSV000083098	2
MSV000083102	1
MSV000083110	4
MSV000083134	3
MSV000083183	50
MSV000083263	2
MSV000083272	4
MSV000083300	1
MSV000083302	65
MSV000083320	52
MSV000083359	2
MSV000083372	7
MSV000083377	1
MSV000083378	3
MSV000083383	49
MSV000083387	2
MSV000083395	2
MSV000083396	2
MSV000083432	1
MSV000083436	1
MSV000083446	105
MSV000083462	4
MSV000083463	2
MSV000083475	29
MSV000083483	1
MSV000083521	7
MSV000083522	2
MSV000083523	14
MSV000083559	4
MSV000083578	6
MSV000083584	4
MSV000083593	84
MSV000083610	2
MSV000083647	451
MSV000083652	15
MSV000083664	53
MSV000083665	1
MSV000083666	8
MSV000083689	25
MSV000083723	10
MSV000083729	23
MSV000083757	2
MSV000083758	13
MSV000083760	115
MSV000083766	14
MSV000083772	77
MSV000083773	14
MSV000083777	8
MSV000083789	14
MSV000083825	1
MSV000083835	39
MSV000083875	2
MSV000083888	9
MSV000083889	55
MSV000083956	326
MSV000083995	1
MSV000084008	124
MSV000084010	120
MSV000084016	118
MSV000084020	1
MSV000084024	3
MSV000084060	1
MSV000084062	107
MSV000084092	5
MSV000084095	4
MSV000084099	55
MSV000084101	64
MSV000084107	109
MSV000084112	54
MSV000084116	4
MSV000084117	6
MSV000084119	4
MSV000084132	1
MSV000084158	4
MSV000084163	1
MSV000084165	2
MSV000084218	3
MSV000084219	5
MSV000084278	2
MSV000084314	253
MSV000084325	22
MSV000084472	2
MSV000084475	74
MSV000084556	1
MSV000084576	42
MSV000084591	9
MSV000084595	36
MSV000084610	6
MSV000084630	5
MSV000084641	5
MSV000084663	10
MSV000084673	12
MSV000084674	4
MSV000084680	2
MSV000084681	32
MSV000084701	4
MSV000084734	153
MSV000084738	3
MSV000084741	19
MSV000084744	1
MSV000084753	35
MSV000084771	1
MSV000084775	23
MSV000084783	1
MSV000084873	4
MSV000084884	1
MSV000084890	12
MSV000084900	798
MSV000084904	126
MSV000084907	3
MSV000084908	26
MSV000084945	1
MSV000085025	3
MSV000085071	55
MSV000085119	10
MSV000085120	63
MSV000085123	1
MSV000085129	10
MSV000085141	1
MSV000085142	69
MSV000085153	6
MSV000085226	17
MSV000085360	5
MSV000085389	319
MSV000085446	28
MSV000085467	16
MSV000085480	121
MSV000085519	1
MSV000085520	1
MSV000085537	1
MSV000085555	1
MSV000085561	68
MSV000085607	27
MSV000085619	8
MSV000085654	9
MSV000085724	27
MSV000085744	3
MSV000085777	14
MSV000085779	15
MSV000085840	16
MSV000085843	22
MSV000085844	11
MSV000085852	112
MSV000085858	2
MSV000085870	58
MSV000085879	38
MSV000085882	2
MSV000085891	16
MSV000085925	4
MSV000085944	88
MSV000085991	47
MSV000086012	1
MSV000086013	9
MSV000086014	7
MSV000086015	7
MSV000086065	1
MSV000086107	26
MSV000086131	9
MSV000086158	3
MSV000086206	2
MSV000086207	6
MSV000086209	2
MSV000086236	2
MSV000086246	21
MSV000086270	58
MSV000086287	4
MSV000086293	5
MSV000086314	19
MSV000086348	32
MSV000086349	8
MSV000086360	3
MSV000086381	1
MSV000086415	216
MSV000086428	16
MSV000086482	17
MSV000086483	15
MSV000086639	109
MSV000086676	35
MSV000086721	1
MSV000086760	17
MSV000086830	29
MSV000086879	34
MSV000086926	11
MSV000086989	13
MSV000086993	4
MSV000087005	6
MSV000087006	14
MSV000087021	91
MSV000087087	132
MSV000087093	8
MSV000087130	53
MSV000087135	4
MSV000087322	3
MSV000087364	75
MSV000087572	6
MSV000087588	5
MSV000087612	11
MSV000087629	2
MSV000087630	2
MSV000087646	26
MSV000087685	37
MSV000087690	6
MSV000087692	4
MSV000087702	10
MSV000087711	5
MSV000087745	1
MSV000087747	8
MSV000087800	12
MSV000087809	4
MSV000087885	1
MSV000087904	54
MSV000087905	68
MSV000087923	2
MSV000087935	6
MSV000087951	6
MSV000087995	4
MSV000088008	5
MSV000088021	88
MSV000088023	4
MSV000088040	143
MSV000088062	3
MSV000088087	6
MSV000088137	142
MSV000088164	4
MSV000088187	6
MSV000088196	164
MSV000088235	128
MSV000088242	45
MSV000088335	14
MSV000088336	1
MSV000088337	21
MSV000088420	42
MSV000088546	68
MSV000088564	10
MSV000088570	43
MSV000088594	4
MSV000088621	6
MSV000088640	81
MSV000088645	339
MSV000088646	431
MSV000088697	15
MSV000088790	2
MSV000088821	182
MSV000088823	117
MSV000088828	1
MSV000088829	2
MSV000088830	2
MSV000088842	119
MSV000088843	110
MSV000088872	2
MSV000088967	3
MSV000089070	3
MSV000089210	2
MSV000089249	14
MSV000089316	1
MSV000089459	2
MSV000089483	70
MSV000089491	1
MSV000089518	1
MSV000089552	4
MSV000089558	74
MSV000089653	23
MSV000089715	1
MSV000089725	66
MSV000089731	1
MSV000089808	67
MSV000089834	7
MSV000089835	1
MSV000089837	8
MSV000089900	66
MSV000090000	1
