Dataset	Frequency
MSV000082084	48
MSV000082085	75
MSV000082086	43
MSV000082128	1
MSV000082156	1
MSV000082157	5
MSV000082261	48
MSV000082262	1
MSV000082277	21
MSV000082312	126
MSV000082331	31
MSV000082374	7
MSV000082377	7
MSV000082380	93
MSV000082382	10
MSV000082406	1
MSV000082428	1
MSV000082432	222
MSV000082433	233
MSV000082463	6
MSV000082480	2
MSV000082490	49
MSV000082493	3
MSV000082522	1
MSV000082524	1
MSV000082525	1
MSV000082526	1
MSV000082527	1
MSV000082528	1
MSV000082532	1
MSV000082537	1
MSV000082539	1
MSV000082540	1
MSV000082541	1
MSV000082542	1
MSV000082544	1
MSV000082545	1
MSV000082548	1
MSV000082550	1
MSV000082552	1
MSV000082553	1
MSV000082582	250
MSV000082602	34
MSV000082608	36
MSV000082614	3
MSV000082616	1
MSV000082629	42
MSV000082630	308
MSV000082633	72
MSV000082647	81
MSV000082649	35
MSV000082650	8
MSV000082662	3
MSV000082667	8
MSV000082674	66
MSV000082678	16
MSV000082680	9
MSV000082691	2
MSV000082704	1
MSV000082712	7
MSV000082713	2
MSV000082716	2
MSV000082722	5
MSV000082724	1
MSV000082728	15
MSV000082729	1
MSV000082735	3
MSV000082740	1
MSV000082743	32
MSV000082744	4
MSV000082776	10
MSV000082802	106
MSV000082813	2
MSV000082831	2
MSV000082869	78
MSV000082891	47
MSV000082905	2
MSV000082924	74
MSV000082952	25
MSV000082953	294
MSV000082962	3
MSV000082972	2
MSV000082973	48
MSV000082999	24
MSV000083010	2
MSV000083024	17
MSV000083032	1
MSV000083065	4
MSV000083073	37
MSV000083077	253
MSV000083083	48
MSV000083094	6
MSV000083098	50
MSV000083106	1
MSV000083110	4
MSV000083134	15
MSV000083183	2
MSV000083264	12
MSV000083272	1
MSV000083274	12
MSV000083275	8
MSV000083300	213
MSV000083306	248
MSV000083320	461
MSV000083365	87
MSV000083372	52
MSV000083378	1
MSV000083383	112
MSV000083387	26
MSV000083388	13
MSV000083395	1
MSV000083396	4
MSV000083475	149
MSV000083482	21
MSV000083521	21
MSV000083522	50
MSV000083523	69
MSV000083533	1
MSV000083535	25
MSV000083536	4
MSV000083541	102
MSV000083559	511
MSV000083584	1
MSV000083593	141
MSV000083605	2
MSV000083631	58
MSV000083632	10
MSV000083647	55
MSV000083651	9
MSV000083660	20
MSV000083664	4
MSV000083665	14
MSV000083678	4
MSV000083705	5
MSV000083729	3
MSV000083732	1
MSV000083756	75
MSV000083757	79
MSV000083772	112
MSV000083789	25
MSV000083791	16
MSV000083798	47
MSV000083808	1
MSV000083809	1
MSV000083810	1
MSV000083811	1
MSV000083813	1
MSV000083814	1
MSV000083825	13
MSV000083835	87
MSV000083875	7
MSV000083888	12
MSV000083889	207
MSV000084010	3
MSV000084016	127
MSV000084020	5
MSV000084024	1
MSV000084030	1
MSV000084045	1
MSV000084053	7
MSV000084056	7
MSV000084060	1
MSV000084073	1
MSV000084092	10
MSV000084095	171
MSV000084112	50
MSV000084116	64
MSV000084118	6
MSV000084119	27
MSV000084132	8
MSV000084143	30
MSV000084152	25
MSV000084158	37
MSV000084165	4
MSV000084192	1
MSV000084218	12
MSV000084219	5
MSV000084278	11
MSV000084312	1
MSV000084314	271
MSV000084322	38
MSV000084325	1
MSV000084391	3
MSV000084460	1
MSV000084463	31
MSV000084556	34
MSV000084590	8
MSV000084595	2
MSV000084628	6
MSV000084630	2
MSV000084674	41
MSV000084715	106
MSV000084716	89
MSV000084738	17
MSV000084741	191
MSV000084744	10
MSV000084753	98
MSV000084755	11
MSV000084783	231
MSV000084873	10
MSV000084884	12
MSV000084900	2
MSV000084904	1
MSV000084951	2
MSV000084955	3
MSV000085000	7
MSV000085024	11
MSV000085025	20
MSV000085031	1
MSV000085042	2
MSV000085071	1
MSV000085103	32
MSV000085105	3
MSV000085107	68
MSV000085120	24
MSV000085129	75
MSV000085142	1
MSV000085256	162
MSV000085261	24
MSV000085326	1
MSV000085352	41
MSV000085370	6
MSV000085373	5
MSV000085389	63
MSV000085404	6
MSV000085417	51
MSV000085443	6
MSV000085444	6
MSV000085467	20
MSV000085480	514
MSV000085505	12
MSV000085506	106
MSV000085508	89
MSV000085519	1
MSV000085537	1
MSV000085554	10
MSV000085555	31
MSV000085578	2
MSV000085582	3
MSV000085584	6
MSV000085585	6
MSV000085607	1
MSV000085669	3
MSV000085688	2
MSV000085693	18
MSV000085713	4
MSV000085724	1
MSV000085777	23
MSV000085778	9
MSV000085779	61
MSV000085786	62
MSV000085840	1
MSV000085843	83
MSV000085844	74
MSV000085852	340
MSV000085862	1
MSV000085864	82
MSV000085870	54
MSV000085871	2
MSV000085879	4
MSV000085882	2
MSV000085891	29
MSV000085917	10
MSV000085925	3
MSV000085944	61
MSV000085991	1
MSV000086002	2
MSV000086027	21
MSV000086063	2
MSV000086064	2
MSV000086065	1
MSV000086092	1
MSV000086123	1
MSV000086124	5
MSV000086131	19
MSV000086142	3
MSV000086176	1
MSV000086178	61
MSV000086206	6
MSV000086208	1
MSV000086221	1
MSV000086236	91
MSV000086251	10
MSV000086270	35
MSV000086287	4
MSV000086293	1
MSV000086360	7
MSV000086415	28
MSV000086427	1
MSV000086482	2
MSV000086620	7
MSV000086639	9
MSV000086666	2
MSV000086676	1
MSV000086760	70
MSV000086821	23
MSV000086830	21
MSV000086879	17
MSV000086882	4
MSV000086883	8
MSV000086884	1
MSV000086926	403
MSV000086989	83
MSV000086993	5
MSV000087005	33
MSV000087006	611
MSV000087052	1
MSV000087087	83
MSV000087093	4
MSV000087167	13
MSV000087187	1
MSV000087322	13
MSV000087358	1
MSV000087359	7
MSV000087364	139
MSV000087368	16
MSV000087449	66
MSV000087523	16
MSV000087572	15
MSV000087588	16
MSV000087612	86
MSV000087628	4
MSV000087629	5
MSV000087630	4
MSV000087646	25
MSV000087650	35
MSV000087685	2
MSV000087689	1
MSV000087690	15
MSV000087692	10
MSV000087694	73
MSV000087702	19
MSV000087711	18
MSV000087728	151
MSV000087747	17
MSV000087784	24
MSV000087809	17
MSV000087844	1
MSV000087854	114
MSV000087872	106
MSV000087904	72
MSV000087905	23
MSV000087951	16
MSV000087964	1
MSV000087991	6
MSV000087995	17
MSV000088008	1
MSV000088021	818
MSV000088035	1
MSV000088040	3
MSV000088062	2
MSV000088087	46
MSV000088114	2
MSV000088137	182
MSV000088164	153
MSV000088187	15
MSV000088196	34
MSV000088246	1
MSV000088255	17
MSV000088316	7
MSV000088324	262
MSV000088332	6
MSV000088335	4
MSV000088337	1
MSV000088420	51
MSV000088440	2
MSV000088462	2
MSV000088476	2
MSV000088511	2
MSV000088519	3
MSV000088546	160
MSV000088570	12
MSV000088594	72
MSV000088640	73
MSV000088645	21
MSV000088646	268
MSV000088693	4
MSV000088719	1
MSV000088732	32
MSV000088821	52
MSV000088823	216
MSV000088827	28
MSV000088828	1
MSV000088842	122
MSV000088843	2
MSV000088967	2
MSV000089210	1
MSV000089249	9
MSV000089313	17
MSV000089459	2
MSV000089483	23
MSV000089518	1
MSV000089523	2
MSV000089540	4
MSV000089558	16
MSV000089638	18
MSV000089715	2
MSV000089725	55
MSV000089740	6
MSV000089808	56
MSV000089834	21
MSV000089835	3
MSV000089900	55
MSV000089904	1
MSV000089905	2
MSV000089906	3
MSV000089907	3
MSV000089937	9
MSV000089952	2
MSV000090002	1
MSV000090003	1
MSV000090011	1
MSV000090012	3
