Dataset	Frequency
MSV000081780	95
MSV000081816	4
MSV000081936	214
MSV000081949	7
MSV000081950	85
MSV000081952	17
MSV000081955	18
MSV000081960	1
MSV000081981	266
MSV000081999	226
MSV000082000	163
MSV000082005	172
MSV000082045	884
MSV000082048	4
MSV000082049	13
MSV000082068	51
MSV000082069	74
MSV000082071	56
MSV000082072	57
MSV000082073	82
MSV000082074	1926
MSV000082082	165
MSV000082083	43
MSV000082084	1
MSV000082086	4
MSV000082131	255
MSV000082156	3
MSV000082178	175
MSV000082220	131
MSV000082221	332
MSV000082261	3
MSV000082262	43
MSV000082268	990
MSV000082312	36
MSV000082321	113
MSV000082322	45
MSV000082323	134
MSV000082324	75
MSV000082325	39
MSV000082331	11
MSV000082374	118
MSV000082377	3
MSV000082378	70
MSV000082379	142
MSV000082380	128
MSV000082382	169
MSV000082383	67
MSV000082384	19
MSV000082385	9
MSV000082386	1
MSV000082387	123
MSV000082388	109
MSV000082391	117
MSV000082402	142
MSV000082406	1
MSV000082423	110
MSV000082428	1
MSV000082432	18
MSV000082433	83
MSV000082453	4
MSV000082463	4
MSV000082480	2
MSV000082481	80
MSV000082490	17
MSV000082493	144
MSV000082582	8
MSV000082602	26
MSV000082608	2
MSV000082612	255
MSV000082614	53
MSV000082616	216
MSV000082618	175
MSV000082630	84
MSV000082647	20
MSV000082649	6
MSV000082662	24
MSV000082667	139
MSV000082674	29
MSV000082678	10
MSV000082782	1
MSV000082802	1
MSV000082813	5
MSV000082820	24
MSV000082821	21
MSV000082869	859
MSV000082891	27
MSV000082944	4
MSV000082952	1
MSV000082960	262
MSV000082962	45
MSV000082963	262
MSV000082967	2
MSV000082969	607
MSV000082972	5
MSV000082973	33
MSV000082996	10
MSV000083010	1911
MSV000083014	414
MSV000083024	208
MSV000083032	36
MSV000083040	159
MSV000083049	75
MSV000083055	3
MSV000083065	248
MSV000083073	7
MSV000083077	17
MSV000083102	1
MSV000083134	3
MSV000083183	118
MSV000083263	21
MSV000083268	1
MSV000083272	4
MSV000083274	2
MSV000083275	23
MSV000083300	1
MSV000083302	167
MSV000083306	164
MSV000083320	12
MSV000083351	10
MSV000083353	132
MSV000083357	39
MSV000083359	101
MSV000083372	6
MSV000083378	1
MSV000083383	29
MSV000083388	55
MSV000083395	4
MSV000083396	17
MSV000083423	27
MSV000083432	1
MSV000083446	2
MSV000083462	482
MSV000083463	58
MSV000083475	21
MSV000083481	4
MSV000083482	5
MSV000083483	3
MSV000083523	108
MSV000083541	1
MSV000083559	8
MSV000083578	6
MSV000083593	202
MSV000083612	62
MSV000083632	8
MSV000083652	15
MSV000083660	13
MSV000083664	214
MSV000083665	7
MSV000083666	85
MSV000083678	1
MSV000083689	536
MSV000083729	8
MSV000083734	95
MSV000083756	106
MSV000083757	22
MSV000083758	369
MSV000083759	31
MSV000083760	190
MSV000083766	20
MSV000083772	31
MSV000083773	20
MSV000083791	24
MSV000083798	40
MSV000083825	6
MSV000083835	55
MSV000083888	10
MSV000083889	31
MSV000083956	66
MSV000083995	162
MSV000084008	105
MSV000084010	279
MSV000084016	123
MSV000084060	53
MSV000084062	113
MSV000084092	7
MSV000084095	37
MSV000084099	540
MSV000084101	381
MSV000084107	115
MSV000084112	3
MSV000084119	3
MSV000084132	11
MSV000084152	1
MSV000084165	3
MSV000084170	10
MSV000084187	8
MSV000084218	104
MSV000084219	105
MSV000084278	10
MSV000084314	155
MSV000084325	63
MSV000084475	1257
MSV000084495	1
MSV000084554	38
MSV000084556	7
MSV000084576	87
MSV000084591	172
MSV000084595	16
MSV000084600	4
MSV000084610	125
MSV000084630	7
MSV000084641	3
MSV000084652	7
MSV000084663	20
MSV000084673	48
MSV000084674	54
MSV000084680	87
MSV000084681	79
MSV000084701	85
MSV000084734	852
MSV000084738	4
MSV000084753	76
MSV000084775	4
MSV000084783	42
MSV000084873	27
MSV000084890	53
MSV000084900	2769
MSV000084904	121
MSV000084905	7
MSV000084907	21
MSV000084908	1
MSV000084909	101
MSV000084945	53
MSV000084951	17
MSV000085000	3
MSV000085018	9
MSV000085024	2
MSV000085025	7
MSV000085042	2
MSV000085071	174
MSV000085119	190
MSV000085120	394
MSV000085129	59
MSV000085142	71
MSV000085153	11
MSV000085159	3
MSV000085226	103
MSV000085256	53
MSV000085261	2
MSV000085326	22
MSV000085360	6
MSV000085389	363
MSV000085416	87
MSV000085467	116
MSV000085480	34
MSV000085555	21
MSV000085561	72
MSV000085607	196
MSV000085619	2
MSV000085654	15
MSV000085657	6
MSV000085724	195
MSV000085777	48
MSV000085779	45
MSV000085840	16
MSV000085843	18
MSV000085844	14
MSV000085847	16
MSV000085852	104
MSV000085858	2
MSV000085870	34
MSV000085879	56
MSV000085891	9
MSV000085925	16
MSV000085944	286
MSV000085991	128
MSV000086012	222
MSV000086013	86
MSV000086014	141
MSV000086015	51
MSV000086107	26
MSV000086158	112
MSV000086178	4
MSV000086207	6
MSV000086230	351
MSV000086236	27
MSV000086246	59
MSV000086270	59
MSV000086287	9
MSV000086293	2
MSV000086314	1
MSV000086348	53
MSV000086349	12
MSV000086360	71
MSV000086381	4
MSV000086415	43
MSV000086428	64
MSV000086455	83
MSV000086477	40
MSV000086482	72
MSV000086522	13
MSV000086550	1007
MSV000086608	1
MSV000086639	144
MSV000086644	143
MSV000086673	47
MSV000086676	33
MSV000086721	257
MSV000086723	1
MSV000086760	31
MSV000086821	146
MSV000086830	28
MSV000086879	16
MSV000086882	3
MSV000086883	4
MSV000086884	9
MSV000086896	3
MSV000086956	5
MSV000086989	3
MSV000086993	1
MSV000087005	4
MSV000087021	117
MSV000087087	11
MSV000087093	67
MSV000087130	365
MSV000087135	8
MSV000087141	3
MSV000087322	9
MSV000087364	121
MSV000087449	5
MSV000087522	10
MSV000087588	6
MSV000087612	27
MSV000087628	2
MSV000087629	2
MSV000087630	2
MSV000087646	1
MSV000087685	165
MSV000087692	3
MSV000087702	1
MSV000087728	229
MSV000087747	2
MSV000087772	1
MSV000087800	3
MSV000087844	10
MSV000087854	237
MSV000087904	16
MSV000087905	32
MSV000087948	1
MSV000087991	15
MSV000088021	18
MSV000088040	42
MSV000088087	11
MSV000088137	70
MSV000088164	4
MSV000088187	2
MSV000088242	54
MSV000088255	2
MSV000088332	6
MSV000088335	23
MSV000088337	54
MSV000088420	64
MSV000088546	17
MSV000088570	14
MSV000088594	7
MSV000088640	2
MSV000088645	114
MSV000088646	148
MSV000088661	7
MSV000088693	3
MSV000088697	3
MSV000088821	71
MSV000088823	18
MSV000088842	115
MSV000088843	17
MSV000089210	4
MSV000089249	9
MSV000089306	23
MSV000089310	3
MSV000089316	16
MSV000089459	37
MSV000089483	139
MSV000089491	46
MSV000089518	33
MSV000089552	55
MSV000089558	10
MSV000089638	25
MSV000089653	37
MSV000089715	8
MSV000089725	8
MSV000089740	5
MSV000089808	8
MSV000089900	8
MSV000089937	5
MSV000090000	96
