id	Zod_quality	Zod_precursorMass	Zod_SiriusMF	Zod_SiriusScore	Zod_numberOfCandidates	Zod_hasDummy	Zod_connectedCompounds	Zod_biggestTreeSize	Zod_maxExplainedIntensity	Zod_ZodiacMF	Zod_ZodiacMFIon	Zod_ZodiacScore	Zod_treeSize	Zod_explainedIntensity	Zod_ZodiacMF2	Zod_ZodiacMFIon2	Zod_ZodiacScore2	Zod_treeSize2	Zod_explainedIntensity2	Zod_ZodiacMF3	Zod_ZodiacMFIon3	Zod_ZodiacScore3	Zod_treeSize3	Zod_explainedIntensity3	Zod_ZodiacMF4	Zod_ZodiacMFIon4	Zod_ZodiacScore4	Zod_treeSize4	Zod_explainedIntensity4	Zod_ZodiacMF5	Zod_ZodiacMFIon5	Zod_ZodiacScore5	Zod_treeSize5	Zod_explainedIntensity5	Zod_ZodiacMF6	Zod_ZodiacMFIon6	Zod_ZodiacScore6	Zod_treeSize6	Zod_explainedIntensity6	Zod_ZodiacMF7	Zod_ZodiacMFIon7	Zod_ZodiacScore7	Zod_treeSize7	Zod_explainedIntensity7	Zod_ZodiacMF8	Zod_ZodiacMFIon8	Zod_ZodiacScore8	Zod_treeSize8	Zod_explainedIntensity8	Zod_ZodiacMF9	Zod_ZodiacMFIon9	Zod_ZodiacScore9	Zod_treeSize9	Zod_explainedIntensity9	Zod_ZodiacMF10	Zod_ZodiacMFIon10	Zod_ZodiacScore10	Zod_treeSize10	Zod_explainedIntensity10	Zod_ZodiacMF11	Zod_ZodiacMFIon11	Zod_ZodiacScore11	Zod_treeSize11	Zod_explainedIntensity11	Zod_ZodiacMF12	Zod_ZodiacMFIon12	Zod_ZodiacScore12	Zod_treeSize12	Zod_explainedIntensity12	Zod_ZodiacMF13	Zod_ZodiacMFIon13	Zod_ZodiacScore13	Zod_treeSize13	Zod_explainedIntensity13	Zod_ZodiacMF14	Zod_ZodiacMFIon14	Zod_ZodiacScore14	Zod_treeSize14	Zod_explainedIntensity14	Zod_ZodiacMF15	Zod_ZodiacMFIon15	Zod_ZodiacScore15	Zod_treeSize15	Zod_explainedIntensity15	Zod_ZodiacMF16	Zod_ZodiacMFIon16	Zod_ZodiacScore16	Zod_treeSize16	Zod_explainedIntensity16	Zod_ZodiacMF17	Zod_ZodiacMFIon17	Zod_ZodiacScore17	Zod_treeSize17	Zod_explainedIntensity17	Zod_ZodiacMF18	Zod_ZodiacMFIon18	Zod_ZodiacScore18	Zod_treeSize18	Zod_explainedIntensity18	Zod_ZodiacMF19	Zod_ZodiacMFIon19	Zod_ZodiacScore19	Zod_treeSize19	Zod_explainedIntensity19	Zod_ZodiacMF20	Zod_ZodiacMFIon20	Zod_ZodiacScore20	Zod_treeSize20	Zod_explainedIntensity20	Zod_ZodiacMF21	Zod_ZodiacMFIon21	Zod_ZodiacScore21	Zod_treeSize21	Zod_explainedIntensity21	Zod_ZodiacMF22	Zod_ZodiacMFIon22	Zod_ZodiacScore22	Zod_treeSize22	Zod_explainedIntensity22	Zod_ZodiacMF23	Zod_ZodiacMFIon23	Zod_ZodiacScore23	Zod_treeSize23	Zod_explainedIntensity23	Zod_ZodiacMF24	Zod_ZodiacMFIon24	Zod_ZodiacScore24	Zod_treeSize24	Zod_explainedIntensity24	Zod_ZodiacMF25	Zod_ZodiacMFIon25	Zod_ZodiacScore25	Zod_treeSize25	Zod_explainedIntensity25	Zod_ZodiacMF26	Zod_ZodiacMFIon26	Zod_ZodiacScore26	Zod_treeSize26	Zod_explainedIntensity26	Zod_ZodiacMF27	Zod_ZodiacMFIon27	Zod_ZodiacScore27	Zod_treeSize27	Zod_explainedIntensity27	Zod_ZodiacMF28	Zod_ZodiacMFIon28	Zod_ZodiacScore28	Zod_treeSize28	Zod_explainedIntensity28	Zod_ZodiacMF29	Zod_ZodiacMFIon29	Zod_ZodiacScore29	Zod_treeSize29	Zod_explainedIntensity29	Zod_ZodiacMF30	Zod_ZodiacMFIon30	Zod_ZodiacScore30	Zod_treeSize30	Zod_explainedIntensity30	Zod_ZodiacMF31	Zod_ZodiacMFIon31	Zod_ZodiacScore31	Zod_treeSize31	Zod_explainedIntensity31	Zod_ZodiacMF32	Zod_ZodiacMFIon32	Zod_ZodiacScore32	Zod_treeSize32	Zod_explainedIntensity32	Zod_ZodiacMF33	Zod_ZodiacMFIon33	Zod_ZodiacScore33	Zod_treeSize33	Zod_explainedIntensity33	Zod_ZodiacMF34	Zod_ZodiacMFIon34	Zod_ZodiacScore34	Zod_treeSize34	Zod_explainedIntensity34	Zod_ZodiacMF35	Zod_ZodiacMFIon35	Zod_ZodiacScore35	Zod_treeSize35	Zod_explainedIntensity35	Zod_ZodiacMF36	Zod_ZodiacMFIon36	Zod_ZodiacScore36	Zod_treeSize36	Zod_explainedIntensity36	Zod_ZodiacMF37	Zod_ZodiacMFIon37	Zod_ZodiacScore37	Zod_treeSize37	Zod_explainedIntensity37	Zod_ZodiacMF38	Zod_ZodiacMFIon38	Zod_ZodiacScore38	Zod_treeSize38	Zod_explainedIntensity38	Zod_ZodiacMF39	Zod_ZodiacMFIon39	Zod_ZodiacScore39	Zod_treeSize39	Zod_explainedIntensity39	Zod_ZodiacMF40	Zod_ZodiacMFIon40	Zod_ZodiacScore40	Zod_treeSize40	Zod_explainedIntensity40	Zod_ZodiacMF41	Zod_ZodiacMFIon41	Zod_ZodiacScore41	Zod_treeSize41	Zod_explainedIntensity41	Zod_ZodiacMF42	Zod_ZodiacMFIon42	Zod_ZodiacScore42	Zod_treeSize42	Zod_explainedIntensity42	Zod_ZodiacMF43	Zod_ZodiacMFIon43	Zod_ZodiacScore43	Zod_treeSize43	Zod_explainedIntensity43	Zod_ZodiacMF44	Zod_ZodiacMFIon44	Zod_ZodiacScore44	Zod_treeSize44	Zod_explainedIntensity44	Zod_ZodiacMF45	Zod_ZodiacMFIon45	Zod_ZodiacScore45	Zod_treeSize45	Zod_explainedIntensity45	Zod_ZodiacMF46	Zod_ZodiacMFIon46	Zod_ZodiacScore46	Zod_treeSize46	Zod_explainedIntensity46	Zod_ZodiacMF47	Zod_ZodiacMFIon47	Zod_ZodiacScore47	Zod_treeSize47	Zod_explainedIntensity47	Zod_ZodiacMF48	Zod_ZodiacMFIon48	Zod_ZodiacScore48	Zod_treeSize48	Zod_explainedIntensity48	Zod_ZodiacMF49	Zod_ZodiacMFIon49	Zod_ZodiacScore49	Zod_treeSize49	Zod_explainedIntensity49	Zod_ZodiacMF50	Zod_ZodiacMFIon50	Zod_ZodiacScore50	Zod_treeSize50	Zod_explainedIntensity50	Zod_ZodiacMF51	Zod_ZodiacMFIon51	Zod_ZodiacScore51	Zod_treeSize51	Zod_explainedIntensity51	Zod_ZodiacMF52	Zod_ZodiacMFIon52	Zod_ZodiacScore52	Zod_treeSize52	Zod_explainedIntensity52	Zod_ZodiacMF53	Zod_ZodiacMFIon53	Zod_ZodiacScore53	Zod_treeSize53	Zod_explainedIntensity53	Zod_ZodiacMF54	Zod_ZodiacMFIon54	Zod_ZodiacScore54	Zod_treeSize54	Zod_explainedIntensity54	Zod_ZodiacMF55	Zod_ZodiacMFIon55	Zod_ZodiacScore55	Zod_treeSize55	Zod_explainedIntensity55	Zod_ZodiacMF56	Zod_ZodiacMFIon56	Zod_ZodiacScore56	Zod_treeSize56	Zod_explainedIntensity56
368	UNKNOWN	440.98	C17H14O9	0.966	27	True	14	24	0.982	C17H14O9	[M + Br]-	0.981	14.0	0.906	not_explainable	[M + ?]-	0.016	-1.0	-1.0	C11H13F3N2O7S2	[M + Cl]-	0.002	16.0	0.916	C12H14F3O8PS	[M + Cl]-	0.001	17.0	0.945	C14H12F2N2O6S2	[M + Cl]-	0.001	16.0	0.92	C13H7ClN6O10	[M - H]-	0.0	19.0	0.918	C17H5F7O4	[M + Cl]-	0.0	21.0	0.959	C15H16F2O6S	[M + Br]-	0.0	13.0	0.904	C14H10N4O9S2	[M - H]-	0.0	15.0	0.919	C20H11FN2O3S3	[M - H]-	0.0	15.0	0.914	C13H15F5O4S	[M + Br]-	0.0	13.0	0.904	C13H12F6O5	[M + Br]-	0.0	13.0	0.904	C16H11F5O4	[M + Br]-	0.0	13.0	0.904	C10H14N6O7S	[M + Br]-	0.0	14.0	0.906	C13H13BF3NO5S	[M + Br]-	0.0	13.0	0.904	C15H14BNO7S	[M + Br]-	0.0	14.0	0.906	C15H13F3O7	[M + Br]-	0.0	14.0	0.906	C18H15FO5S	[M + Br]-	0.0	13.0	0.904	C10H22N2O6S3	[M + Br]-	0.0	13.0	0.9	C13H18N2O6S2	[M + Br]-	0.0	14.0	0.906	C16H9F3N4O2S3	[M - H]-	0.0	18.0	0.939	C14H9F3N2O7S	[M + Cl]-	0.0	16.0	0.916	C17H11FN2O5S2	[M + Cl]-	0.0	16.0	0.92	C18H10N4O4S3	[M - H]-	0.0	19.0	0.934	C16H10N2O9S	[M + Cl]-	0.0	23.0	0.982	C13H14N2O9S2	[M + Cl]-	0.0	24.0	0.978	C14H15FN2O5S3	[M + Cl]-	0.0	15.0	0.914																																																																																																																																																	
9647	UNKNOWN	441.084	C16H16F2N6O5S	0.064	24	True	0	6	0.911	C16H16F2N6O5S	[M - H]-	0.071	6.0	0.911	C17H21F3O8S	[M - H]-	0.067	6.0	0.911	C23H19FO6S	[M - H]-	0.063	6.0	0.911	C20H20F2O7S	[M - H]-	0.063	6.0	0.911	C18H17F3N4O4S	[M - H]-	0.062	6.0	0.911	C17H24F2O7S2	[M - H]-	0.059	6.0	0.911	C18H19F5O5S	[M - H]-	0.058	6.0	0.911	C20H23FO6S2	[M - H]-	0.056	6.0	0.911	C20H23O7P	[M + Cl]-	0.043	3.0	0.874	C15H23N2O9P	[M + Cl]-	0.038	3.0	0.874	C17H19ClN6O4	[M + Cl]-	0.037	3.0	0.874	C12H22N6O8S2	[M - H]-	0.036	3.0	0.874	C20H18N4O6S	[M - H]-	0.035	3.0	0.874	C19H22O10S	[M - H]-	0.035	3.0	0.874	C26H18O5S	[M - H]-	0.034	3.0	0.874	C16H19N6O5P	[M + Cl]-	0.033	3.0	0.874	C15H26N2O7S3	[M - H]-	0.033	3.0	0.874	C15H18N6O8S	[M - H]-	0.033	3.0	0.874	C18H22N2O7S2	[M - H]-	0.031	3.0	0.874	C20H26O5S3	[M - H]-	0.031	3.0	0.874	C27H19O2P	[M + Cl]-	0.031	3.0	0.874	C23H22O5S2	[M - H]-	0.027	3.0	0.874	not_explainable	[M + ?]-	0.02	-1.0	-1.0	C27H22O	[M + Br]-	0.003	1.0	0.0																																																																																																																																																																
3239	PoorlyExplained	441.252	C23H38O8	0.638	26	False	0	2	0.529	C23H38O8	[M - H]-	0.643	2.0	0.529	C20H42O8S	[M - H]-	0.313	2.0	0.529	C21H38N4O4S	[M - H]-	0.04	2.0	0.529	C24H34N4O4	[M - H]-	0.002	2.0	0.529	C24H42O3S2	[M - H]-	0.001	2.0	0.529	C29H34N2O2	[M - H]-	0.001	2.0	0.529	C22H39N2O5P	[M - H]-	0.001	2.0	0.529	C19H34N8O2	[M + Cl]-	0.001	2.0	0.529	C18H34BN5O7	[M - H]-	0.0	2.0	0.529	C23H39ClN2O4	[M - H]-	0.0	2.0	0.529	C22H31FN8O	[M - H]-	0.0	2.0	0.529	C23H38N2O4	[M + Cl]-	0.0	2.0	0.529	C21H43O5P	[M + Cl]-	0.0	2.0	0.529	C22H34N8S	[M - H]-	0.0	1.0	0.0	C22H42BNO2	[M + Br]-	0.0	2.0	0.529	C23H42N2O	[M + Br]-	0.0	1.0	0.0	C21H47O2P	[M + Br]-	0.0	1.0	0.0	C21H35FN4O5	[M - H]-	0.0	2.0	0.529	C17H42N6O2	[M + Br]-	0.0	2.0	0.529	C24H34F4N2O	[M - H]-	0.0	2.0	0.529	C19H32F2N8O2	[M - H]-	0.0	2.0	0.529	C22H44F2O	[M + Br]-	0.0	2.0	0.529	C20H44O6P2	[M - H]-	0.0	2.0	0.529	C20H30N10O2	[M - H]-	0.0	1.0	0.0	C22H43ClO4	[M + Cl]-	0.0	2.0	0.529	C21H35FN6O	[M + Cl]-	0.0	2.0	0.529																																																																																																																																																						
2956	PoorlyExplained	443.382	C25H52N2O4	0.887	6	False	10	3	0.82	C25H52N2O4	[M - H]-	0.881	3.0	0.82	C21H48N8O2	[M - H]-	0.119	3.0	0.82	C28H53F	[M + Cl]-	0.0	1.0	0.0	C29H49FN2	[M - H]-	0.0	1.0	0.0	C27H57PS	[M - H]-	0.0	1.0	0.0	C30H53P	[M - H]-	0.0	1.0	0.0																																																																																																																																																																																																																																																										
5368	PoorlyExplained	443.964	C12H10F3N3O6S3	0.329	28	True	6	9	0.698	C12H10F3N3O6S3	[M - H]-	0.292	9.0	0.698	C15H10Cl3N5O5	[M - H]-	0.275	8.0	0.651	C13H11Cl2F2N3O6S	[M - H]-	0.199	7.0	0.601	C15H13BrClN3O6	[M - H]-	0.064	7.0	0.601	C14H12ClN5O4S3	[M - H]-	0.054	8.0	0.651	C18H11Cl2F2NO4S	[M - H]-	0.045	7.0	0.601	C10H13N3O11P2S	[M - H]-	0.012	6.0	0.481	C11H12ClN5O6S2	[M + Cl]-	0.011	8.0	0.651	C11H12FN5O5S3	[M + Cl]-	0.01	8.0	0.651	C16H7ClF3N3O5S	[M - H]-	0.009	7.0	0.45	C15H11BrClF2N5O2	[M - H]-	0.008	6.0	0.561	C14H11N3O8S3	[M - H]-	0.006	7.0	0.601	C16H13Cl2N3O4S2	[M - H]-	0.004	7.0	0.601	C17H12FNO4S3	[M + Cl]-	0.003	9.0	0.698	C17H10F3NO4S3	[M - H]-	0.002	9.0	0.698	C16H11F3N3OPS3	[M - H]-	0.002	8.0	0.651	C14H8FN5O5S2	[M + Cl]-	0.002	8.0	0.651	C13H17Cl2N3O4S3	[M - H]-	0.002	8.0	0.662	C13H10ClF2N3O6S	[M + Cl]-	0.002	7.0	0.601	C15H10BrF2N3O6	[M - H]-	0.001	6.0	0.561	C8H14FN3O9P2S	[M + Cl]-	0.001	8.0	0.651	C12H15NO10S	[M + Br]-	0.0	3.0	0.195	C12H13F2N3O6S	[M + Br]-	0.0	5.0	0.279	not_explainable	[M + ?]-	0.0	-1.0	-1.0	C14H12N3O7P	[M + Br]-	0.0	3.0	0.195	C15H9Cl2N5O5	[M + Cl]-	0.0	6.0	0.481	C14H17Cl2NO6	[M + Br]-	0.0	3.0	0.195	C12H17NO8P2	[M + Br]-	0.0	3.0	0.195																																																																																																																																												
2168	UNKNOWN	444.133	C16H24N5O8P	0.473	29	True	6	10	0.996	C16H24N5O8P	[M - H]-	0.86	9.0	0.979	C14H27N5O7S	[M + Cl]-	0.135	9.0	0.979	C16H23N5O10	[M - H]-	0.004	8.0	0.75	C20H20FN5O6	[M - H]-	0.001	8.0	0.75	C20H23BN4O3S	[M + Cl]-	0.0	8.0	0.959	C15H23N7O7S	[M - H]-	0.0	9.0	0.979	C18H22F3N5O3S	[M - H]-	0.0	8.0	0.959	C15H23N9O3S	[M + Cl]-	0.0	9.0	0.979	C14H27N3O11S	[M - H]-	0.0	9.0	0.767	C17H23N5O7	[M + Cl]-	0.0	8.0	0.75	C16H27N7O3	[M + Br]-	0.0	2.0	0.58	C18H20ClN9O3	[M - H]-	0.0	9.0	0.979	not_explainable	[M + ?]-	0.0	-1.0	-1.0	C22H27N3O2	[M + Br]-	0.0	2.0	0.58	C22H19BN4O6	[M - H]-	0.0	8.0	0.75	C15H18F3N9O4	[M - H]-	0.0	10.0	0.771	C17H21F2N5O7	[M - H]-	0.0	8.0	0.75	C15H25N7O5P2	[M - H]-	0.0	9.0	0.979	C15H31N3O6S3	[M - H]-	0.0	9.0	0.979	C20H23N5O5S	[M - H]-	0.0	9.0	0.979	C19H31N3O2S	[M + Br]-	0.0	3.0	0.81	C21H32ClNO2	[M + Br]-	0.0	3.0	0.81	C20H20BFN4O4	[M + Cl]-	0.0	10.0	0.996	C18H19F4N5O4	[M - H]-	0.0	9.0	0.767	C20H32NO3P	[M + Br]-	0.0	3.0	0.81	C14H29N3O9P2	[M - H]-	0.0	9.0	0.965	C19H27NO9S	[M - H]-	0.0	5.0	0.856	C23H19N5O5	[M - H]-	0.0	9.0	0.754	C20H21BClFN4O4	[M - H]-	0.0	10.0	0.996																																																																																																																																							
1345	UNKNOWN	444.173	C17H27N5O9	0.913	28	True	5	14	0.982	C17H27N5O9	[M - H]-	0.999	14.0	0.967	C18H25F2N5O6	[M - H]-	0.001	14.0	0.967	C21H35NO4	[M + Br]-	0.0	3.0	0.79	C20H29ClFN3O5	[M - H]-	0.0	12.0	0.958	not_explainable	[M + ?]-	0.0	-1.0	-1.0	C20H27BN4O5S	[M - H]-	0.0	13.0	0.963	C16H35N3O6	[M + Br]-	0.0	3.0	0.79	C18H23N9O5	[M - H]-	0.0	13.0	0.963	C18H23BN8O3	[M + Cl]-	0.0	13.0	0.961	C17H27F4N3O6	[M - H]-	0.0	14.0	0.982	C17H29F2N3O6	[M + Cl]-	0.0	13.0	0.977	C20H32ClN3O4S	[M - H]-	0.0	10.0	0.911	C21H24FN5O5	[M - H]-	0.0	13.0	0.963	C21H20BFN8O2	[M - H]-	0.0	12.0	0.946	C20H29F2N3O4S	[M - H]-	0.0	11.0	0.938	C18H28FN5O5S	[M - H]-	0.0	12.0	0.956	C18H31N5O4S2	[M - H]-	0.0	11.0	0.943	C21H27N5O4S	[M - H]-	0.0	13.0	0.963	C19H32N3O5PS	[M - H]-	0.0	12.0	0.956	C16H31N3O9	[M + Cl]-	0.0	11.0	0.943	C21H22BF3N4O3	[M - H]-	0.0	14.0	0.967	C22H31BN2O2	[M + Br]-	0.0	3.0	0.79	C17H31N7O2	[M + Br]-	0.0	3.0	0.79	C20H26F3N3O5	[M - H]-	0.0	12.0	0.958	C20H28FN3O5	[M + Cl]-	0.0	12.0	0.958	C22H27BN2O5	[M + Cl]-	0.0	12.0	0.958	C21H33BF2O2	[M + Br]-	0.0	3.0	0.79	C16H28N7O6P	[M - H]-	0.0	13.0	0.963																																																																																																																																												
6763	PoorlyExplained	444.321	C21H43N5O5	0.267	15	False	0	3	0.849	C21H43N5O5	[M - H]-	0.27	3.0	0.849	C26H43N3O3	[M - H]-	0.233	3.0	0.849	C25H51N	[M + Br]-	0.104	1.0	0.0	C22H39N9O	[M - H]-	0.083	1.0	0.0	C17H39N11O3	[M - H]-	0.066	3.0	0.849	C28H45O4	[M - H]-	0.059	1.0	0.0	C25H47NO3	[M + Cl]-	0.037	1.0	0.0	C25H48ClNO3	[M - H]-	0.028	3.0	0.849	C26H43BO5	[M - H]-	0.027	3.0	0.849	C26H45F2N	[M + Cl]-	0.023	1.0	0.0	C24H48NO4P	[M - H]-	0.022	3.0	0.849	C24H47N3S	[M + Cl]-	0.017	1.0	0.0	C24H42F3N3O	[M - H]-	0.013	1.0	0.0	C25H52BrN	[M - H]-	0.013	1.0	0.0	C25H43N5S	[M - H]-	0.005	1.0	0.0																																																																																																																																																																																																													
5054	PoorlyExplained	444.368	C25H51NO5	0.707	9	False	10	4	0.559	C25H51NO5	[M - H]-	0.986	4.0	0.559	C21H47N7O3	[M - H]-	0.014	4.0	0.559	C32H47N	[M - H]-	0.0	1.0	0.0	C31H47BO	[M - H]-	0.0	1.0	0.0	C26H47N5O	[M - H]-	0.0	2.0	0.515	C28H49N2O2	[M - H]-	0.0	3.0	0.526	C24H53N3P2	[M - H]-	0.0	1.0	0.0	C29H51NS	[M - H]-	0.0	1.0	0.0	C26H47BN2O3	[M - H]-	0.0	4.0	0.559																																																																																																																																																																																																																																											
2813	PoorlyExplained	444.405	C26H55NO4	0.725	4	False	5	3	0.886	C26H55NO4	[M - H]-	0.997	3.0	0.886	C22H51N7O2	[M - H]-	0.003	3.0	0.886	C27H51N5	[M - H]-	0.0	1.0	0.0	C26H55N3	[M + Cl]-	0.0	1.0	0.0																																																																																																																																																																																																																																																																				
10040	PoorlyExplained	444.97	C10H7F9O7	0.559	23	False	2	5	0.904	C10H7F9O7	[M + Cl]-	0.594	5.0	0.904	C23H10O5	[M + Br]-	0.165	2.0	0.803	C13H8F6N4O2	[M + Br]-	0.154	3.0	0.807	C16H10N6O3S	[M + Br]-	0.008	2.0	0.803	C16H18N2O2S3	[M + Br]-	0.008	2.0	0.803	C17H10N4O5S3	[M - H]-	0.007	3.0	0.807	C15H14N2O7S	[M + Br]-	0.007	2.0	0.803	C18H10F4O4	[M + Br]-	0.006	2.0	0.803	C9H2F16O2	[M - H]-	0.006	2.0	0.803	C12H18N2O7S2	[M + Br]-	0.005	3.0	0.807	C19H10N2O5S2	[M + Cl]-	0.005	2.0	0.803	C12H12F6O6	[M + Br]-	0.005	2.0	0.803	C19H11ClN2O5S2	[M - H]-	0.005	4.0	0.89	C8H6F12O5	[M + Cl]-	0.005	2.0	0.803	C11H14N4O7S3	[M + Cl]-	0.005	2.0	0.803	C14H10F4N2O4S2	[M + Cl]-	0.004	4.0	0.9	C15H11FN2O8	[M + Br]-	0.003	2.0	0.803	C10H10N10O3S4	[M - H]-	0.003	3.0	0.807	C10H11F9O4	[M + Br]-	0.003	2.0	0.803	C15H15ClN4O3S	[M + Br]-	0.003	3.0	0.807	C15H15BrN2O7S	[M - H]-	0.002	2.0	0.803	C13H10F8O3	[M + Br]-	0.001	2.0	0.803	C13H11FN6O4S	[M + Br]-	0.0	2.0	0.803																																																																																																																																																																					
10848	UNKNOWN	445.184	C17H29F3N2O8	0.425	26	False	3	13	0.936	C17H29F3N2O8	[M - H]-	0.337	12.0	0.915	C20H26N6O6	[M - H]-	0.237	10.0	0.887	C18H26BN7O4S	[M - H]-	0.148	13.0	0.76	C18H30B2O9	[M + Cl]-	0.056	7.0	0.63	C18H25F3N6O4	[M - H]-	0.043	12.0	0.753	C18H38O7	[M + Br]-	0.035	4.0	0.591	C19H26B2N4O5	[M + Cl]-	0.032	8.0	0.806	C17H27F5N4O4	[M - H]-	0.027	12.0	0.777	C17H30BN5O4S	[M + Cl]-	0.024	13.0	0.936	C14H30N6O8	[M + Cl]-	0.013	11.0	0.906	C18H28F2N6O3S	[M - H]-	0.013	12.0	0.922	C18H31N4O7P	[M - H]-	0.009	9.0	0.876	C19H30N2O10	[M - H]-	0.006	6.0	0.789	C20H31FN2O6S	[M - H]-	0.006	11.0	0.746	C17H30N6O6S	[M - H]-	0.006	8.0	0.701	C17H27FN8O3	[M + Cl]-	0.003	9.0	0.662	C20H27ClN8O2	[M - H]-	0.003	9.0	0.874	C20H26N8O2	[M + Cl]-	0.002	9.0	0.874	C17H29F3N4O4	[M + Cl]-	0.002	9.0	0.874	C21H22N10O2	[M - H]-	0.001	7.0	0.607	C22H39O2P	[M + Br]-	0.0	5.0	0.607	C18H26N10O2S	[M - H]-	0.0	10.0	0.717	C19H34N4O3	[M + Br]-	0.0	5.0	0.766	C17H31B2O10P	[M - H]-	0.0	7.0	0.63	C21H35FN2O2	[M + Br]-	0.0	5.0	0.766	C24H34N2O	[M + Br]-	0.0	5.0	0.766																																																																																																																																																						
2847	PoorlyExplained	446.38	C21H49N7O3	0.875	7	False	3	4	0.44	C21H49N7O3	[M - H]-	0.917	3.0	0.413	C26H53NO2	[M + Cl]-	0.082	3.0	0.413	C25H54NO3P	[M - H]-	0.001	2.0	0.398	C26H54ClNO2	[M - H]-	0.001	4.0	0.44	C32H49N	[M - H]-	0.0	1.0	0.0	C29H53NS	[M - H]-	0.0	1.0	0.0	C29H50FNO	[M - H]-	0.0	1.0	0.0																																																																																																																																																																																																																																																					
10161	PoorlyExplained	447.132	C27H28O	0.474	22	False	0	2	0.306	C27H28O	[M + Br]-	0.465	1.0	0.0	C27H24O4	[M + Cl]-	0.315	1.0	0.0	C22H24O10	[M - H]-	0.188	1.0	0.0	C15H32N2O8	[M + Br]-	0.005	1.0	0.0	C22H24N2O6	[M + Cl]-	0.004	1.0	0.0	C17H24N4O8	[M + Cl]-	0.003	2.0	0.306	C23H20N6O2	[M + Cl]-	0.003	1.0	0.0	C19H16N10O4	[M - H]-	0.003	1.0	0.0	C20H32O5S3	[M - H]-	0.002	1.0	0.0	C23H20N4O6	[M - H]-	0.002	1.0	0.0	C16H28N6O4	[M + Br]-	0.002	1.0	0.0	C28H20N2O4	[M - H]-	0.002	1.0	0.0	C23H21ClN6O2	[M - H]-	0.002	1.0	0.0	C24H16N8O2	[M - H]-	0.002	1.0	0.0	C23H28N2OS2	[M + Cl]-	0.001	1.0	0.0	C22H28N2O3	[M + Br]-	0.001	1.0	0.0	C24H29FO2	[M + Br]-	0.001	1.0	0.0	C18H20N8O4	[M + Cl]-	0.001	1.0	0.0	C23H20F4N2O3	[M - H]-	0.001	1.0	0.0	C19H16N12	[M + Cl]-	0.001	1.0	0.0	C22H21N6O3P	[M - H]-	0.001	1.0	0.0	C19H25FN2O7	[M + Cl]-	0.0	1.0	0.0																																																																																																																																																																										
8964	UNKNOWN	447.171	C17H28N4O10	0.662	27	False	7	8	0.89	C17H28N4O10	[M - H]-	0.967	7.0	0.757	C18H24N8O6	[M - H]-	0.017	7.0	0.757	C23H24BN3O6	[M - H]-	0.004	7.0	0.757	C20H27F3N2O6	[M - H]-	0.003	8.0	0.89	C21H25FN4O6	[M - H]-	0.003	7.0	0.757	C16H28N6O7S	[M - H]-	0.002	7.0	0.757	C22H29N2O6P	[M - H]-	0.002	7.0	0.757	C18H26F2N4O7	[M - H]-	0.002	7.0	0.757	C19H33N2O6PS	[M - H]-	0.001	7.0	0.757	C16H32N2O10	[M + Cl]-	0.0	7.0	0.757	C21H36O5	[M + Br]-	0.0	1.0	0.0	C20H23B2F3N2O5	[M - H]-	0.0	8.0	0.89	C14H20N14O4	[M - H]-	0.0	8.0	0.89	C16H36N2O7	[M + Br]-	0.0	1.0	0.0	C20H29FN2O6	[M + Cl]-	0.0	7.0	0.757	C21H32B2O4	[M + Br]-	0.0	4.0	0.631	C17H24N10O3S	[M - H]-	0.0	8.0	0.89	C19H25ClN8O3	[M - H]-	0.0	8.0	0.89	C15H32N4O7S	[M + Cl]-	0.0	7.0	0.757	C19H24N8O3	[M + Cl]-	0.0	8.0	0.89	C17H30F2N2O7	[M + Cl]-	0.0	7.0	0.757	C28H32	[M + Br]-	0.0	1.0	0.0	C19H30FN2O7P	[M - H]-	0.0	7.0	0.757	C19H22F2N8O3	[M - H]-	0.0	8.0	0.89	C13H24N12O4	[M + Cl]-	0.0	7.0	0.873	C17H32N6O3	[M + Br]-	0.0	1.0	0.0	C17H29N6O4P	[M + Cl]-	0.0	7.0	0.873																																																																																																																																																	
