shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
9618	C18H19NO9	[M - H]-	0.375	10.221	3	0.809	635_CARA_HILIC_neg_SIRIUS_charge0_removed_9618	-5.623	3.125
5022	C23H36N4O15	[M - H]-	0.375	11.5	4	0.89	3769_CARA_HILIC_neg_SIRIUS_charge0_removed_5022	0.428	3.15
3551	C9H13N2O7	[M - H]-	0.375	29.919	9	0.906	2011_CARA_HILIC_neg_SIRIUS_charge0_removed_3551	-4.996	2.47
7838	C32H51FN2O11	[M + Cl]-	0.375	14.913	5	0.886	2595_CARA_HILIC_neg_SIRIUS_charge0_removed_7838	-0.851	1.732
2161	C29H39N9O9	[M + Cl]-	0.375	12.983	10	0.904	2506_CARA_HILIC_neg_SIRIUS_charge0_removed_2161	4.803	6.822
5804	C41H69NO6	[M - H]-	0.375	8.764	4	0.581	2746_CARA_HILIC_neg_SIRIUS_charge0_removed_5804	-5.984	5.845
6088	C12H13FO2	[M + Br]-	0.375	11.716	4	0.272	451_CARA_HILIC_neg_SIRIUS_charge0_removed_6088	2.287	1.367
8699	C46H46O8	[M - H]-	0.374	5.366	1	0.0	1277_CARA_HILIC_neg_SIRIUS_charge0_removed_8699	-6.331	6.274
8413	C8H2F14O2	[M - H]-	0.374	12.196	4	0.967	3721_CARA_HILIC_neg_SIRIUS_charge0_removed_8413	-6.451	2.602
1060	C5H6Cl2F4O2	[M - H]-	0.374	21.765	5	1.0	1794_CARA_HILIC_neg_SIRIUS_charge0_removed_1060	1.971	9.625
1719	C46H91NO6	[M - H]-	0.374	11.306	6	0.972	3319_CARA_HILIC_neg_SIRIUS_charge0_removed_1719	2.44	3.282
10712	C16H27NO16S2	[M - H]-	0.373	35.557	8	0.828	3808_CARA_HILIC_neg_SIRIUS_charge0_removed_10712	-1.176	4.224
10745	C16H35N3O6	[M - H]-	0.373	3.577	2	0.273	2150_CARA_HILIC_neg_SIRIUS_charge0_removed_10745	7.387	3.486
6267	C13H19N3O8	[M - H]-	0.373	11.807	5	0.619	3386_CARA_HILIC_neg_SIRIUS_charge0_removed_6267	-2.726	3.759
3921	C21H37N	[M + Cl]-	0.372	1.0	1	0.0	1709_CARA_HILIC_neg_SIRIUS_charge0_removed_3921	5.317	
8742	C20H42N8O6	[M - H]-	0.371	21.495	6	0.72	4791_CARA_HILIC_neg_SIRIUS_charge0_removed_8742	6.224	5.632
3644	C38H50N2O13S2	[M - H]-	0.371	0.053	2	0.977	3133_CARA_HILIC_neg_SIRIUS_charge0_removed_3644	0.056	0.904
7388	C37H52N6O2	[M + Cl]-	0.371	44.61	14	0.883	5240_CARA_HILIC_neg_SIRIUS_charge0_removed_7388	2.663	4.971
2665	C18H22N2O3S3	[M - H]-	0.371	14.676	7	0.896	4608_CARA_HILIC_neg_SIRIUS_charge0_removed_2665	-8.749	1.206
7072	C13H22N2O10P2S	[M - H]-	0.371	6.861	2	0.748	3198_CARA_HILIC_neg_SIRIUS_charge0_removed_7072	7.488	9.956
2630	C16H33N7O4	[M - H]-	0.371	2.207	2	0.263	1103_CARA_HILIC_neg_SIRIUS_charge0_removed_2630	4.075	3.038
5218	C24H45BN6O4	[M - H]-	0.37	3.194	3	1.0	3171_CARA_HILIC_neg_SIRIUS_charge0_removed_5218	7.975	7.6
6707	C21H41N7O13	[M + Cl]-	0.37	14.912	7	0.826	5529_CARA_HILIC_neg_SIRIUS_charge0_removed_6707	7.039	3.443
3859	C49H89N3O6	[M + Cl]-	0.37	5.939	5	0.736	3738_CARA_HILIC_neg_SIRIUS_charge0_removed_3859	0.66	6.208
2747	C44H89NO6	[M - H]-	0.37	0.976	1	0.0	3695_CARA_HILIC_neg_SIRIUS_charge0_removed_2747	2.459	0.295
6806	C12H14N6O6S	[M - H]-	0.37	25.025	8	0.941	5350_CARA_HILIC_neg_SIRIUS_charge0_removed_6806	-6.169	6.24
2203	C16H12BrN5O4S	[M - H]-	0.37	21.323	5	0.953	2967_CARA_HILIC_neg_SIRIUS_charge0_removed_2203	-8.618	0.661
8298	C30H54O7	[M + Cl]-	0.369	14.14	3	0.841	4741_CARA_HILIC_neg_SIRIUS_charge0_removed_8298	3.821	3.748
5812	C24H43Cl2N3O2	[M + Cl]-	0.369	10.014	4	0.948	3359_CARA_HILIC_neg_SIRIUS_charge0_removed_5812	7.184	8.239
2995	C24H48N12O5	[M + Cl]-	0.369	6.436	4	0.939	1283_CARA_HILIC_neg_SIRIUS_charge0_removed_2995	-0.103	3.337
9657	C24H45N3O5	[M - H]-	0.368	6.282	3	0.726	4789_CARA_HILIC_neg_SIRIUS_charge0_removed_9657	-2.961	2.982
7722	C9H13N3O8	[M + Cl]-	0.368	32.117	10	0.944	439_CARA_HILIC_neg_SIRIUS_charge0_removed_7722	-6.029	3.723
8951	C27H53N7O3	[M - H]-	0.367	3.084	2	0.951	1295_CARA_HILIC_neg_SIRIUS_charge0_removed_8951	0.934	12.554
263	C17H17N3O3	[M - H]-	0.367	32.83	11	0.806	4288_CARA_HILIC_neg_SIRIUS_charge0_removed_263	-3.595	4.58
6250	C11H23N3O9S	[M - H]-	0.366	43.479	20	0.753	4674_CARA_HILIC_neg_SIRIUS_charge0_removed_6250	-9.739	6.389
7165	C35H41N5O15	[M - H]-	0.366	17.402	5	0.893	2828_CARA_HILIC_neg_SIRIUS_charge0_removed_7165	6.96	2.999
5189	C14H35N5O	[M + Cl]-	0.365	0.928	1	0.0	3672_CARA_HILIC_neg_SIRIUS_charge0_removed_5189	-0.191	0.877
5808	C31H44O6	[M - H]-	0.365	11.901	5	0.563	5448_CARA_HILIC_neg_SIRIUS_charge0_removed_5808	-0.025	4.097
3113	C15H30O11	[M - H]-	0.365	5.948	1	0.0	4157_CARA_HILIC_neg_SIRIUS_charge0_removed_3113	-0.092	0.636
2231	C35H56O11	[M - H]-	0.365	16.873	4	0.924	5509_CARA_HILIC_neg_SIRIUS_charge0_removed_2231	-4.124	5.726
1987	C24H42O10S	[M - H4O2 - H]-	0.363	0.407	3	0.714	3067_CARA_HILIC_neg_SIRIUS_charge0_removed_1987	-74235.946	1.66
7697	C24H36FNO2	[M - H]-	0.363	8.729	3	0.148	3287_CARA_HILIC_neg_SIRIUS_charge0_removed_7697	-5.231	1.612
9579	C14H27N3O5S	[M - H]-	0.362	4.453	2	1.0	5385_CARA_HILIC_neg_SIRIUS_charge0_removed_9579	0.961	0.032
4112	C13H19N4O6PS	[M - H]-	0.362	42.892	15	0.504	1791_CARA_HILIC_neg_SIRIUS_charge0_removed_4112	-5.18	7.437
1927	C14H30ClN2O5PS	[M - H]-	0.362	19.325	9	0.989	214_CARA_HILIC_neg_SIRIUS_charge0_removed_1927	-9.627	4.708
4362	C25H44N8	[M + Cl]-	0.362	17.789	6	0.934	69_CARA_HILIC_neg_SIRIUS_charge0_removed_4362	1.843	2.173
6219	C52H85N3O5	[M - H2O - H]-	0.362	18.481	9	0.458	3455_CARA_HILIC_neg_SIRIUS_charge0_removed_6219	-22166.772	3.991
3443	C21H27N5O10	[M - H]-	0.362	9.685	4	0.948	3351_CARA_HILIC_neg_SIRIUS_charge0_removed_3443	-7.902	2.294
8470	C12H12N2O3	[M - H]-	0.361	7.54	2	1.0	258_CARA_HILIC_neg_SIRIUS_charge0_removed_8470	-4.396	7.605
5024	C25H39N3O	[M - H]-	0.361	1.0	1	0.0	2476_CARA_HILIC_neg_SIRIUS_charge0_removed_5024	6.721	
406	C20H14N6O8S	[M + Br]-	0.36	26.95	11	0.938	2457_CARA_HILIC_neg_SIRIUS_charge0_removed_406	4.388	6.399
10642	C15H29O13P	[M + Cl]-	0.36	21.929	8	0.941	3334_CARA_HILIC_neg_SIRIUS_charge0_removed_10642	-6.787	8.592
2006	C36H73NO6	[M - H]-	0.36	0.987	1	0.0	4312_CARA_HILIC_neg_SIRIUS_charge0_removed_2006	-1.648	0.16
6360	C44H84N4O6	[M + Cl]-	0.36	8.899	6	0.258	2906_CARA_HILIC_neg_SIRIUS_charge0_removed_6360	5.768	3.751
1255	C55H51N7O5	[M - H]-	0.36	6.121	7	1.0	39_CARA_HILIC_neg_SIRIUS_charge0_removed_1255	-1.904	2.217
9665	C43H30O7	[M - H]-	0.359	9.805	4	0.266	4734_CARA_HILIC_neg_SIRIUS_charge0_removed_9665	8.556	5.971
2224	C40H38N6O5	[M - H]-	0.359	18.967	8	0.48	356_CARA_HILIC_neg_SIRIUS_charge0_removed_2224	4.562	6.008
2151	C11H9BN2O5	[M - H]-	0.359	18.127	6	0.047	564_CARA_HILIC_neg_SIRIUS_charge0_removed_2151	-0.802	2.305
567	C26H22Cl2F2N2O6S	[M + Br]-	0.359	30.769	12	0.989	1591_CARA_HILIC_neg_SIRIUS_charge0_removed_567	6.123	2.322
1535	C25H38O2S4	[M - H]-	0.359	-0.853	1	0.0	2177_CARA_HILIC_neg_SIRIUS_charge0_removed_1535	4.449	2.739
4400	C6H14O6S	[M - H]-	0.359	5.676	5	0.862	3622_CARA_HILIC_neg_SIRIUS_charge0_removed_4400	-0.623	4.982
8425	C20H30N6O5S2	[M - H]-	0.358	3.601	6	0.718	3465_CARA_HILIC_neg_SIRIUS_charge0_removed_8425	-3.889	3.07
8686	C42H42N12O6	[M - H4O2 - H]-	0.358	12.989	7	0.825	3981_CARA_HILIC_neg_SIRIUS_charge0_removed_8686	-46578.113	2.861
9151	C15H26N4O6	[M - H]-	0.358	15.447	5	0.837	4455_CARA_HILIC_neg_SIRIUS_charge0_removed_9151	-8.562	7.603
644	C29H30N2O3S2	[M - H]-	0.358	7.181	3	0.772	3273_CARA_HILIC_neg_SIRIUS_charge0_removed_644	-4.077	1.201
4318	C52H80O4	[M - H]-	0.358	5.901	1	0.0	964_CARA_HILIC_neg_SIRIUS_charge0_removed_4318	1.062	1.188
9823	C11H19N9O5	[M - H2O - H]-	0.357	12.791	7	0.903	3792_CARA_HILIC_neg_SIRIUS_charge0_removed_9823	-53261.215	4.231
7738	C54H90O13	[M - H]-	0.357	17.287	4	0.878	5544_CARA_HILIC_neg_SIRIUS_charge0_removed_7738	-0.916	4.047
3301	C18H39NO2	[M + Cl]-	0.356	1.0	1	0.0	2557_CARA_HILIC_neg_SIRIUS_charge0_removed_3301	-8.567	
9464	C31H64O18	[M - H]-	0.356	4.844	1	0.0	878_CARA_HILIC_neg_SIRIUS_charge0_removed_9464	2.227	1.604
3539	C46H91NO3	[M + Cl]-	0.356	0.045	1	0.0	4499_CARA_HILIC_neg_SIRIUS_charge0_removed_3539	-0.266	8.689
2710	C12H26O11	[M + Br]-	0.356	18.698	3	0.891	3032_CARA_HILIC_neg_SIRIUS_charge0_removed_2710	0.712	7.29
5744	C27H44O7	[M + Cl]-	0.356	5.878	1	0.0	5271_CARA_HILIC_neg_SIRIUS_charge0_removed_5744	1.543	1.444
1193	C10H8N2O2	[M + Cl]-	0.356	1.172	2	1.0	1075_CARA_HILIC_neg_SIRIUS_charge0_removed_1193	-1.698	3.368
5086	C17H25ClN6O2	[M + Cl]-	0.356	13.583	4	0.915	3549_CARA_HILIC_neg_SIRIUS_charge0_removed_5086	-5.909	4.984
8888	C24H41N7O5S	[M - H]-	0.355	8.585	4	0.91	2049_CARA_HILIC_neg_SIRIUS_charge0_removed_8888	-5.224	5.279
4689	C36H58O2	[M + Br]-	0.355	5.988	1	0.0	1910_CARA_HILIC_neg_SIRIUS_charge0_removed_4689	-1.275	0.145
3903	C54H87N3O9	[M - H]-	0.354	14.371	4	0.973	1333_CARA_HILIC_neg_SIRIUS_charge0_removed_3903	-2.341	1.976
4783	C14H29N7O4	[M - H]-	0.354	0.983	1	0.0	3139_CARA_HILIC_neg_SIRIUS_charge0_removed_4783	2.719	0.212
5031	C13H11BN2O2	[M + Br]-	0.353	25.801	8	0.729	1473_CARA_HILIC_neg_SIRIUS_charge0_removed_5031	-0.555	3.058
250	C6H11N7O4S	[M + Br]-	0.353	12.105	4	0.932	1351_CARA_HILIC_neg_SIRIUS_charge0_removed_250	-5.08	3.961
8916	C51H80O10	[M - H]-	0.353	5.951	1	0.0	1842_CARA_HILIC_neg_SIRIUS_charge0_removed_8916	0.62	0.604
933	C11H10Br2F2N2O	[M - H]-	0.353	19.99	5	0.937	3877_CARA_HILIC_neg_SIRIUS_charge0_removed_933	-3.195	1.957
9119	C22H28O12	[M - H]-	0.353	5.883	1	0.0	815_CARA_HILIC_neg_SIRIUS_charge0_removed_9119	-1.449	1.392
10146	C9H8ClF3N4O2S	[M - H]-	0.352	19.799	12	0.816	204_CARA_HILIC_neg_SIRIUS_charge0_removed_10146	-5.145	2.076
125	C11H6N2S2	[M + Cl]-	0.352	9.438	2	0.959	4490_CARA_HILIC_neg_SIRIUS_charge0_removed_125	2.863	5.46
4940	C50H84O8	[M + Cl]-	0.351	7.473	2	0.516	4616_CARA_HILIC_neg_SIRIUS_charge0_removed_4940	-8.401	1.908
5276	C22H18N8O3S3	[M - H]-	0.351	20.304	8	0.867	3304_CARA_HILIC_neg_SIRIUS_charge0_removed_5276	5.916	4.893
653	C12H5F5O3	[M - H]-	0.351	11.774	5	1.0	1097_CARA_HILIC_neg_SIRIUS_charge0_removed_653	-7.246	1.114
7458	C16H27N5O8	[M - H]-	0.351	17.984	5	0.781	1511_CARA_HILIC_neg_SIRIUS_charge0_removed_7458	-3.812	2.854
3051	C11H24N2O9S	[M - H2O - H]-	0.351	8.247	4	0.733	1137_CARA_HILIC_neg_SIRIUS_charge0_removed_3051	-52802.931	6.582
3440	C13H20O8	[M + Cl]-	0.351	6.023	2	0.28	4396_CARA_HILIC_neg_SIRIUS_charge0_removed_3440	2.009	3.862
8784	C15H34O4P2	[M - H]-	0.351	-0.626	1	0.0	4409_CARA_HILIC_neg_SIRIUS_charge0_removed_8784	-2.82	0.205
5746	C25H40O7	[M + Cl]-	0.35	5.898	1	0.0	4676_CARA_HILIC_neg_SIRIUS_charge0_removed_5746	1.632	1.213
7089	C12H14O10	[M - H]-	0.349	19.457	7	0.307	3736_CARA_HILIC_neg_SIRIUS_charge0_removed_7089	9.083	4.77
3056	C15H27B2NO7	[M + Cl]-	0.349	15.338	11	0.717	708_CARA_HILIC_neg_SIRIUS_charge0_removed_3056	2.763	4.921
3538	C8H12ClN2O2P	[M - H]-	0.349	38.77	10	0.31	3170_CARA_HILIC_neg_SIRIUS_charge0_removed_3538	7.658	3.721
8390	C3HBrO2S	[M + Cl]-	0.349	7.308	2	0.488	1931_CARA_HILIC_neg_SIRIUS_charge0_removed_8390	7.151	6.138
2863	C40H81NO6	[M - H]-	0.348	0.993	1	0.0	1041_CARA_HILIC_neg_SIRIUS_charge0_removed_2863	-6.879	0.089
8644	C12H16ClN3O6	[M + Cl]-	0.348	23.081	7	0.994	5311_CARA_HILIC_neg_SIRIUS_charge0_removed_8644	-9.684	0.95
3002	C11H13N7O2	[M - H]-	0.348	2.676	2	0.167	2026_CARA_HILIC_neg_SIRIUS_charge0_removed_3002	-6.553	0.47
1492	C14H8Cl2N2O6S2	[M + Br]-	0.348	30.671	10	0.815	2450_CARA_HILIC_neg_SIRIUS_charge0_removed_1492	-5.984	4.108
2201	C15H15NO6S	[M + Br]-	0.348	28.388	6	0.775	5504_CARA_HILIC_neg_SIRIUS_charge0_removed_2201	-2.149	5.294
10460	C29H45BN6O6	[M - H]-	0.347	15.736	8	0.786	4708_CARA_HILIC_neg_SIRIUS_charge0_removed_10460	-3.81	2.807
887	C12H10I2O2S	[M + Br]-	0.347	5.107	3	0.829	4076_CARA_HILIC_neg_SIRIUS_charge0_removed_887	-1.783	0.618
9705	C35H65N3O6	[M - H]-	0.347	1.578	2	1.0	2293_CARA_HILIC_neg_SIRIUS_charge0_removed_9705	-5.559	3.583
9282	C22H29N9O6	[M - H]-	0.347	12.939	8	1.0	5241_CARA_HILIC_neg_SIRIUS_charge0_removed_9282	-3.507	3.495
5108	C3H6F4N2O2	[M + Cl]-	0.346	14.679	3	0.556	4228_CARA_HILIC_neg_SIRIUS_charge0_removed_5108	-8.646	9.35
2507	C45H82O15	[M - H]-	0.346	12.351	3	0.739	1724_CARA_HILIC_neg_SIRIUS_charge0_removed_2507	-6.959	6.998
9306	C51H96O18	[M - H]-	0.346	7.901	3	0.232	3075_CARA_HILIC_neg_SIRIUS_charge0_removed_9306	-7.322	2.357
10489	C44H70O5	[M - H]-	0.346	5.962	1	0.0	3103_CARA_HILIC_neg_SIRIUS_charge0_removed_10489	-0.072	0.467
5294	C29H54N8O3	[M - H]-	0.346	4.495	3	0.865	1802_CARA_HILIC_neg_SIRIUS_charge0_removed_5294	-1.445	11.199
3271	C42H74N8O14	[M - H]-	0.346	0.982	1	0.0	394_CARA_HILIC_neg_SIRIUS_charge0_removed_3271	-0.189	0.22
3417	C13H19NO5S3	[M - H]-	0.346	29.182	8	0.92	4178_CARA_HILIC_neg_SIRIUS_charge0_removed_3417	1.211	6.263
9727	C26H54N8O2	[M - H]-	0.345	0.553	1	0.0	2499_CARA_HILIC_neg_SIRIUS_charge0_removed_9727	-6.078	4.679
5732	C32H58N6O6	[M + Cl]-	0.345	37.562	8	0.925	4856_CARA_HILIC_neg_SIRIUS_charge0_removed_5732	-8.495	0.718
9312	C22H35F2N5O5	[M - H]-	0.345	7.541	6	0.664	2097_CARA_HILIC_neg_SIRIUS_charge0_removed_9312	-5.037	3.162
1221	C14H10Br2Cl2N4O2	[M - H4O2 - H]-	0.345	6.858	4	0.481	4404_CARA_HILIC_neg_SIRIUS_charge0_removed_1221	-78842.428	4.009
10945	C56H92O	[M + Cl]-	0.345	5.694	1	0.0	2673_CARA_HILIC_neg_SIRIUS_charge0_removed_10945	-2.598	3.37
4571	C15H23N9O5	[M - H]-	0.345	21.126	7	0.741	605_CARA_HILIC_neg_SIRIUS_charge0_removed_4571	0.396	2.88
3190	C28H47NO4	[M - H]-	0.344	6.2	2	0.393	432_CARA_HILIC_neg_SIRIUS_charge0_removed_3190	-1.157	7.412
3521	C22H17O	[M - H]-	0.344	6.132	2	0.561	5463_CARA_HILIC_neg_SIRIUS_charge0_removed_3521	4.85	2.834
1623	C21H43N9O5	[M - H]-	0.344	0.867	6	0.738	2319_CARA_HILIC_neg_SIRIUS_charge0_removed_1623	-7.673	7.14
4102	C60H93NO5	[M - H]-	0.344	2.924	4	0.247	3638_CARA_HILIC_neg_SIRIUS_charge0_removed_4102	-3.969	3.509
8272	C25H28ClN6O4P	[M - H]-	0.344	14.366	3	0.717	12_CARA_HILIC_neg_SIRIUS_charge0_removed_8272	1.033	2.25
7327	C45H82O15	[M - H]-	0.343	9.224	2	0.612	2231_CARA_HILIC_neg_SIRIUS_charge0_removed_7327	-7.191	7.007
2959	C46H70O10	[M - H]-	0.343	5.76	1	0.0	4677_CARA_HILIC_neg_SIRIUS_charge0_removed_2959	-0.284	2.707
9913	C46H81N5O5	[M + Cl]-	0.343	17.321	5	0.816	3033_CARA_HILIC_neg_SIRIUS_charge0_removed_9913	-5.219	5.247
214	C7H11IOS2	[M + Cl]-	0.343	20.99	4	0.912	2665_CARA_HILIC_neg_SIRIUS_charge0_removed_214	-5.361	2.746
453	C12H5Cl2N5O8	[M - H]-	0.343	8.675	4	0.964	4849_CARA_HILIC_neg_SIRIUS_charge0_removed_453	-2.503	3.301
8257	C13H10N2	[M - H]-	0.343	0.55	1	0.0	3394_CARA_HILIC_neg_SIRIUS_charge0_removed_8257	-4.775	4.875
9020	C31H41NO2S	[M - H]-	0.343	-0.609	1	0.0	2383_CARA_HILIC_neg_SIRIUS_charge0_removed_9020	6.07	
7160	C44H91NO6	[M - H]-	0.342	0.813	1	0.0	529_CARA_HILIC_neg_SIRIUS_charge0_removed_7160	2.109	2.156
1630	C32H51O	[M - H]-	0.342	0.691	1	0.0	3978_CARA_HILIC_neg_SIRIUS_charge0_removed_1630	6.85	6.828
3758	C26H20O4	[M - H]-	0.342	18.47	2	0.536	2960_CARA_HILIC_neg_SIRIUS_charge0_removed_3758	1.815	4.395
5745	C41H79N3O3	[M - H]-	0.342	-0.205	1	0.0	3522_CARA_HILIC_neg_SIRIUS_charge0_removed_5745	-1.161	10.369
1183	C12H10O5S2	[M - H]-	0.341	2.82	3	0.179	5309_CARA_HILIC_neg_SIRIUS_charge0_removed_1183	-0.973	0.427
3883	C17H33N3O10S	[M - H2O - H]-	0.341	3.721	4	0.99	4697_CARA_HILIC_neg_SIRIUS_charge0_removed_3883	-39834.374	2.453
4064	C17H2F32O2	[M - H]-	0.341	13.745	3	0.947	1876_CARA_HILIC_neg_SIRIUS_charge0_removed_4064	0.94	2.027
3855	C23H43NO7S2	[M - H4O2 - H]-	0.34	9.407	4	0.959	502_CARA_HILIC_neg_SIRIUS_charge0_removed_3855	-76279.739	2.898
10684	C26H51N5O5	[M - H]-	0.34	3.2	2	1.0	5248_CARA_HILIC_neg_SIRIUS_charge0_removed_10684	3.233	13.677
10828	C52H59N3O12	[M - H]-	0.339	2.416	3	0.76	4056_CARA_HILIC_neg_SIRIUS_charge0_removed_10828	1.857	5.283
874	C6H6O11S3	[M - H]-	0.338	11.885	4	0.536	3073_CARA_HILIC_neg_SIRIUS_charge0_removed_874	3.59	4.157
5948	C29H48O7	[M + Cl]-	0.338	5.983	1	0.0	105_CARA_HILIC_neg_SIRIUS_charge0_removed_5948	-0.194	0.213
5823	C33H60N4O7	[M - H]-	0.338	11.835	4	0.81	4070_CARA_HILIC_neg_SIRIUS_charge0_removed_5823	-0.519	2.341
4909	C24H32N4O8	[M - H]-	0.337	24.421	8	0.99	2991_CARA_HILIC_neg_SIRIUS_charge0_removed_4909	-0.075	1.148
6793	C25H14O5	[M + Cl]-	0.337	13.898	3	1.0	5466_CARA_HILIC_neg_SIRIUS_charge0_removed_6793	-1.689	8.844
9314	C19H28O7	[M + Cl]-	0.337	6.0	1	0.0	1792_CARA_HILIC_neg_SIRIUS_charge0_removed_9314	0.733	
10848	C17H29F3N2O8	[M - H]-	0.337	26.118	12	0.915	637_CARA_HILIC_neg_SIRIUS_charge0_removed_10848	9.38	6.051
5027	C13H23F3N2O5S	[M - H]-	0.337	14.012	9	0.568	2428_CARA_HILIC_neg_SIRIUS_charge0_removed_5027	1.064	7.576
7544	CH4O2S5	[M + Cl]-	0.336	-1.644	1	0.0	4006_CARA_HILIC_neg_SIRIUS_charge0_removed_7544	-1.176	3.341
5321	C9H21NO4S2	[M - H]-	0.336	11.086	7	0.95	3628_CARA_HILIC_neg_SIRIUS_charge0_removed_5321	-4.901	4.737
8643	C12H6N2O8	[M + Br]-	0.336	10.851	2	0.95	3130_CARA_HILIC_neg_SIRIUS_charge0_removed_8643	-4.678	3.502
9311	C18H28ClFN4O4	[M - H]-	0.336	20.424	6	0.983	2451_CARA_HILIC_neg_SIRIUS_charge0_removed_9311	-6.316	2.357
7549	C13H9Cl3N2O	[M - H]-	0.335	14.342	4	0.979	2255_CARA_HILIC_neg_SIRIUS_charge0_removed_7549	-0.222	2.808
6672	C28H36O19	[M - H]-	0.335	11.495	2	0.923	165_CARA_HILIC_neg_SIRIUS_charge0_removed_6672	-3.41	3.914
8531	C20H33NO3	[M - H]-	0.335	0.824	1	0.0	5174_CARA_HILIC_neg_SIRIUS_charge0_removed_8531	1.892	2.041
6910	C14H15F5N2O5	[M - H]-	0.335	10.143	6	0.831	641_CARA_HILIC_neg_SIRIUS_charge0_removed_6910	-9.702	5.009
6711	C10H16F2N6O6	[M - H]-	0.334	16.91	7	0.682	2695_CARA_HILIC_neg_SIRIUS_charge0_removed_6711	-2.442	7.452
9403	C8H18N8O3	[M - H]-	0.334	13.137	4	0.526	2671_CARA_HILIC_neg_SIRIUS_charge0_removed_9403	6.187	5.756
3998	C19H24N2O8	[M - H]-	0.333	27.058	9	0.926	3153_CARA_HILIC_neg_SIRIUS_charge0_removed_3998	5.675	4.564
4162	C19H10F22N2O2	[M + Br]-	0.333	14.829	3	0.922	2547_CARA_HILIC_neg_SIRIUS_charge0_removed_4162	-8.031	4.414
3059	C13H21NO8	[M - H]-	0.333	9.651	3	0.995	2023_CARA_HILIC_neg_SIRIUS_charge0_removed_3059	-8.299	20.73
4792	C9H17BN2S	[M + Cl]-	0.333	14.125	3	0.658	4738_CARA_HILIC_neg_SIRIUS_charge0_removed_4792	-2.968	9.504
1235	C22H33N7O6S	[M - H]-	0.333	10.412	6	0.843	2173_CARA_HILIC_neg_SIRIUS_charge0_removed_1235	-7.519	1.555
10611	C33H33N5O11	[M - H]-	0.333	0.87	1	0.0	36_CARA_HILIC_neg_SIRIUS_charge0_removed_10611	5.072	1.532
3078	C48H52N12O4	[M - H]-	0.332	11.169	6	0.974	4068_CARA_HILIC_neg_SIRIUS_charge0_removed_3078	1.313	1.698
8760	C28H46BN7O4	[M + Cl]-	0.332	9.31	5	1.0	2888_CARA_HILIC_neg_SIRIUS_charge0_removed_8760	4.469	5.175
5784	C18H33N3O3	[M - H]-	0.332	1.0	1	0.0	1059_CARA_HILIC_neg_SIRIUS_charge0_removed_5784	1.432	
3949	C9H5Cl4N	[M + Cl]-	0.332	-0.212	2	0.167	4685_CARA_HILIC_neg_SIRIUS_charge0_removed_3949	0.294	2.929
260	C14H11Cl2N3O6	[M + Cl]-	0.331	29.423	7	0.745	4661_CARA_HILIC_neg_SIRIUS_charge0_removed_260	-4.957	8.521
10732	C13H22F3N5O3	[M - H]-	0.331	27.737	12	0.958	2507_CARA_HILIC_neg_SIRIUS_charge0_removed_10732	0.574	5.496
4723	C22H32N4O10	[M - H]-	0.331	24.678	8	0.907	2586_CARA_HILIC_neg_SIRIUS_charge0_removed_4723	5.542	3.086
334	C12H13F5O6	[M + Br]-	0.331	21.126	6	0.944	233_CARA_HILIC_neg_SIRIUS_charge0_removed_334	3.244	3.219
9920	C17H30N5O11P	[M - H]-	0.331	11.753	4	0.541	4173_CARA_HILIC_neg_SIRIUS_charge0_removed_9920	-4.444	5.109
1723	C27H54N3O12P	[M - H]-	0.331	1.696	3	0.136	2334_CARA_HILIC_neg_SIRIUS_charge0_removed_1723	-0.521	0.73
10990	C38H79N7O2	[M - H]-	0.331	0.919	1	0.0	5414_CARA_HILIC_neg_SIRIUS_charge0_removed_10990	0.379	0.377
10418	C24H28N6O4	[M - H]-	0.33	21.123	6	0.751	3432_CARA_HILIC_neg_SIRIUS_charge0_removed_10418	3.18	4.924
9148	C26H51N5O12	[M - H]-	0.33	9.147	4	0.766	4891_CARA_HILIC_neg_SIRIUS_charge0_removed_9148	3.13	4.547
1408	C13H7BrF3IN2O4S	[M + Br]-	0.33	21.328	6	0.99	1091_CARA_HILIC_neg_SIRIUS_charge0_removed_1408	-7.25	2.315
4473	C14H29N6O10P	[M - H]-	0.33	18.544	8	0.964	5388_CARA_HILIC_neg_SIRIUS_charge0_removed_4473	-0.003	4.342
7870	C39H72O11	[M - H]-	0.33	5.991	1	0.0	5363_CARA_HILIC_neg_SIRIUS_charge0_removed_7870	2.534	0.111
10228	C33H50O8	[M - H]-	0.33	10.716	4	0.418	4416_CARA_HILIC_neg_SIRIUS_charge0_removed_10228	-0.858	5.348
1031	C5H9ClO	[M + Br]-	0.33	6.802	2	0.17	3135_CARA_HILIC_neg_SIRIUS_charge0_removed_1031	5.638	6.911
4733	C43H52O3	[M - H]-	0.33	5.797	1	0.0	2940_CARA_HILIC_neg_SIRIUS_charge0_removed_4733	6.388	2.325
6984	C10H15NO10S	[M - H]-	0.329	32.009	7	0.926	2759_CARA_HILIC_neg_SIRIUS_charge0_removed_6984	-3.206	4.042
4831	C31H36N6O8S	[M - H]-	0.329	20.673	13	0.922	4990_CARA_HILIC_neg_SIRIUS_charge0_removed_4831	-0.548	4.359
