rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	ionMass	retentionTimeInSeconds	id
1043	C3H2BO2	[M + Br]-	C3H2BO2	0.9999999999999999	11.230841600594815	11.230841600594815	0.0	3	0.5598827294205538	10.798953976253918	10.798953976253918	10.683445161534355	158.939	103.604	4487_CARA_HILIC_neg_SIRIUS_charge0_removed_4327
1044	C14H28O2	[M - H]-	C14H28O2	0.9999999999999999	11.145395663327914	5.757834631383611	5.387561031944303	1	0.0	-2.729048416722454	2.729048416722454	-1.996837646348474	227.2012	50.679	3400_CARA_HILIC_neg_SIRIUS_charge0_removed_2329
1045	CHCl2NO3S	[M + Br]-	CHCl2NO3S	0.9999999999999999	11.142589032052594	11.142589032052594	0.0	2	0.425283932419494	-7.225695491007789	7.225695491007789	-7.446306146291515	255.8224	114.981	5169_CARA_HILIC_neg_SIRIUS_charge0_removed_202
1046	C25H45NO4	[M - H]-	C25H45NO4	0.9999999999999999	11.092110322457334	5.369357974284413	5.7227523481729206	3	0.9428898792580007	-3.6364571516565682	3.6364571516565682	-3.9838141812235097	422.3259	104.721	2775_CARA_HILIC_neg_SIRIUS_charge0_removed_1849
1047	C15H30O2	[M - H]-	C15H30O2	0.9999999999999999	11.052930266500141	5.871176596624261	5.18175366987588	1	0.0	-1.520731981610478	1.520731981610478	-0.8446661097689842	241.2171	89.579	1563_CARA_HILIC_neg_SIRIUS_charge0_removed_2183
1048	C17H32O2	[M - H]-	C17H32O2	0.9999999999999999	11.030494656862464	8.649751880405958	2.380742776456506	2	0.4049789804355081	-3.6952378180186254	3.6952378180186254	-3.5692278972050295	267.232	88.458	1864_CARA_HILIC_neg_SIRIUS_charge0_removed_5465
1049	C12H25NO7	[M - H]-	C12H25NO7	0.9999999999999999	11.018575302070591	11.018575302070591	0.0	4	0.9932321104925063	2.7333276612817223	3.002293444972241	-2.806982405428422	294.155	76.364	5059_CARA_HILIC_neg_SIRIUS_charge0_removed_6983
1050	C17H36O3	[M - H2O - H]-	C17H34O2	0.9999999999999999	10.999654376861592	8.050561911061976	2.949092465799616	3	0.039863443304159495	-4.838558274610323	4.838558274610323	-66895.53359196539	269.2477	88.634	2550_CARA_HILIC_neg_SIRIUS_charge0_removed_5462
1051	C2H6O5S2	[M - H4O2 - H]-	C2H2O3S2	0.9999999999999999	10.892269250951216	10.892269250951216	0.0	5	0.8437942174557496	-9.03356627780214	9.03356627780214	-263055.4223301271	136.9365	177.616	2449_CARA_HILIC_neg_SIRIUS_charge0_removed_1111
1052	C14H28O2	[M - H]-	C14H28O2	0.9999999999999999	10.8727401700438	5.798072977699267	5.074667192344533	1	0.0	-2.3120626920302674	2.3120626920302674	-3.317257587736263	227.2009	89.684	4240_CARA_HILIC_neg_SIRIUS_charge0_removed_2248
1053	C23H47N3O3	[M - H]-	C23H47N3O3	0.9999999999999999	10.832015687031642	4.849861672975581	5.982154014056062	3	0.2938829251950024	-0.5797051412152446	2.2491509557762317	-2.3424365489196184	412.3535	139.075	2711_CARA_HILIC_neg_SIRIUS_charge0_removed_9194
1054	C9H18O4	[M - H2O - H]-	C9H16O3	0.9999999999999999	10.79840251405478	10.79840251405478	0.0	4	1.0	-3.5661486785075804	3.5661486785075804	-105266.05535826269	171.102	78.19	1969_CARA_HILIC_neg_SIRIUS_charge0_removed_8562
1055	C7H12O6S	[M - H]-	C7H12O6S	0.9999999999999999	10.793783183068776	10.793783183068776	0.0	6	0.9168298401229433	-5.5967438022898754	8.88993430369732	-2.164089525366251	223.0277	68.854	5434_CARA_HILIC_neg_SIRIUS_charge0_removed_1458
1056	C21H45NO3	[M + Cl]-	C21H45NO3	0.9999999999999999	10.760822967186389	10.760822967186389	0.0	2	0.5339424327585682	1.2252047398280532	3.6683072425634085	-7.977454854913479	394.3062	113.564	223_CARA_HILIC_neg_SIRIUS_charge0_removed_3879
1057	C3H2BO2	[M + Br]-	C3H2BO2	0.9999999999999999	10.755754346840448	10.755754346840448	0.0	3	0.5668946753960581	10.799022953078412	10.799022953078412	9.42511262525242	158.9388	84.482	854_CARA_HILIC_neg_SIRIUS_charge0_removed_1929
1058	C16H32O4	[M - H2O - H]-	C16H30O3	0.9999999999999999	10.733143416327508	8.358119071067431	2.3750243452600768	3	1.0	2.467937340070526	2.467937340070526	-66899.87668443882	269.2125	48.799	1770_CARA_HILIC_neg_SIRIUS_charge0_removed_2307
1059	C14H28O3S	[M - H]-	C14H28O3S	0.9999999999999999	10.718639801725068	10.718639801725068	0.0	6	0.8064588547100631	-0.37783633988731036	1.2200804504126757	-0.14283573573425423	275.1686	73.848	3454_CARA_HILIC_neg_SIRIUS_charge0_removed_2371
1060	C17H32O3	[M - H]-	C17H32O3	0.9999999999999999	10.696960460517657	10.696960460517657	0.0	2	0.2505544089105704	-2.717076203587494	4.824966559398881	7.878993407003373	283.2301	66.517	1968_CARA_HILIC_neg_SIRIUS_charge0_removed_5461
1061	C12H24O2	[M - H]-	C12H24O2	0.9999999999999999	10.676990656363689	5.848772978271876	4.8282176780918125	1	0.0	-1.7755336107038584	1.7755336107038584	-4.285575399136096	199.1695	92.205	1982_CARA_HILIC_neg_SIRIUS_charge0_removed_3735
1062	C26H55NO3	[M + Cl]-	C26H55NO3	0.9999999999999999	10.620858741083753	0.8527037606154497	9.768154980468303	1	0.0	-1.7250787143731394	1.7250787143731394	-0.8524780817246058	464.3872	112.478	3232_CARA_HILIC_neg_SIRIUS_charge0_removed_2589
1063	C8H18O4S	[M - H]-	C8H18O4S	0.9999999999999999	10.584542728949371	10.584542728949371	0.0	4	0.9748327299428069	-0.8791773658904323	8.654391411120942	-2.8868870341451096	209.0847	62.707	551_CARA_HILIC_neg_SIRIUS_charge0_removed_7451
1064	C11H8O3	[M - H]-	C11H8O3	0.9999999999999999	10.5118253307215	10.5118253307215	0.0	3	1.0	0.30539462652248456	0.30539462652248456	2.3114570938844623	187.0405	120.693	3916_CARA_HILIC_neg_SIRIUS_charge0_removed_9871
1065	ClH2NO4S2	[M - H]-	ClH2NO4S2	0.9999999999999999	10.457659087323886	10.457659087323886	0.0	2	0.7495097890118938	-10.451869619604057	10.451869619604057	-10.684364271197799	177.9022	113.349	4149_CARA_HILIC_neg_SIRIUS_charge0_removed_1116
1066	C4H5F3O2	[M - H]-	C4H5F3O2	0.9999999999999999	10.454482031733077	10.454482031733077	0.0	2	0.941293010407471	0.7978474654162634	0.7978474654162634	-2.7486706127267038	141.0165	191.391	1739_CARA_HILIC_neg_SIRIUS_charge0_removed_2254
1067	C6H7NO4	[M - H]-	C6H7NO4	0.9999999999999999	10.30176504527714	10.30176504527714	0.0	3	0.2144189033659004	-6.9890250266530565	6.9890250266530565	-2.763907339978323	156.0298	93.206	4756_CARA_HILIC_neg_SIRIUS_charge0_removed_7118
1068	C5H8N2	[M - H]-	C5H8N2	0.9999999999999999	10.200660197306533	7.319306962528359	2.8813532347781736	2	0.20981644453301662	-3.241462541996388	3.241462541996388	-0.7553424360401391	95.0614	155.822	4862_CARA_HILIC_neg_SIRIUS_charge0_removed_8968
1069	C24H49NO5	[M - H]-	C24H49NO5	0.9999999999999999	10.162528408185084	9.92092676661409	0.2416016415709945	3	0.8873263271837007	-5.1022000276573625	5.1022000276573625	-4.176153264084313	430.352	118.065	2924_CARA_HILIC_neg_SIRIUS_charge0_removed_7945
1070	C14H26O2	[M - H]-	C14H26O2	0.9999999999999999	10.106721269017068	7.510542954087446	2.596178314929622	2	0.08260289515868302	-10.732901535790603	10.732901535790603	-1.7923877435449007	225.1856	63.867	3372_CARA_HILIC_neg_SIRIUS_charge0_removed_5481
1071	C11H16N2O3S3	[M - H]-	C11H16N2O3S3	0.9999999999999999	10.07893824490672	10.07893824490672	0.0	5	0.9839527283021193	-0.5774336752731358	2.149158013140239	2.7304369034588474	319.0259	169.86	4970_CARA_HILIC_neg_SIRIUS_charge0_removed_2826
1072	C30H20N4O23S6	[M - H]-	C30H20N4O23S6	0.9999999999999999	9.949843834774864	9.949843834774864	0.0	2	0.4105848185388312	2.0624673005963556	7.883964481371156	-9.732401406009567	994.8673	108.808	4023_CARA_HILIC_neg_SIRIUS_charge0_removed_1811
1073	C3H11NO7P2S	[M - H]-	C3H11NO7P2S	0.9999999999999999	9.868322186191083	9.107896276471427	0.7604259097196562	4	0.8710976922293483	-1.4811650963748222	5.3585218917661	7.634380278751513	265.9679	70.473	2472_CARA_HILIC_neg_SIRIUS_charge0_removed_500
1074	C2H3Cl2O4	[M - H2O - H]-	C2HCl2O3	0.9999999999999999	9.810779094854668	9.810779094854668	0.0	4	0.6012422018268854	8.489800177019848	8.489800177019848	-126899.79097125883	141.9235	72.79	1631_CARA_HILIC_neg_SIRIUS_charge0_removed_4315
1075	C28H48N8O14	[M - H]-	C28H48N8O14	0.9999999999999999	9.810379703630806	9.810379703630806	0.0	4	0.9907488219781464	1.7548403871215825	1.7548403871215825	1.7769987760301245	719.323	83.104	4137_CARA_HILIC_neg_SIRIUS_charge0_removed_35
1076	C2HCl2O3	[M - H]-	C2HCl2O3	0.9999999999999999	9.645011689030959	9.645011689030959	0.0	3	0.5821850095165361	3.3843382553863015	3.3843382553863015	2.8339237258936865	141.9234	55.715	4743_CARA_HILIC_neg_SIRIUS_charge0_removed_7465
1077	C13H28O4S	[M - H]-	C13H28O4S	0.9999999999999999	9.587090879295799	3.659956821086568	5.927134058209231	4	0.9748679535888676	1.2386272480517087	1.4221703042989713	1.5978997667952417	279.164	52.092	5015_CARA_HILIC_neg_SIRIUS_charge0_removed_2828
1078	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	9.554161213182987	2.7365139982107713	6.817647214972215	3	0.9258332567144654	-2.2815740028390556	2.2815740028390556	-2.277450720640489	265.1473	173.235	2249_CARA_HILIC_neg_SIRIUS_charge0_removed_8386
1079	C9H19NO4	[M - H]-	C9H19NO4	0.9999999999999999	9.543046811557199	6.449822204054325	3.093224607502874	3	0.7371628134723104	-0.6615225361213505	0.6615225361213505	-0.6448820788772578	204.124	49.639	3197_CARA_HILIC_neg_SIRIUS_charge0_removed_7029
1080	C20H38O4	[M - H4O2 - H]-	C20H34O2	0.9999999999999999	9.500723857427632	6.179404559055278	3.321319298372354	3	1.0	1.1031600758362283	2.4387719196558146	-118007.72304204165	305.2481	28.411	734_CARA_HILIC_neg_SIRIUS_charge0_removed_1716
1081	C30H65NO6	[M - H2O - H]-	C30H63NO5	0.9999999999999999	9.423330975595968	5.395140222933723	4.028190752662246	4	0.9180928993904016	-0.5225911934977739	0.7978474654162634	-34873.37691290907	516.4631	105.355	4347_CARA_HILIC_neg_SIRIUS_charge0_removed_2412
1082	C21H39N3O	[M - H]-	C21H39N3O	0.9999999999999999	9.350081809264806	3.548881339465293	5.801200469799513	3	0.8336022981976877	-8.016710958779996	8.016710958779996	-0.6787674064717587	348.3018	109.093	4019_CARA_HILIC_neg_SIRIUS_charge0_removed_4772
1083	C16H30O2	[M - H]-	C16H30O2	0.9999999999999999	9.25471007782878	5.8979948328911185	3.3567152449376607	1	0.0	-1.2184107183623187	1.2184107183623187	0.7750336787406976	253.2175	65.567	2944_CARA_HILIC_neg_SIRIUS_charge0_removed_1777
1084	C22H47NO4	[M - H]-	C22H47NO4	0.9999999999999999	9.22728390805554	7.557706201427633	1.6695777066279067	4	0.9034704420548415	-3.799496146246761	3.799496146246761	-3.946349077382333	388.3417	106.912	20_CARA_HILIC_neg_SIRIUS_charge0_removed_1792
1085	C16H32O3S	[M - H]-	C16H32O3S	0.9999999999999999	9.110858079757495	9.110858079757495	0.0	6	0.8693779379348373	-1.3806240510120646	1.9899420332337654	-0.45986807865406526	303.1998	73.848	3493_CARA_HILIC_neg_SIRIUS_charge0_removed_2365
1086	C28H58N2O3	[M - H]-	C28H58N2O3	0.9999999999999999	8.957011976694085	2.86728058429941	6.089731392394675	2	0.8834430028884436	2.5692460498772656	3.68807774363391	-1.8474569504588783	469.4366	105.355	4210_CARA_HILIC_neg_SIRIUS_charge0_removed_2415
1087	C12H25N3O3	[M - H]-	C12H25N3O3	0.9999999999999999	8.95635069867103	5.698008648942585	3.258342049728446	3	0.6000112821662812	-2.924047554278957	3.4761679265689316	-1.2208748456875755	258.182	216.747	2425_CARA_HILIC_neg_SIRIUS_charge0_removed_6143
1088	C8H16O2	[M - H]-	C8H16O2	0.9999999999999999	8.917064656810243	5.8798305409699285	3.037234115840315	1	0.0	-1.9900050015111337	1.9900050015111337	-1.769997445794111	143.1075	50.48	1215_CARA_HILIC_neg_SIRIUS_charge0_removed_3736
1089	C16H30O2	[M - H]-	C16H30O2	0.9999999999999999	8.872881045508171	8.872881045508171	0.0	2	0.4861087954247212	-1.746385849502904	1.746385849502904	-0.8046372439568893	253.2171	313.094	611_CARA_HILIC_neg_SIRIUS_charge0_removed_11053
1090	C9H18O2	[M - H]-	C9H18O2	0.9999999999999999	8.852060826657066	5.824824020359315	3.0272368062977515	1	0.0	-2.5811248564835676	2.5811248564835676	-1.9307403524161952	157.1231	61.355	4993_CARA_HILIC_neg_SIRIUS_charge0_removed_805
1091	C9H4Cl2N2O2S	[M + Br]-	C9H4Cl2N2O2S	0.9999999999999999	8.829312686194903	8.829312686194903	0.0	5	0.8340878142060186	4.817907899112749	4.817907899112749	6.973313064188736	352.8584	156.389	4630_CARA_HILIC_neg_SIRIUS_charge0_removed_170
1092	C14H28O2	[M - H]-	C14H28O2	0.9999999999999999	8.811213305004632	5.7065561276305194	3.1046571773741123	1	0.0	-3.243262138682697	3.243262138682697	-4.197539485766221	227.2007	96.015	1035_CARA_HILIC_neg_SIRIUS_charge0_removed_3821
1093	C6H14N2O2	[M - H]-	C6H14N2O2	0.9999999999999999	8.696433793058686	5.9247062305619025	2.7717275624967836	2	0.2586616811004317	-4.3641888278827885	6.453386301523013	0.3360762361531741	145.0983	233.725	5330_CARA_HILIC_neg_SIRIUS_charge0_removed_882
1094	C18H32O2	[M - H]-	C18H32O2	0.9999999999999999	8.694938473292753	5.7407650470517435	2.9541734262410095	1	0.0	-2.902281496450947	2.902281496450947	-4.132093513104645	279.2318	69.393	5225_CARA_HILIC_neg_SIRIUS_charge0_removed_5487
1095	C13H22N4O5	[M - H]-	C13H22N4O5	0.9999999999999999	8.65564201592818	8.409902826199882	0.24573918972829656	4	0.31560326715754144	0.2343498825307868	2.1648184660475147	-1.7351104176321654	313.1512	162.891	5051_CARA_HILIC_neg_SIRIUS_charge0_removed_6923
1096	C23H46N2O3	[M - H]-	C23H46N2O3	0.9999999999999999	8.464341127261095	0.8844597741515621	7.579881353109533	1	0.0	-1.3718478764669886	1.3718478764669886	-1.4266764719640996	397.343	99.061	1937_CARA_HILIC_neg_SIRIUS_charge0_removed_5268
1097	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	8.185738335753394	3.029530902972123	5.156207432781271	3	0.8886789847887407	-1.563349337008584	1.563349337008584	-1.90030115109233	265.1474	173.524	342_CARA_HILIC_neg_SIRIUS_charge0_removed_8377
1098	C5H8BrN3O9	[M - H2O - H]-	C5H6BrN3O8	0.9999999999999999	8.155077687141505	8.155077687141505	0.0	4	0.7526620611590974	-5.233973113792034	5.233973113792034	-57361.969754067184	313.9295	169.585	4034_CARA_HILIC_neg_SIRIUS_charge0_removed_8397
1099	C8H15N3O4	[M - H]-	C8H15N3O4	0.9999999999999999	7.97241013339574	7.97241013339574	0.0	6	0.9999999999999999	-4.942887793626192	7.624535762764973	-0.3679237121325058	216.0989	172.01	774_CARA_HILIC_neg_SIRIUS_charge0_removed_2662
1100	C14H30O4S	[M - H]-	C14H30O4S	0.9999999999999999	7.9244631927836435	1.517423460425042	6.4070397323586015	4	0.5886443107395883	2.5966074879992314	3.108781033199691	-1.3779574423798306	293.1788	72.767	909_CARA_HILIC_neg_SIRIUS_charge0_removed_533
1101	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	7.886155482820817	2.7515547690040307	5.134600713816786	3	0.5204715113250103	-2.094596936002522	2.2673789775312536	-1.523151866241396	265.1475	135.247	5450_CARA_HILIC_neg_SIRIUS_charge0_removed_9849
1102	C26H54N2O3	[M - H]-	C26H54N2O3	0.9999999999999999	7.714468227682449	3.25457447505565	4.459893752626799	3	1.0	-4.0350897525399825	5.219465456099126	-2.6441383977089767	441.405	106.995	5112_CARA_HILIC_neg_SIRIUS_charge0_removed_4975
1103	C31H65NO4	[M - H]-	C31H65NO4	0.9999999999999999	7.686470173105984	7.447764694387242	0.23870547871874104	4	0.8269280284289022	-1.1865984004748211	2.365288132426272	-2.49397629900158	514.4828	104.535	1156_CARA_HILIC_neg_SIRIUS_charge0_removed_2688
1104	C22H44N4O3	[M - H]-	C22H44N4O3	0.9999999999999999	7.5640268210404855	5.728758593246191	1.8352682277942942	3	0.29897192441781306	-4.513143975280252	5.253624471142492	-4.776714264189488	411.3321	108.625	593_CARA_HILIC_neg_SIRIUS_charge0_removed_6012
1105	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	7.4654128024108095	3.31762663376544	4.14778616864537	3	0.6702755488262446	-0.8326393415285869	2.0308114820597383	-0.01455757123085617	265.1479	92.799	2531_CARA_HILIC_neg_SIRIUS_charge0_removed_2062
1105	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	7.459452027227551	1.8150765891548613	5.644375438072689	2	0.6115540299671375	-1.4936842688297949	1.4936842688297949	-3.4089011357564565	265.147	135.353	5000_CARA_HILIC_neg_SIRIUS_charge0_removed_8381
1106	C14H30O4S	[M - H]-	C14H30O4S	0.9999999999999999	7.420978562321485	0.11995383589521236	7.301024726426273	2	0.6680887065951657	-1.1426716557964123	2.1421342243620423	-2.7423163146441434	293.1784	345.218	709_CARA_HILIC_neg_SIRIUS_charge0_removed_9491
1107	C5H6BrN3O8	[M - H]-	C5H6BrN3O8	0.9999999999999999	7.347928776244683	7.347928776244683	0.0	2	0.6326802102583783	2.1545946513679994	2.1545946513679994	9.397651671914064	313.9295	247.738	4354_CARA_HILIC_neg_SIRIUS_charge0_removed_8436
1108	C16H34O4S	[M - H]-	C16H34O4S	0.9999999999999999	7.334137241763315	1.5485381921723436	5.785599049590972	3	0.9466925625064398	-0.5829003206445188	2.0308114820597383	-0.012813744897193722	321.2105	55.974	1356_CARA_HILIC_neg_SIRIUS_charge0_removed_2445
1109	C2H7NO3S	[M - H]-	C2H7NO3S	0.9999999999999999	7.1017322223153245	7.1017322223153245	0.0	2	1.0	-5.456169475080603	5.456169475080603	-4.73870714725483	124.0068	134.472	1725_CARA_HILIC_neg_SIRIUS_charge0_removed_6243
1110	C30H56O4	[M - H]-	C30H56O4	0.9999999999999999	7.043086103145475	7.043086103145475	0.0	3	1.0	-4.393983477034861	4.393983477034861	-3.9294654215443607	479.4087	33.286	1139_CARA_HILIC_neg_SIRIUS_charge0_removed_8125
1111	C11H2F18O4	[M - H]-	C11H2F18O4	0.9999999999999999	6.828992184565964	6.828992184565964	0.0	5	0.7252669136947023	0.22432954812201109	1.8905875704628265	0.018457962530099653	538.9593	104.682	339_CARA_HILIC_neg_SIRIUS_charge0_removed_4734
1112	C13H28O4S	[M - H]-	C13H28O4S	0.9999999999999999	6.714188076472416	3.102220213874581	3.611967862597835	4	0.7150248695094599	-1.4648974078488155	3.310759989013012	0.16505049542400316	279.1636	35.263	960_CARA_HILIC_neg_SIRIUS_charge0_removed_1923
1113	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	6.6623597217773955	2.640953055811483	4.0214066659659125	4	0.22467649499635312	-0.4955078572133964	1.385575049317477	-0.01455757123085617	265.1479	36.71	3324_CARA_HILIC_neg_SIRIUS_charge0_removed_756
1114	C6H6O3S	[M - H]-	C6H6O3S	0.9999999999999999	6.596009772581805	6.596009772581805	0.0	4	0.7259967871024701	-5.777858599118496	10.84221910091966	-8.20789367737258	156.9952	147.0	155_CARA_HILIC_neg_SIRIUS_charge0_removed_7636
1115	C9H4Cl2N2O2S	[M + Br]-	C9H4Cl2N2O2S	0.9999999999999999	6.533320585052037	6.533320585052037	0.0	5	0.7877683882230411	3.813206462615496	3.8323228555431457	3.0057277892718663	352.857	120.81	5400_CARA_HILIC_neg_SIRIUS_charge0_removed_503
1116	C6H8O3S	[M + Cl]-	C6H8O3S	0.9999999999999999	6.453686622819549	6.453686622819549	0.0	2	0.14373483532998094	11.217265867577158	11.217265867577158	-2.648240481235667	194.9883	111.392	5491_CARA_HILIC_neg_SIRIUS_charge0_removed_3760
1117	C14H30O4S	[M - H]-	C14H30O4S	0.9999999999999999	6.4364030072460565	0.5447087201404077	5.891694287105649	3	0.975449389393422	2.5833618540467995	5.796121528632867	2.0329234502798803	293.1798	61.724	782_CARA_HILIC_neg_SIRIUS_charge0_removed_1640
1118	C20H37NO3	[M - H]-	C20H37NO3	0.9999999999999999	6.148628723215612	6.148628723215612	0.0	5	0.5051626686367041	-1.1700144938567574	2.000030942797302	-3.7472918267418693	338.2688	31.601	5247_CARA_HILIC_neg_SIRIUS_charge0_removed_4030
1119	C13H23N3O8	[M - H2O - H]-	C13H21N3O7	0.9999999999999999	5.939650899880762	5.939650899880762	0.0	8	0.7667907986640633	0.0970922224275875	5.560394558002329	-54559.61446616998	330.1295	164.87	3944_CARA_HILIC_neg_SIRIUS_charge0_removed_4655
1120	C21H41B2NO3	[M - H]-	C21H41B2NO3	0.9999999999999999	5.8702669561627365	5.8702669561627365	0.0	3	0.9259864413427605	-0.513285529936937	0.513285529936937	-2.7829201095048433	374.3262	108.042	3140_CARA_HILIC_neg_SIRIUS_charge0_removed_1913
1121	C33H67NO6	[M - H]-	C33H67NO6	0.9999999999999999	5.720925177280225	5.720925177280225	0.0	3	0.8553097411704238	-3.3793665066169396	3.3793665066169396	-0.8077217704909009	572.4891	100.999	4883_CARA_HILIC_neg_SIRIUS_charge0_removed_3984
1122	C13H26O13	[M + Cl]-	C13H26O13	0.9999999999999999	5.401560637069544	5.401560637069544	0.0	5	0.9465592513117611	-3.946382641849016	4.911172962924669	-2.2162762997862906	425.1058	149.568	402_CARA_HILIC_neg_SIRIUS_charge0_removed_6879
1123	C3H5NO3	[M - H]-	C3H5NO3	0.9999999999999999	5.158078509248998	2.7649785795416566	2.3930999297073416	2	1.0	14.34211837684259	16.03223095241059	-3.5931231585831513	102.0193	93.235	3443_CARA_HILIC_neg_SIRIUS_charge0_removed_5939
1124	C3H7NO2	[M - H]-	C3H7NO2	0.9999999999999999	5.108597200359926	2.6736506847353607	2.434946515624565	2	1.0	5.950087795782383	7.450201508861414	-1.1586956139621019	88.0403	164.777	167_CARA_HILIC_neg_SIRIUS_charge0_removed_2844
1125	C7H14O7S	[M - H2O - H]-	C7H12O6S	0.9999999999999999	5.0223283472364075	5.0223283472364075	0.0	5	0.6334286120250217	-4.120015335279661	9.158105247571802	-80758.45091638717	223.0274	34.929	4502_CARA_HILIC_neg_SIRIUS_charge0_removed_600
1126	C3H4O3	[M - H]-	C3H4O3	0.9999999999999999	5.0	5.0	0.0	1	0.0	NaN	NaN	2.671724655429054	87.009	91.885	3773_CARA_HILIC_neg_SIRIUS_charge0_removed_2564
1127	C9H19NO4	[M - H]-	C9H19NO4	0.9999999999999999	4.7664186848903185	1.6087376990668547	3.157680985823464	2	1.0	0.35243129172853893	1.0970062783661354	-0.6448820788772578	204.124	32.478	3158_CARA_HILIC_neg_SIRIUS_charge0_removed_6773
1128	C15H29NO3	[M - H]-	C15H29NO3	0.9999999999999999	3.8949056836926297	3.8949056836926297	0.0	5	0.9266933538479583	-1.4945625709619992	4.579979481087963	5.302061074020015	270.2089	61.052	2613_CARA_HILIC_neg_SIRIUS_charge0_removed_2849
1129	C3H7NO2	[M - H]-	C3H7NO2	0.9999999999999999	3.742753243865962	1.943647135840951	1.799106108025011	2	0.850412544768517	-1.6678939255762313	3.9799515696812016	2.248827138091295	88.0406	153.762	5598_CARA_HILIC_neg_SIRIUS_charge0_removed_1791
1130	C5H7NO3	[M - H]-	C5H7NO3	0.9999999999999999	3.288679898238386	0.8022898949900918	2.486390003248294	1	0.0	3.54218857013537	3.54218857013537	2.2131976618192866	128.0356	102.574	3155_CARA_HILIC_neg_SIRIUS_charge0_removed_1149
1131	C12H26O4S	[M - H]-	C12H26O4S	0.9999999999999999	2.7290983598991847	2.70569846336531	0.023399896533874642	3	0.653288949068242	-0.031888472296155344	2.412945511863433	-1.90030115109233	265.1474	139.816	3117_CARA_HILIC_neg_SIRIUS_charge0_removed_8379
1132	C11H24O4S	[M - H]-	C11H24O4S	0.9999999999999999	2.2693265155775864	2.0146801210695076	0.2546463945080788	4	0.9870003767932808	-0.28598544740445053	0.9000448433307058	-0.6124103985705407	251.1321	36.26	2263_CARA_HILIC_neg_SIRIUS_charge0_removed_6706
1133	C16H16N4O2	[M - H]-	C16H16N4O2	0.9999999999999999	2.073559764538643	2.073559764538643	0.0	2	0.01769344375521585	-4.481346541286416	4.481346541286416	3.5602337161222146	295.1211	73.855	3814_CARA_HILIC_neg_SIRIUS_charge0_removed_828
1134	C7H12O6S	[M - H]-	C7H12O6S	0.9999999999999999	1.928278993104132	1.928278993104132	0.0	3	0.7731538732614343	-1.083558103629321	1.083558103629321	-4.405973394514772	223.0272	68.705	5076_CARA_HILIC_neg_SIRIUS_charge0_removed_696
1135	C18H35N3	[M - H]-	C18H35N3	0.9999999999999999	1.0	1.0	0.0	1	0.0	NaN	NaN	-7.601329403372409	292.2736	35.476	3795_CARA_HILIC_neg_SIRIUS_charge0_removed_1938
1136	C3H2BO2	[M + Br]-	C3H2BO2	0.9999999999999999	0.9598030217934221	0.9598030217934221	0.0	3	0.06219101350687404	10.363419237587154	10.363419237587154	10.05427928924756	158.9389	116.784	217_CARA_HILIC_neg_SIRIUS_charge0_removed_9190
1137	C5H3Br4N3	[M + Br]-	C5H3Br4N3	0.9999999999999999	-0.6815804003505053	-0.6815804003505053	0.0	1	0.0	0.8734370415122927	0.8734370415122927	1.13850091823076	499.6255	94.431	5171_CARA_HILIC_neg_SIRIUS_charge0_removed_8410
1138	C4Cl2	[M - H]-	C4Cl2	0.9999999999999999	-1.473227439522629	-1.473227439522629	0.0	1	0.0	-13.747082842049725	13.747082842049725	-13.930767351271465	116.9288	116.784	4759_CARA_HILIC_neg_SIRIUS_charge0_removed_2129
1138	C4Cl2	[M - H]-	C4Cl2	0.9999999999999999	-1.5534374701653455	-1.5534374701653455	0.0	1	0.0	-14.732184920968754	14.732184920968754	-13.930767351271465	116.9288	133.987	563_CARA_HILIC_neg_SIRIUS_charge0_removed_1079
1139	B2O	[M + Br]-	B2O	0.9999999999999999	-1.6094379124341003	-1.6094379124341003	0.0	1	0.0	NaN	NaN	-4.126528716662659	114.9392	93.589	5353_CARA_HILIC_neg_SIRIUS_charge0_removed_8409
1139	B2O	[M + Br]-	B2O	0.9999999999999999	-2.180677049750801	-2.180677049750801	0.0	1	0.0	-10.017345503200824	10.017345503200824	-14.566983151502862	114.938	92.799	808_CARA_HILIC_neg_SIRIUS_charge0_removed_9440
1140	CHBr2NO3S	[M + Cl]-	CHBr2NO3S	0.9999999999999999	-2.6710747497097667	-2.6710747497097667	0.0	1	0.0	4.729797931159269	4.729797931159269	5.039268046820543	299.7753	93.451	731_CARA_HILIC_neg_SIRIUS_charge0_removed_8398
1141	C6H2BBr3	[M + Br]-	C6H2BBr3	0.9999999999999999	-2.7011732965295843	-2.7011732965295843	0.0	1	0.0	-4.995905882223909	4.995905882223909	-5.214015070944906	399.7004	93.451	425_CARA_HILIC_neg_SIRIUS_charge0_removed_5582
