Row_ID	p_volc_dir|groups|oily-norm	p_volc_dir|base|sebum	p_volc_dir|base|skicon
2070	0.139	-0.124	-1.031
2071	0.028	0.447	0.123
2073	-0.764	-0.174	-1.181
2074	-0.525	-0.965	0.453
2075	-0.337	0.002	1.168
2076	-0.532	-0.31	1.102
2077	-0.198	-0.351	-0.303
2078	-0.01	-0.577	-1.13
2079	-0.116	-0.346	-0.226
2081	0.043	-0.57	-0.458
2082	-0.327	-0.33	-0.107
2084	0.001	0.096	-1.012
2086	0.2	-0.067	0.126
2087	0.152	0.162	-0.101
2088	-0.205	-0.239	-0.056
2089	0.242	0.441	0.973
2090	0.027	-0.262	-0.916
2091	-0.019	-0.461	0.155
2094	-0.207	-0.593	0.632
2096	-0.122	-1.043	-0.704
2097	0.675	0.606	-0.618
2099	0.842	0.21	-1.272
2100	-0.343	-0.737	0.164
2101	0.64	0.28	-1.827
2102	-1.112	-0.502	-0.699
2103	-0.041	0.343	1.483
2104	-1.008	-1.45	0.463
2105	-0.116	-0.292	-0.205
2106	0.95	0.638	0.114
2107	0.284	0.165	-0.66
2110	0.679	0.044	-0.727
2112	-0.314	0.159	0.109
2113	-0.57	-1.469	0.37
2114	-0.668	-0.647	1.673
2115	-0.121	-0.627	-0.24
2116	-0.288	-0.123	-0.018
2117	-0.428	-0.15	-0.037
2118	-0.272	-0.205	0.27
2119	-0.063	-0.332	1.017
2120	-0.101	0.122	0.722
2121	-0.16	0.15	0.122
2122	-0.091	-0.481	-0.742
2123	0.03	-0.146	0.14
2125	-1.291	-1.163	0.813
2127	0.695	0.384	-1.96
2128	0.252	0.405	-0.124
2130	0.201	-0.087	0.523
2132	-0.834	0.018	0.007
2133	-0.069	0.216	-0.11
2134	-0.009	-0.167	-0.041
2135	-0.317	-0.179	0.998
2136	-0.214	-0.092	0.433
2137	-0.145	0.208	-0.083
2138	-0.191	-0.184	0.543
2141	-0.173	-0.677	0.438
2142	0.806	0.201	-0.295
2144	-0.398	-0.368	-0.128
2145	0.224	0.497	1.777
2146	-0.972	-0.857	0.188
2151	-0.025	-0.766	-0.382
2152	-0.419	-0.104	0.148
2153	-0.063	0.019	-0.592
2154	0.525	0.099	0.126
2155	-0.751	-0.398	2.561
2156	0.132	0.425	0.458
2157	0.257	0.603	0.361
2158	0.054	0.064	-1.175
2159	0.335	-0.147	1.29
2160	0.389	0.228	-0.338
2161	-1.493	-1.894	2.148
2162	-0.47	-0.841	-0.02
2163	-0.385	-0.221	-0.622
2164	0.343	0.056	-0.594
2165	-0.408	-0.365	-0.261
2166	0.597	0.275	0.171
2167	-0.242	-1.257	-0.503
2169	0.6	1.028	0.031
2171	0.303	0.318	0.131
2173	-0.426	-0.006	1.748
2174	-0.457	-0.682	0.211
2175	1.265	1.524	0.598
2176	-0.464	-0.828	0.66
2177	0.499	0.464	-0.019
2178	0.221	0.449	0.22
2179	-0.147	-0.286	0.413
2180	-1.737	-1.88	0.013
2181	0.388	1.001	0.052
2182	0.24	-0.021	0.392
2183	0.121	0.063	-0.224
2184	-0.641	-0.95	0.395
2185	-2.075	-0.971	0.802
2186	-0.15	-0.19	0.23
2187	-0.363	-0.083	0.522
2188	0.588	0.208	-1.564
2189	-0.289	-0.39	0.037
2191	-1.16	-1.558	0.155
2192	-0.221	-0.382	-0.015
2195	1.052	0.669	-0.328
2196	-0.053	-0.159	-0.378
2197	-0.602	-0.759	-0.425
2199	-0.839	-0.505	0.085
2200	-1.185	-1.503	0.722
2201	0.243	0.038	-1.147
2202	-0.61	-1.264	1.311
2203	0.542	0.434	-0.313
2204	0.578	0.888	-1.394
2205	-0.267	-0.596	-0.327
2206	-0.056	-0.086	-0.614
2207	-0.55	-0.524	0.884
2208	0.218	0.436	-1.71
2209	0.554	0.636	-0.151
2210	1.323	1.648	0.443
2211	1.345	1.502	0.02
2212	-0.788	-1.345	0.498
2213	0.138	0.19	-0.119
2214	-1.214	-1.131	-0.234
2216	0.201	-0.189	0.007
2217	-0.451	-0.907	1.266
2218	-0.17	-0.352	-0.929
2220	-0.395	-1.013	0.347
2221	-0.005	0.049	-0.149
2222	3.254	3.344	-0.065
2223	0.696	0.508	-0.71
2224	-0.359	-0.108	-0.389
2225	-0.251	-0.62	-0.083
2226	-0.323	-0.613	-0.418
2228	-0.56	0.039	0.475
2229	-0.013	-0.143	-0.45
2230	-1.514	-1.437	0.713
2232	-0.169	0.26	2.11
2233	0.473	0.535	0.723
2234	-0.197	-0.306	0.918
2235	-0.338	-0.975	-0.17
2237	0.118	0.097	-0.469
2240	-0.349	-0.648	-0.837
2241	-0.879	-0.279	-0.588
2242	0.353	-0.14	-1.768
2244	0.537	0.216	-0.336
2245	-0.786	-0.417	0.249
2247	-0.356	-0.082	0.105
2248	-0.199	-0.488	-0.068
2249	0.072	-0.087	-0.382
2250	-0.274	-0.782	0.044
2251	-0.587	-1.073	0.277
2252	-0.249	0.205	1.455
2253	-0.301	-0.804	1.151
2255	-1.012	-0.916	0.473
2256	0.063	-0.333	-0.552
2258	1.544	1.49	-0.289
2259	-0.185	-0.236	-0.281
2261	0.105	0.083	-0.587
2264	-0.98	-1.846	-0.721
2265	-0.046	-0.517	0.096
2266	-1.137	-0.706	-0.225
2267	0.416	0.604	-0.489
2268	-0.75	-0.522	-0.035
2269	-1.214	-0.501	1.065
2270	0.025	-0.686	-0.331
2271	0.172	0.205	-0.058
2272	0.173	0.314	0.211
2273	-0.261	-0.457	0.168
2274	-0.292	-0.556	0.572
2275	-0.269	-0.47	0.247
2276	-1.216	-1.162	-0.455
2277	-1.579	-0.827	-0.01
2278	-1.016	-0.821	0.493
2279	0.244	0.268	-0.584
2280	-0.192	-1.442	-1.034
2282	-0.172	-0.086	0.295
2284	-0.114	0	-0.04
2285	-0.338	0.004	0.078
2286	-0.116	-0.369	0.374
2287	-0.25	-0.57	-0.689
2288	-0.34	-0.057	0.748
2289	-0.484	-0.535	0.547
2290	-0.275	-0.246	0.383
2291	-1.031	-0.991	-1.128
2292	-0.366	0.054	0.436
2294	-2.263	-1.727	0.377
2295	0.138	-0.262	0.052
2296	-0.959	-1.725	1.891
2297	-1.955	-2.081	-0.434
2298	-0.289	-0.158	1.153
2299	-0.166	-0.759	-0.623
2300	-0.077	-0.353	-0.692
2301	-0.108	-0.302	1.228
2302	0.056	0.302	1.032
2303	-0.658	-0.506	1.292
2304	-2.501	-2.103	0.151
2305	-0.235	-0.166	1.603
2307	0.293	0.29	0.182
2308	0.337	0.329	0.145
2310	0.147	0.166	0.166
2311	0.033	-0.05	0.336
2312	0.626	0.61	0.337
2314	0.648	0.597	-0.025
2315	0.432	1.87	0.022
2316	0.246	1.166	0.085
2317	0.556	0.464	0.07
2318	-0.13	-0.512	0.941
2319	0.924	0.355	-0.498
2320	-0.016	0.33	-0.283
2321	-0.206	0.109	-0.17
2322	1.963	1.539	0.268
2323	0.117	0.038	0.127
2324	0.366	1.265	0.092
2325	0.247	0.066	0.055
2326	0.238	0.665	0.273
2327	-0.762	-0.895	0.17
2328	0.633	0.89	0.045
2329	0.038	-0.584	-0.82
2330	0.38	1.418	0.008
2331	0.475	1.176	0.673
2332	-0.037	0.024	0.173
2333	0.489	1.599	0.323
2334	0.286	0.119	0.031
2335	0.375	0.339	0.898
2336	-0.134	-0.349	0.889
2337	0.655	0.103	-0.497
2338	1.388	1.222	0.283
2339	0.276	0.121	0.139
2340	0.975	0.222	-1.437
2341	0.243	0.945	0.299
2342	0.452	1.103	0.268
2344	0.155	1.082	0.064
2346	0.335	0.461	0.023
2347	-1.136	-1.613	-0.476
2348	0.277	1.18	1.037
2350	-1.715	-1.222	0.098
2351	0.368	1.082	0.247
2352	-0.755	-1.143	0.024
2353	0.558	0.076	-1.124
2355	-0.201	-0.544	-0.288
2356	0.127	0.593	0.405
2357	0.311	0.604	0.083
2358	0.736	1.465	-0.627
2359	0.602	0.736	-0.011
2360	0.663	0.318	-1.488
2361	0.367	0.86	0.398
2362	1.127	0.826	0.014
2363	0.237	-0.272	0.196
2364	0.154	-0.282	0.081
2365	0.141	-0.207	-0.561
2366	0.167	0.059	-0.018
2367	0.75	0.477	-0.018
2368	0.149	0.866	1.027
2369	0.295	0.182	0.131
2370	-0.13	-0.978	-0.02
2371	0.669	0.154	-0.059
2373	0.163	-0.016	0.289
2375	0.258	-0.29	0.018
2376	0.582	0.192	-1.236
2377	0.159	0.307	0.456
2378	0.26	-0.039	-0.887
2379	-0.219	-0.367	0.176
2380	0.662	1.248	-0.399
2381	-0.124	0.172	-0.095
2382	-0.011	-0.727	-0.412
2383	0.424	0.318	0.457
2384	0.034	-0.355	-1.347
2385	0.035	-0.091	0.348
2386	-0.844	-0.172	0.065
2388	0.091	1.33	-0.081
2389	-1.618	-1.307	0.116
2390	-1.377	-0.921	1.151
2392	-0.981	-1.539	0.73
2393	-0.989	-1.463	1.001
2395	0.534	0.646	-0.474
2396	-0.125	-0.299	0.357
2397	0.703	1.317	0.298
2398	0.059	-0.227	-0.47
2399	0.496	0.212	0.006
2400	0.213	-0.087	-0.781
2401	-0.068	-0.373	-0.093
2402	0.051	-0.383	-0.199
2403	-0.41	-0.495	-0.392
2404	-0.097	-0.83	-1.208
2405	0.379	-0.005	-1.552
2406	0.541	0.315	0.019
2407	0.528	0.507	-0.445
2408	-0.402	-0.595	2.476
2409	0.074	-0.466	0.088
2410	0.308	1.059	0.082
2412	-0.235	-0.233	-0.297
2413	0.306	-0.008	-0.136
2415	0.661	0.396	-0.597
2416	0.453	-0.011	-0.174
2417	-0.004	-0.522	-0.277
2418	0.123	-0.247	-0.116
2419	0.065	-0.277	-1.564
2420	-0.335	0.007	-0.636
2421	0.566	0.455	-0.69
2422	0.249	-0.147	-0.104
2423	0.272	0.018	-0.49
2424	0.06	0.011	0.187
2425	-0.004	-0.066	0.927
2426	0.53	0.251	-1.517
2427	-0.469	-1.75	-0.01
2428	1.019	0.544	-1.366
2429	0.106	0.251	-1.352
2430	0.566	0.479	0.593
2431	0.248	0.032	0.11
2432	0.098	-0.632	0.144
2433	-0.011	-0.232	-0.707
2434	1.403	3.327	-0.53
2436	0.047	0.132	-0.28
2437	-0.297	-0.253	-0.539
2438	0.397	0.047	-0.76
2439	0.483	0.125	-0.963
2440	0.033	-0.424	0.231
2441	0.045	-0.53	-0.209
2442	-0.349	-0.597	-0.887
2443	-0.64	-0.344	0.709
2444	-0.107	0.28	-0.42
2445	-0.709	-0.861	-0.515
2447	0.032	-0.489	-0.378
2450	-0.835	-0.815	-0.015
2451	0.299	0.381	-0.434
2453	0.021	-0.552	0.534
2454	0.159	-0.159	-1.712
2456	-0.014	-0.06	-1.03
2457	0.362	0.019	-0.512
2458	0.156	-0.179	-0.703
2459	-0.044	-0.21	0.437
2460	0.477	-0.074	-0.824
2461	0.097	-0.262	-0.264
2462	0.478	-0.181	-0.413
2464	0.641	0.17	-1.378
2465	0.01	-0.138	-1.4
2467	0.066	0.39	-0.158
2470	0.622	0.208	-1.264
2472	-0.075	-0.468	-1.929
2473	0.323	0.331	-1.898
2475	1.003	0.717	0.144
2476	-0.577	-0.816	0.049
2477	-0.313	-0.434	-0.149
2478	0.064	-0.195	-0.274
2480	-0.395	-0.326	0.699
2481	-0.817	-0.293	-0.253
2482	-0.513	-0.911	-0.63
2483	0.399	0.08	0.894
2487	-0.247	-0.043	1.092
2488	-0.03	-0.091	-0.55
2489	-1.162	-0.98	0.77
2490	0.024	-0.787	-0.504
2492	0.259	0.08	0.053
2494	-0.214	-0.057	0.912
2497	0.182	-0.307	-0.277
2498	-0.013	-0.389	-0.226
2500	0.686	0.347	-0.12
2501	0.088	-0.291	-1.193
2502	-0.073	-0.107	-0.45
2504	0.145	-0.179	0.107
2505	-0.416	-0.735	-0.038
2506	-0.047	-0.276	0.222
2507	0.042	-0.206	-0.572
2508	0.5	0.364	-2.208
2512	0.009	0.154	-0.614
2515	1.077	0.982	-0.229
2517	0.43	0.533	-0.263
2519	-0.045	-0.034	1.026
2521	-0.22	-0.315	0.402
2522	0.015	-0.414	-0.15
2523	0.025	-0.399	-0.307
2524	-0.91	-0.412	0.79
2526	0.155	-0.123	-0.229
2527	1.574	0.795	-0.569
2528	-0.509	-1.139	0.593
2531	0.229	0.002	0.033
2532	0.458	0.416	0.17
2533	-1.167	-1.549	0.626
2534	-0.187	-0.129	0.026
2535	-0.044	-0.57	0.746
2536	0.101	0.169	0.125
2537	-1.193	-0.652	-0.442
2538	0.128	0.1	-0.062
2539	-0.037	-0.414	-0.123
2541	0.123	-0.178	-0.75
2542	0.373	0.296	-0.041
2545	-0.187	-0.769	-0.399
2549	0.118	-0.286	-1.388
2550	-0.141	-0.254	2.419
2552	0.03	-0.243	-0.217
2555	0.015	-0.109	-0.214
2556	-0.853	-2.268	-0.51
2558	0.376	-0.105	-0.31
2559	0.413	0.306	-0.187
2561	0.232	-0.239	-1.371
2562	-0.445	-0.724	0.044
2563	-0.246	-0.551	1.324
2567	-0.889	-0.693	0.573
2570	0.062	-0.24	0.006
2572	0.205	0.748	0.254
2573	-1.361	-1.342	0.204
2576	0.518	0.065	0.312
2577	-0.065	-0.194	1.115
2578	0.294	0.095	-0.089
2579	0.023	-0.376	-0.641
2580	0.047	-0.489	-0.634
2581	0.34	-0.001	0.289
2582	0.444	0.094	-1.19
2583	0.753	0.237	0.356
2586	0.519	1.452	0.522
2587	-0.054	0.84	0.796
2588	-0.059	-0.876	-1.02
2589	1.182	1.487	-0.023
2591	0.99	0.403	-0.112
2592	-0.035	0.152	-0.506
2593	-0.431	-0.344	0.851
2595	-0.012	0.191	-0.064
2596	0.178	0.021	-0.411
2597	0.511	0.924	1.48
2598	0.101	-0.166	0.527
2601	-0.505	-0.384	0.327
2602	-0.209	-0.135	1.71
2603	0.376	0.369	0.04
2604	-0.529	-0.714	0.572
2606	1.135	0.444	-1.263
2607	-0.502	-0.953	-0.242
2608	-0.969	-0.276	0.77
2609	0.19	0.466	-0.002
2610	0.629	0.53	-0.283
2611	0.524	1.895	0.302
2612	0.529	-0.238	-0.958
2613	-0.244	-0.486	-0.625
2614	-0.572	-0.249	-0.132
2615	0.953	1.074	0.985
2619	0.655	1.556	-0.023
2620	-1.691	-1.397	0.741
2622	0.047	-0.652	-0.594
2624	-5.731	-4.582	3.632
2626	-1.307	-0.637	0.732
2627	-0.573	-0.407	-0.123
2629	0.056	0.231	0.468
2633	-0.109	-0.905	0.211
2634	0.242	-0.084	-0.035
2635	0.613	0.646	-0.259
2637	0.221	-0.101	-0.35
2638	-2.639	-2.371	0.876
2640	-1.541	-1.254	0.234
2644	0.959	1.735	-0.272
2645	-0.634	-0.982	-0.053
2648	1.458	1.847	-0.189
2649	-0.625	-0.797	0.732
2650	-0.492	-0.421	0.183
2652	-1.821	-1.61	1.279
2653	-0.233	-0.721	0.121
2655	0.005	0.499	1.07
2657	-0.226	-0.239	1.175
2658	0.773	0.385	-0.953
2659	0.104	0.464	1.218
2660	0.247	0.083	0.513
2663	-0.111	0.65	0.894
2664	0.293	0.352	-0.788
2665	-0.342	-0.782	0.011
2666	0.428	-0.131	0.316
2670	-0.187	-0.228	1.234
2671	0.089	-0.276	-0.693
2672	-0.945	-1.006	1.497
2680	0.674	1.074	-0.229
2681	-0.068	-0.414	-0.968
2683	-0.478	-1.009	0.406
2684	-0.197	-0.232	1.481
2687	0.054	0.086	0.544
2688	-0.049	0.232	-1.222
2689	0.188	0.966	1.022
2690	-0.014	-0.532	0.083
2691	0.07	-0.124	-0.33
2692	0.069	0.207	-0.405
2693	1.998	1.653	-0.028
2695	-0.095	-0.545	-1.212
2697	-0.058	-0.821	-0.594
2698	-1.703	-1.368	0.109
2699	-0.483	-0.462	0.467
2700	-0.079	-0.036	0.28
2701	0.684	2.114	0.006
2702	0.037	0.308	0.817
2703	0.107	0.38	0.258
2704	0.014	1.078	0.631
2706	0.984	1.084	0.008
2707	0.169	-0.159	-2.186
2708	0.059	0.04	-0.255
2709	0.236	-0.376	-0.021
2711	-0.178	-0.72	0.463
2713	1.041	2.055	-2.03
2714	0.417	-0.005	-0.404
2715	0.188	0.906	0.111
2716	0.445	-0.027	-0.319
2717	0.184	-0.379	-0.281
2718	0.196	0.298	-0.338
2719	-1.417	-0.912	-0.596
2720	-0.426	-0.214	0.798
2721	-0.448	-0.043	-0.794
2722	0.56	0.357	-0.053
2723	0.261	-0.269	-0.037
2725	0.625	0.459	-0.036
2726	-0.022	-0.177	0.236
2727	0.353	0.007	-0.474
2728	0.323	-0.018	0.012
2729	0.277	1.183	1.052
2731	0.062	-0.28	-0.163
2734	-1.584	-2.775	-0.719
2736	-0.907	-0.478	0.682
2738	0.424	1.329	1.077
2739	0.275	-0.113	0.107
2740	-0.069	-0.556	-0.084
2741	-0.121	-0.564	-0.65
2742	1.901	1.877	0.215
2743	-0.09	-0.776	-0.145
2744	0.326	0.041	-0.191
2746	0.091	-0.152	-0.144
2747	-0.056	-0.451	-0.4
2748	-0.192	0.002	-0.859
2752	-0.346	-1.175	0.297
2753	0.622	0.037	-0.353
2754	-0.133	-0.509	-0.145
2755	-0.8	-0.53	0.622
2756	0.337	-0.155	0.725
2757	-1.975	-2.618	0.081
2758	-1.217	-0.66	0.962
2759	0.774	0.87	-0.019
2760	0.434	-0.013	-2.576
2761	0.512	0.653	-0.343
2762	-0.475	-0.413	-0.022
2765	-0.912	-0.55	0.697
2767	-0.199	-0.063	2.625
2769	-1.96	-1.17	0.87
2770	0.063	-0.433	0.063
2771	0.552	0.25	-0.168
2772	-0.191	0.395	0.067
2773	-0.044	-0.214	0.621
2776	0.67	1.378	0.084
2779	-0.412	-0.113	-0.195
2780	0.07	-0.159	-0.834
2781	0.255	-0.246	-0.938
2783	0.336	-0.24	-2.446
2784	3.364	4.695	-1.209
2785	-0.587	-0.996	-0.127
2786	0.314	1.552	-0.601
2787	-0.902	-0.688	1.604
2788	0.075	1.037	-0.046
2791	0.247	-0.258	-1.649
2792	0.892	1.554	-0.076
2793	-0.346	-0.622	1.078
2794	0.283	0.408	-0.234
2795	0.369	0.47	-0.065
2796	0.137	-0.418	-0.113
2797	0.596	1.027	0.312
2798	0.172	0.519	1.193
2799	0.409	0.089	-0.083
2801	0.076	-0.369	-0.288
2803	0.284	-0.155	-1.743
2805	0.138	-0.347	-0.136
2806	-1.279	-0.921	0.025
2807	0.255	0.537	0.763
2808	-0.206	0.078	0.252
2809	0.257	0.575	-0.506
2811	-0.147	0.361	0.54
2812	0.669	0.244	-0.584
2813	0.243	1.393	-0.313
2814	-0.178	-0.409	0.044
2815	-0.023	-0.262	-0.052
2816	0.8	0.988	0.166
2817	-0.19	-0.005	-0.018
2819	-0.026	0.223	0.578
2821	-0.052	0.458	-0.091
2822	0.433	0.16	-1.068
2823	1.197	1.519	0.097
2824	0.184	1.408	-0.607
2825	0.526	2.32	-0.234
2826	0.099	-0.038	-0.711
2827	0.194	0.385	-0.182
2828	-0.624	-0.045	0.26
2829	0.388	-0.271	-0.328
2832	0.856	0.605	0.259
2833	-0.261	-0.01	-0.256
2834	-0.203	0.199	0.643
2835	0.354	1.248	0.922
2836	-0.225	-0.089	0.576
2837	-2.375	-1.484	1.049
2838	0.712	0.061	-0.097
2839	-2.013	-2.57	2.796
2840	0.004	0.085	0.173
2841	1.542	0.483	-2.151
2842	0.256	0.016	-1.62
2843	-2.238	-1.665	0.657
2844	0.353	0.429	0.773
2845	0.859	1.065	0.503
2847	0.402	0.294	-0.598
2848	-1.359	-0.317	0.482
2849	0.118	-0.126	-0.313
2851	0.276	1.068	-0.23
2852	-0.07	0.168	-0.768
2854	1.166	1.153	-0.052
2855	0.429	0.031	-2.315
2856	-0.464	-0.439	0.569
2857	0.528	0.625	-0.06
2858	-0.248	-0.235	0.728
2859	0.103	0.111	0.257
2860	-0.243	-0.182	-0.357
2861	-0.034	-0.111	-0.22
2862	-2.36	-2.114	1.053
2863	0.561	0.768	0.131
2866	0.211	-0.146	-0.398
2867	-0.024	-0.131	0.033
2868	-0.328	-0.588	0.483
2870	0.559	0.02	-0.489
2871	0.27	0.397	1.59
2872	-0.692	-0.898	0.177
2873	0.221	-0.1	-0.336
2874	0.88	0.226	-0.933
2875	-0.815	-1.049	0.115
2876	-0.048	0.344	0.607
2877	1.001	1.06	0.77
2878	0.134	0.416	-0.037
2879	0.359	-0.091	-1.054
2880	-0.399	-0.687	-0.079
2881	-0.942	-0.653	0.177
2882	0.037	-0.007	-0.303
2883	0.153	-0.109	-0.105
2885	-1.462	-1.237	0.526
2887	0.038	-0.011	-0.518
2888	-0.109	-0.244	1.691
2889	0.34	0.252	-0.954
2892	-1.477	-0.82	0.935
2893	0.006	-0.017	0.398
2894	-0.627	-1.007	0.068
2895	1.159	1.422	-0.991
2897	-0.595	-0.42	0.214
2898	0.436	-0.037	-0.859
2900	0.435	0.607	-0.377
2901	0.915	0.01	-0.764
2902	1.223	1.511	0.047
2905	-0.741	-0.517	1.078
2906	-1.623	-1.4	-0.139
2907	-0.089	0.599	-0.904
2908	0.37	0.068	0.265
2909	0.014	0.256	0.236
2910	0.011	-0.646	-0.25
2911	-0.657	-0.249	0.614
2913	-0.156	0.635	0.011
2914	0.354	-0.141	-0.319
2915	1.777	2.567	0.582
2916	-0.245	-0.638	-0.261
2917	-0.864	-0.723	-0.016
2918	0.26	0.574	-0.228
2919	0.506	0.991	-0.456
2920	1.823	2.414	-0.1
2921	-2.045	-2.349	0.015
2922	0.395	0.701	-0.567
2925	0.19	-0.268	0.403
2926	0.78	0.567	-0.079
2927	-1.176	-1.091	1.091
2929	-1.328	-0.63	0.852
2932	-0.193	-0.448	0.49
2933	-0.801	-0.225	0.901
2936	0.033	0.229	0.52
2937	-0.097	0	0.067
2938	-0.264	0.115	0.898
2939	0.125	0.085	0.217
2940	-0.454	-0.013	0.785
2942	-0.09	-0.375	0.078
2943	-0.18	0.12	-0.098
2944	-1.356	-1.122	1.231
2945	-0.503	-0.38	0.132
2946	-0.054	-0.061	1.495
2947	-0.577	-1.789	-0.405
2948	-0.116	-0.947	-0.084
2949	-1.155	-1.189	0.107
2955	-0.276	-0.51	0.103
2956	0.686	0.661	1.163
2957	-0.046	-0.127	-0.107
2958	-0.452	-0.404	0.376
2959	0.355	0.158	-0.52
2960	-0.3	-0.391	-0.129
2961	0.041	-0.011	-0.366
2962	0.065	-0.039	0.009
2964	-0.654	-0.249	-0.251
2965	0.017	0.083	-0.302
2966	-0.11	-0.321	-0.086
2967	0.244	0.472	-0.61
2968	-0.406	-0.162	0.05
2970	-0.824	-0.38	0.278
2971	0.067	0.209	-0.81
2972	-0.801	-0.424	0.501
2974	-0.21	-0.087	0.049
2976	-0.71	-0.453	0.035
2977	-0.276	-0.5	0.022
2978	-0.472	0.099	0.528
2980	-0.441	0.058	0.515
2981	-0.016	-0.367	0.081
2983	0.578	1.147	-0.658
2985	0	0.074	0.311
2986	0.348	0.343	0.722
2987	-1.503	-0.889	1.617
2988	-0.198	-0.267	0.58
2989	0.385	-0.041	-0.596
2995	-0.713	-0.182	1.019
2999	-0.502	-0.456	-0.104
3000	0.353	0.242	-0.417
3001	-0.159	-0.214	0.075
3002	0.135	-0.061	-0.709
3003	1.151	0.906	-0.094
3004	0.405	0.319	0.773
3005	-2.151	-1.266	0.616
3007	0.168	0.51	-0.146
3008	-0.023	-0.029	0.782
3009	0.432	-0.061	0.915
3010	0.07	-0.225	-0.51
3011	-0.406	-0.225	0.217
3012	0.276	0.457	0.201
3013	-0.078	0.148	-0.684
3014	0.056	-0.018	-0.404
3015	0.815	0.284	-0.338
3016	-0.263	-0.622	0.483
3017	0.527	-0.009	-1.804
3018	-0.164	-0.298	0.638
3019	0.883	0.68	-0.617
3020	-0.192	-0.369	0.1
3022	0.182	-0.06	-0.106
3023	0.598	0.374	0.023
3024	-0.065	-0.399	-1.397
3025	0.395	0.222	-0.136
3026	-0.57	-0.949	0.129
3027	0.452	0.985	-0.233
3028	-1.013	-1.034	0.436
3029	1.544	1.045	-1.809
3030	-0.335	-0.182	-0.629
3031	0.878	1.59	-0.187
3032	1.134	1.506	-0.315
3033	0.108	0.122	-0.582
3034	-0.337	0.014	-0.062
3035	0.079	0.164	0.031
3037	0.312	0.643	-0.025
3038	-0.428	-0.55	-0.072
3039	-0.599	-0.188	-1.408
3040	0.12	0.244	-0.344
3041	-0.199	-0.053	-0.42
3042	0.638	0.381	-0.623
3044	0.474	0.996	0.555
3046	-0.12	0.029	0.197
3047	-0.008	0.354	-0.499
3048	0.582	0.283	-0.594
3049	-1.019	-1.235	-0.959
3050	0.07	0.28	0.087
3051	0.053	-0.012	-0.093
3052	0.006	0.026	0.639
3053	0.07	0.166	-1.04
3054	-0.459	-0.621	0.103
3055	-0.069	-0.104	-0.318
3056	0.623	0.202	-0.275
3057	0.167	0.166	0.099
3058	0.23	-0.162	-1.325
3059	-0.954	-1.417	0.733
3060	2.841	2.601	0.1
3061	0.408	0.113	-1.226
3063	0.222	0.039	-0.133
3065	0.748	1.229	0.131
3066	-0.56	-0.505	-0.17
3067	0.845	0.938	0.715
3068	1.921	2.395	0.056
3070	0.365	0.813	0.174
3071	-0.664	-0.664	0.007
3072	0.191	0.731	-0.025
3075	-0.771	-0.954	0.276
3077	-0.036	-0.03	-0.134
3078	-0.782	-0.084	-0.273
3079	-0.7	-0.355	0.7
3081	-0.981	-1.316	0.711
3082	-0.423	-0.693	1.975
3083	0.197	0.261	-0.521
3085	-0.513	-0.271	0.644
3087	-1.025	-1.213	-0.235
3088	-0.329	-0.062	-0.362
3089	0.498	0.928	0.053
3090	0.577	1.504	-0.035
3091	-0.148	-0.422	-0.481
3092	0.451	1.01	1.131
3093	0.201	0.968	-0.768
3094	-1.202	-1.12	1.339
3095	0.459	-0.031	-1.142
3096	0.767	0.689	-0.752
3097	0.21	0.226	-0.37
3098	-0.286	-0.015	0.017
3099	1.237	0.809	-1.577
3100	0.856	0.384	0.807
3101	0.119	0.369	-0.14
3103	0.176	0.375	0.336
3104	-0.071	-0.165	-1.375
3105	-1.443	-1.239	0.592
3106	-0.474	-0.268	0.461
3107	-0.559	-1.386	-0.314
3108	-0.341	-0.199	0.549
3109	0.29	0.44	0.125
3110	1.266	1.956	0.405
3111	-0.119	-0.071	-0.376
3112	-0.026	-0.139	-0.27
3113	-0.933	-0.445	0.457
3114	2.51	3.332	-0.73
3115	1.905	2.403	0.015
3116	-2.575	-2.697	2.125
3118	-0.238	-0.727	0.214
3120	-1.304	-0.863	0.993
3121	-1.145	-1.453	0.982
3122	-0.45	-0.272	-0.106
3123	-0.099	-0.457	0.668
3124	1.256	1.532	0.208
3125	-0.112	-0.291	0.437
3126	-0.835	-0.3	0.002
3127	1.006	1.683	-0.867
3128	-0.244	0.259	0.393
3129	0.531	0.543	0.958
3130	1.146	1.345	-0.084
3131	-0.373	-0.356	1.819
3132	0.097	0.497	0.608
3133	-1.419	-0.396	0.432
3134	0.359	0.627	0.003
3135	0.311	0.524	0.048
3136	-1.146	0.011	0.544
3138	0.165	0.333	-1.2
3139	-0.075	-0.336	-0.264
3140	-0.754	-0.4	0.623
3141	0.488	-0.067	-0.588
3142	-0.363	-0.627	0.099
3144	-0.624	-1.122	-0.159
3145	-0.153	0.047	-0.097
3146	-1.281	-1.956	0.734
3147	2.488	2.242	0.565
3149	-0.279	-0.759	-0.136
3150	0.101	0.212	-0.564
3151	0.936	0.399	0.231
3152	0.169	-0.224	-0.96
3153	-0.118	-0.082	1.7
3154	-0.17	-0.599	-0.478
3155	0.171	0.547	-0.179
3156	-0.218	-0.225	0.137
3157	0.312	0.275	-0.887
3158	0.729	0.982	-0.565
3159	-1.172	-0.998	0.061
3160	-1.85	-1.404	0.049
3161	0.303	0.004	-0.429
3162	-0.369	-0.513	-0.601
3163	-0.188	-0.134	-0.077
