Row_ID	p_volc_dir|groups|oily-norm	p_volc_dir|base|sebum	p_volc_dir|base|skicon
12599	0.137	0.178	0.303
12600	-0.116	0.117	0.279
12602	-0.133	-0.226	0.085
12603	-1.558	-1.466	0.176
12604	-0.465	-0.599	0.365
12605	-0.531	-0.975	0.663
12606	0.733	1.103	0.115
12607	-0.443	-0.01	0.031
12611	0.241	-0.052	-1.347
12612	-0.01	-0.53	0.592
12614	-1.06	-0.969	-0.139
12615	-1.31	-2.794	0.803
12617	-0.083	-0.124	0.017
12618	0.091	0.052	-2.223
12619	-0.498	-0.345	0.394
12621	-0.527	-0.473	1.338
12623	-0.393	-0.748	0.294
12628	0.295	0.186	-0.119
12629	-0.072	0.019	0.017
12633	-0.342	-1.137	-0.445
12634	0.79	1.085	-0.097
12635	-0.69	-0.441	0.325
12636	0.006	-0.158	0.076
12638	0.293	0.344	1.184
12639	-0.09	-0.014	-0.201
12640	0.107	0.166	-0.214
12641	-0.026	-0.178	-0.674
12643	0.009	0.312	0.257
12644	0.215	0.392	0.023
12646	-1.559	-1.211	0.104
12648	-1.693	-2.385	-0.537
12649	0.447	0.624	0.369
12650	0.028	0.097	0.06
12651	0.039	0.271	-0.726
12652	0.005	0.045	0.292
12656	0.009	0.031	-0.231
12658	-0.101	-0.297	0.095
12659	-0.466	-0.413	0.159
12661	-0.609	-1.005	0.215
12662	-0.016	-0.235	0.038
12663	-0.01	-0.2	-0.283
12665	0.043	-0.074	-0.074
12667	-0.645	-0.93	-0.005
12668	0.025	0.146	0.046
12670	0.14	-0.03	-0.098
12671	-0.278	-0.072	0.142
12672	-0.488	-0.599	-0.483
12674	-0.518	-0.14	0.433
12675	-0.109	0.112	1.528
12678	0.003	-0.532	-0.471
12679	-0.417	-0.172	1.79
12680	-0.069	-0.64	0.039
12681	-0.529	-0.49	0.839
12682	-0.829	-0.768	0.143
12687	0.864	1.04	-0.798
12689	-0.011	-0.174	-1.108
12691	-1.398	-0.743	-0.028
12692	0.188	0.031	-0.478
12694	-0.855	-0.957	0.801
12696	-0.47	-0.362	-0.15
12697	-0.16	-0.225	-0.765
12699	-1.283	-1.583	1.185
12700	0.357	0.812	-0.109
12702	-1.498	-1.405	1.502
12704	-0.192	-0.644	-1.715
12705	-0.071	-0.17	-0.01
12707	0.088	-0.015	0.026
12710	0.431	0.162	-0.62
12711	-0.055	-0.403	0.205
12712	-0.2	-0.166	0.008
12713	0.194	-0.039	-0.086
12715	0.145	0.185	0.765
12717	0.239	0.231	0.006
12718	0.154	-0.107	-0.874
12719	0.238	-0.081	-0.044
12720	-0.09	-0.175	-0.697
12721	0.026	-0.283	0.107
12722	-0.004	0.04	0.593
12723	-0.549	-0.901	0.41
12724	0.11	-0.138	-0.476
12727	-0.425	-0.4	-0.074
12728	0.711	0.264	-0.381
12729	-1.372	-2.176	0.557
12731	0.05	-0.177	1.404
12735	-0.381	-0.561	-0.376
12739	-0.299	-0.482	0.142
12742	-0.799	-0.684	0.494
12743	-0.457	-0.53	0.792
12744	0.749	0.457	-1.201
12745	0.507	0.2	0.523
12747	-1.609	-1.707	-0.007
12750	0.051	0.006	-0.109
12752	-0.759	-0.629	0.812
12753	-0.191	-0.267	1.227
12754	-0.715	-1.129	0.01
12755	-1.262	-1.533	0.474
12758	0.046	0.323	0.089
12760	-0.872	-0.986	0.881
12763	-0.515	-0.171	-0.352
12766	-0.688	-0.457	0.835
12767	0.069	0.104	-0.092
12768	-0.358	-0.188	0.408
12770	-1.007	-1.106	-0.409
12771	-0.969	-1.719	0.882
12774	0.387	-0.167	-0.683
12776	0.668	0.32	-0.47
12777	0.844	0.002	-0.439
12778	0.183	0.019	0.295
12780	-0.029	0.312	-0.58
12784	-0.665	-1.008	0.059
12785	0.231	-0.025	-0.103
12786	-2.855	-2.973	2.394
12787	-0.712	-0.094	-0.134
12788	-1.912	-1.544	-0.208
12790	-0.861	-0.568	0.145
12791	0.108	-0.183	-0.036
12793	-0.637	-0.59	-0.071
12795	0.286	0.131	-1.84
12796	-1.38	-1.023	-1.35
12797	-0.612	-0.217	0.448
12798	-0.648	-0.73	0.523
12799	0.038	0.054	-0.125
12800	-0.212	-0.867	0.021
12801	-0.167	-0.392	0.761
12802	0.341	0.157	-0.13
12803	0.127	0.27	-0.157
12804	0.256	-0.127	-0.206
12806	0.222	0.164	-0.311
12807	-0.308	-0.121	0.656
12808	-0.455	-0.484	-0.022
12809	-0.329	-0.321	0.838
12811	0.411	0.023	0.068
12812	-2.086	-1.62	0.673
12814	-0.274	-0.086	0.845
12815	-0.191	0.028	0.501
12816	-0.858	-0.399	0.177
12817	0.252	0.333	0.309
12818	-0.356	-0.102	1.355
12819	0.084	-0.394	1.052
12820	0.308	0.412	-0.081
12821	0.058	0.052	-0.204
12822	-0.074	0.001	0.713
12823	-0.285	-0.056	0.016
12825	-0.28	-0.705	-0.115
12826	0.158	0.055	0.986
12828	-0.04	0.055	0.377
12831	-0.096	0.008	0.716
12832	-0.84	-0.674	0.87
12833	-0.002	-0.07	-0.162
12835	-0.059	-0.214	-0.212
12836	-0.389	-0.281	0.346
12837	-0.679	-0.758	0.667
12838	-0.066	-0.132	0.709
12839	1.399	0.673	-1.975
12841	-0.76	-0.977	0.165
12843	-0.073	-0.023	0.771
12844	0.012	-0.202	0.078
12849	-0.601	-1.501	-0.371
12856	-0.253	-0.071	0.13
12857	-0.049	-0.413	1.417
12858	-0.23	-0.261	-0.5
12859	-0.207	0.194	-1.41
12860	0.006	-0.417	-0.933
12861	0.14	0.078	-0.434
12865	1.661	1.069	-0.882
12867	-0.16	-0.239	-0.204
12869	-0.769	-0.782	0.601
12870	-0.509	-0.497	0.094
12872	-0.066	0.1	-0.895
12873	-0.224	-0.254	-0.133
12876	0.37	0.279	-0.172
12877	-0.757	-1.348	0.138
12878	0.085	-0.111	-1.332
12881	0.069	0.075	-0.568
12883	-0.282	0.03	-0.333
12885	-0.797	-0.899	0.892
12886	0.747	0.548	0.045
12887	-0.498	-0.537	0.235
12888	0.435	1.129	-0.428
12889	0.052	-0.017	0.232
12890	-0.119	-0.41	-0.038
12891	-0.882	-0.869	-0.114
12892	-1.327	-1.203	0.16
12893	0.313	0.425	-0.228
12894	-0.149	0.168	1.47
12896	-0.213	-0.045	-0.446
12898	-0.377	-0.532	0.808
12900	-1.49	-2.103	-0.299
12904	-0.352	-0.414	-0.331
12906	-0.921	-1.697	0.698
12907	0.075	0.053	-0.069
12910	0.615	0.617	-1.206
12911	-0.639	-0.589	0.368
12912	-0.171	-0.156	-0.254
12913	-1.316	-0.901	-0.87
12914	-0.501	-0.784	0.149
12915	-0.26	-0.801	-0.03
12916	0.48	0.669	-0.178
12917	1.271	0.217	-0.12
12918	0.846	0.969	0.198
12922	0.29	0.286	0.125
12926	-1.804	-2.223	0.258
12927	-2.504	-3.234	0.807
12928	0.002	-0.357	0.189
12930	-0.465	-0.276	-0.264
12931	0.062	0.044	-0.082
12932	-0.078	-0.246	0.453
12933	-0.363	-0.102	0.848
12935	0.127	-0.033	-1.884
12941	-0.417	-1.057	0.847
12945	-0.219	-0.56	0.879
12947	-0.152	-0.329	0.513
12948	0.596	0.155	1.134
12949	0.501	0.272	-1.362
12950	-1	-1.295	0.037
12952	-0.79	-0.032	0.748
12953	-0.73	-1.021	-0.892
12954	1.297	1.289	-0.293
12956	-0.48	-0.5	0.345
12957	-0.238	0.053	0.18
12958	0.095	0.21	0.098
12960	-0.227	-0.01	1.077
12961	-0.006	0.037	0.703
12962	1.516	1.075	-0.8
12963	-0.54	-0.804	0.271
12964	-0.58	-1.095	0.014
12965	0.779	0.052	-0.458
12966	0.856	0.381	0.348
12967	-0.287	-0.369	-0.095
12969	-0.594	-0.129	0.424
12971	-0.104	0.043	-0.221
12972	-0.841	-1.143	0.725
12973	-0.13	-0.153	0.17
12974	-0.375	0.085	-0.704
12975	0.218	0.805	-0.231
12976	0.046	0.723	-0.46
12977	-0.473	-0.385	-0.137
12978	0.497	0.468	-0.043
12979	0.266	1.052	-0.747
12980	0.291	1.359	-0.777
12981	0.119	0.52	-1.42
12982	-0.075	-0.245	-1.156
12983	0.573	0.121	-0.289
12986	-0.287	-0.679	-0.042
12987	0.13	0.161	-0.543
12988	0.493	0.847	-0.578
12989	0.61	1.549	-1.03
12990	0.165	0.413	0.294
12991	-2.643	-1.341	0.296
12993	0.183	0.077	-1.575
12994	0.35	0.104	-0.844
12995	0.586	0.554	-0.94
12996	0.038	0.728	-0.329
12998	0.394	0.746	-0.411
12999	0.387	0.637	-0.143
13000	-0.271	-0.009	-0.125
13001	-0.878	-0.715	0.544
13002	-0.31	0.13	-1.677
13003	1.819	0.596	-2.37
13005	-0.341	-0.072	-0.253
13006	-0.849	-1.99	0.684
13007	-2.047	-2.895	0.981
13008	-0.645	-0.608	0.128
13010	0.078	-0.468	-0.969
13011	0.213	0.153	-0.564
13013	0.525	0.596	0.093
13015	0.07	0.738	-0.156
13016	-0.119	0.159	-1.134
13017	0.213	0.878	-0.518
13018	0.102	0.686	-0.319
13019	-0.006	0.361	-1.311
13020	0.078	0.52	-0.222
13021	-0.78	-0.174	-0.053
13022	0.796	1.298	-0.725
13023	0.132	0.776	-0.42
13024	0.288	1.003	-0.611
13025	0.301	0.683	-0.259
13027	0.161	0.431	-0.236
13028	0.107	0.752	-0.286
13029	0.165	0.802	-0.288
13030	0.456	0.482	-0.494
13031	0.137	-0.248	-0.017
13033	0.121	0.503	-0.225
13034	-0.509	-0.163	-0.266
13035	0.159	0.632	-0.58
13036	0.033	0.362	-1.315
13037	0.285	0.653	-3.489
13039	0.093	0.593	-0.022
13041	0.657	0.652	0.767
13042	0.211	0.674	-0.45
13044	0.219	0.668	-0.394
13045	-0.201	-0.338	-0.207
13046	0.092	0.508	-0.184
13047	0.123	-0.194	-0.206
13048	-0.09	-0.202	-0.026
13049	0.532	0.478	-1.511
13050	-0.219	-0.159	1.424
13052	-0.381	-0.312	0.185
13053	-0.333	-0.332	-0.029
13055	0.273	0.574	-3.473
13056	-0.168	-0.03	-0.391
13058	0.758	0.516	-0.004
13059	-0.245	-0.245	-1.236
13060	-0.093	-0.162	0.074
13061	0.337	0.171	-0.506
13062	0.229	0.524	-0.399
13063	-0.339	-0.299	1.367
13066	0.128	0.679	-0.299
13069	0.146	0.716	0.035
13070	0.354	0.573	-0.479
13071	0.053	0.536	-0.327
13072	-0.532	-0.436	-0.433
13073	0.073	-0.07	-0.245
13074	-0.296	-0.699	0.174
13075	0.877	0.155	-0.139
13076	0.142	-0.091	-0.231
13077	-0.263	-0.25	0.226
13078	0.176	0.365	0.017
13080	-0.138	0.843	0.293
13081	0.6	0.518	-1.011
13082	-0.028	0.446	-1.241
13083	-0.111	-0.09	0.08
13084	0.032	0.095	-0.389
13085	0.05	0.088	-0.446
13087	0.16	0.361	-0.297
13089	-2.552	-2.601	0.22
13090	-1.629	-0.754	0.917
13091	0.465	1.085	-1.323
13092	0.343	0.439	-0.915
13093	-0.143	-0.181	-0.46
13094	-0.015	0.826	-0.411
13095	-0.51	-0.196	-0.024
13096	0.264	0.52	-0.259
13098	0.366	0.48	-0.81
13100	0.385	1.082	-0.685
13101	0.037	0.445	-0.052
13103	0.339	0.6	-0.198
13104	0.216	-0.111	0.317
13105	0.301	0.405	-0.356
13106	0.97	0.482	-0.114
13107	0.168	0.319	-0.604
13108	-0.995	-0.634	0.094
13109	0.035	0.293	-0.97
13110	0.148	0.287	1.008
13112	-2.066	-2.715	1.221
13114	-0.076	0.277	-0.379
13115	-1.292	-0.725	0.885
13116	0.059	0.027	-0.146
13117	0.293	0.293	0.306
13118	-0.02	-0.02	-1.828
13119	0.394	1.166	-0.137
13123	-0.352	-0.649	-0.156
13124	0.166	-0.485	-0.388
13125	-0.756	-1.113	0.547
13126	0.014	0.066	0.634
13129	1.18	0.225	-0.872
13130	-0.998	-2.455	0.688
13131	0.103	0.403	-1.103
13132	0.542	0.131	-0.017
13133	0.298	0.019	-0.236
13135	-0.056	-0.04	-0.057
13138	-1.507	-1.725	0.091
13139	0.22	-0.318	-1.018
13141	0.058	0.188	-0.095
13142	0.079	0.222	0.445
13143	-0.278	-0.265	0.181
13144	0.096	0.272	-0.194
13145	-0.14	-0.417	0.755
13147	-0.014	0.097	-0.054
13148	-0.614	-0.35	0.806
13152	0.145	0.06	-0.915
13154	-0.469	-0.018	1.042
13157	0.18	-0.076	-0.41
13158	-0.368	-0.13	0.594
13159	-0.392	-0.433	-0.761
13160	-0.337	-0.512	-0.009
13161	0.486	0.226	-0.538
13162	-0.539	-0.645	0.144
13163	0.081	0.265	-1.154
13164	-1.173	-2.8	1.392
13166	0.667	1.51	-0.628
13168	-0.284	-0.583	0.151
13169	0.482	1.091	-1.717
13170	-0.451	-0.392	0.025
13172	0.102	0.111	-0.296
13173	-0.183	-0.203	0.059
13175	0.457	0.893	-0.165
13176	-0.241	-0.77	-0.608
13177	-0.387	-1.902	0.831
13178	0.071	-0.087	-0.239
13179	0.392	0.356	-0.3
13180	-0.548	-0.929	-0.508
13181	0.265	0.092	0.029
13182	0.087	0.014	-0.097
13183	0.027	0.072	-0.819
13184	-0.295	-0.929	-1.053
13186	-0.418	-0.344	0.052
13188	-0.188	-0.062	-0.881
13189	-0.133	-0.314	0.251
13190	0.05	-0.079	0.025
13191	0.025	-0.553	0.493
13192	0.523	0.47	-0.114
13193	-0.315	-0.698	0.758
13194	-0.331	-0.475	0.374
13195	0.142	0.304	-0.704
13196	0.04	-0.053	-1.373
13198	-0.759	-0.612	-0.163
13200	0.42	0.429	-2.343
13201	-0.115	-0.319	0.234
13202	0.301	0.392	0.217
13204	0.401	0.095	-1.841
13205	0.747	0.343	-0.564
13206	0.135	0.607	0.295
13207	0.814	0.415	-1.818
13208	-0.03	0.4	-0.06
13209	-0.373	-0.324	0.651
13210	-0.869	-0.941	1.017
13211	0.097	-0.039	-0.161
13212	0.112	0.155	0.57
13214	-0.045	-0.269	0.388
13215	-0.46	-0.162	-0.25
13216	0.598	1.106	-0.646
13217	1.414	0.947	-0.88
13219	-0.009	0.001	0.026
13220	-0.302	0.278	0.086
13221	1.125	0.513	-0.465
13222	0.371	0.385	0.03
13223	0.496	0.105	-0.059
13224	0.525	0.639	-0.437
13226	0.813	1.188	-0.023
13227	0.107	0.362	-0.727
13228	0.441	0.331	-0.239
13229	0.113	0.29	-0.095
13231	-0.491	0.052	-0.164
13232	0.37	1.104	0.012
13234	0.45	0.352	-0.326
13236	0.007	-0.078	-0.073
13237	-0.139	-0.198	0.025
13242	-0.078	-0.051	-0.215
13243	-0.017	0.054	0.008
13246	1.045	0.283	-1.017
13248	-0.44	-0.252	-0.649
13250	0.13	0.3	0.088
13252	0.339	0.025	-0.061
13253	0.475	1.236	-1.074
13254	-0.182	-0.938	0.298
13256	-0.333	-0.173	-0.207
13257	0.204	0.07	0.225
13258	0.081	-0.131	-1.674
13259	0.05	0.249	-0.117
13260	-0.037	0.054	0.288
13262	-0.003	0.241	-0.065
13263	0.208	-0.309	-1.605
13264	0.365	0.107	-0.086
13266	0.456	0.199	-0.263
13269	0.412	0.26	0.216
13271	-0.043	0.138	-0.107
13274	0.253	0.56	-0.09
13275	-1.132	-0.541	-0.364
13276	0.223	-0.098	-0.349
13278	0.406	0.11	-0.024
13279	-0.391	0.052	0.059
13280	0.411	0.111	0.017
13281	-0.252	0.015	-1.413
13283	-0.97	-1.244	1.686
13286	-0.069	-0.191	-0.918
13288	-0.422	-0.807	-0.034
13292	1.829	1.488	-0.542
13293	-1.174	-0.557	-0.142
13294	-0.042	0.033	-0.396
13296	-0.008	-0.24	-0.534
13298	-0.208	-0.379	-0.098
13300	0.018	0.101	-0.546
13301	-0.092	-0.374	0.217
13303	-0.137	0.028	0.252
13304	-0.455	-0.482	0.298
13305	0.13	-0.239	-0.805
13306	0.421	0.269	-1.515
13307	0.577	0.54	-0.534
13308	0.365	-0.246	-0.883
13310	0.397	0.354	-0.121
13311	0.83	1.862	-0.956
13312	0.132	-0.124	-0.743
13316	-0.406	-0.008	-0.155
13319	-0.248	-0.417	-0.816
13320	-0.178	0.141	-0.767
13321	-0.229	-0.076	-0.707
13323	-0.54	-0.51	-0.074
13324	0.588	0.028	0.092
13325	0.385	0.104	1.612
13326	-0.461	-0.326	1.32
13327	-0.006	0.047	-0.018
13332	0.248	0.21	-0.087
13333	0.148	0.094	0.051
13334	-0.05	0.081	-0.982
13335	-0.221	0.041	-1.802
13336	0.261	0.384	-0.328
13337	-0.58	-0.275	0.065
13338	-0.016	-0.379	0.272
13339	0.147	0.549	-1.748
13340	0.333	0.191	-0.601
13341	-0.418	-0.128	-0.022
13342	0.401	0.543	-2.436
13343	-0.282	-0.24	0.222
13344	0.005	0.291	-0.829
13345	-0.156	0.093	-1.471
13346	0.014	-0.042	0.562
13347	0.634	0.757	-0.11
13348	0.055	0.183	-0.597
13349	0.607	0.814	-1.584
13350	0.845	0.619	-0.212
13351	0.651	1.435	-1.585
13352	0.152	0.696	-3.572
13353	0.727	1.501	-1.214
13354	0.157	0.309	0.222
13355	0.985	1.653	-1.24
13356	-0.238	-0.191	-0.273
13357	0.702	1.271	-1.526
13358	0.951	1.389	-0.053
13359	1.394	0.796	-0.41
13360	0.82	1.624	-0.974
13361	0.18	0.377	-1.529
13362	-0.773	-0.572	-0.406
13363	1.008	1.548	-1.184
13364	-0.17	-0.168	-1.43
13365	0.151	0.175	0.185
13366	-0.32	-0.203	-0.322
13367	0.271	-0.079	-0.554
13368	-0.122	0.103	0.074
13369	0.334	0.362	-0.287
13370	0.38	1.141	-0.688
13371	-0.343	-0.173	-0.191
13372	-0.4	-0.836	-0.449
13373	0.188	-0.009	-0.157
13374	-0.171	-0.103	-0.467
13375	0.668	0.742	-0.639
13376	-0.333	-0.116	-0.266
13377	0.201	0.493	-0.287
13378	0.79	1.419	-1.343
13379	-0.333	-0.434	0.028
13380	-0.67	-0.783	-0.458
13381	-0.153	0.179	-1.133
13382	0.45	0.331	0.086
13383	-0.277	-0.186	-0.375
13384	-0.345	-0.129	-1.529
13385	0.056	0.441	-0.901
13386	-0.698	-0.236	0.323
13387	0.995	0.76	-0.112
13388	-1.946	-1.234	-0.105
13389	0.418	0.071	-0.08
13390	0.494	0.989	-0.558
13391	-0.9	0.071	0.192
13393	0.036	-0.212	-0.683
13394	0.419	0.065	-4.366
13395	0.712	0.958	-0.597
13396	-1.271	-0.477	0.171
13397	0.138	0.473	-1.432
13398	0.511	0.638	-0.812
13399	0.268	0.06	-0.742
13400	0.621	1.17	-1.254
13401	-0.462	-0.311	-0.365
13402	0.388	0.311	-1.1
13403	-0.668	-0.972	-1.313
13404	-0.498	-0.649	0.515
13405	0.07	-0.029	-0.743
13406	0.173	0.37	-0.54
13407	-0.813	-0.083	-0.284
13409	-0.054	-0.329	0.661
13411	0.675	0.472	-0.7
13412	-0.288	0.066	0.311
13413	0.086	-0.039	-0.022
13414	0.063	0.826	-0.576
13415	0.156	0.13	-1.123
13416	0.251	0.513	-0.667
13417	-0.056	0.324	-0.591
13418	0.608	0.707	-2.124
13419	0.763	0.943	-0.633
13420	-0.489	-0.079	0.016
13421	-1.158	-1.207	0.074
13422	1.477	1.41	-2.758
13424	-0.397	-0.066	-0.38
13425	0.076	-0.175	-0.393
13426	-0.101	-0.026	-0.044
13427	0.64	0.734	0.1
13428	-0.373	-0.425	-0.167
13429	0.388	0.544	-0.534
13430	0.58	-0.005	-0.025
13431	0.226	0.102	-0.335
13432	-0.659	-0.123	0.018
13433	0.597	1.018	-1.163
13434	0.354	0.288	-0.893
13435	-0.29	-0.64	-0.024
13436	0.635	0.757	-0.301
13437	0.55	0.311	-0.788
13438	2.099	0.979	-0.52
13439	0.948	1.057	-0.901
13440	0.315	0.345	-0.298
13441	0.384	-0.033	-0.339
13442	0.243	0.554	-0.986
13443	-0.11	0.274	-0.184
13444	-0.279	0.027	-1.017
13445	0.183	0.67	-0.626
13446	-0.715	-0.392	0.728
13447	-0.136	-0.268	-0.954
13448	1.274	2.97	-3.053
13449	0.206	0.489	-0.077
13450	1.352	0.779	-0.156
13451	0.899	1.159	-0.376
13453	0.371	0.683	-1.023
13454	0.194	0.513	-0.802
13455	0.908	1.098	0.832
13456	0.917	0.873	-1.123
13457	-0.246	-0.23	-0.249
13458	-0.266	-0.299	-0.318
13459	0.059	0.339	-3.076
13460	0.173	0.44	-2.017
13461	0.424	0.121	-0.817
13462	-0.364	-0.275	-0.939
13463	0.109	-0.006	-0.1
13464	0.872	0.875	-1.98
13465	-1.414	-0.933	0.03
13466	0.102	0.492	-1.306
13467	-0.569	-0.495	-0.304
13468	0.472	0.164	0.287
13469	-0.118	0.216	-1.519
13471	-0.789	-0.708	0.371
13472	-0.402	-0.505	-0.282
13473	-1.112	-0.547	-0.475
13474	0.508	0.061	-0.291
13475	-0.365	-0.121	0.052
13476	0.008	0.202	0.131
13477	-0.457	-0.77	0.148
13479	0.46	0.33	-0.615
13480	0.316	0.375	0.007
13481	0.689	0.531	-0.606
13482	-0.12	-0.343	0.153
13483	-0.274	-0.229	-1.171
13484	-0.064	0.01	-0.14
13487	-0.013	0.026	-0.526
13488	-1.923	-1.142	1.025
13490	0.88	0.605	-0.023
13491	0.375	0.534	-2.159
13492	-0.221	-0.695	-0.439
13493	0.072	0.394	0.39
13494	0.406	0.495	-0.686
13496	-0.148	0.022	-2.554
13497	0.016	0.227	-0.351
13498	0.206	0.019	-0.459
13499	0.461	0.387	-1.605
13500	1.261	1.257	-0.131
13501	0.802	1.405	-0.938
13502	0.055	-0.524	0.039
13503	0.203	0.089	-0.525
13504	0.548	1.106	-1.261
13505	1.086	1.96	-1.285
13506	-0.056	-0.119	-1.211
13507	0.028	0.291	-2.164
13508	0.971	1.334	-1.796
13509	0.467	0.452	-0.927
13510	-0.204	-0.389	0.504
13512	0.314	0.057	-0.555
13513	-1.106	-1.036	0.08
13514	0.736	1.071	-1.535
13515	-0.652	-0.943	0.618
13516	-0.476	-0.954	0.508
13517	0.016	0.357	-0.655
13518	0.468	0.109	-0.198
13519	0.046	0.646	-0.635
13520	0.54	1.223	-1.059
13521	0.317	0.052	0.095
13522	0.632	0.62	-0.517
13523	-0.146	0.012	-1.201
13525	-0.312	-0.314	-1.381
13527	-0.114	-0.01	-0.323
13528	0.352	1.002	-1.308
13529	-0.2	-0.312	-0.799
13530	-0.206	-0.06	-0.563
13531	0.055	-0.284	-0.375
13532	0.314	0.837	-0.732
13534	-0.034	-0.063	-0.233
13535	-0.148	0.04	0.13
13536	-0.982	-0.766	1.541
13537	-0.111	-0.272	-0.38
13538	1.025	0.205	-0.026
13539	0.376	0.322	-2.614
13540	0.094	0.495	-1.695
13541	-0.26	0.243	-1.166
13542	-0.101	0.033	-0.418
13543	0.2	0.156	-0.623
13544	0.622	0.616	-0.779
13545	-0.044	-0.205	0.177
13546	-0.13	-0.055	0.231
13547	0.809	0.98	-0.409
13549	0.012	0.079	-0.671
13550	0.762	0.748	-0.599
13551	-0.969	-1.23	-0.598
13552	1.061	1.336	-0.859
13553	0.53	0.059	0
13554	0.137	0.278	-0.912
13555	0.164	0.377	-0.672
13556	0.094	-0.036	-0.67
13557	0.677	1.334	-0.888
13558	0.541	0.516	-1.76
13559	0.451	0.706	-1.128
13560	0.776	2.033	-0.076
13561	0.083	0.547	-1.173
13562	-0.269	-0.425	0.046
13563	0.249	0.392	-0.89
13564	1.018	0.524	-1.35
13565	0.131	0.175	-1.408
13566	0.218	1.164	-4.225
13567	-0.596	-0.206	-0.261
13568	0.169	0.588	-0.24
13569	-0.26	-0.062	-0.194
13570	0.182	0.453	-0.605
13571	0.911	0.707	-1.295
13572	-0.899	-1.645	-0.492
13573	0.004	0.645	-1.466
13574	0.216	0.627	0.387
13575	0.782	1.418	-0.213
13576	0.04	0.148	-1.273
13577	-0.164	-0.009	0.414
13578	-0.031	-0.056	-0.163
13579	0.59	0.168	0.028
13581	0.014	-0.084	0.529
13582	0.084	0.395	-0.542
13584	0.055	0.417	0.116
13585	-0.142	-0.028	-1.798
13586	0.057	-0.083	-0.198
13587	0.176	0.12	0.087
13588	0.614	0.64	-0.25
13589	0.583	0.636	0.139
13590	0.517	0.677	-0.016
13591	-0.243	-0.609	-1.108
13592	-0.475	-0.067	0.517
13593	0.773	0.907	-0.562
13594	0.724	0.742	-0.775
13595	-0.008	0.212	1.223
13597	-0.591	-0.13	-0.236
13598	0.067	0.186	-0.247
13599	0.362	0.385	-0.107
13600	0.78	0.413	-0.403
13601	-0.486	0.043	-0.452
13602	-0.265	-0.273	0.69
13603	0.131	0.041	-0.967
13604	0.021	-0.28	-0.262
13606	0.29	0.839	-2.612
13607	0.042	0.046	0.003
13608	1.16	0.143	-0.399
13609	0.392	0.253	0.192
13610	0.034	0.117	-0.019
13611	0.752	0.617	0.397
13612	0.067	-0.211	-0.08
13614	0.213	0.376	-1.039
13615	-0.019	0.471	-0.365
13616	0.125	-0.004	-0.036
13617	0.081	0.938	-0.881
13618	-0.122	0.455	-0.363
13619	1.018	0.925	-0.509
13620	0.066	0.58	-1.056
13621	0.375	0.852	-1.286
13622	1.362	0.346	-0.03
13623	0.138	0.003	0.243
13624	0.622	0.834	-0.62
13625	-0.153	0.466	-1.527
13626	0.019	0.516	-0.4
13627	0.066	-0.375	-0.128
13628	1.814	1.991	-0.754
13629	-0.87	-0.43	-0.035
13630	0.357	0.72	-0.739
13631	0.425	0.691	-0.383
13632	-0.148	-0.098	-0.391
13633	0.769	1.057	-1.619
13634	0.072	0.129	-0.323
13635	0.037	0.118	-1.337
13636	0.498	0.164	0.783
13637	-0.025	0.428	-0.171
13638	-0.001	0.163	-0.172
13639	-0.247	-0.111	-0.786
13640	0.055	0.194	-0.038
13641	0.842	0.926	-0.365
13642	-0.109	0.194	-2.029
13643	-0.126	-0.021	-0.856
13644	0.293	0.31	-1.097
13646	-0.126	-0.325	-0.914
13647	0.685	0.784	-1.125
13648	0.244	0.678	-0.856
13649	0.233	0.53	-0.334
13650	0.845	0.909	-2.67
13651	-0.111	-0.003	-0.822
13652	0.289	0.463	-1.159
13653	0.229	0.052	-0.514
13654	0.391	0.093	-0.892
13655	-0.387	0.101	-0.437
13656	0.025	-0.093	0.127
13658	0.062	0.162	0.385
13659	-0.309	-0.032	-0.389
13660	0.78	0.432	-1.528
13661	0.499	0.334	-0.429
13662	-0.912	-1.325	0.681
13663	-0.036	0.039	-0.061
13664	0.617	0.948	-1.249
13665	1.882	2.088	-2.594
13666	-0.126	-0.172	-0.498
13667	-0.072	0	-0.72
13668	0.039	-0.097	2.251
13669	0.126	0.531	-0.665
13670	-0.017	0.576	-1.025
13671	0.656	0.774	-0.134
13672	0.658	1.269	-1.404
13673	0.046	0.358	-0.251
13674	0.088	0.524	-0.68
13675	0.142	0.738	-0.705
13676	0.311	0.223	0.518
13677	-0.282	-0.284	-0.549
13678	-0.106	-0.217	-0.29
13679	-0.469	-0.129	0.462
13680	0.617	1.055	-0.927
13681	-0.877	-1.084	-0.378
13682	-0.12	0.373	-0.525
13683	0.761	0.601	-1.726
13684	0.636	1.353	-1.019
13685	-0.026	0.349	-2.064
13686	-0.059	0.339	-1.033
13687	0.118	-0.052	-1.134
13688	1.322	1.332	-0.965
13689	-0.07	0.003	-0.694
13690	0.04	-0.104	0.238
13691	0.288	0.281	-0.043
13693	0.546	0.863	-0.178
13694	-1.744	-1.414	0.042
13695	0.448	0.847	-0.525
13696	0.426	0.565	-1.445
13697	0.34	0.519	-0.731
13698	0.701	0.931	-0.568
13699	0.782	0.749	-0.625
13700	0.685	0.642	-1.001
13701	0.15	0.184	-0.117
13703	-0.065	-0.014	-0.231
13704	0.499	0.838	-0.333
13705	0.306	0.503	-0.052
13706	0.887	0.898	-0.105
