Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
2550	0.723	0.557	0.004
2552	0.934	0.572	0.607
2555	0.966	0.778	0.61
2556	0.14	0.005	0.309
2558	0.421	0.785	0.49
2559	0.386	0.494	0.651
2561	0.586	0.577	0.043
2562	0.359	0.189	0.904
2563	0.568	0.281	0.047
2567	0.129	0.203	0.267
2570	0.867	0.576	0.987
2572	0.623	0.179	0.558
2573	0.044	0.045	0.626
2576	0.303	0.86	0.487
2577	0.862	0.64	0.077
2578	0.508	0.804	0.816
2579	0.947	0.42	0.228
2580	0.898	0.324	0.232
2581	0.457	0.997	0.513
2582	0.36	0.805	0.064
2583	0.177	0.579	0.441
2586	0.302	0.035	0.301
2587	0.883	0.145	0.16
2588	0.874	0.133	0.095
2589	0.066	0.033	0.948
2591	0.102	0.396	0.773
2592	0.922	0.704	0.312
2593	0.371	0.452	0.141
2595	0.972	0.645	0.862
2596	0.663	0.952	0.388
2597	0.308	0.119	0.033
2598	0.792	0.682	0.297
2601	0.313	0.413	0.471
2602	0.618	0.733	0.02
2603	0.421	0.428	0.912
2604	0.296	0.193	0.268
2606	0.073	0.36	0.055
2607	0.315	0.111	0.573
2608	0.107	0.53	0.17
2609	0.645	0.342	0.994
2610	0.235	0.295	0.521
2611	0.3	0.013	0.499
2612	0.296	0.578	0.11
2613	0.571	0.326	0.237
2614	0.268	0.563	0.738
2615	0.112	0.084	0.104
2619	0.221	0.028	0.948
2620	0.02	0.04	0.182
2622	0.898	0.223	0.254
2624	0	0	0
2626	0.049	0.231	0.185
2627	0.267	0.392	0.753
2629	0.879	0.587	0.34
2633	0.779	0.124	0.615
2634	0.573	0.824	0.923
2635	0.244	0.226	0.55
2637	0.602	0.792	0.447
2638	0.002	0.004	0.133
2640	0.029	0.056	0.584
2644	0.11	0.018	0.535
2645	0.232	0.104	0.885
2648	0.035	0.014	0.646
2649	0.237	0.159	0.186
2650	0.322	0.379	0.656
2652	0.015	0.025	0.053
2653	0.585	0.19	0.758
2655	0.988	0.317	0.085
2657	0.594	0.577	0.067
2658	0.169	0.412	0.112
2659	0.786	0.344	0.061
2660	0.566	0.826	0.307
2663	0.774	0.224	0.128
2664	0.51	0.444	0.163
2665	0.455	0.165	0.975
2666	0.373	0.74	0.483
2670	0.65	0.591	0.058
2671	0.814	0.53	0.203
2672	0.113	0.099	0.032
2680	0.212	0.084	0.59
2681	0.856	0.385	0.108
2683	0.333	0.098	0.393
2684	0.635	0.587	0.033
2687	0.882	0.82	0.286
2688	0.893	0.586	0.06
2689	0.649	0.108	0.095
2690	0.968	0.294	0.826
2691	0.85	0.751	0.468
2692	0.854	0.621	0.393
2693	0.01	0.022	0.938
2695	0.803	0.285	0.061
2697	0.875	0.151	0.254
2698	0.02	0.043	0.779
2699	0.329	0.345	0.341
2700	0.834	0.921	0.525
2701	0.207	0.008	0.987
2702	0.918	0.492	0.152
2703	0.781	0.417	0.552
2704	0.967	0.083	0.234
2706	0.104	0.082	0.981
2707	0.678	0.694	0.007
2708	0.873	0.912	0.556
2709	0.58	0.421	0.953
2711	0.664	0.191	0.344
2713	0.091	0.009	0.009
2714	0.383	0.99	0.394
2715	0.649	0.124	0.775
2716	0.359	0.941	0.479
2717	0.654	0.418	0.523
2718	0.637	0.503	0.459
2719	0.038	0.123	0.254
2720	0.375	0.61	0.159
2721	0.356	0.906	0.161
2722	0.275	0.439	0.885
2723	0.548	0.539	0.918
2725	0.237	0.348	0.92
2726	0.951	0.665	0.58
2727	0.443	0.983	0.336
2728	0.475	0.96	0.973
2729	0.528	0.066	0.089
2731	0.868	0.524	0.688
2734	0.026	0.002	0.191
2736	0.124	0.333	0.208
2738	0.377	0.047	0.084
2739	0.53	0.772	0.782
2740	0.853	0.278	0.824
2741	0.757	0.273	0.224
2742	0.013	0.013	0.61
2743	0.814	0.167	0.716
2744	0.472	0.91	0.644
2746	0.812	0.705	0.718
2747	0.88	0.354	0.398
2748	0.643	0.995	0.138
2752	0.45	0.067	0.505
2753	0.239	0.919	0.443
2754	0.737	0.31	0.717
2755	0.158	0.295	0.239
2756	0.46	0.699	0.189
2757	0.011	0.002	0.829
2758	0.061	0.219	0.109
2759	0.168	0.135	0.958
2760	0.369	0.97	0.003
2761	0.307	0.222	0.454
2762	0.335	0.386	0.95
2765	0.122	0.282	0.201
2767	0.633	0.864	0.002
2769	0.011	0.068	0.135
2770	0.864	0.369	0.866
2771	0.28	0.562	0.679
2772	0.645	0.403	0.857
2773	0.905	0.611	0.239
2776	0.214	0.042	0.825
2779	0.387	0.77	0.638
2780	0.851	0.694	0.146
2781	0.556	0.567	0.115
2783	0.461	0.575	0.004
2784	0	0	0.062
2785	0.259	0.101	0.746
2786	0.486	0.028	0.251
2787	0.125	0.205	0.025
2788	0.841	0.092	0.899
2791	0.566	0.552	0.022
2792	0.128	0.028	0.84
2793	0.451	0.239	0.084
2794	0.521	0.391	0.583
2795	0.428	0.339	0.86
2796	0.73	0.382	0.771
2797	0.253	0.094	0.488
2798	0.673	0.303	0.064
2799	0.39	0.815	0.826
2801	0.84	0.428	0.516
2803	0.52	0.699	0.018
2805	0.728	0.449	0.73
2806	0.053	0.12	0.945
2807	0.556	0.291	0.173
2808	0.623	0.835	0.56
2809	0.553	0.266	0.312
2811	0.713	0.435	0.288
2812	0.214	0.57	0.26
2813	0.572	0.04	0.486
2814	0.663	0.39	0.903
2815	0.949	0.548	0.887
2816	0.159	0.103	0.682
2817	0.646	0.989	0.96
2819	0.943	0.598	0.264
2821	0.888	0.349	0.812
2822	0.369	0.692	0.086
2823	0.064	0.03	0.799
2824	0.655	0.039	0.247
2825	0.298	0.005	0.584
2826	0.797	0.916	0.195
2827	0.639	0.412	0.657
2828	0.237	0.902	0.549
2829	0.409	0.536	0.47
2832	0.139	0.248	0.551
2833	0.549	0.976	0.555
2834	0.627	0.632	0.228
2835	0.443	0.056	0.12
2836	0.596	0.814	0.265
2837	0.004	0.033	0.089
2838	0.194	0.869	0.799
2839	0.01	0.003	0.002
2840	0.991	0.823	0.671
2841	0.029	0.329	0.007
2842	0.555	0.963	0.024
2843	0.006	0.022	0.22
2844	0.444	0.372	0.168
2845	0.138	0.086	0.314
2847	0.396	0.508	0.252
2848	0.044	0.481	0.33
2849	0.763	0.748	0.487
2851	0.529	0.086	0.589
2852	0.852	0.679	0.171
2854	0.068	0.07	0.887
2855	0.372	0.931	0.005
2856	0.344	0.364	0.27
2857	0.296	0.237	0.871
2858	0.565	0.583	0.187
2859	0.788	0.775	0.553
2860	0.571	0.658	0.44
2861	0.924	0.774	0.602
2862	0.004	0.008	0.088
2863	0.275	0.171	0.74
2866	0.615	0.714	0.4
2867	0.946	0.74	0.927
2868	0.47	0.258	0.329
2870	0.276	0.955	0.324
2871	0.537	0.4	0.026
2872	0.203	0.126	0.665
2873	0.601	0.794	0.461
2874	0.132	0.594	0.117
2875	0.153	0.089	0.767
2876	0.895	0.453	0.247
2877	0.1	0.087	0.17
2878	0.734	0.384	0.918
2879	0.437	0.811	0.088
2880	0.399	0.206	0.835
2881	0.114	0.222	0.665
2882	0.919	0.985	0.498
2883	0.703	0.778	0.786
2885	0.034	0.058	0.298
2887	0.916	0.975	0.303
2888	0.777	0.57	0.02
2889	0.457	0.56	0.111
2892	0.033	0.151	0.116
2893	0.986	0.962	0.4
2894	0.236	0.099	0.854
2895	0.069	0.038	0.102
2897	0.254	0.38	0.611
2898	0.366	0.919	0.138
2900	0.367	0.247	0.42
2901	0.122	0.977	0.172
2902	0.06	0.031	0.896
2905	0.182	0.304	0.084
2906	0.024	0.04	0.726
2907	0.815	0.251	0.125
2908	0.427	0.855	0.543
2909	0.968	0.555	0.581
2910	0.975	0.226	0.562
2911	0.22	0.564	0.243
2913	0.698	0.232	0.974
2914	0.443	0.723	0.479
2915	0.017	0.003	0.262
2916	0.568	0.23	0.548
2917	0.137	0.189	0.964
2918	0.55	0.267	0.592
2919	0.312	0.102	0.35
2920	0.015	0.004	0.794
2921	0.009	0.004	0.965
2922	0.403	0.199	0.271
2925	0.646	0.539	0.396
2926	0.166	0.271	0.834
2927	0.067	0.081	0.081
2929	0.047	0.234	0.141
2932	0.642	0.356	0.323
2933	0.158	0.596	0.126
2936	0.928	0.591	0.302
2937	0.8	1	0.857
2938	0.545	0.767	0.127
2939	0.75	0.822	0.606
2940	0.352	0.971	0.164
2942	0.813	0.422	0.835
2943	0.66	0.759	0.798
2944	0.044	0.075	0.059
2945	0.314	0.417	0.739
2946	0.884	0.869	0.032
2947	0.265	0.016	0.393
2948	0.766	0.113	0.825
2949	0.07	0.065	0.782
2955	0.53	0.309	0.789
2956	0.206	0.218	0.069
2957	0.901	0.746	0.781
2958	0.353	0.394	0.42
2959	0.442	0.696	0.302
2960	0.502	0.406	0.744
2961	0.91	0.975	0.431
2962	0.861	0.914	0.981
2964	0.222	0.564	0.561
2965	0.962	0.827	0.499
2966	0.777	0.478	0.821
2967	0.57	0.337	0.246
2968	0.392	0.689	0.891
2970	0.15	0.417	0.528
2971	0.857	0.618	0.155
2972	0.158	0.377	0.315
2974	0.616	0.819	0.893
2976	0.195	0.352	0.923
2977	0.53	0.316	0.95
2978	0.337	0.797	0.296
2980	0.362	0.874	0.305
2981	0.964	0.43	0.83
2983	0.264	0.071	0.22
2985	0.999	0.842	0.489
2986	0.449	0.454	0.19
2987	0.031	0.129	0.024
2988	0.634	0.54	0.263
2989	0.412	0.91	0.253
2995	0.193	0.658	0.096
2999	0.315	0.35	0.786
3000	0.444	0.573	0.383
3001	0.694	0.611	0.841
3002	0.733	0.869	0.196
3003	0.071	0.124	0.805
3004	0.393	0.48	0.169
3005	0.007	0.054	0.242
3007	0.68	0.309	0.714
3008	0.949	0.936	0.165
3009	0.37	0.869	0.122
3010	0.852	0.596	0.309
3011	0.393	0.596	0.606
3012	0.53	0.349	0.63
3013	0.835	0.711	0.207
3014	0.879	0.96	0.395
3015	0.153	0.52	0.459
3016	0.546	0.239	0.329
3017	0.297	0.979	0.016
3018	0.685	0.504	0.23
3019	0.131	0.209	0.241
3020	0.643	0.428	0.795
3022	0.657	0.87	0.784
3023	0.252	0.422	0.948
3024	0.86	0.399	0.04
3025	0.403	0.6	0.732
3026	0.269	0.112	0.742
3027	0.354	0.104	0.585
3028	0.097	0.092	0.366
3029	0.029	0.09	0.016
3030	0.462	0.657	0.235
3031	0.132	0.026	0.651
3032	0.073	0.031	0.484
3033	0.779	0.756	0.262
3034	0.461	0.968	0.867
3035	0.834	0.686	0.93
3037	0.487	0.227	0.944
3038	0.373	0.282	0.848
3039	0.252	0.649	0.039
3040	0.759	0.57	0.453
3041	0.632	0.886	0.38
3042	0.23	0.416	0.238
3044	0.336	0.101	0.278
3046	0.759	0.935	0.636
3047	0.981	0.443	0.317
3048	0.262	0.521	0.254
3049	0.096	0.058	0.11
3050	0.851	0.525	0.818
3051	0.885	0.973	0.807
3052	0.986	0.943	0.229
3053	0.85	0.683	0.091
3054	0.347	0.239	0.789
3055	0.853	0.787	0.481
3056	0.238	0.627	0.531
3057	0.681	0.683	0.795
3058	0.589	0.689	0.047
3059	0.111	0.038	0.185
3060	0.001	0.003	0.795
3061	0.391	0.771	0.059
3063	0.6	0.913	0.737
3065	0.178	0.059	0.74
3066	0.275	0.312	0.676
3067	0.143	0.115	0.193
3068	0.012	0.004	0.879
3070	0.431	0.154	0.67
3071	0.217	0.217	0.983
3072	0.644	0.186	0.944
3075	0.17	0.111	0.53
3077	0.921	0.933	0.735
3078	0.165	0.824	0.533
3079	0.2	0.442	0.2
3081	0.104	0.048	0.195
3082	0.377	0.203	0.011
3083	0.636	0.548	0.302
3085	0.307	0.535	0.227
3087	0.094	0.061	0.582
3088	0.469	0.867	0.434
3089	0.318	0.118	0.885
3090	0.265	0.031	0.923
3091	0.71	0.378	0.331
3092	0.354	0.098	0.074
3093	0.629	0.108	0.171
3094	0.063	0.076	0.046
3095	0.348	0.931	0.072
3096	0.171	0.205	0.177
3097	0.617	0.594	0.426
3098	0.518	0.966	0.962
3099	0.058	0.155	0.026
3100	0.139	0.413	0.156
3101	0.76	0.428	0.724
3103	0.666	0.422	0.462
3104	0.848	0.684	0.042
3105	0.036	0.058	0.256
3106	0.336	0.539	0.346
3107	0.276	0.041	0.486
3108	0.456	0.632	0.283
3109	0.513	0.363	0.75
3110	0.054	0.011	0.393
3111	0.761	0.848	0.42
3112	0.942	0.726	0.537
3113	0.117	0.359	0.349
3114	0.003	0	0.186
3115	0.012	0.004	0.966
3116	0.003	0.002	0.007
3118	0.578	0.187	0.612
3120	0.05	0.137	0.102
3121	0.072	0.035	0.104
3122	0.354	0.534	0.784
3123	0.796	0.349	0.215
3124	0.055	0.029	0.619
3125	0.773	0.512	0.366
3126	0.146	0.502	0.996
3127	0.099	0.021	0.136
3128	0.57	0.55	0.404
3129	0.294	0.287	0.11
3130	0.071	0.045	0.824
3131	0.424	0.441	0.015
3132	0.801	0.319	0.247
3133	0.038	0.402	0.37
3134	0.438	0.236	0.992
3135	0.489	0.299	0.895
3136	0.071	0.975	0.286
3138	0.683	0.465	0.063
3139	0.841	0.461	0.545
3140	0.176	0.398	0.238
3141	0.325	0.857	0.258
3142	0.433	0.236	0.796
3144	0.238	0.076	0.694
3145	0.703	0.897	0.799
3146	0.052	0.011	0.184
3147	0.003	0.006	0.272
3149	0.526	0.174	0.731
3150	0.792	0.614	0.273
3151	0.116	0.399	0.588
3152	0.677	0.597	0.11
3153	0.762	0.828	0.02
3154	0.676	0.252	0.333
3155	0.675	0.284	0.662
3156	0.605	0.595	0.73
3157	0.487	0.531	0.13
3158	0.187	0.104	0.272
3159	0.067	0.101	0.869
3160	0.014	0.039	0.894
3161	0.498	0.99	0.372
3162	0.428	0.307	0.251
3163	0.649	0.734	0.838
3164	0.212	0.103	0.01
3165	0.001	0.003	0.284
3166	0.991	0.154	0.698
3167	0.305	0.184	0.276
3168	0.736	0.066	0.908
3169	0.107	0.194	0.085
3170	0.183	0.067	0.292
3171	0.988	0.674	0.965
3172	0.312	0.136	0.815
3173	0.643	0.873	0.176
3174	0.015	0.001	0.85
3175	0.99	0.321	0
3176	0.693	0.944	0.252
3177	0.044	0.049	0.339
3178	0.526	0.019	0.826
3179	0.05	0.36	0.055
3180	0.183	0.46	0.874
3181	0.602	0.998	0.255
3182	0.033	0.004	0.38
3183	0.747	0.395	0.563
3184	0.555	0.958	0.191
3185	0.302	0.867	0.383
3186	0.105	0.199	0.089
3188	0.66	0.509	0.581
3189	0.378	0.607	0.049
3190	0.004	0.006	0.325
3191	0.784	0.682	0.499
3192	0.409	0.881	0.224
3193	0.089	0.253	0.002
3194	0.207	0.144	0.878
3195	0.015	0.006	0.682
3196	0.983	0.184	0.026
3197	0.197	0.525	0.84
3198	0.021	0.011	0.565
3199	0.106	0.024	0.142
3200	0.105	0.002	0.145
3201	0.99	0.471	0.172
3202	0.346	0.796	0.719
3203	0.578	0.917	0.206
3204	0.357	0.099	0.319
3205	0.712	0.651	0.713
3206	0.003	0	0.425
3207	0.356	0.352	0.113
3208	0.422	0.717	0.235
3209	0.163	0.161	0.891
3210	0.838	0.193	0.744
3211	0.342	0.259	0.156
3213	0.417	0.2	0.383
3214	0.413	0.364	0.459
3215	0.096	0.028	0.076
3216	0.191	0.439	0.195
3219	0.096	0.578	0.023
3220	0.651	0.397	0.715
3221	0.341	0.613	0.236
3222	0.617	0.362	0.407
3223	0.33	0.282	0.823
3224	0.995	0.635	0.322
3226	0.556	0.698	0.327
3227	0.006	0	0.686
3228	0.026	0.027	0.924
3229	0.387	0.431	0.713
3231	0.349	0.446	0.137
3232	0.447	0.538	0.622
3233	0.201	0.039	0.713
3234	0.747	0.558	0.109
3235	0.26	0.657	0.499
3236	0.061	0.06	0.403
3237	0.3	0.476	0.3
3238	0.408	0.063	0.117
3240	0.785	0.753	0.023
3241	0.475	0.272	0.212
3242	0.735	0.33	0.065
3243	0.566	0.876	0.153
3244	0.508	0.557	0.014
3245	0.346	0.316	0.387
3247	0.349	0.837	0.588
3248	0.088	0.256	0.954
3249	0.635	0.264	0.648
3250	0.019	0.023	0.897
3251	0.044	0.076	0.546
3252	0.622	0.893	0.16
3253	0.616	0.026	0.737
3254	0.336	0.505	0.912
3255	0.576	0.332	0.283
3257	0.156	0.266	0.538
3259	0.688	0.906	0.742
3260	0.156	0.221	0.733
3261	0.074	0.005	0.376
3262	0.262	0.855	0.713
3263	0.797	0.369	0.565
3264	0.095	0.044	0.548
3265	0.117	0.12	0.369
3266	0.062	0.185	0.052
3267	0.935	0.594	0.796
3268	0.062	0.03	0.265
3269	0.021	0.005	0.901
3270	0.609	0.758	0.913
3271	0.01	0.016	0.159
3272	0.544	0.907	0.849
3273	0.177	0.26	0.302
3274	0.063	0.062	0.307
3275	0.266	0.276	0.462
3276	0.18	0.119	0.314
3278	0.183	0.004	0.862
3279	0.441	0.846	0.711
3280	0.941	0.838	0.024
3281	0.105	0.24	0.005
3282	0.524	0.107	0.21
3283	0.39	0.53	0.269
3284	0.063	0.021	0.9
3285	0.109	0.047	0.001
3287	0.596	0.158	0.556
3288	0.021	0.004	0.105
3289	0.233	0.259	0.151
3290	0.58	0.836	0.344
3291	0.641	0.178	0.422
3292	0.723	0.41	0.23
3293	0.634	0.464	0.89
3294	0.725	0.549	0.201
3295	0.863	0.758	0.152
3296	0.211	0.806	0.372
3297	0.088	0.484	0.672
3298	0.986	0.644	0.113
3299	0.295	0.567	0.109
3300	0.724	0.883	0.498
3301	0.817	0.933	0.19
3302	0.015	0.029	0.492
3303	0.557	0.883	0.515
3304	0.756	0.555	0.818
3305	0.083	0.078	0.276
3306	0.458	0.25	0.389
3307	0.154	0.595	0.597
3308	0.005	0.008	0.434
3309	0.188	0.325	0.655
3310	0.074	0.063	0.828
3311	0.42	0.258	0.47
3312	0.023	0.004	0.61
3315	0.323	0.194	0.373
3316	0.35	0.415	0.755
3317	0.061	0.021	0.51
3318	0.71	0.461	0.793
3319	0.279	0.241	0.953
3320	0.592	0.871	0.258
3321	0.448	0.806	0.781
3322	0.81	0.584	0.347
3323	0.013	0.001	0.841
3324	0.075	0.283	0.343
3326	0.017	0.002	0.249
3327	0.013	0.014	0.14
3328	0.231	0.212	0.455
3329	0.317	0.78	0.696
3330	0.118	0.207	0.502
3332	0.622	0.499	0.391
3333	0.753	0.737	0.404
3335	0.46	0.457	0.857
3336	0.015	0.006	0.491
3337	0.033	0.542	0.76
3338	0.452	0.362	0.169
3339	0.004	0.014	0.32
3340	0.044	0.006	0.776
3341	0.355	0.626	0.397
3342	0.071	0.093	0.786
3343	0.044	0.093	0.003
3344	0.063	0.004	0.042
3345	0.003	0.045	0.912
3346	0.012	0.018	0.3
3347	0	0	0.038
3348	0.923	0.916	0.062
3349	0.69	0.329	0.023
3350	0.363	0.442	0.742
3351	0.082	0.213	0.085
3352	0.71	0.84	0.248
3353	0.969	0.932	0.595
3354	0.213	0.186	0.487
3355	0.258	0.633	0.499
3356	0.228	0.983	0.354
3357	0.923	0.623	0.741
3358	0.863	0.314	0.082
3359	0.705	0.747	0.648
3360	0.643	0.346	0.328
3361	0.178	0.634	0.392
3362	0.006	0.008	0.502
3363	0.071	0.085	0.034
3364	0.935	0.784	0.426
3365	0.173	0.02	0.624
3366	0.033	0.007	0.241
3367	0.014	0.011	0.441
3368	0.307	0.687	0.514
3369	0.251	0.14	0.053
3370	0.13	0.305	0.433
3371	0.689	0.943	0.194
3372	0.002	0.001	0.009
3373	0.142	0.162	0.215
3374	0.348	0.603	0.596
3377	0.198	0.298	0.051
3378	0	0.029	0.06
3379	0.367	0.772	0.067
3380	0.665	0.735	0.311
3381	0.453	0.88	0.624
3382	0.271	0.088	0.224
3383	0.836	0.802	0.081
3384	0.231	0.133	0.847
3385	0.002	0.002	0
3387	0.594	0.238	0.721
3388	0.001	0	0.384
3389	0.653	0.604	0.9
3390	0.03	0.049	0.941
3391	0.03	0.029	0.417
3392	0.764	0.258	0.938
3393	0.548	0.505	0.232
3394	0.221	0.196	0.551
3395	0.226	0.174	0.365
3397	0.014	0.036	0.287
3398	0.496	0.082	0.979
3399	0.672	0.629	0.36
3401	0.66	0.539	0.61
3402	0.229	0.01	0.059
3403	0.878	0.361	0.829
3404	0.674	0.625	0.768
3405	0.018	0.004	0.711
3406	0.46	0.357	0.772
3407	0.947	0.462	0.627
3408	0.343	0.529	0.037
3409	0.007	0.034	0.818
3410	0.5	0.009	0.414
3412	0.252	0.702	0.417
3413	0.415	0.056	0.552
3414	0.878	0.888	0.195
3415	0.464	0.273	0.424
3416	0.06	0.008	0.393
3417	0.382	0.038	0.898
3418	0.391	0.413	0.577
3420	0.042	0.065	0.256
3422	0.081	0.256	0.191
3423	0.088	0.124	0.829
3424	0.667	0.248	0.839
3425	0.241	0.253	0.136
3426	0.936	0.909	0.444
3428	0.495	0.594	0.584
3429	0.462	0.928	0.766
3430	0.715	0.81	0.912
3431	0.375	0.484	0.993
3432	0.644	0.387	0.155
3433	0.023	0.076	0.322
3434	0.076	0.218	0.925
3435	0.84	0.296	0.004
3436	0.216	0.031	0.133
3437	0.023	0.014	0.779
3438	0.011	0.026	0.132
3439	0.759	0.858	0.416
3441	0.484	0.307	0.635
3442	0.204	0.489	0.051
3443	0.102	0.651	0.024
3444	0.568	0.537	0.261
3445	0.346	0.548	0.673
3447	0.366	0.295	0.173
3448	0.523	0.375	0.87
3449	0.468	0.332	0.809
3450	0.16	0.016	0.78
3451	0.635	0.322	0.202
3452	0.114	0.203	0.037
3453	0.391	0.961	0.915
3454	0.075	0.102	0.96
3455	0.837	0.424	0.559
3456	0.651	0.488	0.82
3457	0.297	0.109	0.53
3458	0.103	0.046	0
3459	0.721	0.513	0.078
3460	0.053	0	0.605
3461	0.056	0.139	0.58
3462	0.139	0.237	0.177
3463	0.187	0.055	0.461
3465	0.19	0.539	0.786
3466	0.003	0	0.585
3467	0.746	0.523	0.295
3468	0.027	0.41	0.077
3469	0.662	0.198	0.514
3470	0.988	0.543	0.294
3471	0.223	0.015	0.021
3472	0.044	0.196	0.422
3473	0.093	0.006	0.832
3474	0.314	0.217	0.332
3475	0.344	0.194	0.916
3476	0.058	0.181	0.146
3477	0.278	0.724	0.271
3479	0.243	0.399	0.382
3481	0.013	0.001	0.886
3482	0.016	0.048	0.864
3483	0.926	0.565	0.502
3484	0.809	0.783	0.868
3485	0.326	0.538	0.058
3486	0.053	0.401	0.72
3487	0.47	0.666	0.781
3489	0.911	0.888	0.074
3490	0.523	0.208	0.176
3491	0.585	0.17	0.658
3492	0.342	0.503	0.029
3493	0.894	0.522	0.448
3494	0.087	0.141	0.477
3495	0.024	0.009	0.302
3497	0.355	0.352	0.3
3498	0.386	0.434	0.311
3499	0.263	0.641	0.632
3500	0.954	0.586	0.225
3501	0.295	0.221	0.825
3502	0.542	0.295	0.862
3503	0.001	0.001	0.089
3504	0.385	0.722	0.429
3505	0.137	0.356	0.272
3507	0.116	0.074	0.53
3508	0.314	0.235	0.179
3509	0	0	0.139
3510	0.222	0.09	0.748
3511	0.015	0.017	0.98
3513	0.004	0.005	0.711
3514	0.032	0.001	0.865
3515	0.132	0.306	0.079
3516	0.688	0.151	0.464
3517	0.297	0.121	0.009
3518	0.002	0	0.287
3520	0.495	0.77	0.818
3521	0.519	0.379	0.332
3522	0.267	0.49	0.577
3523	0.066	0.037	0.569
3524	0.045	0.101	0.723
3525	0.756	0.777	0.002
3526	0.897	0.733	0.999
3527	0.918	0.505	0.823
3528	0.021	0.005	0.908
3531	0.963	0.955	0.554
3532	0.123	0.041	0.115
3533	0.056	0.005	0.394
3534	0.253	0.124	0.764
3535	0.899	0.931	0.067
3536	0.009	0.011	0.107
3537	0.725	0.77	0.795
3538	0.881	0.616	0.349
3539	0.843	0.833	0.228
3540	0.044	0.446	0.426
3541	0.453	0.869	0.673
3542	0.133	0.076	0.731
3543	0.255	0.891	0.186
3544	0.955	0.531	0.003
3545	0.08	0.22	0.931
3546	0.04	0.026	0.622
3548	0.166	0.093	0.139
3549	0.848	0.236	0.866
3550	0.755	0.449	0.797
3551	0.153	0.093	0.277
3552	0.996	0.912	0.991
3553	0.229	0.262	0.53
3554	0.918	0.516	0.014
3555	0.049	0.061	0.966
3557	0.077	0.131	0.655
3558	0.072	0.051	0.167
3559	0.062	0.082	0.758
3560	0.013	0.004	0.953
3561	0.313	0.522	0.844
3562	0.172	0.055	0.033
3564	0.501	0.666	0.033
3565	0.039	0.039	0.951
3566	0.964	0.634	0.403
3567	0.196	0.834	0.112
3568	0.001	0.001	0.584
3569	0.84	0.556	0.533
3570	0.593	0.745	0.203
3571	0.242	0.317	0.099
3572	0.488	0.783	0.934
3573	0.237	0.454	0.448
3580	0.451	0.282	0.432
3581	0.901	0.487	0.996
3582	0.066	0.012	0.252
3584	0.266	0.78	0.244
3586	0.914	0.903	0.267
3587	0.932	0.361	0.282
3588	0.272	0.126	0.049
3589	0.528	0.274	0.662
3590	0.922	0.897	0.081
3592	0.773	0.455	0.211
3593	0.446	0.123	0.101
3595	0.03	0.005	0.777
3596	0.797	0.733	0.707
3597	0.615	0.901	0.938
3598	0.012	0.003	0.685
3599	0.002	0	0.712
3600	0.347	0.303	0.82
3601	0.633	0.618	0.877
3602	0.761	0.558	0.545
3603	0.99	0.488	0.276
3605	0.791	0.302	0.292
3606	0.03	0.034	0.754
3607	0.089	0.023	0.053
3608	0.004	0.013	0.832
3609	0.002	0	0.803
3610	0.876	0.521	0.841
3611	0.056	0.059	0.87
3612	0.625	0.46	0.083
3613	0.013	0.167	0.685
3614	0.04	0.178	0.74
3615	0.833	0.726	0.059
3616	0.019	0.047	0.938
3617	0.021	0.091	0.281
3619	0.191	0.15	0.937
3620	0	0	0.077
3621	0.019	0.028	0.651
3622	0.293	0.098	0.675
3624	0.244	0.163	0.998
3625	0.058	0.009	0.233
3626	0.227	0.188	0.036
3627	0.058	0.125	0.876
3628	0.673	0.34	0.768
3629	0.628	0.265	0.427
3630	0.984	0.425	0.094
3631	0.041	0.021	0.319
3633	0.719	0.438	0.427
3634	0.388	0.39	0.036
3635	0.469	0.944	0.763
3636	0.64	0.938	0.719
3637	0.03	0.008	0.985
3640	0.13	0.356	0.441
3642	0.233	0.248	0.541
3643	0.455	0.348	0.342
3645	0.047	0.005	0.02
3646	0.794	0.535	0.962
3648	0.851	0.668	0.077
3649	0.746	0.504	0.392
3650	0.611	0.121	0.093
3651	0.11	0.115	0.514
3652	0.993	0.297	0.484
3654	0.816	0.937	0.985
3655	0.556	0.307	0.003
3656	0.112	0.062	0.952
3657	0.033	0.032	0.024
3658	0.008	0.002	0.689
3660	0.154	0.036	0.801
3661	0.317	0.278	0.539
3662	0.976	0.974	0.609
3663	0.006	0.029	0.448
3664	0.715	0.483	0.761
3665	0.311	0.076	0.318
3666	0.286	0.339	0.371
3667	0.466	0.115	0.816
3668	0.8	0.855	0.438
3669	0.692	0.685	0.457
3670	0.091	0.011	0.086
3671	0.658	0.836	0.769
3672	0.971	0.523	0.397
3673	0.336	0.238	0.276
3674	0.912	0.79	0.319
3675	0.455	0.635	0.024
3676	0.59	0.284	0.851
3677	0.103	0.129	0.405
3678	0.563	0.516	0.194
3679	0.151	0.683	0.136
3680	0.099	0.086	0.703
3681	0.509	0.311	0.224
3682	0.789	0.959	0.601
3683	0.344	0.248	0.83
3685	0.285	0.412	0.568
3686	0.666	0.969	0.287
3687	0.476	0.345	0.199
3688	0.396	0.423	0.234
3689	0.001	0	0.642
3690	0.377	0.205	0.161
3693	0.131	0.118	0.597
3694	0.017	0.017	0.013
3695	0.187	0.433	0.783
3696	0.586	0.506	0.207
3697	0.46	0.734	0.533
3698	0.612	0.266	0.628
3699	0	0	0.007
3700	0.145	0.049	0.579
