Row_ID	p_volc_dir|groups|oily-norm	p_volc_dir|base|sebum	p_volc_dir|base|skicon
11384	-0.057	-0.094	-0.1
11387	-0.476	-0.095	-0.763
11398	-0.617	-0.598	0.626
11401	0.068	0.26	-1.054
11403	-0.215	-1.073	-0.667
11406	0.027	0.899	-0.238
11409	-0.052	-0.107	-0.122
11416	-1.427	-0.802	-0.037
11423	-0.259	0.082	0.359
11426	-0.255	-0.918	0.063
11432	0.217	0.158	-0.006
11433	1.517	0.803	0.108
11435	0.418	0.053	-0.223
11440	0.166	0.074	-0.171
11442	0.224	0.007	-1.324
11444	-0.29	-0.219	0.733
11445	-0.478	-0.192	0.788
11449	0.376	0.782	-0.417
11450	-1.612	-1.698	0.149
11451	-0.106	0.158	-1.455
11456	-0.249	0.069	-0.134
11458	-0.361	-0.363	0.456
11459	0.7	1.37	0.579
11460	-0.286	-0.155	0.017
11464	0.713	1.038	-0.622
11466	0.287	0.581	0.332
11467	0.102	0.085	0.191
11469	0.54	0.105	0.236
11473	-0.155	0.162	0.059
11474	-0.988	-0.2	0.111
11475	-0.023	-0.047	-0.829
11476	-0.287	0.006	-0.031
11477	0.649	0.815	-0.014
11478	0.444	0.533	0.277
11480	0.625	0.599	-0.018
11481	-0.799	-1.398	0.35
11486	-0.016	0.209	0.031
11488	-0.61	0.047	-0.532
11489	0.005	-0.356	-0.215
11490	0.133	-0.272	-1.439
11492	0.002	-0.033	-0.094
11494	0.174	0.052	-0.358
11497	0.105	0.087	-0.097
11498	-0.804	0.018	-0.127
11499	0.931	1.081	-0.701
11502	0.754	1.103	-1.439
11504	0.945	0.938	0.535
11505	-0.335	-0.041	-0.249
11506	0.391	0.229	0.116
11507	0.678	0.307	0.258
11509	-0.41	-0.743	0.833
11512	0.161	0.106	0.081
11513	0.634	0.594	0.015
11515	-0.138	-0.617	-0.734
11516	-0.001	-0.104	0.113
11517	-0.053	0.162	-0.151
11521	0.338	0.111	-1.862
11528	-0.776	-0.492	1.35
11530	-0.001	-0.246	-0.417
11532	-0.085	0.19	0.105
11535	0.141	-0.448	-0.397
11536	-1.616	-0.934	0.925
11538	-0.047	-0.316	-0.296
11540	0.099	0.023	-0.388
11542	-0.073	0.433	-0.863
11546	-0.108	-0.659	-0.358
11548	1	1.119	-0.002
11550	-0.673	-1.109	0.088
11553	-0.18	0.044	-0.055
11555	0.111	0.102	-0.425
11558	0.352	0.558	-1.51
11559	-0.2	-0.927	-1.213
11560	0.16	-0.35	-0.456
11565	1.126	1.223	-0.324
11568	0.215	0.264	-0.059
11570	0.268	0.018	-0.299
11578	0.209	0.586	-0.041
11580	0.437	0.687	-0.288
11583	-0.236	-0.116	0.146
11585	-0.259	-0.884	-0.29
11591	0.933	1.289	0.067
11595	0.067	-0.907	-0.117
11597	0.313	0.433	1.34
11601	-0.147	0.38	0.214
11603	-0.409	-0.273	-0.069
11606	-0.279	0	0.18
11607	-0.465	-0.11	0.618
11609	0.26	1.18	0.36
11611	0.862	0.402	-0.418
11614	0.175	0.023	-0.392
11615	0.59	0.893	-0.216
11618	-0.98	-0.662	-0.312
11624	0.117	0.424	0.064
11631	0.032	-0.137	-0.154
11636	0.067	-0.385	-1.557
11649	-0.357	0.377	0.257
11664	-0.07	-0.754	0.104
11671	0.046	1.048	0.257
11674	0.779	0.806	-0.053
11675	0.113	-0.042	-0.772
11676	-0.258	-0.739	-0.1
11678	-0.549	-0.085	0.056
11693	0.948	0.271	-0.65
11699	0.209	0.977	0.582
11700	-0.042	0.18	0.391
11701	-0.124	0.212	-0.193
11703	0.134	0.078	0.322
11707	-0.869	-0.529	1.163
11709	0.135	-0.683	-0.896
11710	0.258	0.312	0.09
11717	-0.41	-1.054	0.987
11718	0.006	-0.475	-0.65
11719	0.348	0.209	0.141
11721	1.576	1.934	0.108
11723	0.208	0.735	0.144
11724	0.453	0.863	-0.541
11725	-2.974	-3.131	-0.138
11729	-0.555	-0.362	0.463
11737	1.322	0.805	-1.15
11740	-0.251	-0.013	0.324
11748	0.043	-0.147	0.984
11758	0.432	1.384	-0.479
11760	0.085	-0.466	-0.427
11761	-0.226	0.222	0.241
11763	0.307	-0.047	0.128
11767	-0.329	0.458	0.021
11769	0.243	0.326	-0.723
11770	0.097	0.024	1.339
11772	0.794	1.073	0.007
11777	0.34	0.296	0.666
11778	-0.017	0.094	0.782
11781	0.14	-0.059	0.15
11784	-0.257	0.079	-0.521
11789	1.482	1.501	-0.067
11791	0.703	0.385	0.573
11794	0.213	-0.317	0.026
11796	0.302	-0.228	-0.997
11807	-0.244	0.104	0.408
11823	-0.153	0.227	0.017
11828	1.844	1.971	-0.447
11833	-0.005	-0.015	0.329
11834	0.434	0.225	-0.287
11838	0.087	0.121	0.393
11840	-0.09	-0.184	-0.631
11847	-0.348	0.04	0.662
11849	0.032	-0.635	-0.516
11850	-0.295	-0.016	-0.364
11851	0.246	0.035	0.105
11854	-0.368	-0.108	0.524
11855	-0.325	0.125	1.09
11857	0.446	0.406	0.535
11860	-1.162	-0.281	-0.807
11861	0.003	0.205	-0.412
11862	-0.305	-0.194	1.088
11863	-0.144	-0.093	-0.154
11864	0.009	0.454	-1.352
11866	0.137	0.758	-0.314
11874	-0.325	-0.044	-0.104
11877	-0.352	-0.057	-0.106
11878	0.483	-0.031	0.146
11884	0.168	0.218	0.391
11889	0.008	-0.342	-0.823
11890	0.494	0.596	0.436
11898	0.286	-0.137	-0.869
11906	0.941	0.508	0.465
11907	0.854	0.703	0.358
11908	-1.23	-1.345	0.005
11911	0.11	0.152	-0.076
11916	-0.49	-0.346	-0.345
11920	0.645	0.606	0.036
11922	0.698	0.628	-0.096
11923	-0.69	-0.384	-0.026
11926	-0.087	0.101	-0.066
11931	-0.123	-0.079	-0.265
11935	0.052	-0.009	-0.683
11936	0.241	0.261	-0.595
11938	0.255	0.338	0.107
11943	-0.572	-0.714	-0.015
11944	0.637	0.719	-0.048
11946	-0.007	0.291	-1.128
11947	-0.25	-0.083	-0.438
11951	0.518	0.718	0.523
11955	0.097	0.244	-0.594
11959	0.092	0.176	-0.353
11965	-0.269	0.09	0.144
11966	0.055	0.102	-0.376
11969	-0.141	-0.061	-0.067
11972	-0.624	-0.919	0.173
11976	-0.417	-0.391	0.131
11981	-0.143	0.04	-0.751
11983	0.031	0.065	-0.337
11986	0.61	1.109	-1.119
11989	0.102	1.172	1.064
11991	-0.322	0.017	-0.136
11992	-0.452	-0.135	-0.423
11993	0.238	0.437	-0.99
11997	-0.732	-0.274	-0.683
12005	0.26	0.626	-0.524
12010	0.044	-0.007	0.229
12017	0.224	0.204	-0.365
12021	0.2	0.001	-0.639
12027	-0.13	0.106	-0.431
12032	0.791	0.815	-0.239
12043	1.003	0.657	0.031
12045	-0.168	0.051	-0.503
12050	-0.342	0.333	-2.751
12063	-0.774	-0.134	0.02
12064	0.403	0.755	-0.859
12069	0.574	0.906	-2.968
12071	0.246	-0.107	0.308
12072	0.148	0.357	-2.058
12075	0.553	0.566	0.077
12077	0.349	0.779	-2.269
12082	-0.224	0.077	-0.245
12083	-0.183	0.123	-0.295
12096	-0.598	-0.901	0.05
12097	-0.011	0.153	1.248
12099	0.645	0.955	-0.307
12113	0.026	0.868	-1.043
12118	-0.623	-0.235	-0.223
12125	-0.325	-0.88	0.525
12129	NaN	NaN	
12135	0.558	0.792	-1.099
12137	-0.279	0.058	-0.382
12143	-0.239	0.098	-0.96
12158	0.101	0.09	0.021
12159	0.192	0.105	-1.039
12161	-0.018	0.241	-0.642
12165	0.004	0.212	-2.252
12175	-0.513	0.016	-0.519
12180	0.244	0.409	0.864
12182	0.222	0.188	-0.127
12187	0.08	0.43	-0.643
12188	-0.362	-0.293	0.283
12189	-0.309	-0.12	-1.108
12192	-0.258	-0.167	0.075
12196	-0.066	0.242	-0.892
12205	-0.389	-0.038	-0.534
12206	-0.163	-0.039	-0.928
12210	-0.009	0.329	-0.742
12211	-1.505	-0.543	0.211
12212	0.684	0.362	-0.113
12215	-0.63	-0.247	-0.463
12216	-1.583	-0.891	0.228
12218	-0.371	-0.131	-0.421
12221	1.272	1.221	0.03
12226	-0.111	0.064	-0.956
12236	-0.152	0.185	-0.247
12241	-0.286	0.047	-0.522
12242	-0.564	-0.137	-0.064
12243	-1.322	-0.505	-0.223
12249	-0.165	-0.034	-0.971
12250	-0.449	-0.21	1.531
12251	0.067	0.24	0.298
12254	-0.012	0.415	-0.797
12257	-0.125	0.177	-1.109
12258	0.016	0.016	0.392
12260	0.081	0.373	-1.302
12266	0.263	0.235	-1.739
12272	-0.022	0.69	-1.92
12281	0.068	0.501	0.672
12284	0.069	0.593	0.024
12289	0	0.201	-1.584
12291	0.178	0.715	-2.367
12293	-0.028	-0.198	-0.24
12295	0.116	0.094	0.048
12296	-0.192	0.032	-0.877
12297	0.948	0.189	0.017
12298	-0.032	0.088	-1.125
12299	-0.145	0.069	-0.089
12301	0.083	0.491	-0.978
12302	-0.34	-0.018	-1.174
12308	-0.18	-0.032	0.063
12309	-0.18	-0.386	-0.21
12312	1.159	1.099	-0.127
12313	-0.142	0.097	-1.21
12320	-0.206	0.111	-1.82
12324	0.348	0.862	0.027
12330	-0.358	-0.068	-0.991
12338	-0.076	0.258	-1.544
12343	0.335	0.792	-0.89
12344	-0.255	0.104	-1.679
12346	-0.331	0.163	-0.102
12347	-0.17	-0.125	-0.107
12350	0.715	1.008	0.374
12353	-0.2	0.066	-1.233
12354	0.274	0.453	0.316
12355	-0.003	0.032	0.07
12362	-1.19	-0.178	-0.103
12365	0.636	0.763	-0.174
12366	-0.059	0.258	0.32
12368	-0.407	0.007	-0.668
12371	-1.49	-1.14	0.242
12372	-0.327	0.022	-1.042
12373	-0.115	0.189	-0.675
12381	-0.408	-1.247	0.76
12382	0.779	1.1	0.442
12386	-0.241	-0.078	-0.906
12387	-0.235	0.006	-1.26
12388	-0.121	0.258	-1.647
12391	0.004	0.087	0.098
12394	0.001	-0.466	0.409
12397	-0.397	-0.463	-0.04
12408	-0.289	0.149	-1.762
12409	-0.004	0.267	-0.313
12412	-0.651	-0.24	-0.641
12414	-0.287	-0.328	-0.09
12415	-0.273	-0.408	0.332
12416	-0.26	0.06	-1.692
12420	0.55	0.507	-0.396
12422	0.342	0.316	0.009
12423	1.11	0.958	-1.451
12424	0.088	0.357	0.186
12425	-0.475	0.112	-0.142
12426	-0.361	-0.278	-0.167
12429	0.373	0.492	0.116
12431	0.217	0.907	-1.353
12435	0.346	-0.012	-0.321
12439	-0.413	-0.327	-0.026
12441	0.203	0.148	-0.463
12451	0.052	0.449	-1.004
12452	-0.132	0.089	0.031
12455	-0.538	-0.006	-0.817
12456	0.067	0.536	0.054
12470	0.324	0.307	-0.171
12471	-0.03	-0.221	-0.162
12474	0.042	0.598	-1.08
12475	0.053	0.412	0.145
12480	0.08	0.634	-0.283
12482	-0.246	-0.017	-0.103
12486	-0.742	-0.03	-0.021
12492	0.326	0.209	-1.094
12501	0.014	0.663	-0.788
12503	0.405	0.991	-0.697
12504	0.551	0.16	-0.156
12511	-0.494	0.031	-0.88
12515	-0.033	0.59	-0.154
12518	-0.05	0.041	-0.1
12521	2.355	2.36	-0.094
12524	-1.596	-1.146	0.713
12525	-1.069	-0.241	0.312
12527	0.058	0.22	0.981
12529	-0.326	0.001	-1.486
12530	0.526	0.786	-1.635
12531	0.475	0.696	0.004
12532	-0.601	-0.32	0.168
12533	0.293	1.245	-1.498
12534	-0.041	-0.148	0.669
12536	-0.302	0.116	-1.274
12542	-0.351	0.003	-1.305
12551	-0.284	-0.355	-0.855
12553	-0.177	0.074	0.206
12555	-0.228	0.24	-1.464
12560	-0.203	0.089	-1.166
12564	-0.534	-0.187	0.097
12565	-0.423	0.015	1.206
12569	-0.735	-0.663	0.702
12574	0.451	0.595	0.036
12575	-0.158	0.142	0.535
12576	-0.397	-0.002	-1.308
12580	0.053	-0.057	-0.056
12582	-0.138	-0.172	0.021
12585	0.776	1.2	0.418
12592	-0.439	-0.123	-0.832
12593	2.084	2.419	0.139
12596	1.641	1.331	-0.795
12602	1.131	0.612	-0.4
12604	-0.206	0.097	-0.698
12605	-0.034	0.17	-0.606
12607	0.794	0.393	0.484
12608	0.077	-0.134	0.309
12610	0.212	0.406	-1.391
12614	-1.255	-1.106	0.524
12620	-0.456	-0.055	-1.37
12621	-0.054	-0.276	-0.226
12624	0.177	0.161	-0.262
12626	-0.793	-0.546	0.03
12630	0.483	0.924	-1.023
12632	0.419	-0.034	0.37
12634	-0.097	0.264	-0.883
12636	-0.207	0.065	-0.953
12637	0.543	0.552	0.185
12641	0.955	0.916	-0.977
12642	0.478	1.061	-0.383
12644	0.631	0.377	0.064
12649	-0.01	-0.118	-0.119
12653	-0.115	-0.343	-0.505
12658	-0.002	-0.056	-0.433
12665	-0.119	-0.094	-1.058
12666	0.099	0.453	-0.328
12668	0.397	0.363	2.286
12681	1.109	0.585	-0.339
12683	-0.312	0.107	-0.458
12685	0.068	0.466	-0.619
12686	-0.07	0.559	0.242
12690	0.048	0.696	-0.165
12692	-0.164	0.108	-1.824
12698	-0.632	0.112	-0.05
12700	0.091	0.019	0.314
12702	-0.683	-1.285	0.108
12703	-0.041	0.074	1.046
12707	0.323	0.56	-0.275
12709	0.522	0.732	-0.245
12711	-0.231	-0.353	0.028
12714	0.453	0.308	0.252
12720	0.748	1.758	0.136
12721	-0.401	-0.238	-0.681
12726	0.501	0.249	0.059
12732	-0.006	-0.123	-0.168
12737	-0.08	0.104	0.097
12738	-0.237	0.004	-0.243
12741	-0.567	-0.38	1.132
12743	0.091	0.295	-1.105
12746	0.623	0.29	0.254
12751	0.291	0.202	0.09
12754	0.437	0.724	1.306
12756	-0.397	-0.094	-0.244
12760	0.253	0.878	-1.131
12762	0.676	0.686	-1.405
12765	0.163	-0.068	0.642
12768	0.364	0.434	-1.123
12774	-1.136	-0.566	0.083
12779	0.04	0.103	0.537
12786	0.626	0.986	0.057
12791	0.45	0.666	-0.932
12794	0.492	0.477	-0.165
12795	0.376	0.658	0.237
12797	0.448	0.804	-0.642
12798	-0.003	0.71	-0.261
12799	-0.25	0.019	0.043
12800	0.183	0.263	-0.446
12806	-0.557	-0.538	0.428
12814	-0.072	0.736	-0.993
12815	0.214	0.511	-1.258
12822	-0.419	-0.189	-0.539
12823	0.069	0.039	-0.362
12824	0.242	0.513	0.49
12826	-0.238	-0.158	-0.055
12828	1.185	1.203	0.169
12830	-0.845	-0.73	-0.057
12831	0.353	0.33	-2.035
12832	0.587	1.06	-0.034
12834	-0.599	-0.246	-0.611
12835	-0.811	-0.076	-0.758
12837	-0.496	0.365	-0.054
12838	0.519	0.016	-0.012
12841	-0.192	0.117	-1.398
12842	0.126	0.397	0.115
12845	-0.071	0.076	0.014
12846	0.038	0.28	-1.082
12850	0.19	-0.249	0.622
12856	-0.813	-0.46	-1.801
12859	0.164	-0.224	-0.323
12860	0.279	0.158	-0.292
12861	-0.027	-0.167	0.051
12864	0.006	0.134	-0.35
12866	0.159	0.441	0.281
12871	-0.307	-0.308	0.57
12873	0.272	0.01	0.036
12876	-0.166	-0.074	-1.153
12877	0.715	0.423	-0.203
12882	0.263	0.112	0.748
12885	-0.063	0.014	2.56
12892	-0.358	-0.301	0.213
12895	-0.323	-0.513	-0.14
12897	-0.292	-0.29	-0.186
12908	0.392	0.176	-0.286
12909	-0.454	0.043	0.403
12911	0.523	0.023	0.672
12912	0.106	0.102	-0.272
12915	-0.21	0.051	-0.66
12917	0.101	0.402	-0.651
12924	0.357	0.387	-0.391
12926	-0.447	-0.832	0.693
12933	0.091	0.652	0.13
12934	-0.128	0.632	-0.143
12937	0.145	-0.116	-0.586
12941	0.035	0.025	-0.079
12942	0.168	0.35	-0.277
12943	-0.932	-0.163	-1.129
12944	0.279	1.103	-1.123
12947	-0.285	0.087	1.386
12949	0.353	0.687	0.597
12951	0.137	0.266	-0.119
12952	-0.038	-0.016	0.621
12956	0.201	0.535	-0.774
12960	0.205	0.299	-1.042
12970	0.108	0.886	0.072
12971	-0.361	-0.04	-1.189
12975	0.138	1.224	-0.714
12977	-0.494	-0.378	-0.139
12981	-0.232	-0.383	-0.258
12984	0.533	0.497	-0.373
12988	0.149	0.27	-0.657
12989	-1.326	-0.921	-0.195
12992	-0.546	-0.382	-0.587
13002	-0.036	-0.107	-0.194
13009	0.216	0.323	-0.77
13010	0.605	0.24	0.33
13011	-0.032	-0.391	-0.065
13012	-0.188	-0.15	-0.438
13014	-0.063	0.179	0.276
13015	1.111	0.454	0.327
13020	-0.689	-0.24	-0.145
13021	0.139	0.87	-1.272
13022	0.057	0.29	-1.55
13023	0.129	0.153	0.429
13027	0.124	0.618	0.11
13028	0.412	0.503	-0.16
13030	-0.13	0.093	-1.239
13034	-0.055	0.727	0.177
13035	-0.236	0.069	-0.734
13038	0.029	0.142	0.072
13039	0.55	0.315	0.086
13042	0.526	1.814	-1.743
13050	0.152	0.53	-0.823
13055	-0.058	-0.091	0.775
13061	-0.445	-0.798	0.024
13063	0.085	0.396	0.432
13065	-0.096	0.302	-1.824
13069	-0.133	0.123	-0.888
13070	0.463	0.441	0.663
13074	0.065	0.008	-0.669
13082	-0.875	-0.794	-0.041
13089	0.179	0.475	-0.95
13092	0.985	1.242	0.021
13105	0.084	-0.043	0.951
13107	-0.348	-0.26	-0.278
13108	-0.583	-0.21	-1.427
13109	1.858	2.001	0.079
13131	-0.212	-0.162	-0.59
13132	1.189	0.594	0.205
13136	0.222	0.04	-1.261
13143	-0.123	-0.412	0.026
13146	0.406	1.35	0.657
13147	0.305	-0.023	0
13148	0.111	0.054	1.104
13149	1.333	1.529	-0.021
13150	-0.019	0.104	-0.238
13152	-0.134	-0.316	-0.059
13153	0.143	0.365	0.243
13155	-0.014	-0.725	-0.314
13156	0.622	0.979	-0.364
13157	-0.709	-0.415	-0.482
13158	-0.622	-0.116	0.656
13159	-0.243	0.032	-0.731
13160	1.67	1.105	-0.938
13161	1.408	0.979	0.081
13165	1.095	1.663	0.323
13167	-0.107	0.319	-1.926
13168	-0.524	-0.339	-0.317
13173	0.048	0.057	0.578
13175	-0.931	-0.412	0.123
13178	1	1.246	-0.061
13179	0.884	0.131	0.006
13180	0.02	0.02	0.056
13181	0.049	-0.135	0.568
13182	0.953	0.638	0.518
13186	0.071	0.213	-1.248
13194	-0.722	-0.21	-1.215
13195	0.032	0.629	-1.977
13198	-0.321	-0.008	-0.139
13200	0.124	-0.058	0.71
13206	0.006	0.811	-1.366
13207	0.169	-0.221	-0.472
13213	0.402	0.338	0.885
13216	-0.145	0.19	1.609
13219	0.471	0.753	-0.438
13222	0.087	-0.035	0.52
13228	0.329	0.428	0.124
13233	0.195	0.02	-1.488
13235	-0.008	-0.048	-0.114
13236	-0.064	0.211	-0.842
13238	-0.202	-0.03	-0.044
13239	0.002	-0.152	-1.238
13240	0.395	0.049	-0.726
13241	-0.691	-0.65	-0.36
13246	0.312	0.127	0.858
13249	0.46	0.498	0.464
13261	0.501	0.952	0.633
13276	0.257	0.498	-0.824
13278	0.167	0.306	-0.011
13279	0.086	0.583	-1.647
13284	0.139	0.003	0.307
13286	0.196	0.549	-1.262
13292	0.754	0.746	-1.026
13293	0.234	-0.083	0.227
13299	-0.31	-0.025	-0.965
13302	0.037	-0.192	-0.202
13304	-0.027	0.032	-0.182
13305	0.293	0.081	0.327
13306	-0.906	-0.424	-0.103
13311	0.071	-0.023	0.119
13313	-0.904	-0.475	0.378
13314	-0.176	-0.097	0.155
13315	-0.113	-0.186	0.478
13317	-0.8	0.062	-0.393
13320	0.059	-0.026	-0.094
13325	0.208	0.124	0.311
13329	0.031	-0.123	-0.622
13330	-0.034	0.807	-0.56
13331	-0.05	0.665	-0.179
13335	0.179	-0.041	-0.057
13336	0.048	0.763	-0.742
13337	0.01	0.208	-1.348
13339	0.027	0.565	-0.511
13342	-0.119	0.107	-0.599
13345	-0.699	-0.249	-1.248
13351	0.241	0.315	-1.467
13352	-0.172	-0.04	-0.692
13354	-0.206	0.221	-0.654
13356	-0.083	-0.427	-0.376
13359	0.06	0.647	-0.65
13360	0.159	0.535	-2.115
13361	-0.209	-0.546	1.157
13362	-0.064	0.333	-1.503
13366	1.314	0.83	-1.292
13367	-0.385	-0.128	-0.049
13369	-0.308	0.075	-1.027
13372	-1.334	-1.313	0.322
13374	1.08	0.604	-0.066
13381	0.42	0.765	-0.483
13382	0.037	0.191	0.007
13384	0.908	1.109	-0.109
13386	0.299	0.867	-2.23
13387	0.12	0.043	-0.557
13388	-0.251	-0.17	0.559
13391	0.757	1.292	-1.781
13392	-0.287	-0.749	-0.299
13397	0.183	0.718	-2.389
13398	-0.495	-0.348	0.494
13400	0.453	0.549	-0.154
13401	-0.244	0.115	-0.518
13404	0.417	0.093	0.909
13407	0.041	0.426	-0.252
13410	-0.091	0.338	-0.258
13412	-1.082	-0.48	0.442
13414	0.774	1.269	0.101
13417	-0.052	-0.033	0.594
13418	-0.162	-0.625	-0.415
13423	0.151	0.054	-1.003
13424	-0.274	0.39	-0.769
13427	-0.029	0.381	-0.933
13428	0.336	0.045	-0.284
13430	0.076	0.305	0.084
13431	0.111	0.553	-0.212
13438	0.174	-0.24	-0.255
13439	0.156	-0.09	-0.18
13443	-0.208	-0.062	-0.033
13445	-0.686	-0.576	0.248
13449	0.586	1.091	0.078
13450	0.095	-0.007	-0.545
13452	-0.043	0.056	-0.177
13453	0.315	0.784	0.351
13454	0.188	0.03	0.653
13455	0.157	0.969	-0.383
13456	-1.091	-0.018	0.214
13459	-0.127	-0.213	-0.034
13462	0.877	0.677	-0.109
13467	-0.188	0.138	-2.301
13472	-0.116	0.639	-0.185
13473	0.199	0.751	-0.456
13474	0.867	0.895	-0.312
13476	0.379	0.929	-2.771
13477	0.325	0.857	-0.088
13483	-0.38	-0.542	0.339
13485	-0.155	0.095	0.011
13486	0.57	0.455	0.683
13488	-0.08	-0.424	0.585
13492	0.416	0.234	0.732
13497	-0.788	-0.112	0.087
13499	0.068	0.479	-0.709
13501	-0.783	-0.15	-0.286
13503	0.239	0.351	-0.468
13504	0.079	0.649	-1.747
13509	0.04	-0.169	-1.565
13513	0.055	0.102	-0.095
13517	-0.012	0.414	-0.609
13522	-0.332	-0.154	-0.662
13530	-1.391	-0.565	0.718
13533	1.001	0.294	0.032
13535	0.375	0.267	0.078
13536	0.499	0.312	-0.634
13539	-0.303	-0.297	-0.009
13541	1.155	1.334	0.017
13544	-1.076	-0.611	-0.054
13548	-0.85	-0.563	0.112
13549	-0.037	0.026	0.076
13552	-0.052	0.242	-1.307
13557	-0.026	0.142	-1.425
13560	-0.119	-0.33	0.229
13561	-0.058	-0.243	1.184
13568	0.138	0.087	-0.836
13570	0.275	0.108	-1.932
13572	0.248	0.511	0.109
13573	-0.144	0.508	-1.487
13578	0.282	0.229	0.058
13579	0.196	0.234	0.401
13583	0.945	0.663	-1.108
13584	-0.231	-0.043	-0.047
13588	0.002	-0.063	-0.308
13594	0.102	0.69	-0.594
13598	0.276	0.632	-1.772
13599	0.115	0.617	-0.201
13601	0.041	-0.008	0.545
13603	-0.669	-0.899	0.153
13605	-0.272	-0.083	0.488
13607	-0.144	-0.006	-0.055
13608	0.309	0.056	-0.796
13614	-0.897	-0.795	-0.009
13618	0.444	0.23	-0.117
13619	0.369	0.767	-0.781
13621	0.456	0.108	-0.597
13625	-0.301	-0.184	-0.03
13628	-0.106	0.791	0.508
13630	0.184	0.408	-0.778
13634	0.086	0.487	-1.771
13644	0.373	0.397	0.471
13651	-0.428	-0.053	-1.022
13652	-0.032	-0.117	1.317
13655	0.381	0.657	-0.895
13656	-1.042	-0.28	1.582
13659	-0.124	0.178	-0.301
13660	-0.069	0.1	0.099
13662	0.361	0.197	-1.333
13669	0.004	0.106	0.115
13670	0.61	0.228	-0.051
13673	0.517	0.122	-0.123
13675	-0.872	-0.3	-0.079
13676	0.78	0.522	-0.479
13677	1.028	0.7	0.149
13683	-0.381	-0.939	0.704
13689	-0.164	-0.274	-0.557
13691	-0.023	-0.141	-0.029
13692	0.502	0.014	0.103
13695	0.227	0.389	0.507
13697	0.474	0.484	0.789
13704	-0.824	-1.246	-0.004
13710	0.036	0.18	-0.659
13711	0.783	1.144	-0.146
13714	-0.118	0.068	0.757
13717	-0.139	-0.237	-0.042
13718	0.864	1.288	1.183
13719	0.373	0.741	1.066
13722	0.32	0.695	0.805
13727	-0.027	-0.047	-0.085
13729	-0.37	-0.445	2.003
13732	-0.569	-0.199	-0.73
13733	1.272	0.709	-0.309
13734	0.174	0.515	-1.086
13738	0.321	0.262	0.249
13741	0.109	0.07	-1.173
13751	0.244	0.285	-0.06
13753	0.977	0.84	-0.522
13754	-1.019	-0.803	-0.939
13755	-0.313	-0.024	0.302
13760	-0.597	-0.508	-0.483
13764	0.457	0.231	0.197
13769	0.757	0.858	-1.264
13773	0.02	0.191	-0.702
13774	0.162	0.643	-1.243
13775	0.226	-0.021	-0.458
13777	-0.435	-0.075	0.112
13778	-0.832	-0.809	-0.088
13785	0.264	-0.015	-0.299
13790	0.295	0.183	-0.51
13794	0.212	0.235	0.148
13797	0.726	1.629	-0.571
13804	-0.011	0.17	-0.165
13805	-0.349	-0.528	-0.055
13807	0.298	0.089	0.159
13810	1.874	1.502	-0.61
13813	1.389	0.567	-0.709
13815	-0.106	-0.022	0.718
13819	-0.024	0.001	-0.028
13822	0.112	0.384	0.842
13826	-0.371	0.048	-0.215
13829	-0.063	0.275	-0.104
13831	-0.196	0.176	-1.164
13838	-0.006	0.184	0.889
13841	2.149	1.991	-0.227
13843	-1.677	-0.37	-0.015
13846	0.111	-0.054	0.402
13850	0.515	1.063	0.344
13861	0.077	0.026	-0.043
13862	0.033	-0.097	-1.374
13863	0.135	0.087	-0.678
13868	-0.23	0.009	-1.538
13869	0.188	0.039	0.655
13870	0.504	0.538	-0.398
13881	-0.11	0.271	0.407
13882	0.075	-0.129	0.02
13885	-0.047	-0.135	0.046
13886	-0.114	0.423	-1.163
13887	-0.391	-0.099	1.25
13893	0.144	-0.225	-0.275
13896	0.445	0.269	-0.873
13900	0.247	-0.102	-0.61
13903	0.063	0.43	-0.281
13906	0.166	0.534	0.531
13919	-0.196	-0.764	0.001
13920	0.172	0.607	0.006
13925	-0.849	-0.234	-0.121
13928	0.085	0.094	0.357
13932	0.2	0.237	0.686
13937	0.048	0.506	-0.598
13939	0.885	1.21	-0.205
13943	-0.343	-0.539	-0.225
13944	-0.356	-0.231	0.406
13945	1.248	0.75	0.539
13951	-0.768	-0.954	1.457
13953	-0.44	0.11	-0.17
13956	0.929	0.246	-0.006
13960	0.815	0.432	0.121
13962	0.411	0.424	1.127
13965	-0.508	-0.219	-0.282
13970	-0.315	0.11	-1.213
13973	0.421	0.405	0.417
13974	-0.105	0.097	-0.722
13975	-0.027	0.045	-0.575
13978	0.058	0.023	0.131
13979	-0.119	0.066	-0.422
13980	-0.213	-0.068	-0.876
13982	0.174	0.245	0.012
13984	-0.244	-0.303	-0.258
13987	-0.634	-0.361	0.331
13988	0.12	0.53	-0.389
13990	-1.014	-1.964	0.821
13991	-0.022	0.233	-0.257
13997	-0.008	0.203	0.225
14002	-0.207	0.386	-0.403
14004	-0.637	0.015	-0.212
14005	-0.299	-0.496	-0.326
14013	0.961	1.809	0
14016	0.157	-0.108	-0.583
14023	-0.488	-0.37	0.842
14033	-0.244	0.025	-0.214
14034	-0.221	0.182	-0.293
14042	0.146	0.609	-0.025
14051	0.156	0.293	-0.672
14056	-0.337	-0.287	-0.452
14057	0.124	0.223	-0.58
14059	1.319	0.709	-0.761
14068	-0.95	-0.43	-0.908
14070	1.557	1.398	-0.195
14071	0.6	0.646	0.343
14080	-0.418	0.085	-0.072
14086	0.984	2.604	-0.868
14087	1.05	0.482	0.538
