Row_ID	p_cat|groups|oily-norm	p_cat|base|sebum	p_cat|base|skicon
21347		< 0.1	
21348	< 0.1		
21360	< 0.1		< 0.1
21362	< 0.1		
21363		< 0.1	
21364		< 0.1	
21383			< 0.1
21386	< 0.1		
21387	< 0.1		
21389			< 0.1
21390			< 0.1
21393			< 0.1
21406		< 0.1	< 0.1
21410			< 0.1
21412	< 0.1	< 0.1	
21422		< 0.1	
21426			< 0.1
21435		< 0.1	
21448		< 0.1	
21458			< 0.1
21459			< 0.1
21460	< 0.1		
21477			< 0.1
21483	< 0.01	< 0.1	
21490			< 0.1
21493		< 0.1	
21498		< 0.1	
21502		< 0.1	
21506	< 0.1		
21558		< 0.1	
21562			< 0.01
21565	< 0.01	< 0.01	
21569			< 0.1
21570		< 0.1	
21571	< 0.1	< 0.1	
21576	< 0.1		
21584		< 0.1	
21604			< 0.01
21607			< 0.1
21609			< 0.1
21637			< 0.1
21640			< 0.1
21665	< 0.1	< 0.1	
21667		< 0.1	
21675			< 0.1
21697		< 0.1	
21699	< 0.01	< 0.1	
21701		< 0.1	
21718	< 0.1	< 0.1	
21723			< 0.1
21724	< 0.1	< 0.1	
21743	< 0.1	< 0.1	
21748		< 0.1	
21760		< 0.1	
21797	< 0.1		
21799			< 0.1
21800	< 0.01	< 0.1	< 0.1
21814	< 0.01	< 0.1	< 0.1
21826		< 0.1	
21832		< 0.1	
21847			< 0.1
21848	< 0.1	< 0.1	
21852	< 0.1		< 0.1
21859	< 0.1	< 0.1	
21865			< 0.1
21877	< 0.1		
21892		< 0.1	< 0.1
21899			< 0.1
21909		< 0.1	
21911	< 0.1	< 0.1	
21913		< 0.1	
21920		< 0.1	
21925		< 0.1	
21929	< 0.1	< 0.1	
21935			< 0.01
21939	< 0.1	< 0.1	
21940	< 0.1	< 0.1	
21960	< 0.1	< 0.01	
21970			< 0.1
21997			< 0.1
22022		< 0.1	
22053			< 0.1
22057	< 0.1		
22065		< 0.1	
22090	< 0.1		
22091			< 0.1
22100	< 0.1	< 0.1	
22128	< 0.1	< 0.1	
22136	< 0.1		
22153			< 0.1
22162			< 0.1
22181	< 0.1	< 0.1	
22194		< 0.1	
22197	< 0.1		
22204		< 0.1	
22211	< 0.01	< 0.001	
22218			< 0.1
22233	< 0.1	< 0.1	
22239			< 0.1
22247	< 0.1	< 0.1	
22249	< 0.1		
22252			< 0.1
22287			< 0.01
22300		< 0.1	
22325			< 0.01
22333			< 0.1
22342	< 0.01		
22351	< 0.1	< 0.1	
22352	< 0.1		< 0.1
22387			< 0.1
22431	< 0.01	< 0.1	< 0.1
22472	< 0.1	< 0.01	< 0.01
22501			< 0.1
22504		< 0.1	
22514			< 0.1
22520	< 0.1	< 0.01	
22596	< 0.1	< 0.1	
22601		< 0.1	
22614		< 0.1	
22625		< 0.1	< 0.1
22629			< 0.1
22633	< 0.1		
22646	< 0.01	< 0.1	< 0.01
22676	< 0.1		
22678	< 0.01	< 0.01	
22688	< 0.1	< 0.1	
22695		< 0.1	< 0.1
22704		< 0.1	
22709			< 0.1
22722		< 0.1	
22725	< 0.1	< 0.01	
22730	< 0.1	< 0.1	
22734		< 0.1	
22737		< 0.1	
22742			< 0.1
22753		< 0.1	
22755	< 0.1	< 0.01	
22759	< 0.1	< 0.01	
22762		< 0.1	
22763			< 0.1
22774	< 0.1	< 0.01	
22787	< 0.1	< 0.1	
22794	< 0.1	< 0.1	< 0.01
22799	< 0.1	< 0.1	< 0.1
22804	< 0.01	< 0.01	
22810			< 0.1
22826		< 0.1	
22830	< 0.1	< 0.1	
22840	< 0.1	< 0.1	< 0.01
22843		< 0.1	
22861		< 0.1	
22863		< 0.1	
22886	< 0.1		< 0.1
22888	< 0.1	< 0.1	
22890		< 0.01	
22896	< 0.1	< 0.1	
22907		< 0.1	
22913		< 0.1	
22921	< 0.01	< 0.1	
22929	< 0.1	< 0.1	
22934	< 0.01	< 0.01	< 0.1
22956		< 0.1	
22965		< 0.1	
22968		< 0.1	
22971	< 0.1	< 0.01	
22982		< 0.1	< 0.1
23009		< 0.1	
23010	< 0.01	< 0.1	< 0.1
23021		< 0.1	
23053		< 0.1	
23057			< 0.1
23058		< 0.1	
23059	< 0.01	< 0.01	
23076			< 0.1
23078		< 0.1	
23102			< 0.1
23112	< 0.01	< 0.01	
23114			< 0.1
23131			< 0.1
23137	< 0.01	< 0.1	
23154		< 0.1	< 0.01
23166	< 0.1		
23168		< 0.1	
23170		< 0.1	
23171		< 0.1	
23178		< 0.1	
23186	< 0.1		
23187		< 0.1	
23188		< 0.1	
23197		< 0.1	
23199		< 0.1	
23201		< 0.1	< 0.1
23205		< 0.1	
23207		< 0.1	
23208		< 0.1	
23210		< 0.1	
23212	< 0.1		
23213			< 0.1
23215			< 0.1
23218		< 0.1	
23219			< 0.1
23220			< 0.1
23223		< 0.1	< 0.1
23227			< 0.1
23232	< 0.1		< 0.1
23237			< 0.1
23238	< 0.1		
23241		< 0.1	
23243		< 0.1	
23247	< 0.1	< 0.1	
23248		< 0.1	
23249	< 0.1	< 0.01	
23250		< 0.1	
23254		< 0.1	
23255	< 0.1	< 0.01	
23260		< 0.1	
23262		< 0.01	
23263		< 0.1	
23265			< 0.1
23266		< 0.1	
23267		< 0.1	
23269		< 0.1	
23271		< 0.1	
23272	< 0.1	< 0.1	< 0.1
23273			< 0.1
23276		< 0.1	
23281		< 0.1	
23282			< 0.1
23285		< 0.1	
23286		< 0.1	
23293	< 0.1		
23297			< 0.1
23298		< 0.1	
23304		< 0.1	
23313			< 0.1
23323	< 0.1	< 0.1	
23332	< 0.1	< 0.01	
23338		< 0.1	
23351			< 0.1
23352	< 0.1		
23356		< 0.1	< 0.1
23358	< 0.1	< 0.1	
23359	< 0.1	< 0.1	< 0.1
23360	< 0.1	< 0.01	
23361	< 0.1	< 0.1	
23365			< 0.01
23367		< 0.1	
23368	< 0.1	< 0.01	
23369		< 0.1	
23372	< 0.01	< 0.01	
23374		< 0.1	
23376			< 0.1
23378		< 0.1	
23379	< 0.1	< 0.01	
23380			< 0.1
23381	< 0.1	< 0.01	< 0.1
23384	< 0.1		
23392		< 0.01	< 0.1
23403	< 0.1		
23404			< 0.1
23405			< 0.1
23410	< 0.1		
23413	< 0.1		
23415		< 0.1	
23416		< 0.1	
23425		< 0.1	
23427	< 0.1		
23429	< 0.1	< 0.1	
23432			< 0.1
23434		< 0.1	
23435		< 0.01	
23439		< 0.01	
23440		< 0.1	
23446	< 0.1	< 0.01	
23448		< 0.1	
23470	< 0.1	< 0.1	
23471		< 0.1	
23473			< 0.1
23474			< 0.1
23476		< 0.1	
23477	< 0.1	< 0.1	
23479		< 0.1	
23481		< 0.1	
23485		< 0.1	
23495		< 0.1	
23497		< 0.1	
23509	< 0.1	< 0.01	
23510		< 0.1	
23515	< 0.1	< 0.01	
23519	< 0.1	< 0.01	
23522		< 0.1	
23525	< 0.1	< 0.1	
23530			< 0.1
23531			< 0.1
23537		< 0.1	
23542			< 0.1
23545	< 0.1		
23546		< 0.1	
23547			< 0.1
23552	< 0.1		
23559		< 0.01	
23562		< 0.1	
23570		< 0.1	
23576		< 0.01	
23603			< 0.1
23619	< 0.1		
23637		< 0.1	
23648		< 0.1	
23651	< 0.1		
23674			< 0.1
23679			< 0.1
23680			< 0.1
23715	< 0.1		
23723	< 0.1	< 0.1	
23738	< 0.1	< 0.01	
23761	< 0.01	< 0.1	
23764		< 0.1	
23765	< 0.1	< 0.1	
23767			< 0.01
23777		< 0.1	
23784	< 0.1	< 0.1	
23803	< 0.1		
23804	< 0.01	< 0.1	
23816	< 0.1		
23820		< 0.1	
23835			< 0.1
23853	< 0.01	< 0.1	
23854			< 0.1
23858	< 0.01	< 0.01	
23859		< 0.1	
23898			< 0.1
23928	< 0.01	< 0.01	< 0.001
23950	< 0.01	< 0.1	< 0.1
23971	< 0.1	< 0.01	< 0.1
23975		< 0.1	
24014	< 0.01	< 0.1	
24015	< 0.1	< 0.1	
24023	< 0.1	< 0.1	
24057	< 0.1		
24063	< 0.1		
24066			< 0.001
24086			< 0.1
24108	< 0.1	< 0.1	< 0.1
24116	< 0.1	< 0.1	
24117	< 0.01	< 0.1	
24120	< 0.1	< 0.01	
24121	< 0.1	< 0.1	
24124	< 0.1	< 0.01	
24129	< 0.001	< 0.01	
24134		< 0.01	
24135	< 0.001	< 0.001	
24140	< 0.001	< 0.01	
24142	< 0.001	< 0.001	
24149	< 0.01	< 0.1	
24161	< 0.1	< 0.01	
24162	< 0.001	< 0.001	
24165	< 0.01	< 0.1	
24167	< 0.1	< 0.1	
24173	< 0.1	< 0.1	
24199	< 0.1	< 0.01	
24200		< 0.1	
24204			< 0.1
24209	< 0.1	< 0.01	
24213		< 0.1	
24214	< 0.01	< 0.001	
24220	< 0.1	< 0.01	
24221	< 0.1	< 0.1	< 0.1
24240	< 0.1		
24241	< 0.01	< 0.001	
24248	< 0.01	< 0.01	
24256			< 0.1
24260	< 0.1		
24283		< 0.1	
24290		< 0.01	
24294			< 0.1
24326			< 0.1
24335	< 0.1		
24370	< 0.1		
24377	< 0.1	< 0.1	
24404			< 0.1
24423	< 0.1		
24461		< 0.1	
24475	< 0.01	< 0.01	
24545	< 0.1		< 0.1
24563		< 0.1	
24578	< 0.1	< 0.1	
24616			< 0.1
24630		< 0.1	
24639		< 0.1	
24641	< 0.001	< 0.001	
24697	< 0.1	< 0.1	
24726	< 0.1	< 0.1	
24731	< 0.1		
24743			< 0.1
24756	< 0.1		
24779	< 0.01	< 0.001	
24807	< 0.1	< 0.1	
24816		< 0.1	
24823	< 0.1	< 0.1	
24840	< 0.1	< 0.1	
24870	< 0.1		
24919	< 0.1	< 0.1	
24927	< 0.1	< 0.1	
24936			< 0.1
24941			< 0.1
24947			< 0.1
24968		< 0.1	
25006	< 0.1		< 0.1
25052			< 0.01
25077	< 0.1		
25080			< 0.1
25088	< 0.1	< 0.1	
25094	< 0.1		< 0.1
25109	< 0.1	< 0.1	
25119			< 0.1
25122	< 0.01	< 0.01	
25123	< 0.1	< 0.1	
25138		< 0.1	< 0.1
25158			< 0.1
25174	< 0.1	< 0.1	< 0.01
25176		< 0.1	
25181	< 0.1	< 0.1	
25184		< 0.01	< 0.01
25191			< 0.1
25201		< 0.1	
25222	< 0.1	< 0.1	< 0.1
25228			< 0.1
25236			< 0.1
25241	< 0.1		
25244			< 0.1
25249			< 0.1
25250	< 0.1		
25253		< 0.1	< 0.1
25267		< 0.1	
25274			< 0.1
25306		< 0.1	
25322		< 0.1	
25344		< 0.1	
25377			< 0.1
25379	< 0.1	< 0.1	
25410			< 0.1
25439	< 0.1	< 0.1	
25449			< 0.1
25486		< 0.1	
25489			< 0.01
25498		< 0.1	
25500	< 0.1	< 0.1	
25505			< 0.1
25507	< 0.1		
25508	< 0.01	< 0.01	< 0.1
25515	< 0.1		< 0.1
25517	< 0.1		
25522		< 0.1	
25528	< 0.1	< 0.1	
25529			< 0.1
25533		< 0.1	
25535			< 0.1
25537	< 0.1	< 0.01	
25538		< 0.1	
25539		< 0.1	
25544		< 0.1	< 0.1
25545	< 0.1	< 0.1	
25557			< 0.1
25566	< 0.1	< 0.1	< 0.1
25582			< 0.1
25595	< 0.1		
25596			< 0.1
25602			< 0.1
25612	< 0.1	< 0.1	
25627			< 0.1
25628	< 0.001	< 0.01	
25698			< 0.1
25721			< 0.1
25739		< 0.1	
25757			< 0.1
25759	< 0.001	< 0.01	
25761	< 0.01	< 0.01	
25769	< 0.1	< 0.1	
25786	< 0.1	< 0.1	
25799		< 0.1	
25807	< 0.1	< 0.1	
25810		< 0.1	
25814	< 0.1	< 0.01	
25816			< 0.1
25817		< 0.1	
25829	< 0.1	< 0.01	
25831		< 0.1	
25838		< 0.1	
25850	< 0.1	< 0.01	
25869	< 0.1	< 0.1	< 0.1
25898	< 0.1	< 0.01	
25914			< 0.1
26015			< 0.1
26017	< 0.1		
26018	< 0.1		
26019	< 0.1		
26020	< 0.1		
26021	< 0.1		< 0.1
26024			< 0.1
26025			< 0.1
26026			< 0.1
26028			< 0.1
26034			< 0.1
26035			< 0.1
26036			< 0.1
26038			< 0.1
26039			< 0.1
26042			< 0.01
26045	< 0.1		
26046			< 0.1
26048			< 0.1
26049			< 0.1
26050			< 0.1
26053			< 0.1
26054			< 0.01
26060	< 0.1		< 0.1
26064			< 0.1
26065			< 0.01
26097	< 0.1		
26102			< 0.1
26114			< 0.1
26122		< 0.1	
26137	< 0.1	< 0.1	
26157	< 0.1	< 0.1	
26158		< 0.1	
26159	< 0.1		< 0.01
26183	< 0.1	< 0.1	
26186			< 0.1
26207	< 0.1	< 0.1	
26224	< 0.1	< 0.01	
26237	< 0.1	< 0.01	
26257		< 0.1	
26272	< 0.1	< 0.1	< 0.1
26276	< 0.1	< 0.01	
26291			< 0.1
26302	< 0.1	< 0.1	
26312	< 0.01	< 0.1	
26328			< 0.1
26342	< 0.01	< 0.01	
26343		< 0.1	
26454	< 0.001	< 0.001	
26468	< 0.1	< 0.01	< 0.1
26497			< 0.1
26508			< 0.01
26516			< 0.1
26518			< 0.01
26529	< 0.1	< 0.1	
26532	< 0.1	< 0.1	
26537	< 0.1	< 0.01	< 0.01
26538	< 0.01	< 0.01	
26539	< 0.1	< 0.1	
26540			< 0.1
26543	< 0.1		
26569			< 0.1
26570	< 0.1	< 0.1	
26577			< 0.1
26587	< 0.1	< 0.1	
26591			< 0.1
26606			< 0.1
26611	< 0.1		
26626		< 0.1	
26630	< 0.1		
26638	< 0.1	< 0.1	
26666	< 0.1	< 0.1	
26727	< 0.1	< 0.1	
26729		< 0.1	< 0.01
26747			< 0.1
26749			< 0.1
26755		< 0.1	< 0.01
26763			< 0.1
26778	< 0.1	< 0.1	
26795	< 0.1		
26820			< 0.1
26832	< 0.01	< 0.1	
26851			< 0.1
26855	< 0.1		
26857	< 0.1		
26858	< 0.1		
26876	< 0.1	< 0.01	
26882	< 0.01	< 0.01	
26900		< 0.1	
26923			< 0.1
26958		< 0.1	
26983	< 0.1		
27004	< 0.1		
27034	< 0.1		
27036			< 0.1
27060		< 0.1	
27080	< 0.1		
27087		< 0.01	
27106		< 0.1	
27111	< 0.1		
27114	< 0.1	< 0.1	
27141	< 0.1	< 0.1	
27145			< 0.1
27147			< 0.1
27148			< 0.1
27157	< 0.1	< 0.01	
27159	< 0.1	< 0.1	
27183			< 0.1
27189			< 0.1
27190	< 0.1		< 0.1
27201			< 0.1
27285		< 0.1	
27301	< 0.1	< 0.01	
27329			< 0.1
27336	< 0.1	< 0.1	
27345			< 0.1
27397			< 0.1
27404			< 0.1
27415	< 0.1		
27424	< 0.1		
27425	< 0.001	< 0.01	
27430	< 0.01		< 0.1
27436			< 0.01
27471	< 0.1	< 0.1	
27478	< 0.01	< 0.01	
27486			< 0.1
27493		< 0.1	
27502		< 0.1	
27504		< 0.1	
27509		< 0.1	
27513			< 0.1
27521			< 0.1
27523			< 0.1
27529	< 0.1		
27532			< 0.01
27534			< 0.1
27547			< 0.1
27549	< 0.1		
27592		< 0.1	
27624	< 0.1	< 0.1	
27634			< 0.01
27671			< 0.1
27676	< 0.01	< 0.01	
27694			< 0.1
27700			< 0.1
27727			< 0.1
27729		< 0.1	
27730			< 0.1
27765		< 0.1	
27767	< 0.1		< 0.1
27800			< 0.1
27812			< 0.1
27814			< 0.1
27841	< 0.1		
27860	< 0.1	< 0.01	
27871			< 0.1
27881			< 0.1
27890	< 0.1		
27934	< 0.1		< 0.1
27956		< 0.1	< 0.1
27957			< 0.1
27976	< 0.1	< 0.1	
27995			< 0.1
28003	< 0.1		
28014			< 0.1
28015			< 0.1
28034	< 0.1		
28071	< 0.1		
28104	< 0.1		
28149	< 0.001	< 0.01	
28193	< 0.1	< 0.1	
28214		< 0.1	
28222	< 0.1	< 0.1	
28262		< 0.1	
28266		< 0.1	
28267			< 0.1
28282			< 0.1
28287	< 0.01	< 0.1	
28306	< 0.1	< 0.01	< 0.1
28309	< 0.1	< 0.1	
28310	< 0.1		< 0.1
28362			< 0.01
28408	< 0.1		
28549		< 0.1	
28634			< 0.1
28662	< 0.1	< 0.1	< 0.1
28710	< 0.1		
28716			< 0.1
28742	< 0.1	< 0.1	
28788			< 0.1
28795			< 0.01
28803			< 0.1
28810	< 0.1	< 0.01	
28844		< 0.1	
28989			< 0.1
29071	< 0.1	< 0.1	< 0.1
29077	< 0.1		
29093		< 0.1	
29094		< 0.1	
29121			< 0.1
29177	< 0.1	< 0.1	
29209		< 0.1	
29250		< 0.1	
29251	< 0.1		
29263	< 0.1	< 0.1	
29277		< 0.1	
29293	< 0.001	< 0.01	
29308		< 0.1	
29316			< 0.01
29318	< 0.1	< 0.1	
29321		< 0.1	
29330	< 0.01	< 0.1	
29331	< 0.1		
29339	< 0.1	< 0.1	
29374			< 0.01
29405	< 0.1	< 0.01	
29424		< 0.1	
29428	< 0.1		
29430			< 0.1
29456	< 0.1		
29473			< 0.1
29484	< 0.01	< 0.1	
29513	< 0.1	< 0.1	
29517			< 0.1
29543	< 0.1		< 0.1
29555			< 0.1
29556	< 0.1	< 0.01	
29557		< 0.1	< 0.1
29561	< 0.1	< 0.1	< 0.1
29562			< 0.1
29570			< 0.1
29572	< 0.1	< 0.1	
29575	< 0.1	< 0.1	
29577			< 0.1
29585		< 0.1	
29596		< 0.1	
29605		< 0.1	
29606	< 0.1	< 0.01	
29607			< 0.1
29613		< 0.1	
29614	< 0.01	< 0.01	
29620			< 0.1
29631	< 0.1	< 0.01	
29635	< 0.1		
29647	< 0.1		< 0.01
29654	< 0.1	< 0.1	
29661		< 0.1	
29663	< 0.01		
29671		< 0.1	
29677		< 0.1	
29679		< 0.1	
29686	< 0.1	< 0.1	
29690			< 0.1
29691	< 0.1	< 0.1	
29700			< 0.1
29721	< 0.001	< 0.01	
29738		< 0.1	
29749	< 0.1		< 0.1
29769	< 0.1	< 0.01	
29805		< 0.1	
29814			< 0.1
29851		< 0.1	
29873	< 0.1	< 0.01	
29884	< 0.1	< 0.01	
29910	< 0.1	< 0.1	
29920	< 0.1		
29923			< 0.1
29933	< 0.001	< 0.1	
29951	< 0.1	< 0.1	
29952	< 0.1	< 0.1	
29954	< 0.1	< 0.01	
29974			< 0.1
29977			< 0.1
29991	< 0.1		< 0.1
30002	< 0.1	< 0.1	
30011			< 0.1
30012			< 0.01
30016	< 0.1	< 0.1	
30021		< 0.1	< 0.1
30022	< 0.1		
30026	< 0.1		< 0.1
30027	< 0.1	< 0.1	
30029		< 0.1	
30036			< 0.1
30041			< 0.1
30051			< 0.1
30074			< 0.1
30079			< 0.1
30081			< 0.01
30084			< 0.1
30107			< 0.1
30132			< 0.1
30156			< 0.1
30157	< 0.1	< 0.1	
30194		< 0.1	
30216			< 0.1
30222			< 0.01
30230			< 0.1
30248			< 0.1
30265		< 0.1	
30270	< 0.1	< 0.1	
30279			< 0.01
30292	< 0.1	< 0.1	
30293			< 0.1
30360			< 0.01
30368	< 0.1		
30387			< 0.1
30388		< 0.1	
30407			< 0.1
30412		< 0.1	
30421			< 0.1
30436		< 0.1	< 0.1
30438			< 0.1
30441	< 0.1	< 0.01	
30445			< 0.1
30454	< 0.1	< 0.1	
30455	< 0.1	< 0.01	
30456	< 0.01	< 0.1	
30462			< 0.1
30472	< 0.1	< 0.01	
30474	< 0.1		
30475	< 0.1	< 0.01	
30482		< 0.1	
30484	< 0.01	< 0.1	
30506	< 0.01		
30510	< 0.1	< 0.1	
30526			< 0.01
30532			< 0.1
30554	< 0.001	< 0.001	
30570	< 0.1	< 0.1	
30589			< 0.1
30597			< 0.1
30600	< 0.1	< 0.01	
30601	< 0.1		
30666			< 0.1
30669			< 0.1
30670	< 0.1	< 0.1	
30677			< 0.1
30707			< 0.1
30719			< 0.1
30721			< 0.1
30725			< 0.1
30726			< 0.1
30727		< 0.1	
30728			< 0.1
30740	< 0.1	< 0.01	
30760			< 0.1
30771			< 0.1
30781	< 0.1	< 0.1	
30848	< 0.1	< 0.01	
30910			< 0.1
30927		< 0.1	
30929	< 0.1	< 0.1	
30959			< 0.1
31002			< 0.1
31042	< 0.1	< 0.1	
31056	< 0.1	< 0.1	
31057	< 0.1		< 0.1
31121	< 0.1	< 0.1	
31131	< 0.01	< 0.01	
31132	< 0.1		
31146			< 0.01
31149		< 0.1	
31152	< 0.1	< 0.1	< 0.1
31163	< 0.1	< 0.1	
31198	< 0.1	< 0.1	< 0.1
31204	< 0.1	< 0.01	
31207	< 0.1		
31215			< 0.1
31229		< 0.1	
31241	< 0.1	< 0.01	
31253		< 0.1	
31260	< 0.1		< 0.1
31261	< 0.01	< 0.1	
31270	< 0.1	< 0.1	
31291		< 0.1	
31294			< 0.1
31328	< 0.1	< 0.1	
31350	< 0.01	< 0.001	< 0.1
31351	< 0.1		
31357	< 0.1		
31375	< 0.01	< 0.1	
31391	< 0.1		
31409			< 0.1
31427	< 0.1	< 0.1	
31459	< 0.1		
31475			< 0.1
31494	< 0.1	< 0.1	
31522			< 0.1
31555		< 0.1	
31630			< 0.1
31677	< 0.1	< 0.1	
31680	< 0.01	< 0.1	
31733			< 0.1
31734			< 0.1
31746			< 0.1
31791	< 0.1		
31800			< 0.1
31815	< 0.1		< 0.1
31817		< 0.01	
31826			< 0.1
31853			< 0.1
31859			< 0.1
31864			< 0.1
31880	< 0.1		
31887			< 0.1
31892		< 0.1	
31905	< 0.1		
31908		< 0.1	
31969		< 0.1	
32000	< 0.01		
32043			< 0.1
32063			< 0.1
32066		< 0.1	
32071			< 0.1
32077		< 0.1	
32157	< 0.1	< 0.01	
32158		< 0.1	
32176	< 0.1	< 0.1	
32183		< 0.1	< 0.1
32184			< 0.1
32185			< 0.1
32206	< 0.1	< 0.1	< 0.1
32208	< 0.1	< 0.1	< 0.1
32210			< 0.1
32243	< 0.1	< 0.1	< 0.1
32272	< 0.1	< 0.1	
32273	< 0.1	< 0.1	
32284	< 0.1	< 0.1	
32291			< 0.01
32317	< 0.1	< 0.01	
32323			< 0.1
32337		< 0.1	
32352		< 0.1	
32360	< 0.1		
32374		< 0.1	
32384		< 0.1	
32400		< 0.1	
32401			< 0.1
32405			< 0.1
32406		< 0.1	
32428	< 0.1		< 0.01
32447			< 0.01
32449			< 0.1
32451		< 0.1	
32462	< 0.1	< 0.1	
32463			< 0.1
32465	< 0.1	< 0.01	
32498		< 0.1	
32499		< 0.1	< 0.1
32500		< 0.1	< 0.1
32501	< 0.1		
32522	< 0.1		
32529			< 0.1
32543	< 0.01		
32673	< 0.1		
32689	< 0.1	< 0.1	
32726		< 0.1	
32736	< 0.1	< 0.1	
32777			< 0.1
32790	< 0.1		
32807	< 0.1	< 0.1	< 0.1
32857			< 0.1
32863			< 0.1
32902			< 0.1
32904			< 0.01
32923			< 0.1
32953	< 0.1	< 0.1	
32968	< 0.1	< 0.1	< 0.1
32970	< 0.01	< 0.001	
32971	< 0.1		
32972		< 0.1	
32976	< 0.1		< 0.1
32981	< 0.01	< 0.1	< 0.1
32983	< 0.1		
33003			< 0.1
33010	< 0.1	< 0.1	
33011			< 0.1
33018	< 0.1		
33019	< 0.1		
33023	< 0.1		
33035			< 0.01
33043		< 0.1	
33045	< 0.01	< 0.1	
33066			< 0.01
33067	< 0.1	< 0.01	
33088		< 0.1	
33097			< 0.1
33101	< 0.1		< 0.1
33127			< 0.01
33150			< 0.1
33154	< 0.1	< 0.1	< 0.1
33161			< 0.1
33188	< 0.01	< 0.001	
33204		< 0.1	
33211	< 0.01	< 0.1	
33213			< 0.1
33214	< 0.01	< 0.01	
33215	< 0.1	< 0.1	
33216	< 0.1	< 0.1	
33243	< 0.1		
33249	< 0.1		
33253	< 0.1	< 0.1	< 0.1
33298			< 0.1
33310	< 0.01	< 0.1	< 0.1
33321	< 0.1	< 0.1	
33341	< 0.1	< 0.1	
33342	< 0.1		
33348	< 0.1	< 0.1	
33356	< 0.1		
33358	< 0.01	< 0.001	
33410	< 0.1	< 0.1	
33441	< 0.1	< 0.1	
33484		< 0.1	< 0.1
33507	< 0.1		
33515			< 0.1
33524		< 0.1	
33553		< 0.1	< 0.1
33671			< 0.1
33714	< 0.1	< 0.1	< 0.1
33770		< 0.1	
33809			< 0.1
33812			< 0.1
33955		< 0.1	< 0.1
33982			< 0.1
34039			< 0.1
34075	< 0.1		
34093			< 0.01
34096	< 0.1		
34175	< 0.01	< 0.01	
34178	< 0.001	< 0.001	
34179	< 0.001	< 0.001	
34180	< 0.01	< 0.01	
34182	< 0.01	< 0.001	
34189	< 0.1	< 0.01	
34197	< 0.1	< 0.1	
34202	< 0.1	< 0.1	
34235	< 0.1		
34241	< 0.01	< 0.01	
34243	< 0.1		
34273			< 0.1
34286		< 0.1	
34294		< 0.1	
34300			< 0.1
34303			< 0.1
34306	< 0.1		
34327			< 0.1
34350			< 0.1
34379			< 0.1
34402		< 0.1	
34452			< 0.1
34480	< 0.1	< 0.1	
34537	< 0.001	< 0.1	< 0.1
34559	< 0.1	< 0.1	
34619		< 0.1	< 0.1
34674	< 0.1	< 0.1	
34702			< 0.1
34716	< 0.1		
34725			< 0.1
34728			< 0.1
34736	< 0.1		
34778		< 0.1	
34804	< 0.1	< 0.1	
34807			< 0.01
34869	< 0.1	< 0.1	< 0.1
34876	< 0.01	< 0.001	
34878	< 0.1	< 0.1	
34880	< 0.1	< 0.01	
34886	< 0.1		
34893	< 0.1		
34911	< 0.1	< 0.1	
34947		< 0.1	< 0.1
34956	< 0.1	< 0.1	
34997		< 0.1	
35016		< 0.1	< 0.1
35041			< 0.1
35057	< 0.1	< 0.1	
35067	< 0.1		
35071			< 0.1
35079	< 0.1		
35092		< 0.1	
35095	< 0.1		
35130	< 0.1	< 0.1	< 0.1
35182	< 0.01	< 0.1	
35190	< 0.1		< 0.1
35192		< 0.1	
35193	< 0.1		
35197		< 0.1	
35218	< 0.1	< 0.1	< 0.1
