Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
4972	0.297	0.357	0.412
4973	0.809	0.557	0.68
4974	0.729	0.996	0.208
4975	0.333	0.188	0.722
4976	0.214	0.274	0.175
4977	0.004	0.012	0.28
4978	0.026	0.066	0.083
4979	0.22	0.355	0.345
4980	0.55	0.768	0.008
4981	0.26	0.268	0.164
4982	0.4	0.752	0.769
4983	0.677	0.78	0.181
4984	0.107	0.625	0.936
4985	0.274	0.492	0.684
4986	0.156	0.319	0.482
4987	0.773	0.827	0.837
4989	0.838	0.913	0.01
4990	0.155	0.384	0.208
4991	0.268	0.368	0.423
4992	0.37	0.569	0.172
4993	0.141	0.201	0.759
4995	0.199	0.871	0.669
4996	0.034	0.069	0.114
4997	0.703	0.551	0.726
4998	0.136	0.682	0.02
4999	0.311	0.275	0.041
5000	0.089	0.2	0.201
5001	0.769	0.527	0.836
5002	0.054	0.074	0.851
5003	0.024	0.03	0.006
5004	0.01	0.066	0.037
5005	0.957	0.814	0.851
5006	0.327	0.161	0.646
5007	0.119	0.094	0.074
5008	0.298	0.48	0.779
5009	0.545	0.36	0.352
5011	0.195	0.206	0.026
5013	0.206	0.972	0.001
5014	0.019	0.221	0.002
5015	0.93	0.904	0.792
5016	0.39	0.379	0.916
5017	0.692	0.413	0.69
5018	0.794	0.788	0.723
5019	0.697	0.736	0.958
5020	0.17	0.593	0.209
5022	0.049	0.117	0.001
5023	0.116	0.139	0.103
5024	0.697	0.878	0.877
5025	0.873	0.111	0.2
5027	0.869	0.726	0.131
5028	0.666	0.587	0.192
5030	0.379	0.54	0.02
5031	0.152	0.723	0.136
5033	0.262	0.855	0.695
5034	0.087	0.938	0.2
5035	0.435	0.609	0.804
5036	0.832	0.674	0.84
5037	0.704	0.605	0.678
5038	0.791	0.251	0.066
5039	0.028	0.471	0.318
5041	0.201	0.14	0.504
5042	0.029	0.147	0.001
5043	0.26	0.534	0.001
5044	0.995	0.42	0.002
5045	0.137	0.829	0
5046	0.315	0.296	0.865
5047	0.567	0.575	0.285
5048	0.178	0.375	0.925
5050	0.592	0.366	0.723
5051	0.362	0.555	0.355
5052	0.771	0.322	0.702
5053	0.236	0.446	0.169
5054	0.302	0.096	0.339
5055	0.617	0.942	0.663
5056	0.237	0.519	0.221
5057	0.104	0.33	0.047
5058	0.699	0.49	0.242
5059	0.311	0.783	0.459
5060	0.521	0.409	0.92
5061	0.091	0.095	0
5062	0.009	0.047	0.002
5063	0.983	0.75	0.736
5065	0.286	0.931	0.266
5066	0.008	0.023	0.816
5067	0.157	0.261	0.643
5068	0.618	0.217	0.549
5069	0.012	0.153	0.813
5070	0.578	0.776	0.143
5071	0.553	0.546	0.282
5072	0.469	0.792	0.001
5073	0.975	0.479	0.094
5074	0.545	0.537	0.106
5075	0.295	0.594	0.007
5076	0.221	0.041	0.257
5077	0.262	0.611	0.209
5078	0.214	0.646	0.141
5079	0.603	0.63	0.242
5080	0.184	0.506	0.307
5081	0.044	0.232	0.1
5082	0.849	0.622	0.572
5083	0.321	0.112	0.665
5084	0.813	0.775	0.191
5085	0.473	0.474	0.462
5086	0.754	0.339	0.078
5087	0.042	0.117	0.001
5088	0.201	0.408	0.006
5089	0.579	0.659	0.281
5090	0.213	0.738	0.002
5091	0.425	0.199	0.191
5092	0.225	0.521	0.007
5093	0.382	0.744	0.369
5094	0.442	0.443	0.014
5095	0.18	0.309	0.253
5096	0.319	0.703	0.239
5098	0.342	0.584	0.225
5099	0.003	0.026	0
5100	0.272	0.672	0.145
5101	0.491	0.719	0.406
5102	0.372	0.144	0.35
5103	0.28	0.402	0.084
5104	0.015	0.127	0.037
5105	0.723	0.833	0.188
5106	0.906	0.589	0.911
5107	0.949	0.574	0.165
5108	0.737	0.818	0.23
5110	0.139	0.825	0.101
5111	0.811	0.319	0.307
5112	0.729	0.939	0.37
5116	0.48	0.555	0.411
5117	0.669	0.659	0.017
5118	0.43	0.686	0.549
5119	0.915	0.675	0.557
5120	0.297	0.515	0.332
5121	0.161	0.31	0.035
5122	0.49	0.778	0.077
5124	0.081	0.551	0.053
5127	0.103	0.213	0.892
5128	0.512	0.237	0.318
5129	0.154	0.381	0.183
5130	0.04	0.462	0.001
5131	0.997	0.605	0.039
5132	0.393	0.633	0.095
5133	0.478	0.677	0.068
5134	0.73	0.79	0.847
5136	0.242	0.36	0.023
5137	0.63	0.554	0.857
5138	0.445	0.365	0.7
5139	0.605	0.701	0.577
5140	0.728	0.551	0.632
5141	0.3	0.47	0.06
5142	0.21	0.734	0.01
5144	0.707	0.822	0.947
5145	0.974	0.748	0.717
5146	0.103	0.784	0
5147	0.995	0.782	0.212
5148	0.522	0.502	0.125
5150	0.537	0.434	0.845
5151	0.342	0.359	0.005
5153	0.496	0.79	0.934
5154	0.016	0.006	0.46
5155	0.707	0.095	0.449
5156	0.788	0.254	0.354
5157	0.588	0.988	0.529
5158	0.663	0.345	0.771
5159	0.444	0.721	0.602
5160	0.368	0.414	0.192
5161	0.419	0.444	0.133
5163	0.199	0.59	0.613
5165	0.397	0.793	0.001
5166	0.709	0.86	0.75
5167	0.844	0.527	0.811
5170	0.011	0.073	0.143
5171	0.245	0.199	0.763
5172	0.088	0.457	0.217
5173	0.397	0.911	0.634
5174	0.394	0.544	0.652
5175	0.473	0.991	0.034
5176	0.053	0.084	0.003
5177	0.577	0.682	0.324
5179	0.733	0.244	0.211
5180	0.596	0.974	0.832
5181	0.804	0.962	0.403
5182	0.09	0.024	0.639
5183	0.981	0.492	0.847
5185	0.098	0.271	0.062
5186	0.691	0.931	0.696
5187	0.293	0.647	0.116
5189	0.193	0.407	0.057
5190	0.363	0.416	0.557
5191	0.962	0.871	0.334
5192	0.837	0.889	0.506
5194	0.887	0.949	0.144
5195	0.411	0.462	0.12
5196	0.807	0.099	0.446
5197	0.397	0.053	0.634
5198	0.703	0.909	0.716
5201	0.539	0.597	0.096
5203	0.451	0.811	0.216
5204	0.23	0.316	0.96
5205	0.012	0.016	0.031
5207	0.117	0.383	0.964
5208	0.219	0.478	0.082
5210	0.29	0.026	0.54
5211	0.005	0.227	0.148
5212	0.042	0.776	0.178
5213	0.272	0.543	0.205
5215	0.993	0.847	0.236
5216	0.097	0.587	0.015
5217	0.675	0.534	1
5218	0.211	0.181	0.435
5219	0.113	0.623	0
5221	0.13	0.103	0.373
5222	0.759	0.455	0.048
5223	0.063	0.227	0.137
5225	0.235	0.494	0.101
5226	0.551	0.645	0.165
5227	0.321	0.382	0.425
5228	0.509	0.738	0.701
5229	0.346	0.818	0.469
5230	0.692	0.576	0.029
5231	0.778	0.078	0.007
5233	0.929	0.856	0.156
5234	0.489	0.712	0.093
5236	0.365	0.599	0.893
5237	0.484	0.396	0.884
5238	0.213	0.227	0.049
5242	0.371	0.516	0.747
5243	0.263	0.474	0.117
5244	0.496	0.88	0.057
5245	0.248	0.542	0.176
5246	0.071	0.253	0.061
5247	0.32	0.048	0.103
5249	0.471	0.058	0.079
5250	0	0.012	0.038
5251	0.174	0.113	0.115
5252	0.583	0.396	0.332
5253	0.134	0.635	0.098
5254	0.2	0.64	0.116
5255	0.544	0.819	0.08
5256	0.376	0.388	0.297
5257	0.046	0.495	0.007
5258	0.168	0.171	0.863
5259	0.139	0.25	0.607
5260	0.195	0.095	0.017
5261	0.062	0.289	0.037
5262	0.015	0.099	0.024
5263	0.102	0.543	0.046
5264	0.1	0.192	0.77
5265	0.335	0.471	0.144
5266	0.035	0.064	0.001
5267	0.145	0.362	0
5268	0.6	0.591	0.834
5269	0.045	0.408	0.032
5270	0.208	0.045	0.466
5271	0.195	0.626	0.389
5272	0.228	0.284	0.37
5273	0.587	0.55	0.104
5275	0.067	0.296	0.015
5276	0.694	0.481	0.016
5277	0.138	0.01	0.935
5278	0.492	0.949	0.495
5279	0.655	0.861	0.879
5280	0.52	0.921	0.076
5281	0.025	0.144	0.156
5284	0.32	0.142	0.825
5285	0.692	0.424	0.1
5286	0.172	0.495	0.864
5287	0.731	0.459	0.475
5288	0.103	0.036	0.292
5289	0.051	0.104	0.836
5290	0.419	0.785	0.203
5291	0.71	0.689	0.172
5293	0.627	0.965	0.224
5294	0.146	0.111	0.255
5295	0.304	0.183	0.746
5296	0.189	0.155	0.934
5298	0.616	0.938	0.095
5299	0.213	0.545	0.441
5300	0.478	0.377	0.029
5301	0.013	0.02	0.046
5302	0.775	0.713	0.125
5304	0.389	0.195	0.856
5305	0.957	0.826	0.165
5306	0.465	0.338	0.463
5307	0.337	0.76	0.125
5308	0.154	0.065	0.04
5309	0.495	0.587	0.051
5310	0.136	0.083	0.799
5311	0.891	0.852	0.165
5312	0.219	0.168	0.305
5314	0.764	0.752	0.068
5315	0.058	0.147	0.036
5316	0.976	0.484	0.124
5319	0.496	0.027	0.124
5321	0.741	0.746	0.48
5323	0.796	0.473	0.405
5324	0.445	0.68	0.157
5325	0.12	0.457	0.072
5326	0.218	0.662	0.372
5327	0.239	0.578	0.341
5328	0.015	0.206	0.008
5329	0.846	0.929	0.159
5330	0.06	0.278	0.012
5331	0.032	0.146	0.004
5335	0.448	0.93	0.211
5336	0.429	0.538	0.687
5337	0.576	0.71	0.758
5338	0.512	0.481	0.568
5339	0.991	0.715	0.162
5340	0.369	0.361	0.67
5342	0.652	0.849	0.247
5343	0.377	0.973	0.47
5345	0.006	0.034	0
5346	0.247	0.189	0.178
5348	0.549	0.784	0.2
5349	0.661	0.615	0.246
5350	0.115	0.003	0.616
5351	0.022	0.02	0.224
5352	0.757	0.395	0.348
5354	0.413	0.352	0.25
5355	0.022	0.101	0.028
5356	0.182	0.215	0.438
5357	0.52	0.944	0.452
5360	0.631	0.811	0.39
5362	0.783	0.908	0.581
5363	0.201	0.153	0.439
5364	0.022	0.047	0.298
5365	0.469	0.642	0.579
5366	0.383	0.755	0.375
5367	0.235	0.102	0.021
5369	0.389	0.288	0.063
5371	0.958	0.62	0.614
5373	0.556	0.554	0.031
5374	0.704	0.805	0.545
5375	0.962	0.519	0.031
5376	0.21	0.096	0.375
5378	0.259	0.969	0.666
5379	0.703	0.626	0.649
5380	0.016	0.083	0.005
5381	0.703	0.612	0.491
5382	0.76	0.679	0.099
5384	0.697	0.967	0.041
5385	0.032	0.039	0.009
5386	0.956	0.642	0.019
5387	0.526	0.874	0.056
5388	0.673	0.847	0.318
5389	0.106	0.16	0.27
5390	0.48	0.155	0.104
5391	0.972	0.596	0.185
5392	0.605	0.389	0.022
5393	0.709	0.396	0.752
5394	0.131	0.642	0.799
5395	0.189	0.025	0.269
5396	0.802	0.782	0.219
5397	0.047	0.072	0.361
5398	0.055	0.043	0.488
5399	0.224	0.108	0.302
5400	0.034	0.022	0.771
5401	0.303	0.108	0.831
5402	0.038	0.052	0.929
5403	0.343	0.399	0.524
5404	0.849	0.715	0.346
5405	0.111	0.017	0.236
5406	0.074	0.143	0.553
5407	0.427	0.354	0.534
5408	0.839	0.519	0.001
5409	0.049	0.042	0.063
5410	0.801	0.699	0.786
5411	0.985	0.086	0.652
5412	0.62	0.192	0.557
5414	0.418	0.108	0.162
5415	0.337	0.229	0.997
5416	0.12	0.266	0.083
5418	0.897	0.59	0.511
5419	0.567	0.428	0.549
5420	0.071	0.039	0.964
5421	0.977	0.437	0.157
5422	0.055	0.416	0.899
5423	0.444	0.446	0.353
5424	0.002	0.008	0
5425	0.593	0.761	0.089
5426	0.399	0.04	0.096
5429	0.004	0.011	0.35
5430	0.198	0.152	0.106
5432	0.535	0.81	0.107
5433	0.077	0.291	0.038
5434	0.356	0.191	0.944
5435	0.994	0.666	0.598
5436	0.622	0.88	0.271
5437	0.808	0.573	0.175
5438	0.421	0.929	0.133
5439	0.984	0.577	0.115
5440	0.24	0.302	0.544
5441	0.703	0.146	0.452
5442	0.336	0.408	0.114
5443	0.355	0.627	0.928
5444	0.032	0.027	0.621
5445	0.652	0.79	0.883
5447	0.76	0.783	0.143
5448	0.143	0.014	0.047
5449	0.147	0.453	0.519
5451	0.049	0.939	0.006
5452	0.354	0.973	0.259
5453	0.467	0.11	0.377
5456	0.761	0.718	0.135
5457	0.009	0.015	0.686
5458	0.829	0.939	0.504
5460	0.023	0.02	0.151
5461	0.019	0.06	0.515
5462	0.119	0.511	0.332
5463	0.234	0.106	0.718
5464	0.028	0.063	0.001
5465	0.042	0.048	0.067
5466	0.028	0.022	0.078
5467	0.022	0.007	0.376
5468	0.934	0.55	0.936
5469	0.467	0.506	0.743
5470	0.802	0.939	0.43
5471	0.229	0.42	0.366
5472	0.002	0.003	0.429
5474	0.944	0.811	0.422
5475	0.011	0.006	0.889
5476	0.023	0.055	0.818
5477	0.5	0.382	0.89
5478	0.001	0	0.073
5479	0.086	0.052	0.176
5480	0.282	0.182	0.218
5481	0.251	0.122	0.263
5482	0.052	0.298	0.091
5483	0.237	0.039	0.641
5484	0.747	0.392	0.893
5486	0.717	0.474	0.458
5487	0.379	0.084	0.119
5488	0.741	0.366	0.721
5490	0.314	0.625	0.029
5491	0.343	0.452	0.38
5492	0.426	0.772	0.004
5494	0.071	0.115	0.352
5495	0.407	0.768	0.005
5496	0.391	0.14	0.437
5497	0.032	0.019	0.41
5498	0.323	0.341	0.474
5500	0.085	0.297	0.646
5501	0.028	0.038	0.456
5502	0.156	0.072	0.365
5503	0.067	0.199	0.024
5504	0.289	0.183	0.144
5505	0.763	0.797	0.708
5506	0.924	0.849	0.564
5507	0.243	0.232	0.445
5508	0.053	0.058	0.89
5509	0.231	0.349	0.034
5510	0.5	0.844	0.269
5511	0.964	0.541	0.11
5512	0.916	0.919	0.019
5513	0.193	0.158	0.014
5514	0.859	0.448	0.295
5515	0.827	0.61	0.273
5516	0.42	0.695	0.379
5517	0.721	0.707	0.422
5518	0.248	0.233	0.112
5520	0.978	0.392	0.608
5522	0.279	0.137	0.02
5523	0.684	0.121	0.704
5524	0.618	0.421	0.631
5525	0.753	0.659	0.152
5526	0.441	0.441	0.932
5527	0.928	0.973	0.025
5529	0.964	0.721	0.44
5530	0.391	0.219	0.236
5531	0.927	0.857	0.357
5532	0.814	0.178	0.276
5534	0.671	0.906	0.006
5535	0.657	0.518	0.194
5536	0.868	0.489	0.809
5537	0.843	0.229	0.572
5538	0.993	0.865	0.574
5539	0.503	0.494	0.583
5541	0.564	0.091	0.494
5542	0.644	0.569	0.033
5544	0.733	0.402	0.983
5545	0.497	0.753	0.029
5549	0.664	0.863	0.613
5550	0.939	0.798	0.886
5551	0.339	0.784	0.046
5552	0.744	0.616	0.981
5554	0.013	0.038	0.028
5555	0.162	0.329	0.107
5556	0.474	0.129	0.591
5563	0.855	0.433	0.736
5568	0.934	0.779	0.982
5601	0.53	0.296	0.025
5613	0.18	0.2	0.349
5632	0.58	0.597	0.76
5634	0.886	0.671	0.167
5638	0.564	0.971	0.956
5639	0.136	0.03	0.067
5640	0.345	0.91	0.835
5642	0.989	0.558	0.944
5643	0.528	0.804	0.549
5645	0.227	0.371	0.685
5647	0.43	0.121	0.059
5649	0.972	0.178	0.59
5650	0.235	0.063	0.031
5651	0.384	0.152	0.823
5652	0.631	0.541	0.104
5653	0.406	0.099	0.451
5654	0.837	0.662	0.696
5655	0.511	0.558	0.748
5656	0.424	0.181	0.906
5660	0.243	0.228	0.269
5661	0.828	0.555	0.541
5664	0.184	0.468	0.155
5665	0.759	0.804	0.59
5666	0.314	0.308	0.223
5669	0.31	0.291	0.58
5673	0.465	0.705	0.325
5676	0.889	0.362	0.557
5679	0.072	0.238	0.39
5680	0.734	0.658	0.659
5681	0.608	0.969	0.174
5686	0.658	0.504	0.418
5693	0.937	0.987	0.125
5696	0.455	0.598	0.551
5699	0.006	0.008	0.798
5700	0.142	0.314	0.861
5702	0.623	0.77	0.738
5704	0.79	0.923	0.008
5713	0.199	0.333	0.112
5714	0.69	0.386	0.836
5718	0.64	0.767	0.562
5719	0.629	0.971	0.068
5720	0.763	0.68	0.48
5725	0.008	0.003	0.007
5727	0.023	0.024	0.113
5729	0.052	0.021	0.908
5730	0.298	0.017	0.602
5732	0.003	0	0.851
5734	0.411	0.527	0.614
5735	0.016	0.002	0.565
5737	0	0.001	0.296
5739	0.014	0.028	0.942
5740	0.393	0.117	0.32
5741	0.009	0.003	0.14
5742	0.261	0.439	0.062
5743	0.058	0.105	0.445
5744	0.481	0.149	0.402
5745	0.615	0.235	0.838
5746	0.388	0.046	0.691
5747	0.582	0.496	0.696
5748	0.035	0.01	0.261
5749	0.159	0.118	0.986
5750	0.329	0.558	0.867
5751	0.899	0.964	0.939
5753	0.209	0.023	0.344
5754	0.096	0.054	0.359
5756	0.015	0.018	0.316
5757	0.639	0.291	0.505
5758	0.243	0.029	0.105
5759	0.846	0.526	0.049
5760	0.154	0.021	0.374
5762	0.326	0.144	0.136
5763	0.46	0.743	0.376
5764	0.037	0.093	0.551
5766	0.999	0.665	0.554
5770	0.288	0.367	0.38
5771	0.69	0.293	0.034
5772	0.421	0.656	0.856
5775	0.593	0.993	0.118
5777	0.021	0.006	0.374
5778	0.297	0.056	0.322
5779	0.315	0.052	0.341
5780	0.487	0.722	0.953
5782	0.106	0.181	0.451
5785	0.185	0.292	0.192
5786	0.369	0.968	0.327
5787	0.318	0.227	0.557
5788	0.523	0.091	0.156
5789	0.761	0.635	0.304
5790	0.555	0.513	0.077
5791	0.327	0.693	0.945
5792	0.361	0.816	0.373
5794	0.606	0.734	0.317
5795	0.883	0.826	0.522
5796	0.034	0.078	0.854
5797	0.543	0.951	0.638
5799	0.725	0.6	0.38
5800	0.543	0.559	0.308
5801	0.501	0.356	0.099
5802	0.02	0.145	0.774
5804	0.953	0.661	0.1
5805	0.298	0.597	0.488
5806	0.435	0.832	0.85
5807	0.492	0.77	0.969
5808	0.568	0.335	0.276
5810	0.466	0.626	0.002
5811	0.722	0.295	0.805
5812	0.254	0.27	0.151
5813	0.242	0.91	0.076
5814	0.323	0.243	0.387
5815	0.426	0.492	0.396
5816	0.848	0.558	0.515
5817	0.688	0.302	0.198
5818	0.669	0.237	0.094
5819	0.225	0.734	0.111
5820	0.281	0.416	0.834
5821	0.612	0.443	0.645
5822	0.951	0.68	0.513
5823	0.37	0.956	0.459
5824	0.754	0.981	0.233
5825	0.789	0.997	0.612
5826	0.958	0.744	0.61
5827	0.719	0.883	0.932
5828	0.546	0.484	0.11
5829	0.098	0.08	0.881
5831	0.335	0.029	0.845
5833	0.194	0.429	0.68
5834	0.951	0.984	0.706
5835	0.631	0.86	0.904
5836	0.325	0.195	0.76
5837	0.572	0.328	0.883
5838	0.502	0.711	0.847
5839	0.705	0.98	0.613
5841	0.142	0.252	0.254
5842	0.459	0.629	0.367
5843	0.069	0.038	0.792
5844	0.556	0.637	0.053
5845	0.296	0.879	0.712
5846	0.427	0.103	0.939
5847	0.712	0.194	0.778
5848	0.393	0.308	0.64
5849	0.64	0.681	0.574
5850	0.914	0.287	0.448
5851	0.952	0.804	0.641
5852	0.115	0.159	0.81
5854	0.408	0.26	0.478
5855	0.804	0.968	0.743
5856	0.501	0.225	0.189
5857	0.047	0.29	0.039
5858	0.005	0.003	0.357
5859	0.115	0.664	0.784
5860	0.379	0.952	0.429
5861	0.409	0.858	0.234
5862	0.122	0.365	0.303
5863	0.361	0.545	0.74
5864	0.795	0.365	0.504
5865	0.557	0.998	0.147
5866	0.176	0.374	0.719
5867	0.398	0.538	0.249
5868	0.344	0.777	0.698
5869	0.097	0.174	0.41
5870	0.756	0.936	0.287
5871	0.777	0.412	0.633
5872	0.719	0.319	0.47
5873	0.323	0.431	0.568
5874	0.24	0.811	0.135
5875	0.314	0.05	0.319
5876	0.237	0.717	0.241
5877	0.891	0.973	0.354
5878	0.579	0.794	0.555
5879	0.569	0.851	0.226
5880	0.154	0.223	0.612
5881	0.732	0.869	0.575
5882	0.38	0.219	0.091
5883	0.606	0.378	0.03
5884	0.334	0.242	0.342
5885	0.63	0.605	0.078
5886	0.198	0.235	0.037
5887	0.399	0.132	0.465
5888	0.494	0.963	0.412
5889	0.455	0.923	0.808
5890	0.393	0.649	0.99
5891	0.232	0.147	0.872
5892	0.268	0.626	0.677
5893	0.45	0.71	0.289
5894	0.526	0.615	0.215
5895	0.645	0.916	0.481
5896	0.867	0.912	0.244
5897	0.839	0.605	0.756
5899	0.236	0.227	0.311
5900	0.778	0.545	0.872
5901	0.359	0.232	0.375
5903	0.755	0.197	0.188
5905	0.594	0.754	0.237
5906	0.832	0.867	0.564
5909	0.508	0.125	0.724
5910	0.764	0.734	0.238
5911	0.69	0.879	0.532
5912	0.493	0.295	0.06
5913	0.673	0.914	0.438
5914	0.818	0.828	0.28
5915	0.799	0.573	0.147
5916	0.76	0.929	0.843
5917	0.662	0.413	0.689
5918	0.276	0.284	0.686
5919	0.211	0.732	0.236
5920	0.898	0.557	0.942
5921	0.728	0.293	0.56
5922	0.016	0.002	0.932
5923	0.403	0.598	0.359
5924	0.424	0.51	0.362
5925	0.565	0.733	0.566
5927	0.947	0.969	0.352
5928	0.333	0.143	0.021
5929	0.745	0.917	0.81
5930	0.541	0.318	0.181
5931	0.308	0.26	0.185
5932	0.714	0.745	0.812
5933	0.143	0.537	0.14
5934	0.056	0.096	0.066
5936	0.123	0.124	0.168
5937	0.463	0.597	0.995
5938	0.713	0.946	0.692
5939	0.358	0.384	0.056
5940	0.264	0.47	0.733
5942	0.773	0.438	0.478
5943	0.775	0.787	0.165
5945	0.71	0.309	0.237
5946	0.742	0.233	0.249
5947	0.38	0.808	0.221
5948	0.465	0.455	0.675
5950	0.335	0.139	0.197
5952	0.362	1	0.939
5953	0.635	0.933	0.625
5954	0.781	0.222	0.418
5955	0.904	0.739	0.106
5956	0.596	0.697	0.271
5957	0.848	0.806	0.435
5958	0.468	0.737	0.051
5959	0.289	0.876	0.389
5960	0.268	0.24	0.465
5962	0.667	0.271	0.702
5963	0.871	0.881	0.931
5964	0.46	0.278	0.812
5965	0.497	0.82	0.098
5966	0.638	0.487	0.57
5967	0.038	0.015	0.146
5969	0.136	0.287	0.048
5970	0.906	0.94	0.264
5971	0.685	0.488	0.764
5973	0.6	0.827	0.435
5974	0.411	0.142	0.07
5975	0.205	0.221	0.114
5976	0.563	0.596	0.097
5977	0.942	0.87	0.447
5978	0.672	0.596	0.709
5980	0.397	0.782	0.062
5981	0.42	0.086	0.911
5982	0.308	0.975	0.873
5983	0.998	0.307	0.708
5984	0.975	0.78	0.722
5985	0.519	0.766	0.411
5986	0.415	0.729	0.807
5987	0.26	0.317	0.268
5988	0.446	0.542	0.372
5989	0.997	0.541	0.684
5990	0.306	0.254	0.534
5991	0.34	0.402	0.182
5992	0.722	0.626	0.886
5993	0.667	0.55	0.345
5994	0.967	0.734	0.732
5996	0.572	0.287	0.36
5997	0.988	0.842	0.501
5998	0.628	0.906	0.975
5999	0.22	0.467	0.29
6000	0.499	0.848	0.825
6002	0.513	0.641	0.088
6003	0.229	0.129	0.558
6004	0.257	0.027	0.72
6005	0.159	0.344	0.833
6006	0.924	0.865	0.028
6007	0.294	0.357	0.115
6008	0.478	0.298	0.397
6009	0.851	0.43	0.75
6010	0.129	0.166	0.381
6011	0.123	0.705	0.048
6012	0.348	0.288	0.523
6013	0.611	0.565	0.627
6014	0.397	0.221	0.007
6015	0.383	0.67	0.072
6016	0.497	0.582	0.545
6018	0.643	0.864	0.05
6019	0.955	0.55	0.256
6020	0.799	0.292	0.4
6021	0.101	0.324	0.02
6022	0.578	0.835	0.963
6023	0.288	0.162	0.946
6024	0.276	0.404	0.106
6025	0.167	0.274	0.526
6026	0.772	0.854	0.193
6027	0.491	0.819	0.008
6028	0.411	0.292	0.941
6029	0.768	0.62	0.907
6030	0.163	0.072	0.003
6031	0.678	0.779	0.162
6032	0.885	0.987	0.691
6033	0.284	0.819	0.42
6034	0.951	0.901	0.238
6035	0.796	0.338	0.148
6036	0.603	0.75	0.549
6037	0.359	0.446	0.491
6038	0.312	0.812	0.228
6040	0.343	0.852	0.308
6041	0.226	0.066	0.348
6042	0.588	0.423	0.479
6043	0.234	0.449	0.653
6044	0.225	0.083	0.722
6045	0.156	0.407	0.153
6046	0.406	0.962	0.841
6047	0.081	0.087	0.672
6049	0.637	0.54	0.872
6050	0.954	0.753	0.344
6051	0.519	0.977	0.55
6052	0.524	0.975	0.822
6053	0.623	0.946	0.345
6054	0.944	0.373	0.606
6055	0.732	0.104	0.257
6056	0.703	0.461	0.546
6058	0.694	0.81	0.308
6059	0.028	0.022	0.654
6060	0.816	0.963	0.592
6061	0.574	0.802	0.897
6062	0.593	0.722	0.1
6063	0.357	0.454	0.851
6065	0.062	0.461	0.675
6066	0.662	0.698	0.115
6067	0.893	0.613	0.575
6068	0.223	0.229	0.263
6069	0.815	0.413	0.49
6070	0.051	0.028	0.049
6071	0.883	0.928	0.571
6074	0.384	0.238	0.255
6075	0.691	0.559	0.411
6076	0.156	0.25	0.053
6077	0.302	0.356	0.741
6078	0.673	0.884	0.929
6079	0.732	0.641	0.068
6081	0.838	0.806	0.58
6082	0.283	0.415	0.099
6083	0.823	0.564	0.941
6084	0.733	0.482	0.521
6086	0.627	0.268	0.208
6087	0.786	0.932	0.05
6088	0.561	0.7	0.063
6090	0.791	0.294	0.239
6092	0.413	0.691	0.119
6093	0.645	0.58	0.096
6095	0.137	0.245	0.615
6096	0.509	0.733	0.006
6097	0.506	0.95	0.817
6099	0.446	0.964	0.372
6100	0.742	0.956	0.993
6101	0.587	0.233	0.756
6102	0.372	0.986	0.211
6104	0.597	0.859	0.484
6105	0.214	0.021	0.52
6106	0.044	0.229	0.646
6107	0.11	0.108	0.182
6108	0.566	0.867	0.726
6109	0.383	0.461	0.048
6110	0.373	0.853	0.764
6113	0.96	0.965	0.445
6114	0.75	0.939	0.514
6115	0.356	0.218	0.074
6116	0.969	0.646	0.498
6117	0.332	0.836	0.498
6118	0.782	0.259	0.085
6120	0.864	0.908	0.458
6121	0.724	0.724	0.833
6122	0.927	0.882	0.108
6123	0.88	0.864	0.403
6124	0.893	0.728	0.942
6125	0.602	0.826	0.807
6126	0.881	0.66	0.532
6128	0.595	0.992	0.152
6129	0.723	0.903	0.834
6130	0.49	0.725	0.529
6131	0.716	0.21	0.605
6132	0.192	0.057	0.463
6133	0.017	0.033	0.309
6134	0.28	0.197	0.396
6135	0.293	0.321	0.438
6136	0.59	0.746	0.536
6137	0.674	0.523	0.491
6138	0.987	0.704	0.796
6140	0.513	0.555	0.028
6142	0.412	0.608	0.145
6143	0.904	0.899	0.55
6144	0.45	0.416	0.429
6145	0.997	0.51	0.6
6146	0.402	0.257	0.342
6149	0.351	0.225	0.319
6150	0.904	0.732	0.254
6151	0.163	0.14	0.619
6153	0.83	0.416	0.097
6154	0.439	0.247	0.044
6155	0.322	0.79	0.494
6156	0.573	0.721	0.444
6157	0.253	0.989	0.191
6158	0.803	0.811	0.272
6159	0.48	0.372	0.676
6160	0.659	0.35	0.146
6163	0.861	0.338	0.465
6164	0.975	0.876	0.497
6165	0.984	0.888	0.236
6166	0.062	0.17	0.779
6167	0.083	0.065	0.147
6168	0.457	0.474	0.032
6169	0.421	0.324	0.494
6170	0.915	0.84	0.064
6171	0.401	0.389	0.584
6172	0.923	0.962	0.226
6173	0.739	0.174	0.567
6174	0.175	0.22	0.091
6175	0.543	0.965	0.03
6176	0.87	0.22	0.349
6179	0.923	0.884	0.687
6181	0.499	0.758	0.856
6182	0.132	0.174	0.189
6183	0.892	0.345	0.31
6184	0.95	0.923	0.72
6185	0.65	0.826	0.813
6186	0.852	0.55	0.488
6187	0.508	0.689	0.525
6188	0.735	0.914	0.744
6189	0.24	0.403	0.093
6190	0.864	0.524	0.481
6192	0.381	0.075	0.568
6193	0.945	0.949	0.537
6195	0.938	0.865	0.845
6196	0.93	0.708	0.069
6197	0.133	0.38	0.263
