Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
8200			Dn, < 0.1
8205	Up, < 0.01	Up, < 0.1	
8206	Up, < 0.1		
8208	Up, < 0.1	Up, < 0.1	Dn, < 0.1
8214			Dn, < 0.01
8224	Up, < 0.1		Dn, < 0.01
8232		Up, < 0.1	
8240	Dn, < 0.1	Dn, < 0.1	
8260		Up, < 0.1	
8274	Up, < 0.1		
8285			Up, < 0.1
8289	Up, < 0.1	Up, < 0.1	
8301	Up, < 0.1		
8302	Up, < 0.1		
8305	Dn, < 0.1	Dn, < 0.1	
8306	Up, < 0.1		
8307			Dn, < 0.1
8308			Dn, < 0.01
8312	Up, < 0.1	Up, < 0.1	
8318		Up, < 0.1	
8320	Up, < 0.1		
8328			Up, < 0.1
8331		Up, < 0.1	
8336	Up, < 0.1	Up, < 0.01	
8343	Up, < 0.1		Dn, < 0.01
8351	Up, < 0.1		
8358	Up, < 0.01	Up, < 0.1	
8367			Dn, < 0.1
8454		Dn, < 0.1	
8464			Dn, < 0.1
8470			Dn, < 0.1
8472			Dn, < 0.1
8476			Dn, < 0.1
8479			Dn, < 0.1
8490	Up, < 0.1		
8495	Up, < 0.01		
8498			Dn, < 0.1
8503	Up, < 0.1		Dn, < 0.1
8505	Up, < 0.1		
8507	Up, < 0.1		
8511	Up, < 0.1		
8512			Dn, < 0.001
8515			Dn, < 0.01
8519		Dn, < 0.1	Dn, < 0.1
8524		Up, < 0.1	Dn, < 0.1
8530			Dn, < 0.1
8535			Dn, < 0.1
8538			Dn, < 0.01
8539		Up, < 0.1	Dn, < 0.1
8540			Dn, < 0.1
8558			Dn, < 0.1
8559			Dn, < 0.1
8563	Up, < 0.01	Up, < 0.01	
8569	Dn, < 0.1		Up, < 0.1
8571			Dn, < 0.1
8583			Dn, < 0.1
8585	Dn, < 0.1		Up, < 0.1
8587			Dn, < 0.1
8591	Dn, < 0.1		
8596			Up, < 0.1
8599	Dn, < 0.1		Up, < 0.1
8602	Dn, < 0.1	Dn, < 0.1	
8606		Dn, < 0.1	
8632			Up, < 0.1
8633		Dn, < 0.01	
8636	Dn, < 0.1		
8651	Up, < 0.1	Up, < 0.1	
8668	Up, < 0.1	Up, < 0.1	
8672	Dn, < 0.1		
8675			Up, < 0.1
8683	Up, < 0.1		Dn, < 0.1
8685	Dn, < 0.1		
8688	Dn, < 0.1		
8689		Dn, < 0.1	
8690			Dn, < 0.1
8691		Up, < 0.1	
8700			Dn, < 0.01
8701	Up, < 0.1	Up, < 0.1	
8702		Dn, < 0.1	
8706			Dn, < 0.1
8710	Dn, < 0.1		
8715	Dn, < 0.1		
8717	Up, < 0.1	Up, < 0.1	
8729		Up, < 0.1	
8731	Up, < 0.1	Up, < 0.1	Dn, < 0.1
8732	Up, < 0.1	Up, < 0.01	Dn, < 0.1
8742			Up, < 0.1
8747		Dn, < 0.1	Up, < 0.1
8748			Up, < 0.1
8752			Up, < 0.1
8753	Dn, < 0.1	Dn, < 0.1	
8756	Dn, < 0.1		Up, < 0.001
8757		Up, < 0.1	
8763			Up, < 0.01
8764			Up, < 0.1
8765			Up, < 0.1
8771			Up, < 0.1
8777			Dn, < 0.1
8781			Up, < 0.1
8782			Dn, < 0.1
8787			Up, < 0.1
8788			Up, < 0.1
8789	Up, < 0.1	Up, < 0.1	Dn, < 0.01
8790			Up, < 0.1
8795	Dn, < 0.1		Up, < 0.01
8799	Dn, < 0.1		Up, < 0.1
8803			Up, < 0.01
8806	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
8812	Dn, < 0.1		Up, < 0.01
8813			Up, < 0.1
8814			Up, < 0.1
8819			Up, < 0.01
8823		Up, < 0.1	Dn, < 0.1
8825			Up, < 0.1
8826			Up, < 0.01
8839			Up, < 0.1
8848	Dn, < 0.1		
8849			Up, < 0.1
8853			Up, < 0.1
8854			Up, < 0.1
8860	Dn, < 0.1		
8861			Up, < 0.1
8866			Up, < 0.1
8870			Up, < 0.1
8878			Up, < 0.1
8881			Up, < 0.1
8885			Dn, < 0.01
8889	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
8897	Up, < 0.1	Up, < 0.1	
8904			Dn, < 0.1
8908	Up, < 0.1	Up, < 0.1	
8909			Up, < 0.1
8945			Dn, < 0.1
8954			Up, < 0.1
8961	Up, < 0.1		
8962	Up, < 0.1	Up, < 0.1	
8967	Up, < 0.1	Up, < 0.1	
8968	Up, < 0.1		
8969			Up, < 0.1
8970	Up, < 0.1	Up, < 0.1	
8971			Up, < 0.1
8972			Up, < 0.1
8981	Up, < 0.01	Up, < 0.01	Dn, < 0.1
8987			Up, < 0.1
8996	Up, < 0.01	Up, < 0.01	Dn, < 0.1
8997		Dn, < 0.1	Up, < 0.1
8999			Dn, < 0.1
9000		Dn, < 0.1	Up, < 0.1
9001			Dn, < 0.01
9006	Up, < 0.1		Dn, < 0.1
9022	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
9037	Up, < 0.1	Up, < 0.1	
9064			Dn, < 0.1
9068	Up, < 0.01	Up, < 0.1	Dn, < 0.01
9069			Dn, < 0.1
9070	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9079	Up, < 0.01	Up, < 0.1	
9080			Dn, < 0.1
9086			Up, < 0.1
9091	Dn, < 0.1	Dn, < 0.1	
9098	Up, < 0.1	Up, < 0.1	
9104			Dn, < 0.1
9110	Up, < 0.1		
9117	Dn, < 0.1	Dn, < 0.1	
9123	Up, < 0.1	Up, < 0.01	
9127	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9128			Dn, < 0.1
9146		Dn, < 0.1	
9153			Up, < 0.1
9161	Up, < 0.01	Up, < 0.01	
9166	Up, < 0.1	Up, < 0.1	
9169			Up, < 0.01
9173	Dn, < 0.1		Up, < 0.01
9179			Up, < 0.1
9183			Dn, < 0.001
9201			Up, < 0.1
9212	Up, < 0.1	Up, < 0.1	
9230			Dn, < 0.1
9235	Up, < 0.001	Up, < 0.01	
9240			Dn, < 0.1
9246			Dn, < 0.1
9248		Up, < 0.1	
9264			Up, < 0.1
9265			Dn, < 0.1
9273			Up, < 0.1
9274			Dn, < 0.1
9286			Dn, < 0.1
9295	Up, < 0.1		
9301			Dn, < 0.1
9303	Up, < 0.1	Up, < 0.1	
9307			Up, < 0.1
9312			Up, < 0.1
9317	Dn, < 0.1	Dn, < 0.1	
9318			Up, < 0.1
9319		Dn, < 0.1	
9322			Up, < 0.1
9334			Up, < 0.1
9335	Up, < 0.1		
9341	Dn, < 0.1		
9342			Up, < 0.1
9346	Up, < 0.1	Up, < 0.1	
9348			Up, < 0.1
9354	Dn, < 0.1		
9363			Dn, < 0.01
9365		Up, < 0.1	
9367		Dn, < 0.1	
9378	Up, < 0.1		
9385			Up, < 0.1
9395	Dn, < 0.1		
9398			Up, < 0.1
9408			Dn, < 0.01
9409	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
9415			Dn, < 0.1
9418	Up, < 0.001	Up, < 0.001	
9424			Dn, < 0.1
9426			Dn, < 0.1
9439	Dn, < 0.1	Dn, < 0.1	
9446	Up, < 0.1		
9447		Up, < 0.1	
9456	Up, < 0.1	Up, < 0.01	
9457		Up, < 0.1	
9464	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9468	Up, < 0.1		
9479			Up, < 0.1
9483		Up, < 0.1	
9489			Up, < 0.1
9490	Up, < 0.1		
9495	Dn, < 0.1		
9497		Dn, < 0.1	Up, < 0.01
9498	Up, < 0.1	Up, < 0.1	Dn, < 0.01
9509	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9512			Dn, < 0.1
9513		Up, < 0.1	
9514		Up, < 0.1	Dn, < 0.01
9518	Up, < 0.1	Up, < 0.1	Dn, < 0.01
9523	Up, < 0.1	Up, < 0.1	Dn, < 0.01
9524	Up, < 0.1		
9533	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9540			Up, < 0.1
9541	Up, < 0.01	Up, < 0.1	Dn, < 0.1
9543			Dn, < 0.01
9548	Dn, < 0.1		Up, < 0.1
9550	Up, < 0.1	Up, < 0.1	
9552	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
9555	Up, < 0.1	Up, < 0.1	
9562	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9566	Dn, < 0.1	Dn, < 0.1	
9567		Up, < 0.1	
9569	Up, < 0.01	Up, < 0.1	Dn, < 0.01
9570			Dn, < 0.01
9572	Up, < 0.1		
9577			Dn, < 0.01
9579			Dn, < 0.1
9581	Up, < 0.1	Up, < 0.01	Dn, < 0.01
9587	Up, < 0.1	Up, < 0.1	
9589	Up, < 0.1		Dn, < 0.001
9590			Dn, < 0.1
9596	Up, < 0.1	Up, < 0.1	
9599			Dn, < 0.1
9612		Up, < 0.1	
9619	Up, < 0.1	Up, < 0.1	
9620		Up, < 0.1	
9621			Up, < 0.1
9623			Up, < 0.01
9624			Dn, < 0.1
9644	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9647			Up, < 0.1
9659	Up, < 0.1	Up, < 0.1	
9660	Up, < 0.1	Up, < 0.1	
9664			Dn, < 0.1
9668	Dn, < 0.1	Dn, < 0.1	
9669			Dn, < 0.1
9672	Up, < 0.1	Up, < 0.1	
9682			Dn, < 0.1
9692	Up, < 0.1	Up, < 0.1	
9695	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
9713	Up, < 0.1		
9716		Dn, < 0.1	Up, < 0.1
9717			Dn, < 0.1
9727	Up, < 0.1	Up, < 0.1	
9733			Dn, < 0.01
9738	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
9742			Dn, < 0.1
9743			Dn, < 0.1
9744	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9751			Up, < 0.1
9765	Up, < 0.1		
9770			Up, < 0.1
9772			Up, < 0.1
9774	Up, < 0.1	Up, < 0.01	
9775			Dn, < 0.1
9776			Up, < 0.1
9783			Up, < 0.1
9790	Up, < 0.1		
9795			Dn, < 0.1
9796	Up, < 0.1	Up, < 0.1	
9804		Up, < 0.1	
9813	Up, < 0.01	Up, < 0.1	Dn, < 0.1
9819	Up, < 0.1		
9822	Up, < 0.01	Up, < 0.1	Dn, < 0.01
9856			Up, < 0.01
9865		Up, < 0.1	
9879			Up, < 0.1
9885		Dn, < 0.1	
9891			Dn, < 0.1
9892	Up, < 0.1		Dn, < 0.01
9893		Up, < 0.1	
9895	Dn, < 0.1		Up, < 0.1
9897	Up, < 0.1	Up, < 0.01	Dn, < 0.1
9903	Up, < 0.1		
9907		Up, < 0.1	Dn, < 0.1
9918		Dn, < 0.1	
9931	Dn, < 0.1	Dn, < 0.1	
9932		Dn, < 0.1	Up, < 0.1
9933		Dn, < 0.1	
9934		Dn, < 0.1	
9936		Dn, < 0.1	
9940	Up, < 0.1	Up, < 0.01	
9943	Dn, < 0.1	Dn, < 0.1	
9944		Dn, < 0.1	
9956		Dn, < 0.1	
9965	Up, < 0.1	Up, < 0.1	
9970			Up, < 0.1
9979		Up, < 0.1	
9990		Dn, < 0.1	
9993	Up, < 0.1		Dn, < 0.1
9996	Up, < 0.01	Up, < 0.001	Dn, < 0.01
9998			Up, < 0.1
10003		Dn, < 0.1	
10004	Up, < 0.1		Dn, < 0.1
10008		Up, < 0.1	
10012		Up, < 0.1	Dn, < 0.1
10013			Dn, < 0.1
10016		Up, < 0.1	
10020			Up, < 0.1
10027		Up, < 0.1	
10034	Dn, < 0.1		Up, < 0.01
10044	Up, < 0.1		
10050			Up, < 0.1
10054			Up, < 0.1
10055			Up, < 0.01
10058			Up, < 0.1
10059			Up, < 0.1
10069		Up, < 0.1	
10071	Up, < 0.1		
10074	Up, < 0.1	Up, < 0.1	
10077			Up, < 0.1
10080		Up, < 0.1	
10087	Up, < 0.1		Dn, < 0.1
10093			Dn, < 0.1
10098	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
10108		Up, < 0.1	
10112	Up, < 0.1	Up, < 0.1	
10121	Dn, < 0.01	Dn, < 0.1	
10132			Up, < 0.1
10150	Up, < 0.1		
10162			Dn, < 0.1
10165	Up, < 0.1	Up, < 0.1	
10166			Up, < 0.01
10168	Dn, < 0.1		
10169			Up, < 0.1
10174			Dn, < 0.1
10177			Dn, < 0.1
10178	Up, < 0.1		
10180	Dn, < 0.1	Dn, < 0.1	
10188			Dn, < 0.1
10194			Dn, < 0.1
10201			Dn, < 0.1
10209		Dn, < 0.1	
10211			Dn, < 0.1
10220			Up, < 0.1
10221			Up, < 0.1
10226			Dn, < 0.1
10227			Up, < 0.1
10231	Dn, < 0.1	Dn, < 0.1	
10253	Up, < 0.01	Up, < 0.1	Dn, < 0.001
10266		Up, < 0.1	Up, < 0.1
10270			Up, < 0.01
10271			Up, < 0.1
10275	Up, < 0.01	Up, < 0.1	Dn, < 0.001
10276	Dn, < 0.1	Dn, < 0.1	
10279	Up, < 0.1	Up, < 0.1	
10280			Up, < 0.1
10281	Up, < 0.1	Up, < 0.01	Dn, < 0.1
10294			Dn, < 0.1
10295	Dn, < 0.1	Dn, < 0.1	
10301	Dn, < 0.01	Dn, < 0.1	
10302		Up, < 0.1	
10306	Dn, < 0.1	Dn, < 0.01	
10307	Dn, < 0.1	Dn, < 0.1	
10308	Dn, < 0.01	Dn, < 0.01	
10309	Dn, < 0.1	Dn, < 0.1	
10311		Up, < 0.1	
10313	Up, < 0.1		
10320	Up, < 0.1		
10321			Dn, < 0.1
10330			Dn, < 0.1
10332		Up, < 0.1	Dn, < 0.1
10336			Dn, < 0.1
10338		Up, < 0.1	
10340		Dn, < 0.1	
10341		Up, < 0.1	
10342	Up, < 0.1		
10345	Up, < 0.1	Up, < 0.01	Dn, < 0.1
10350	Up, < 0.1		
10351			Dn, < 0.1
10356		Dn, < 0.1	Up, < 0.1
10357		Dn, < 0.1	
10359	Up, < 0.1	Up, < 0.1	Dn, < 0.1
10360	Up, < 0.1	Up, < 0.1	
10361	Up, < 0.1	Up, < 0.1	
10363			Dn, < 0.1
10364			Dn, < 0.1
10366	Up, < 0.1		
10367			Dn, < 0.1
10369	Up, < 0.1	Up, < 0.1	
10372			Dn, < 0.01
10373			Dn, < 0.1
10393	Up, < 0.1		
10396	Up, < 0.1	Up, < 0.1	Dn, < 0.01
10408			Dn, < 0.1
10413		Up, < 0.1	
10415		Up, < 0.1	
10420		Up, < 0.1	
10421		Up, < 0.1	
10425		Up, < 0.1	
10431			Up, < 0.1
10432		Up, < 0.1	
10436		Up, < 0.1	
10439		Up, < 0.1	
10441		Up, < 0.1	
10443		Up, < 0.1	
10447		Up, < 0.1	
10452	Up, < 0.1	Up, < 0.01	
10459	Up, < 0.1	Up, < 0.1	
10461	Up, < 0.1		
10468	Up, < 0.1	Up, < 0.01	
10470			Dn, < 0.1
10471		Up, < 0.1	
10473	Up, < 0.1	Up, < 0.01	
10486			Dn, < 0.1
10490		Up, < 0.1	
10491			Dn, < 0.01
10497			Dn, < 0.1
10501		Dn, < 0.1	
10511	Up, < 0.1	Up, < 0.1	
10520	Up, < 0.1	Up, < 0.1	
10533	Up, < 0.1		
10535	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
10536	Up, < 0.1		
10538		Up, < 0.1	
10539		Up, < 0.1	
10547	Up, < 0.1	Up, < 0.1	
10560			Dn, < 0.1
10569			Dn, < 0.1
10578			Dn, < 0.1
10579	Up, < 0.1		Dn, < 0.1
10581			Dn, < 0.1
10596	Up, < 0.1		
10600		Up, < 0.1	
10603	Dn, < 0.1		Up, < 0.1
10606		Dn, < 0.1	Up, < 0.1
10635	Up, < 0.1		Dn, < 0.1
10639	Up, < 0.01		
10645			Up, < 0.1
10671	Up, < 0.1		
10676			Up, < 0.1
10678	Dn, < 0.01	Dn, < 0.01	
10684		Up, < 0.1	
10686		Up, < 0.1	
10702		Up, < 0.1	
10713		Up, < 0.01	
10717		Up, < 0.01	
10722			Dn, < 0.1
10726			Dn, < 0.1
10734			Dn, < 0.1
10735	Up, < 0.1		
10744	Up, < 0.1		
10745	Up, < 0.1	Up, < 0.1	Dn, < 0.1
10747		Up, < 0.1	
10757	Up, < 0.01	Up, < 0.01	Dn, < 0.1
10760	Up, < 0.1		
10765	Up, < 0.01	Up, < 0.1	
10767			Dn, < 0.1
10773	Up, < 0.1	Up, < 0.1	
10782	Up, < 0.01	Up, < 0.001	
10785			Up, < 0.1
10788	Up, < 0.1	Up, < 0.1	
10789	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
10793			Up, < 0.1
10803		Up, < 0.1	
10824			Up, < 0.1
10831		Dn, < 0.1	
10851			Up, < 0.1
10858			Up, < 0.1
10859		Dn, < 0.1	
10871			Dn, < 0.1
10872	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
10873	Dn, < 0.1	Dn, < 0.1	
10888			Dn, < 0.1
10896			Up, < 0.1
10897			Up, < 0.1
10899			Up, < 0.1
10909		Dn, < 0.1	
10921		Up, < 0.1	
10926			Dn, < 0.1
10932		Up, < 0.1	
10933			Up, < 0.1
10938			Dn, < 0.1
10942			Dn, < 0.1
10946	Dn, < 0.1		
10955		Up, < 0.1	
10956	Up, < 0.1		
10962		Dn, < 0.1	Up, < 0.1
10964	Up, < 0.1		
10978	Dn, < 0.1		
10988	Up, < 0.1		Dn, < 0.1
10991			Dn, < 0.01
10996		Dn, < 0.1	
10998		Up, < 0.1	Dn, < 0.1
10999	Dn, < 0.1	Dn, < 0.1	
11005	Up, < 0.1	Up, < 0.1	
11007	Up, < 0.1	Up, < 0.1	
11010	Up, < 0.1	Up, < 0.1	
11016	Up, < 0.1		
11018			Up, < 0.1
11026	Up, < 0.1		
11030			Up, < 0.1
11034			Dn, < 0.1
11037	Up, < 0.1	Up, < 0.1	Dn, < 0.1
11039			Up, < 0.1
11043	Up, < 0.01		Dn, < 0.01
11045	Up, < 0.1		
11050			Dn, < 0.1
11063		Up, < 0.1	
11081			Dn, < 0.01
11083	Up, < 0.1	Up, < 0.1	Dn, < 0.1
11109	Up, < 0.1		
11112			Dn, < 0.01
11123	Up, < 0.1		
11138		Dn, < 0.1	
11142			Dn, < 0.1
11143		Dn, < 0.1	Up, < 0.1
11148			Dn, < 0.1
11149		Dn, < 0.1	
11152	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
11161	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
11166		Dn, < 0.1	
11170		Dn, < 0.1	
11184	Up, < 0.1		
11186			Dn, < 0.1
11189			Up, < 0.01
11198			Up, < 0.1
11213		Dn, < 0.1	
11214	Dn, < 0.1		
11216	Dn, < 0.01		
11221		Up, < 0.1	
11226		Dn, < 0.1	
