Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
6676			Dn, < 0.01
6685			Dn, < 0.1
6690			Up, < 0.1
6695	Up, < 0.1		
6710	Dn, < 0.1	Dn, < 0.01	Up, < 0.01
6712		Dn, < 0.1	
6713			Dn, < 0.1
6714			Dn, < 0.1
6719			Dn, < 0.01
6722	Up, < 0.1	Up, < 0.1	
6723		Dn, < 0.1	
6727			Dn, < 0.1
6731			Dn, < 0.1
6732	Up, < 0.1		
6734			Dn, < 0.1
6735			Dn, < 0.1
6738			Dn, < 0.1
6740	Dn, < 0.1	Dn, < 0.1	
6741			Up, < 0.1
6744			Dn, < 0.1
6747			Dn, < 0.1
6756			Dn, < 0.01
6758			Dn, < 0.1
6761	Up, < 0.01	Up, < 0.1	Dn, < 0.01
6762		Up, < 0.1	
6763	Up, < 0.1	Up, < 0.1	
6768	Up, < 0.1		
6776	Dn, < 0.01	Dn, < 0.01	
6778			Dn, < 0.001
6779			Dn, < 0.01
6781	Up, < 0.1		
6788			Dn, < 0.001
6790	Dn, < 0.01	Dn, < 0.01	Up, < 0.01
6794			Up, < 0.1
6796		Dn, < 0.01	Up, < 0.1
6798	Dn, < 0.1	Dn, < 0.1	
6803		Dn, < 0.1	
6804	Dn, < 0.1		Up, < 0.01
6807	Up, < 0.01	Up, < 0.1	Dn, < 0.1
6808			Dn, < 0.01
6811		Up, < 0.1	
6817		Dn, < 0.1	Up, < 0.1
6823	Up, < 0.1		
6829	Dn, < 0.1	Dn, < 0.1	
6838			Dn, < 0.1
6840			Dn, < 0.01
6842	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
6843	Dn, < 0.1		
6846			Dn, < 0.1
6853	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
6854		Up, < 0.1	
6856			Up, < 0.1
6858	Dn, < 0.1	Dn, < 0.1	
6861	Dn, < 0.1	Dn, < 0.1	
6862			Dn, < 0.1
6865		Dn, < 0.1	
6869	Dn, < 0.1		
6870	Up, < 0.1	Up, < 0.1	Up, < 0.1
6872		Up, < 0.1	Dn, < 0.1
6876	Dn, < 0.1	Dn, < 0.1	
6877		Dn, < 0.1	Dn, < 0.01
6882	Dn, < 0.01	Dn, < 0.1	
6885	Up, < 0.1	Up, < 0.1	
6896	Dn, < 0.1	Dn, < 0.1	
6897		Dn, < 0.1	
6898	Up, < 0.1	Up, < 0.1	
6903	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
6904			Up, < 0.1
6905		Dn, < 0.01	
6908		Dn, < 0.1	Dn, < 0.1
6910			Up, < 0.1
6913		Dn, < 0.1	
6914	Up, < 0.1	Up, < 0.1	
6918			Dn, < 0.01
6930	Dn, < 0.1	Dn, < 0.1	
6935		Dn, < 0.01	
6936	Dn, < 0.1	Dn, < 0.1	
6943	Dn, < 0.01	Dn, < 0.01	
6945			Up, < 0.1
6947			Up, < 0.1
6950			Up, < 0.1
6951		Dn, < 0.01	
6953			Up, < 0.01
6954		Dn, < 0.1	
6956		Dn, < 0.1	
6959			Up, < 0.1
6960			Dn, < 0.1
6972	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
6975	Dn, < 0.1	Dn, < 0.1	
6978	Dn, < 0.1		Up, < 0.01
6979	Dn, < 0.1		
6985	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
6989		Dn, < 0.1	
6995	Dn, < 0.01	Dn, < 0.01	Up, < 0.1
7005			Up, < 0.1
7009	Dn, < 0.01	Dn, < 0.01	Up, < 0.1
7016			Dn, < 0.1
7021	Up, < 0.1		
7026	Dn, < 0.1	Dn, < 0.01	Up, < 0.01
7027	Up, < 0.1		
7028			Up, < 0.1
7031			Up, < 0.1
7033		Dn, < 0.1	
7038		Dn, < 0.1	
7040			Up, < 0.1
7050			Up, < 0.1
7051		Up, < 0.1	
7070			Up, < 0.1
7073	Dn, < 0.1	Dn, < 0.01	
7074		Up, < 0.1	
7077			Up, < 0.01
7078	Dn, < 0.1		Up, < 0.1
7079		Dn, < 0.1	
7082			Up, < 0.1
7086			Up, < 0.1
7091			Dn, < 0.1
7093	Up, < 0.1		Dn, < 0.01
7097			Up, < 0.1
7098			Up, < 0.1
7103			Up, < 0.1
7106			Up, < 0.1
7109			Dn, < 0.1
7111	Dn, < 0.1	Dn, < 0.1	
7112	Up, < 0.1		Dn, < 0.001
7114	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7117			Up, < 0.1
7124	Dn, < 0.1	Dn, < 0.1	
7125	Dn, < 0.1		Up, < 0.1
7133			Up, < 0.1
7136			Up, < 0.01
7137			Dn, < 0.1
7139		Dn, < 0.1	Up, < 0.1
7145		Dn, < 0.1	
7146			Up, < 0.1
7147			Up, < 0.1
7149	Dn, < 0.1		
7150			Up, < 0.01
7151	Up, < 0.1		
7152			Up, < 0.1
7155			Dn, < 0.1
7157			Dn, < 0.1
7158		Dn, < 0.1	
7162			Up, < 0.1
7163			Dn, < 0.01
7168		Up, < 0.1	
7171			Up, < 0.1
7175	Up, < 0.1	Up, < 0.1	Up, < 0.1
7176	Up, < 0.1	Up, < 0.1	
7178	Up, < 0.1	Up, < 0.1	
7187		Dn, < 0.1	
7189		Dn, < 0.1	
7195			Dn, < 0.1
7202	Up, < 0.1		
7204		Up, < 0.1	Up, < 0.1
7206	Up, < 0.1		
7218	Dn, < 0.1		
7219			Dn, < 0.01
7226	Up, < 0.1	Up, < 0.1	
7227			Up, < 0.1
7229	Up, < 0.01		Dn, < 0.1
7232		Dn, < 0.1	
7233			Dn, < 0.01
7239			Dn, < 0.1
7241	Up, < 0.1		Dn, < 0.1
7244	Up, < 0.1		Dn, < 0.01
7251			Up, < 0.1
7253	Dn, < 0.1		
7258			Up, < 0.1
7262	Dn, < 0.1		
7266			Up, < 0.1
7267			Up, < 0.1
7281			Dn, < 0.1
7286	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7288			Up, < 0.1
7291	Dn, < 0.1	Dn, < 0.1	Up, < 0.001
7299	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7316			Up, < 0.1
7319			Up, < 0.1
7330			Up, < 0.01
7333	Dn, < 0.1		
7339			Dn, < 0.1
7343	Dn, < 0.1		
7345		Dn, < 0.1	
7346			Up, < 0.1
7352	Dn, < 0.1		
7353	Dn, < 0.1	Dn, < 0.01	
7361	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
7388		Dn, < 0.1	
7389	Dn, < 0.1	Dn, < 0.01	
7393	Dn, < 0.1	Dn, < 0.1	
7397	Dn, < 0.01	Dn, < 0.1	
7403	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
7408	Dn, < 0.1	Dn, < 0.01	
7413	Dn, < 0.1		
7414	Dn, < 0.01	Dn, < 0.1	
7417			Up, < 0.1
7418			Dn, < 0.1
7419			Dn, < 0.1
7422	Dn, < 0.01	Dn, < 0.01	
7426	Dn, < 0.1	Dn, < 0.1	Dn, < 0.1
7431	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
7432	Dn, < 0.1	Dn, < 0.1	
7436	Dn, < 0.1	Dn, < 0.01	
7439	Dn, < 0.1		
7440			Dn, < 0.1
7445	Dn, < 0.1	Dn, < 0.01	
7448			Up, < 0.1
7449	Dn, < 0.1		
7455			Dn, < 0.1
7457			Dn, < 0.1
7462			Dn, < 0.1
7464			Dn, < 0.01
7466			Dn, < 0.1
7469			Dn, < 0.1
7470	Dn, < 0.1		
7471			Dn, < 0.1
7473			Dn, < 0.1
7474	Dn, < 0.1	Dn, < 0.01	
7475		Up, < 0.1	
7476			Up, < 0.1
7479			Dn, < 0.01
7480			Dn, < 0.1
7481	Up, < 0.1	Up, < 0.1	
7483		Up, < 0.1	
7484			Dn, < 0.001
7488			Dn, < 0.1
7489			Dn, < 0.1
7491	Up, < 0.1		
7493			Dn, < 0.1
7495			Dn, < 0.1
7496	Up, < 0.1	Up, < 0.1	Dn, < 0.01
7498		Up, < 0.1	
7501			Dn, < 0.1
7502	Up, < 0.1		
7503	Up, < 0.1	Up, < 0.1	
7505	Up, < 0.1		Dn, < 0.1
7509			Dn, < 0.1
7510			Dn, < 0.1
7520			Dn, < 0.1
7522			Up, < 0.1
7523	Up, < 0.1	Up, < 0.1	
7529			Dn, < 0.1
7530			Dn, < 0.1
7531		Up, < 0.1	Dn, < 0.1
7538			Dn, < 0.1
7540			Dn, < 0.01
7541	Up, < 0.1	Up, < 0.01	
7543			Dn, < 0.1
7549			Dn, < 0.01
7562		Up, < 0.1	
7568			Dn, < 0.1
7569		Dn, < 0.1	
7570		Up, < 0.1	
7572			Dn, < 0.1
7573			Dn, < 0.01
7580	Dn, < 0.1	Dn, < 0.1	
7582			Dn, < 0.01
7583			Dn, < 0.1
7586	Dn, < 0.1	Dn, < 0.1	
7587			Dn, < 0.1
7599			Dn, < 0.1
7600		Dn, < 0.1	Up, < 0.1
7601	Dn, < 0.1	Dn, < 0.1	
7602		Up, < 0.1	
7605			Dn, < 0.01
7611			Dn, < 0.1
7615			Dn, < 0.1
7616			Dn, < 0.1
7623	Dn, < 0.1	Dn, < 0.1	
7630			Dn, < 0.01
7640			Dn, < 0.1
7643		Up, < 0.1	
7644			Dn, < 0.1
7646	Up, < 0.1		
7647		Dn, < 0.1	
7648			Dn, < 0.1
7650			Dn, < 0.1
7651	Up, < 0.1		
7656	Dn, < 0.1		
7659			Dn, < 0.01
7660			Dn, < 0.1
7662			Dn, < 0.1
7663			Dn, < 0.01
7665	Up, < 0.1	Up, < 0.1	Dn, < 0.1
7670		Up, < 0.1	Dn, < 0.1
7674			Dn, < 0.1
7675			Dn, < 0.1
7679			Up, < 0.1
7682		Dn, < 0.1	Up, < 0.1
7688	Dn, < 0.1		Up, < 0.1
7691			Dn, < 0.1
7698		Dn, < 0.1	Up, < 0.001
7699	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7700		Dn, < 0.1	Up, < 0.01
7702	Up, < 0.1		
7703	Up, < 0.01	Up, < 0.1	
7704		Up, < 0.1	
7713		Dn, < 0.1	Up, < 0.1
7717			Up, < 0.1
7724		Up, < 0.1	
7729		Dn, < 0.1	
7743	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7751	Dn, < 0.1		Up, < 0.01
7755		Dn, < 0.1	
7764			Dn, < 0.1
7766		Dn, < 0.1	
7767		Dn, < 0.01	Up, < 0.1
7768		Dn, < 0.01	
7769			Up, < 0.1
7771	Dn, < 0.1	Dn, < 0.1	
7774			Dn, < 0.01
7796		Up, < 0.1	
7799			Up, < 0.1
7803			Dn, < 0.1
7808			Dn, < 0.1
7816			Dn, < 0.1
7818		Dn, < 0.1	
7826		Dn, < 0.1	
7860			Up, < 0.1
7948	Dn, < 0.1		
7961	Dn, < 0.1		Up, < 0.001
7977			Up, < 0.1
8017			Dn, < 0.1
8018			Dn, < 0.1
8025			Dn, < 0.1
8026			Dn, < 0.01
8027		Dn, < 0.1	
8030			Dn, < 0.1
8039			Dn, < 0.01
8041	Up, < 0.1		
8045	Up, < 0.01	Up, < 0.1	Dn, < 0.1
8049			Dn, < 0.1
8052			Dn, < 0.1
8055			Dn, < 0.01
8060	Up, < 0.1		Dn, < 0.1
8064			Dn, < 0.1
8065	Up, < 0.1		
8066	Up, < 0.01	Up, < 0.1	
8073	Dn, < 0.1	Dn, < 0.1	
8074	Up, < 0.1		Dn, < 0.1
8075	Dn, < 0.1		
8079		Dn, < 0.1	
8084			Dn, < 0.1
8086		Up, < 0.1	
8087	Dn, < 0.1	Dn, < 0.1	
8088			Dn, < 0.1
8090	Up, < 0.1		
8091		Dn, < 0.1	
8094			Dn, < 0.01
8098			Dn, < 0.1
8102	Up, < 0.1	Up, < 0.1	Dn, < 0.1
8104			Dn, < 0.1
8106	Up, < 0.1		Dn, < 0.1
8114	Up, < 0.1		
8116			Dn, < 0.1
8120		Up, < 0.1	
8122			Dn, < 0.1
8123	Up, < 0.01	Up, < 0.1	Dn, < 0.01
8126	Up, < 0.1		
8128	Up, < 0.1		Dn, < 0.1
8130	Up, < 0.01	Up, < 0.1	
8133			Dn, < 0.1
8135			Dn, < 0.1
8137		Up, < 0.1	
8143	Up, < 0.1		
8149			Dn, < 0.1
8150			Up, < 0.1
8154			Dn, < 0.1
8164	Up, < 0.1	Up, < 0.1	
8167			Dn, < 0.01
8168			Dn, < 0.001
8172			Dn, < 0.1
8174			Dn, < 0.1
8184			Dn, < 0.1
8185			Dn, < 0.1
8191			Dn, < 0.1
8194			Up, < 0.1
8195			Dn, < 0.01
8199		Dn, < 0.1	
8201	Up, < 0.1		Dn, < 0.1
8202	Dn, < 0.1		
8208			Dn, < 0.1
8214			Dn, < 0.01
8221			Up, < 0.1
8222		Dn, < 0.1	
8224			Up, < 0.1
8225			Up, < 0.1
8227			Dn, < 0.01
8231			Dn, < 0.1
8237	Up, < 0.001	Up, < 0.01	Dn, < 0.1
8240	Up, < 0.1		
8242			Dn, < 0.1
8247	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
8248			Dn, < 0.01
8250	Dn, < 0.1	Dn, < 0.1	
8254			Dn, < 0.1
8257	Up, < 0.01	Up, < 0.1	
8261			Dn, < 0.01
8263			Up, < 0.1
8264	Up, < 0.01		
8268			Dn, < 0.1
8272			Dn, < 0.1
8274			Dn, < 0.1
8277		Dn, < 0.1	
8279	Up, < 0.001	Up, < 0.01	
8282			Up, < 0.1
8287			Dn, < 0.1
8290	Up, < 0.001	Up, < 0.1	
8291			Up, < 0.1
8292	Up, < 0.01	Up, < 0.1	Dn, < 0.1
8294			Dn, < 0.1
8296	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
8300	Up, < 0.1		
8301		Dn, < 0.1	
8304			Dn, < 0.1
8306			Dn, < 0.1
8316			Dn, < 0.1
8317			Dn, < 0.1
8323	Dn, < 0.1	Dn, < 0.01	
8324			Dn, < 0.01
8325			Dn, < 0.1
8331	Up, < 0.1		
8340		Up, < 0.1	
8342			Dn, < 0.1
8344	Up, < 0.01	Up, < 0.1	
8346	Up, < 0.1	Up, < 0.1	
8348			Dn, < 0.1
8349			Up, < 0.1
8350			Dn, < 0.1
8351	Dn, < 0.1		
8354	Up, < 0.1	Up, < 0.1	Dn, < 0.1
8361	Up, < 0.01		Up, < 0.1
8364	Dn, < 0.1	Dn, < 0.1	
8368			Up, < 0.1
8370	Dn, < 0.1		
8372			Dn, < 0.01
8373	Up, < 0.001	Up, < 0.01	Dn, < 0.1
8374			Dn, < 0.1
8375	Up, < 0.1		Dn, < 0.1
8377	Up, < 0.01	Up, < 0.01	
8378		Dn, < 0.1	
8386	Dn, < 0.1	Dn, < 0.1	
8390			Dn, < 0.1
8391			Dn, < 0.1
8398			Dn, < 0.1
8400	Dn, < 0.1	Dn, < 0.1	
8401	Dn, < 0.1	Dn, < 0.01	
8408	Dn, < 0.1	Dn, < 0.1	
8419			Dn, < 0.1
8420			Dn, < 0.1
8424			Dn, < 0.1
8427	Up, < 0.001	Up, < 0.1	
8428			Dn, < 0.1
8431	Up, < 0.01	Up, < 0.01	
8432			Dn, < 0.1
8436	Up, < 0.1		
8437			Up, < 0.1
8440			Dn, < 0.1
8441			Up, < 0.1
8445	Up, < 0.1		Dn, < 0.001
8446			Up, < 0.1
8447			Dn, < 0.1
8453	Up, < 0.01	Up, < 0.1	
8466		Up, < 0.1	
8468			Up, < 0.1
8471			Dn, < 0.001
8474			Dn, < 0.01
8475			Dn, < 0.1
8476	Dn, < 0.1		Dn, < 0.1
8479			Up, < 0.01
8480			Dn, < 0.1
8483			Up, < 0.01
8484			Dn, < 0.1
8488			Up, < 0.1
8490		Dn, < 0.1	Up, < 0.1
8491		Dn, < 0.1	
8494	Up, < 0.1		Up, < 0.1
8496			Up, < 0.1
8510	Up, < 0.1	Up, < 0.1	
8511		Up, < 0.1	
8513			Dn, < 0.1
8517		Up, < 0.1	
8520	Up, < 0.1	Up, < 0.1	
8524			Dn, < 0.1
8527	Dn, < 0.1	Dn, < 0.1	
8535		Dn, < 0.1	
8536			Dn, < 0.1
8537		Up, < 0.1	
8540	Up, < 0.1	Up, < 0.1	
8544		Up, < 0.1	
8550			Dn, < 0.1
8555	Dn, < 0.1		
8556	Up, < 0.1	Up, < 0.001	Dn, < 0.1
8557		Up, < 0.1	
8563		Up, < 0.1	
8569		Dn, < 0.1	Up, < 0.1
8570		Up, < 0.1	
8571	Dn, < 0.1	Dn, < 0.01	
8576		Up, < 0.1	
8578			Up, < 0.1
8590			Dn, < 0.1
8593		Up, < 0.1	
8598	Up, < 0.1	Up, < 0.01	
8600			Dn, < 0.1
8602			Dn, < 0.1
8605			Dn, < 0.1
8609		Dn, < 0.1	Up, < 0.1
8617			Up, < 0.1
8619			Dn, < 0.1
8620	Up, < 0.1	Up, < 0.1	
8622			Dn, < 0.1
8626	Up, < 0.1	Up, < 0.1	
8628	Dn, < 0.1		Dn, < 0.01
8629		Dn, < 0.1	
8631	Up, < 0.1	Up, < 0.1	
8635	Up, < 0.1	Up, < 0.01	
8637			Dn, < 0.1
8644		Up, < 0.1	Dn, < 0.1
8647	Up, < 0.01	Up, < 0.1	Dn, < 0.1
8653	Up, < 0.1	Up, < 0.1	
8655			Dn, < 0.1
8656	Up, < 0.1	Up, < 0.1	
8657		Dn, < 0.1	
8658		Up, < 0.1	
8665	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
8668			Dn, < 0.1
8671			Dn, < 0.1
8673			Dn, < 0.1
8677			Up, < 0.1
8680			Dn, < 0.1
8686		Dn, < 0.1	
8687		Up, < 0.1	
8692			Dn, < 0.1
8694			Up, < 0.1
8697			Dn, < 0.1
8709		Up, < 0.1	Dn, < 0.1
8710	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
8711		Up, < 0.1	
8716			Dn, < 0.1
8719	Up, < 0.1	Up, < 0.1	
8721			Up, < 0.1
8722		Dn, < 0.1	
8729		Up, < 0.1	
8732		Dn, < 0.1	
8737			Up, < 0.1
8741			Dn, < 0.1
8747		Dn, < 0.1	
8762	Dn, < 0.1		
8766			Up, < 0.01
8770			Dn, < 0.1
8772			Dn, < 0.1
8773		Up, < 0.1	
8777			Dn, < 0.1
8780		Up, < 0.1	
8782	Dn, < 0.1		
8785		Dn, < 0.1	
8786	Up, < 0.1	Up, < 0.1	
8793			Dn, < 0.01
8794			Dn, < 0.01
8798			Dn, < 0.1
8807			Dn, < 0.1
8808	Up, < 0.1		
8810		Dn, < 0.1	
8819			Up, < 0.01
8820	Dn, < 0.1		
8823			Dn, < 0.1
8829			Dn, < 0.01
8831			Dn, < 0.1
8832			Up, < 0.1
8834	Up, < 0.1	Up, < 0.1	Dn, < 0.1
8837			Dn, < 0.1
8838	Dn, < 0.1		
8840	Up, < 0.01	Up, < 0.1	
8849			Dn, < 0.1
8857		Up, < 0.1	Up, < 0.1
8869			Dn, < 0.1
8872		Up, < 0.1	
8876			Up, < 0.1
8883			Dn, < 0.1
8884	Dn, < 0.1	Dn, < 0.1	
8886		Dn, < 0.1	
8889			Up, < 0.1
8892			Up, < 0.01
8894		Up, < 0.1	
8895		Up, < 0.1	
8903	Dn, < 0.1	Dn, < 0.1	
8913			Up, < 0.1
8921			Up, < 0.1
8926		Dn, < 0.1	Up, < 0.1
8930		Dn, < 0.1	
8932			Dn, < 0.1
8953		Dn, < 0.1	
8956		Dn, < 0.1	Up, < 0.1
8963		Dn, < 0.1	
8966	Dn, < 0.1	Dn, < 0.01	
8968			Dn, < 0.1
8980	Up, < 0.1		
8995			Dn, < 0.1
8998	Dn, < 0.1	Dn, < 0.1	
9003			Dn, < 0.1
9007	Dn, < 0.1		
9012			Up, < 0.01
9017	Up, < 0.1		Dn, < 0.1
9020	Dn, < 0.1	Dn, < 0.1	
9031	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
9045	Dn, < 0.1		
9046			Dn, < 0.1
9051	Up, < 0.1		
9054	Up, < 0.1	Up, < 0.1	
9056			Dn, < 0.1
9058	Up, < 0.01	Up, < 0.1	
9060			Up, < 0.1
9062		Dn, < 0.1	Up, < 0.1
9063	Dn, < 0.1	Dn, < 0.01	Up, < 0.001
9065		Dn, < 0.1	
9067			Up, < 0.1
9076			Up, < 0.1
9079	Dn, < 0.01	Dn, < 0.01	
9083	Up, < 0.1		
9091	Dn, < 0.1		
9095		Dn, < 0.1	
9098		Dn, < 0.1	
9103		Dn, < 0.1	
9106		Dn, < 0.1	
9113			Dn, < 0.01
9118	Dn, < 0.1	Dn, < 0.1	
9119	Up, < 0.1		
9130		Dn, < 0.1	
9136			Up, < 0.1
9140	Up, < 0.1	Up, < 0.01	
9146		Dn, < 0.1	
9147	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
9149		Dn, < 0.1	
9155			Dn, < 0.1
9157			Up, < 0.1
9158			Dn, < 0.1
9161			Dn, < 0.1
9165		Dn, < 0.1	
9168			Dn, < 0.1
9169			Dn, < 0.1
9176	Dn, < 0.01	Dn, < 0.01	Up, < 0.01
9182			Up, < 0.1
9183	Dn, < 0.1		
9184	Dn, < 0.1		
9191			Dn, < 0.1
9198		Dn, < 0.1	Up, < 0.1
9203	Dn, < 0.1	Dn, < 0.1	
9217	Up, < 0.1		
9218		Dn, < 0.1	
9233		Dn, < 0.1	Up, < 0.1
9247		Dn, < 0.1	
9252			Dn, < 0.1
9255			Dn, < 0.1
9256			Dn, < 0.1
9261		Dn, < 0.1	
9265	Up, < 0.1		
9269			Dn, < 0.1
9279			Up, < 0.1
9283			Dn, < 0.1
9287			Dn, < 0.1
9288	Dn, < 0.1	Dn, < 0.1	
9295	Up, < 0.1		
9303	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
9304	Dn, < 0.1	Dn, < 0.01	
9305		Dn, < 0.1	
9306			Up, < 0.1
9308	Dn, < 0.1		
9315		Dn, < 0.1	Dn, < 0.01
9319	Dn, < 0.1	Dn, < 0.1	
9320			Up, < 0.1
9322			Dn, < 0.1
9323			Up, < 0.1
9330		Dn, < 0.1	Up, < 0.1
9335	Up, < 0.1	Up, < 0.1	Dn, < 0.1
9336			Dn, < 0.1
9346	Up, < 0.1		
9352	Up, < 0.1	Up, < 0.1	
9354	Dn, < 0.001	Dn, < 0.001	
9362	Up, < 0.1		
9364		Up, < 0.1	Up, < 0.1
9365			Dn, < 0.1
9367	Up, < 0.1		Dn, < 0.1
9378	Up, < 0.1	Up, < 0.1	
9381			Dn, < 0.1
9385	Up, < 0.1		
9387	Up, < 0.1		
9391	Dn, < 0.1		
9395			Up, < 0.1
9400			Dn, < 0.1
9403			Dn, < 0.1
9406			Dn, < 0.1
9408			Up, < 0.1
9418		Up, < 0.1	
9420	Up, < 0.1	Up, < 0.01	
9422	Up, < 0.1	Up, < 0.001	
9432		Up, < 0.1	Up, < 0.1
9437		Up, < 0.1	
9444			Up, < 0.1
9446		Up, < 0.1	
9449		Up, < 0.1	
9450	Up, < 0.01	Up, < 0.1	
9453		Up, < 0.1	Up, < 0.1
9459		Up, < 0.1	
9460		Up, < 0.1	
9461	Up, < 0.1	Up, < 0.01	
9462		Up, < 0.1	
9466		Up, < 0.1	
9467			Up, < 0.1
9478			Up, < 0.1
9479		Up, < 0.1	
9481	Up, < 0.1	Up, < 0.1	
9492			Up, < 0.1
9494	Up, < 0.1	Up, < 0.1	
9500			Up, < 0.1
9502			Dn, < 0.1
9505		Up, < 0.1	
9509	Up, < 0.01	Up, < 0.01	
9511			Up, < 0.1
9515			Up, < 0.01
9518	Up, < 0.1	Up, < 0.1	
9520			Up, < 0.1
9523		Up, < 0.1	
9526	Up, < 0.1	Up, < 0.1	
9527	Dn, < 0.1	Dn, < 0.1	
9536	Up, < 0.1	Up, < 0.01	
9537	Up, < 0.1		
9554	Up, < 0.1	Up, < 0.1	
9556			Up, < 0.1
9557	Up, < 0.1	Up, < 0.1	
9561	Up, < 0.1	Up, < 0.1	
9564	Up, < 0.1	Up, < 0.01	
9566	Dn, < 0.1		
9567	Up, < 0.01	Up, < 0.001	
9568			Up, < 0.1
9578			Up, < 0.1
9579	Dn, < 0.1		Up, < 0.01
9581			Dn, < 0.1
9589	Up, < 0.1	Up, < 0.1	
9590	Up, < 0.1	Up, < 0.1	
9591			Up, < 0.01
9594			Up, < 0.1
9596		Up, < 0.1	
9597			Up, < 0.1
9608		Up, < 0.1	
9611		Up, < 0.1	
9612		Up, < 0.1	
9630			Up, < 0.1
9632	Up, < 0.01	Up, < 0.01	
9640	Up, < 0.1	Up, < 0.1	
9647	Dn, < 0.1		Up, < 0.01
9654	Up, < 0.1	Up, < 0.1	
9656	Dn, < 0.1	Dn, < 0.1	
9657	Up, < 0.1	Up, < 0.1	
9663			Up, < 0.1
9665	Up, < 0.1	Up, < 0.1	
9689			Up, < 0.1
9690		Up, < 0.1	
9691			Up, < 0.1
9701		Up, < 0.1	
9707		Up, < 0.1	
9708			Up, < 0.1
9711	Up, < 0.1		
9716	Up, < 0.1	Up, < 0.1	
9729			Up, < 0.1
9732			Up, < 0.1
9734			Up, < 0.1
9743		Up, < 0.1	
9748			Up, < 0.1
9756			Up, < 0.1
9759			Up, < 0.1
9763			Dn, < 0.1
9764		Up, < 0.1	
9770			Up, < 0.1
9780			Up, < 0.1
9790			Up, < 0.1
9792		Up, < 0.1	
9795		Up, < 0.1	
9805		Up, < 0.1	
9819	Up, < 0.1	Up, < 0.01	
9823			Up, < 0.1
9830		Up, < 0.1	
9837	Up, < 0.1	Up, < 0.1	
9838			Up, < 0.1
9843		Up, < 0.1	
9848	Up, < 0.1	Up, < 0.1	
9852		Up, < 0.1	
9858			Up, < 0.01
9862	Up, < 0.01	Up, < 0.1	Dn, < 0.1
9864		Up, < 0.1	
9866		Up, < 0.1	
9869			Up, < 0.1
9873			Up, < 0.01
9880		Up, < 0.1	
9884			Dn, < 0.01
9885			Up, < 0.1
9887			Up, < 0.01
9889	Up, < 0.1	Up, < 0.01	Up, < 0.1
9891	Dn, < 0.1	Dn, < 0.1	
9893			Dn, < 0.1
9896			Up, < 0.1
9897	Dn, < 0.1		
9903			Up, < 0.1
9906	Up, < 0.1	Up, < 0.01	
9907			Up, < 0.1
9910			Up, < 0.1
9913			Up, < 0.1
9924			Up, < 0.1
9935		Up, < 0.1	
9941			Up, < 0.1
9942	Up, < 0.01	Up, < 0.1	
9944	Up, < 0.1	Up, < 0.1	
9945			Up, < 0.1
9948	Dn, < 0.1	Dn, < 0.1	
9954	Up, < 0.1		
9960	Up, < 0.1		
9962		Up, < 0.1	
9965		Dn, < 0.1	
9970			Up, < 0.1
9979	Up, < 0.1		
9981			Up, < 0.1
9982			Dn, < 0.1
9983		Up, < 0.1	
9984	Up, < 0.01	Up, < 0.01	
9987	Up, < 0.1	Up, < 0.01	
9993			Dn, < 0.1
9995	Up, < 0.01		
9996		Up, < 0.1	
9997		Dn, < 0.1	
9999		Up, < 0.1	
10000		Up, < 0.1	
10003			Up, < 0.1
10013		Up, < 0.1	
10016		Up, < 0.1	
10025		Up, < 0.1	
10028		Up, < 0.1	
10036		Dn, < 0.1	
10041	Up, < 0.1	Up, < 0.01	
10043	Dn, < 0.1		
10046			Dn, < 0.1
10055			Up, < 0.01
10056	Up, < 0.1	Up, < 0.1	Dn, < 0.1
10057			Dn, < 0.01
10060			Dn, < 0.1
10064	Dn, < 0.1	Dn, < 0.1	
10066			Up, < 0.01
10068			Up, < 0.1
10073		Up, < 0.1	
10075			Up, < 0.1
10076			Up, < 0.1
10080			Up, < 0.1
10082			Up, < 0.1
10095	Dn, < 0.1	Dn, < 0.1	
10096			Up, < 0.1
10099		Up, < 0.1	
10101		Up, < 0.1	
10108			Up, < 0.1
10109		Up, < 0.1	
10111		Up, < 0.1	
10119	Up, < 0.1	Up, < 0.1	
10120			Dn, < 0.1
10122			Up, < 0.1
