Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
11345	Up, < 0.1	Up, < 0.1	
11355			Up, < 0.1
11362	Up, < 0.001	Up, < 0.001	
11380	Up, < 0.01	Up, < 0.01	
11401			Dn, < 0.1
11403		Dn, < 0.1	
11416	Dn, < 0.1		
11433	Up, < 0.1		
11442			Dn, < 0.1
11450	Dn, < 0.1	Dn, < 0.1	
11451			Dn, < 0.1
11459		Up, < 0.1	
11464		Up, < 0.1	
11481		Dn, < 0.1	
11490			Dn, < 0.1
11499		Up, < 0.1	
11502		Up, < 0.1	Dn, < 0.1
11521			Dn, < 0.1
11528			Up, < 0.1
11536	Dn, < 0.1		
11548	Up, < 0.1	Up, < 0.1	
11550		Dn, < 0.1	
11558			Dn, < 0.1
11559			Dn, < 0.1
11565	Up, < 0.1	Up, < 0.1	
11591		Up, < 0.1	
11597			Up, < 0.1
11609		Up, < 0.1	
11636			Dn, < 0.1
11671		Up, < 0.1	
11707			Up, < 0.1
11717		Dn, < 0.1	
11721	Up, < 0.1	Up, < 0.1	
11725	Dn, < 0.01	Dn, < 0.001	
11737	Up, < 0.1		Dn, < 0.1
11758		Up, < 0.1	
11770			Up, < 0.1
11772		Up, < 0.1	
11789	Up, < 0.1	Up, < 0.1	
11828	Up, < 0.1	Up, < 0.1	
11855			Up, < 0.1
11860	Dn, < 0.1		
11862			Up, < 0.1
11864			Dn, < 0.1
11908	Dn, < 0.1	Dn, < 0.1	
11946			Dn, < 0.1
11986		Up, < 0.1	Dn, < 0.1
11989		Up, < 0.1	Up, < 0.1
12043	Up, < 0.1		
12050			Dn, < 0.01
12069			Dn, < 0.01
12072			Dn, < 0.01
12077			Dn, < 0.01
12097			Up, < 0.1
12113			Dn, < 0.1
12135			Dn, < 0.1
12159			Dn, < 0.1
12165			Dn, < 0.01
12189			Dn, < 0.1
12211	Dn, < 0.1		
12216	Dn, < 0.1		
12221	Up, < 0.1	Up, < 0.1	
12243	Dn, < 0.1		
12250			Up, < 0.1
12257			Dn, < 0.1
12260			Dn, < 0.1
12266			Dn, < 0.1
12272			Dn, < 0.1
12289			Dn, < 0.1
12291			Dn, < 0.01
12298			Dn, < 0.1
12302			Dn, < 0.1
12312	Up, < 0.1	Up, < 0.1	
12313			Dn, < 0.1
12320			Dn, < 0.1
12338			Dn, < 0.1
12344			Dn, < 0.1
12350		Up, < 0.1	
12353			Dn, < 0.1
12362	Dn, < 0.1		
12371	Dn, < 0.1	Dn, < 0.1	
12372			Dn, < 0.1
12381		Dn, < 0.1	
12382		Up, < 0.1	
12387			Dn, < 0.1
12388			Dn, < 0.1
12408			Dn, < 0.1
12416			Dn, < 0.1
12423	Up, < 0.1		Dn, < 0.1
12431			Dn, < 0.1
12451			Dn, < 0.1
12474			Dn, < 0.1
12492			Dn, < 0.1
12521	Up, < 0.01	Up, < 0.01	
12524	Dn, < 0.1	Dn, < 0.1	
12525	Dn, < 0.1		
12529			Dn, < 0.1
12530			Dn, < 0.1
12533		Up, < 0.1	Dn, < 0.1
12536			Dn, < 0.1
12542			Dn, < 0.1
12555			Dn, < 0.1
12560			Dn, < 0.1
12565			Up, < 0.1
12576			Dn, < 0.1
12585		Up, < 0.1	
12593	Up, < 0.01	Up, < 0.01	
12596	Up, < 0.1	Up, < 0.1	
12602	Up, < 0.1		
12610			Dn, < 0.1
12614	Dn, < 0.1	Dn, < 0.1	
12620			Dn, < 0.1
12630			Dn, < 0.1
12642		Up, < 0.1	
12665			Dn, < 0.1
12668			Up, < 0.01
12681	Up, < 0.1		
12692			Dn, < 0.1
12702		Dn, < 0.1	
12703			Up, < 0.1
12720		Up, < 0.1	
12741			Up, < 0.1
12743			Dn, < 0.1
12754			Up, < 0.1
12760			Dn, < 0.1
12762			Dn, < 0.1
12768			Dn, < 0.1
12774	Dn, < 0.1		
12815			Dn, < 0.1
12828	Up, < 0.1	Up, < 0.1	
12831			Dn, < 0.01
12832		Up, < 0.1	
12841			Dn, < 0.1
12846			Dn, < 0.1
12856			Dn, < 0.1
12876			Dn, < 0.1
12885			Up, < 0.01
12943			Dn, < 0.1
12944		Up, < 0.1	Dn, < 0.1
12947			Up, < 0.1
12960			Dn, < 0.1
12971			Dn, < 0.1
12975		Up, < 0.1	
12989	Dn, < 0.1		
13015	Up, < 0.1		
13021			Dn, < 0.1
13022			Dn, < 0.1
13030			Dn, < 0.1
13042		Up, < 0.1	Dn, < 0.1
13065			Dn, < 0.1
13092		Up, < 0.1	
13108			Dn, < 0.1
13109	Up, < 0.1	Up, < 0.01	
13132	Up, < 0.1		
13136			Dn, < 0.1
13146		Up, < 0.1	
13148			Up, < 0.1
13149	Up, < 0.1	Up, < 0.1	
13160	Up, < 0.1	Up, < 0.1	
13161	Up, < 0.1		
13165	Up, < 0.1	Up, < 0.1	
13167			Dn, < 0.1
13178	Up, < 0.1	Up, < 0.1	
13186			Dn, < 0.1
13194			Dn, < 0.1
13195			Dn, < 0.1
13206			Dn, < 0.1
13216			Up, < 0.1
13233			Dn, < 0.1
13239			Dn, < 0.1
13279			Dn, < 0.1
13286			Dn, < 0.1
13292			Dn, < 0.1
13337			Dn, < 0.1
13345			Dn, < 0.1
13351			Dn, < 0.1
13360			Dn, < 0.01
13361			Up, < 0.1
13362			Dn, < 0.1
13366	Up, < 0.1		Dn, < 0.1
13369			Dn, < 0.1
13372	Dn, < 0.1	Dn, < 0.1	
13374	Up, < 0.1		
13384		Up, < 0.1	
13386			Dn, < 0.01
13391		Up, < 0.1	Dn, < 0.1
13397			Dn, < 0.01
13412	Dn, < 0.1		
13414		Up, < 0.1	
13423			Dn, < 0.1
13449		Up, < 0.1	
13456	Dn, < 0.1		
13467			Dn, < 0.01
13476			Dn, < 0.01
13504			Dn, < 0.1
13509			Dn, < 0.1
13530	Dn, < 0.1		
13533	Up, < 0.1		
13541	Up, < 0.1	Up, < 0.1	
13544	Dn, < 0.1		
13552			Dn, < 0.1
13557			Dn, < 0.1
13561			Up, < 0.1
13570			Dn, < 0.1
13573			Dn, < 0.1
13583			Dn, < 0.1
13598			Dn, < 0.1
13634			Dn, < 0.1
13651			Dn, < 0.1
13652			Up, < 0.1
13656	Dn, < 0.1		Up, < 0.1
13662			Dn, < 0.1
13677	Up, < 0.1		
13704		Dn, < 0.1	
13711		Up, < 0.1	
13718		Up, < 0.1	Up, < 0.1
13719			Up, < 0.1
13729			Up, < 0.01
13733	Up, < 0.1		
13734			Dn, < 0.1
13741			Dn, < 0.1
13754	Dn, < 0.1		
13769			Dn, < 0.1
13774			Dn, < 0.1
13797		Up, < 0.1	
13810	Up, < 0.1	Up, < 0.1	
13813	Up, < 0.1		
13831			Dn, < 0.1
13841	Up, < 0.01	Up, < 0.1	
13843	Dn, < 0.1		
13850		Up, < 0.1	
13862			Dn, < 0.1
13868			Dn, < 0.1
13886			Dn, < 0.1
13887			Up, < 0.1
13939		Up, < 0.1	
13945	Up, < 0.1		
13951			Up, < 0.1
13962			Up, < 0.1
13970			Dn, < 0.1
13990	Dn, < 0.1	Dn, < 0.1	
14013		Up, < 0.1	
14059	Up, < 0.1		
14070	Up, < 0.1	Up, < 0.1	
14086		Up, < 0.01	
14087	Up, < 0.1		
14091			Up, < 0.1
14105	Up, < 0.1		Up, < 0.1
14112			Dn, < 0.01
14127			Dn, < 0.1
14158	Up, < 0.1		
14169	Up, < 0.1		
14175			Dn, < 0.1
14187	Dn, < 0.1		
14190	Up, < 0.1		
14208			Dn, < 0.1
14223	Up, < 0.1	Up, < 0.1	
14255	Dn, < 0.1	Dn, < 0.1	
14257			Dn, < 0.1
14261		Up, < 0.1	
14276		Up, < 0.1	
14279		Up, < 0.1	
14316	Dn, < 0.01	Dn, < 0.01	
14326		Up, < 0.1	
14337		Up, < 0.1	
14338			Up, < 0.1
14345			Dn, < 0.1
14351			Up, < 0.1
14358			Up, < 0.01
14359			Dn, < 0.1
14376	Up, < 0.1		
14384		Dn, < 0.1	
14385			Up, < 0.1
14386		Up, < 0.1	
14387			Up, < 0.1
14395			Dn, < 0.1
14410			Up, < 0.01
14418		Up, < 0.1	
14424	Up, < 0.1	Up, < 0.1	
14448	Up, < 0.1		Dn, < 0.1
14451	Dn, < 0.1	Dn, < 0.1	
14455	Up, < 0.1		
14461	Up, < 0.1		Dn, < 0.1
14465		Up, < 0.1	Dn, < 0.1
14468			Up, < 0.1
14469	Dn, < 0.1		
14474			Dn, < 0.1
14482	Dn, < 0.1		
14498			Up, < 0.1
14509	Dn, < 0.1	Dn, < 0.1	
14517	Dn, < 0.01		
14525	Dn, < 0.1		Dn, < 0.1
14531	Dn, < 0.1		Up, < 0.1
14536	Up, < 0.1	Up, < 0.1	
14541			Up, < 0.1
14549			Dn, < 0.1
14571	Dn, < 0.1	Dn, < 0.1	
14576	Dn, < 0.1	Dn, < 0.1	
14604	Dn, < 0.1		
14605		Up, < 0.1	
14625	Up, < 0.1	Up, < 0.1	
14644			Dn, < 0.01
14655	Up, < 0.1		
14688	Dn, < 0.1	Dn, < 0.1	
14690			Dn, < 0.1
14705	Dn, < 0.1		
14725			Dn, < 0.1
14739			Dn, < 0.1
14741	Up, < 0.1	Up, < 0.1	
14744			Dn, < 0.1
14793			Dn, < 0.1
14803	Dn, < 0.1		
14806		Up, < 0.1	
14836		Dn, < 0.1	
14842		Up, < 0.1	
14861			Up, < 0.1
14871		Up, < 0.1	
14898	Up, < 0.1	Up, < 0.1	
14900			Dn, < 0.1
14901	Up, < 0.1	Up, < 0.1	
14907		Up, < 0.1	
14908			Dn, < 0.1
14942	Up, < 0.1	Up, < 0.01	
14948		Up, < 0.1	
14955			Up, < 0.1
14956	Up, < 0.1	Up, < 0.01	
14960			Dn, < 0.1
14964	Up, < 0.1	Up, < 0.1	
14972			Dn, < 0.1
14980			Dn, < 0.1
14994			Dn, < 0.1
14997		Up, < 0.1	
15013			Dn, < 0.1
15015	Up, < 0.1		
15047	Up, < 0.1	Up, < 0.1	
15049			Up, < 0.1
15050		Up, < 0.1	
15054		Dn, < 0.01	
15069	Up, < 0.1	Up, < 0.1	
15099			Dn, < 0.1
15104			Dn, < 0.1
15108		Up, < 0.1	
15114		Up, < 0.1	
15127	Up, < 0.1		
15138		Up, < 0.1	
15148		Up, < 0.01	
15166	Up, < 0.1	Up, < 0.1	
15213			Dn, < 0.1
15221		Up, < 0.1	
15229			Dn, < 0.1
15262	Up, < 0.1		
15264		Up, < 0.1	
15268			Dn, < 0.1
15279			Dn, < 0.1
15280			Up, < 0.1
15291		Up, < 0.1	
15308		Dn, < 0.1	
15316			Up, < 0.1
15365	Dn, < 0.1		
15367	Up, < 0.1	Up, < 0.01	
15390			Dn, < 0.1
15398		Up, < 0.1	
15413	Up, < 0.01	Up, < 0.001	
15418	Dn, < 0.1		
15420			Dn, < 0.1
15430		Up, < 0.1	
15448	Up, < 0.1	Up, < 0.1	
15477	Dn, < 0.1		
15481		Up, < 0.1	
15494	Up, < 0.1	Up, < 0.1	Up, < 0.1
15524	Up, < 0.1	Up, < 0.1	
15530			Dn, < 0.1
15533			Up, < 0.1
15537		Up, < 0.1	
15541	Dn, < 0.1		
15544	Up, < 0.1		
15557	Dn, < 0.1		
15558	Up, < 0.1	Up, < 0.1	
15560		Up, < 0.1	
15565	Up, < 0.1	Up, < 0.01	Up, < 0.1
15572		Dn, < 0.1	
15581	Up, < 0.1		
15631			Dn, < 0.1
15636			Dn, < 0.1
15647			Dn, < 0.1
15657	Dn, < 0.1		
15667	Up, < 0.1	Up, < 0.01	
15692			Dn, < 0.1
15764	Dn, < 0.1		
15765	Up, < 0.1	Up, < 0.1	
15770	Up, < 0.1		
15774			Dn, < 0.1
15776		Up, < 0.1	
15784		Up, < 0.1	
15793	Dn, < 0.1		
15796			Up, < 0.1
15802		Up, < 0.1	
15817			Dn, < 0.1
15820			Up, < 0.1
15863		Up, < 0.1	Dn, < 0.1
15887			Up, < 0.1
15900			Up, < 0.1
15907		Up, < 0.1	
15915		Dn, < 0.1	
15917	Up, < 0.1		
15945	Up, < 0.1	Up, < 0.1	
15972		Up, < 0.1	Dn, < 0.1
15978			Dn, < 0.1
16021		Up, < 0.1	
16051		Up, < 0.1	
16101	Dn, < 0.1		
16109			Dn, < 0.01
16120			Dn, < 0.01
16141		Up, < 0.1	
16144			Dn, < 0.1
16154	Up, < 0.1	Up, < 0.1	
16186	Up, < 0.1	Up, < 0.1	
16192			Dn, < 0.1
16198			Up, < 0.1
16227	Dn, < 0.1	Dn, < 0.1	
16232		Up, < 0.1	
16240	Up, < 0.1	Up, < 0.01	
16247			Up, < 0.1
16249	Up, < 0.1	Up, < 0.1	Dn, < 0.1
16257	Up, < 0.1		
16262			Up, < 0.1
16265			Dn, < 0.1
16268		Dn, < 0.1	
16285		Up, < 0.1	
16304			Up, < 0.1
16313	Dn, < 0.1		
16316	Up, < 0.1		
16318	Dn, < 0.1	Dn, < 0.1	
16326		Up, < 0.1	
16329		Up, < 0.1	
16407			Dn, < 0.1
16433	Up, < 0.1	Up, < 0.1	Dn, < 0.1
16473			Dn, < 0.1
16518	Dn, < 0.1	Dn, < 0.1	
16546			Up, < 0.1
16561		Dn, < 0.1	
16565			Up, < 0.01
16621			Up, < 0.1
16644	Up, < 0.1	Up, < 0.1	
16698	Up, < 0.1		
16725			Dn, < 0.1
16733			Up, < 0.1
16754		Up, < 0.1	
16766	Up, < 0.1		
16771			Dn, < 0.1
16792		Up, < 0.01	
16800		Up, < 0.1	
16803		Up, < 0.1	
16832			Up, < 0.1
16835		Dn, < 0.01	
16867			Up, < 0.01
16871		Up, < 0.1	Up, < 0.01
16902		Up, < 0.1	
16942		Up, < 0.1	
16949		Up, < 0.1	
16960	Dn, < 0.1		
17006	Dn, < 0.1		
17010			Dn, < 0.1
17017		Dn, < 0.1	
17044			Up, < 0.1
17049	Dn, < 0.1		
17054			Dn, < 0.01
17055			Dn, < 0.1
17057		Dn, < 0.1	
17072	Dn, < 0.1	Dn, < 0.1	
17126	Dn, < 0.1	Dn, < 0.1	
17129			Dn, < 0.1
17141	Dn, < 0.1	Dn, < 0.1	
17144		Up, < 0.1	
17167			Dn, < 0.1
17196	Up, < 0.1	Up, < 0.01	
17198		Up, < 0.1	
17204	Dn, < 0.1	Dn, < 0.1	
17219		Up, < 0.1	
17221	Up, < 0.01	Up, < 0.001	
17269	Up, < 0.1		Dn, < 0.1
17272			Up, < 0.1
17339	Up, < 0.1		
17342	Up, < 0.1	Up, < 0.1	
17345			Up, < 0.1
17350	Up, < 0.1	Up, < 0.1	
17369			Dn, < 0.1
17382	Up, < 0.1		Dn, < 0.01
17385		Up, < 0.1	
17468			Up, < 0.1
17497		Up, < 0.1	
17499	Dn, < 0.1		
17502			Dn, < 0.1
17505	Up, < 0.1	Up, < 0.01	
17506		Up, < 0.1	Dn, < 0.1
17522			Dn, < 0.1
17558			Dn, < 0.1
17560	Dn, < 0.01	Dn, < 0.1	
17561			Dn, < 0.1
17570	Up, < 0.01	Up, < 0.01	
17607			Dn, < 0.1
17626			Up, < 0.1
17638	Up, < 0.1	Up, < 0.1	
17639	Dn, < 0.1	Dn, < 0.1	
17640	Up, < 0.1		
17693			Up, < 0.1
17702		Up, < 0.1	
17717			Dn, < 0.1
17732			Up, < 0.1
17740	Up, < 0.1		
17743			Up, < 0.1
17792			Up, < 0.1
17801			Up, < 0.01
17807		Up, < 0.1	
17821			Up, < 0.1
17823	Up, < 0.1	Up, < 0.01	
17853			Up, < 0.1
17854		Up, < 0.1	
17893	Up, < 0.1		
17902	Up, < 0.1	Up, < 0.1	
17911			Up, < 0.1
17924	Up, < 0.1		
17949			Dn, < 0.1
17961	Up, < 0.01	Up, < 0.01	Dn, < 0.1
17970			Up, < 0.1
17982		Dn, < 0.1	
17998	Up, < 0.1		
18009			Up, < 0.1
18066			Up, < 0.1
18070	Up, < 0.1		
18072		Up, < 0.1	
18121	Dn, < 0.01	Dn, < 0.01	
18182			Dn, < 0.1
18194	Dn, < 0.1		
18254	Up, < 0.1		
18273			Dn, < 0.1
18319	Up, < 0.1	Up, < 0.1	
18347			Up, < 0.1
18361			Up, < 0.1
18375		Up, < 0.1	
18396	Up, < 0.1	Up, < 0.1	
18399	Up, < 0.1	Up, < 0.1	
18409	Up, < 0.1	Up, < 0.1	
18412		Up, < 0.1	
18419			Up, < 0.01
18428			Dn, < 0.1
18433	Dn, < 0.1	Dn, < 0.01	
18437		Dn, < 0.1	
18456			Up, < 0.01
18461	Up, < 0.1		
18477			Up, < 0.1
18512		Up, < 0.1	
18533	Dn, < 0.1		
18535			Dn, < 0.1
18545		Dn, < 0.1	
18589			Dn, < 0.01
18602	Up, < 0.01	Up, < 0.01	
18616	Up, < 0.1		
18623	Up, < 0.1		
18650	Up, < 0.1	Up, < 0.1	
18658			Up, < 0.1
18688	Up, < 0.1	Up, < 0.1	
18689			Up, < 0.1
18697		Up, < 0.01	
18698	Dn, < 0.1		
18713			Dn, < 0.1
18721			Dn, < 0.1
18785		Up, < 0.1	
18793	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
18855	Up, < 0.1	Up, < 0.1	
18862	Dn, < 0.1		
18902	Up, < 0.1	Up, < 0.1	
18911			Dn, < 0.1
18944	Dn, < 0.1		
18960			Up, < 0.1
18961			Up, < 0.01
19030			Up, < 0.1
19049	Up, < 0.1		
19053	Up, < 0.1		
19074	Up, < 0.1	Up, < 0.1	
19119		Up, < 0.1	
19195	Up, < 0.01	Up, < 0.01	
19235		Dn, < 0.1	
19239		Dn, < 0.1	Up, < 0.1
19314			Up, < 0.01
19317		Up, < 0.1	
19343	Up, < 0.1		
19352	Dn, < 0.1	Dn, < 0.1	
19371	Dn, < 0.1	Dn, < 0.1	
19387			Dn, < 0.1
19393			Dn, < 0.1
19419	Dn, < 0.1		Up, < 0.01
19433			Dn, < 0.1
19442			Up, < 0.1
19457	Up, < 0.1	Up, < 0.01	
19465			Up, < 0.1
19475	Up, < 0.1	Up, < 0.1	
19484			Dn, < 0.1
19488	Dn, < 0.001	Dn, < 0.01	
19498	Up, < 0.1	Up, < 0.1	
19506	Up, < 0.1		
19518			Up, < 0.1
19529			Up, < 0.1
19544			Up, < 0.1
19577			Up, < 0.1
19579			Dn, < 0.1
19581	Dn, < 0.1	Dn, < 0.1	
19589	Up, < 0.1	Up, < 0.1	
19623	Up, < 0.1		
19646			Up, < 0.1
19661			Dn, < 0.1
19672	Up, < 0.1		
19683	Up, < 0.1		
19690	Up, < 0.1	Up, < 0.1	
19694	Dn, < 0.1		
19717	Dn, < 0.1		
19750			Up, < 0.1
19775			Dn, < 0.1
19785	Up, < 0.1	Up, < 0.1	
19838		Up, < 0.1	
19839	Up, < 0.1		
19842		Dn, < 0.1	
19879		Up, < 0.1	
19896			Dn, < 0.1
19915	Up, < 0.1		
19919			Dn, < 0.1
19946	Up, < 0.1	Up, < 0.1	
19978	Up, < 0.01	Up, < 0.01	
19999	Up, < 0.1		
20011	Up, < 0.1		
20031		Up, < 0.1	
20056	Up, < 0.1	Up, < 0.01	
20058		Up, < 0.1	
20064		Up, < 0.1	
20074	Dn, < 0.1		
20178	Up, < 0.1	Up, < 0.1	
20201			Up, < 0.1
20203			Dn, < 0.01
20284	Dn, < 0.1		
20315			Up, < 0.1
20331			Dn, < 0.1
20334	Dn, < 0.1		
20340		Up, < 0.1	
20342		Dn, < 0.1	
20347			Up, < 0.1
20349			Dn, < 0.1
20352			Dn, < 0.1
20354	Up, < 0.1		
20357		Dn, < 0.1	
20358		Dn, < 0.1	Up, < 0.1
20359			Up, < 0.1
20362		Dn, < 0.1	
20363	Up, < 0.1		
20364			Up, < 0.01
20367	Dn, < 0.1	Dn, < 0.1	
20369			Dn, < 0.01
20370	Up, < 0.1	Up, < 0.01	
20374			Up, < 0.1
20379		Up, < 0.1	
20380			Dn, < 0.001
20382		Dn, < 0.1	
20391	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
20395	Dn, < 0.1	Dn, < 0.1	
20399			Dn, < 0.1
20400			Dn, < 0.1
20406			Dn, < 0.01
20427	Up, < 0.1	Up, < 0.1	
20434		Dn, < 0.1	
20441			Up, < 0.1
20466	Up, < 0.1		
20477			Up, < 0.1
20478		Dn, < 0.1	
20495			Up, < 0.1
20498		Up, < 0.1	
20517		Up, < 0.1	
20534	Dn, < 0.1	Dn, < 0.01	
20541			Up, < 0.1
20557			Dn, < 0.1
20566		Up, < 0.1	
20573			Up, < 0.01
20581	Dn, < 0.1		
20596			Dn, < 0.1
20632			Dn, < 0.1
20638			Dn, < 0.1
20650			Dn, < 0.1
20652		Up, < 0.1	Dn, < 0.01
20656		Up, < 0.1	
20662			Dn, < 0.1
20663			Dn, < 0.1
20666			Dn, < 0.1
20667			Dn, < 0.1
20671			Dn, < 0.1
20684	Up, < 0.1		
20687			Dn, < 0.1
20692		Dn, < 0.1	Dn, < 0.1
20696			Dn, < 0.1
20698			Dn, < 0.1
20699		Up, < 0.1	
20700			Dn, < 0.1
20703	Up, < 0.01	Up, < 0.01	
20708		Dn, < 0.1	
20710			Dn, < 0.1
20715			Up, < 0.1
20719	Dn, < 0.1	Dn, < 0.01	
20733			Dn, < 0.1
20735			Dn, < 0.1
20743		Up, < 0.1	
20748	Dn, < 0.1		
20759			Dn, < 0.1
20767			Up, < 0.1
20777	Up, < 0.1		
20786			Dn, < 0.1
20792			Up, < 0.1
20797			Dn, < 0.1
20803	Dn, < 0.1		
20806			Dn, < 0.1
20809			Dn, < 0.1
20811	Up, < 0.1		Dn, < 0.1
20831	Dn, < 0.1		Up, < 0.1
20839		Up, < 0.1	
20842	Dn, < 0.01	Dn, < 0.01	
20843		Up, < 0.1	
20882			Dn, < 0.1
20884	Up, < 0.1		
20895			Dn, < 0.1
20905			Dn, < 0.1
20916			Dn, < 0.1
20939		Dn, < 0.1	
20941			Dn, < 0.1
20964			Dn, < 0.1
20970			Up, < 0.1
20980	Dn, < 0.1		
20992			Up, < 0.1
20997	Dn, < 0.1		
21009			Dn, < 0.1
21025			Up, < 0.1
21037	Dn, < 0.1	Dn, < 0.1	
21056	Up, < 0.1		
21072			Dn, < 0.1
21091			Dn, < 0.1
21150			Dn, < 0.1
21155			Dn, < 0.1
21193			Dn, < 0.1
21202		Dn, < 0.1	
21207	Dn, < 0.01	Dn, < 0.01	
21231		Dn, < 0.1	
21237			Dn, < 0.1
21255	Dn, < 0.1	Dn, < 0.1	
21285			Dn, < 0.1
21316		Dn, < 0.1	
21340	Up, < 0.01	Up, < 0.001	
21347		Up, < 0.1	
21348	Up, < 0.1		
21360	Dn, < 0.1		Dn, < 0.1
21362	Dn, < 0.1		
21363		Dn, < 0.1	
21364		Up, < 0.1	
21383			Dn, < 0.1
21386	Dn, < 0.1		
21387	Up, < 0.1		
21389			Dn, < 0.1
21390			Dn, < 0.1
21393			Up, < 0.1
21406		Dn, < 0.1	Up, < 0.1
21410			Up, < 0.1
21412	Up, < 0.1	Up, < 0.1	
21422		Up, < 0.1	
21426			Up, < 0.1
21435		Dn, < 0.1	
21448		Up, < 0.1	
21458			Up, < 0.1
21459			Dn, < 0.1
21460	Dn, < 0.1		
21477			Up, < 0.1
21483	Dn, < 0.01	Dn, < 0.1	
21490			Up, < 0.1
21493		Dn, < 0.1	
21498		Up, < 0.1	
21502		Dn, < 0.1	
21506	Dn, < 0.1		
21558		Dn, < 0.1	
21562			Up, < 0.01
21565	Dn, < 0.01	Dn, < 0.01	
21569			Dn, < 0.1
21570		Up, < 0.1	
21571	Up, < 0.1	Up, < 0.1	
21576	Up, < 0.1		
21584		Dn, < 0.1	
21604			Up, < 0.01
21607			Up, < 0.1
21609			Dn, < 0.1
21637			Up, < 0.1
21640			Up, < 0.1
21665	Up, < 0.1	Up, < 0.1	
21667		Up, < 0.1	
21675			Up, < 0.1
21697		Up, < 0.1	
21699	Up, < 0.01	Up, < 0.1	
21701		Up, < 0.1	
21718	Dn, < 0.1	Dn, < 0.1	
21723			Dn, < 0.1
21724	Dn, < 0.1	Dn, < 0.1	
21743	Up, < 0.1	Up, < 0.1	
21748		Dn, < 0.1	
21760		Up, < 0.1	
21797	Up, < 0.1		
21799			Dn, < 0.1
21800	Dn, < 0.01	Dn, < 0.1	Up, < 0.1
21814	Dn, < 0.01	Dn, < 0.1	Up, < 0.1
21826		Up, < 0.1	
21832		Up, < 0.1	
21847			Dn, < 0.1
21848	Dn, < 0.1	Dn, < 0.1	
21852	Up, < 0.1		Dn, < 0.1
21859	Dn, < 0.1	Dn, < 0.1	
21865			Up, < 0.1
21877	Dn, < 0.1		
21892		Dn, < 0.1	Up, < 0.1
21899			Up, < 0.1
21909		Dn, < 0.1	
21911	Up, < 0.1	Up, < 0.1	
21913		Up, < 0.1	
21920		Dn, < 0.1	
21925		Up, < 0.1	
21929	Up, < 0.1	Up, < 0.1	
21935			Dn, < 0.01
21939	Up, < 0.1	Up, < 0.1	
21940	Dn, < 0.1	Dn, < 0.1	
21960	Dn, < 0.1	Dn, < 0.01	
21970			Up, < 0.1
21997			Dn, < 0.1
22022		Dn, < 0.1	
22053			Dn, < 0.1
22057	Dn, < 0.1		
22065		Dn, < 0.1	
22090	Up, < 0.1		
22091			Dn, < 0.1
22100	Dn, < 0.1	Dn, < 0.1	
22128	Dn, < 0.1	Dn, < 0.1	
22136	Up, < 0.1		
22153			Dn, < 0.1
22162			Up, < 0.1
22181	Dn, < 0.1	Dn, < 0.1	
22194		Up, < 0.1	
22197	Up, < 0.1		
22204		Up, < 0.1	
22211	Up, < 0.01	Up, < 0.001	
22218			Dn, < 0.1
22233	Up, < 0.1	Up, < 0.1	
22239			Dn, < 0.1
22247	Up, < 0.1	Up, < 0.1	
22249	Dn, < 0.1		
22252			Dn, < 0.1
22287			Dn, < 0.01
22300		Up, < 0.1	
22325			Dn, < 0.01
22333			Up, < 0.1
22342	Dn, < 0.01		
22351	Dn, < 0.1	Dn, < 0.1	
22352	Up, < 0.1		Dn, < 0.1
22387			Dn, < 0.1
22431	Dn, < 0.01	Dn, < 0.1	Up, < 0.1
22472	Up, < 0.1	Up, < 0.01	Dn, < 0.01
22501			Up, < 0.1
22504		Up, < 0.1	
22514			Dn, < 0.1
22520	Up, < 0.1	Up, < 0.01	
22596	Up, < 0.1	Up, < 0.1	
22601		Dn, < 0.1	
22614		Up, < 0.1	
22625		Dn, < 0.1	Dn, < 0.1
22629			Up, < 0.1
22633	Dn, < 0.1		
22646	Dn, < 0.01	Dn, < 0.1	Up, < 0.01
22676	Up, < 0.1		
22678	Up, < 0.01	Up, < 0.01	
22688	Up, < 0.1	Up, < 0.1	
22695		Dn, < 0.1	Up, < 0.1
22704		Up, < 0.1	
22709			Dn, < 0.1
22722		Up, < 0.1	
22725	Up, < 0.1	Up, < 0.01	
22730	Up, < 0.1	Up, < 0.1	
22734		Up, < 0.1	
22737		Up, < 0.1	
22742			Up, < 0.1
22753		Up, < 0.1	
22755	Up, < 0.1	Up, < 0.01	
22759	Up, < 0.1	Up, < 0.01	
22762		Up, < 0.1	
22763			Up, < 0.1
22774	Up, < 0.1	Up, < 0.01	
22787	Up, < 0.1	Up, < 0.1	
22794	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
22799	Up, < 0.1	Up, < 0.1	Dn, < 0.1
22804	Up, < 0.01	Up, < 0.01	
22810			Dn, < 0.1
22826		Dn, < 0.1	
22830	Up, < 0.1	Up, < 0.1	
22840	Dn, < 0.1	Dn, < 0.1	Up, < 0.01
22843		Up, < 0.1	
22861		Up, < 0.1	
22863		Up, < 0.1	
22886	Dn, < 0.1		Dn, < 0.1
22888	Up, < 0.1	Up, < 0.1	
22890		Up, < 0.01	
22896	Up, < 0.1	Up, < 0.1	
22907		Dn, < 0.1	
22913		Up, < 0.1	
