Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
5492			Dn, < 0.1
5495		Dn, < 0.1	Up, < 0.1
5499	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
5500	Dn, < 0.01	Dn, < 0.1	
5503			Dn, < 0.1
5504	Up, < 0.1		Dn, < 0.01
5506	Dn, < 0.01	Dn, < 0.1	
5508			Dn, < 0.1
5509			Dn, < 0.1
5512	Dn, < 0.1	Dn, < 0.1	
5513	Dn, < 0.1	Dn, < 0.1	
5516			Dn, < 0.01
5529			Dn, < 0.1
5531		Dn, < 0.1	
5536			Up, < 0.1
5538	Up, < 0.1	Up, < 0.1	
5544		Up, < 0.1	
5547			Up, < 0.1
5550			Up, < 0.1
5563	Up, < 0.1		
5565	Dn, < 0.1	Dn, < 0.1	
5566			Up, < 0.1
5597			Up, < 0.1
5600		Dn, < 0.1	
5602	Up, < 0.01	Up, < 0.01	
5606	Up, < 0.1	Up, < 0.1	
5607	Dn, < 0.1	Dn, < 0.1	
5615			Up, < 0.1
5622	Up, < 0.1		
5625	Dn, < 0.01	Dn, < 0.1	Up, < 0.01
5628			Up, < 0.1
5631	Up, < 0.1		
5632			Up, < 0.1
5645			Dn, < 0.1
5656			Dn, < 0.1
5658	Up, < 0.1	Up, < 0.1	
5660		Up, < 0.1	Dn, < 0.1
5665		Dn, < 0.1	
5669			Dn, < 0.1
5674	Dn, < 0.1	Dn, < 0.01	
5678	Dn, < 0.01	Dn, < 0.01	Up, < 0.1
5679			Dn, < 0.1
5680		Up, < 0.1	
5682		Dn, < 0.1	
5687		Dn, < 0.01	
5688			Dn, < 0.1
5695	Up, < 0.1		
5700	Dn, < 0.1		
5715			Up, < 0.1
5736		Dn, < 0.1	Up, < 0.1
5739			Up, < 0.1
5756	Up, < 0.1		
5764			Dn, < 0.01
5780	Up, < 0.01	Up, < 0.01	
5783			Dn, < 0.1
5787			Up, < 0.1
5789		Dn, < 0.1	Dn, < 0.1
5792	Up, < 0.1	Up, < 0.1	
5794	Up, < 0.1	Up, < 0.1	
5795	Up, < 0.01	Up, < 0.1	
5796	Dn, < 0.001	Dn, < 0.001	Up, < 0.01
5803			Up, < 0.1
5810	Up, < 0.01	Up, < 0.01	
5811			Dn, < 0.1
5815	Up, < 0.01	Up, < 0.01	
5816	Up, < 0.1	Up, < 0.1	
5829	Up, < 0.1	Up, < 0.1	
5831	Dn, < 0.1		
5833	Dn, < 0.01	Dn, < 0.1	
5836		Dn, < 0.1	
5839	Up, < 0.1		
5841			Up, < 0.1
5843			Up, < 0.1
5845		Up, < 0.1	
5861			Up, < 0.1
5864			Up, < 0.1
5865	Dn, < 0.01	Dn, < 0.1	
5869	Up, < 0.01	Up, < 0.1	
5882		Up, < 0.1	
5883	Dn, < 0.1	Dn, < 0.1	
5900	Up, < 0.01	Up, < 0.001	
5902			Up, < 0.1
5906			Up, < 0.1
5907			Up, < 0.1
5911			Up, < 0.1
5934		Up, < 0.01	
5942	Dn, < 0.1		
5945			Dn, < 0.1
5951		Up, < 0.1	
5963	Up, < 0.1	Up, < 0.1	
5965	Up, < 0.1	Up, < 0.1	
5972	Dn, < 0.01	Dn, < 0.01	
5974	Up, < 0.1		
5976	Up, < 0.1	Up, < 0.1	
5977			Up, < 0.1
5981	Up, < 0.1	Up, < 0.1	
5983			Dn, < 0.1
5984	Up, < 0.1		
5985	Up, < 0.1	Up, < 0.1	
5989			Dn, < 0.1
5990	Up, < 0.1	Up, < 0.1	
5992	Up, < 0.1	Up, < 0.1	
5994	Up, < 0.1	Up, < 0.001	
5999	Up, < 0.1	Up, < 0.1	
6002	Up, < 0.1	Up, < 0.01	
6004		Up, < 0.1	
6005	Up, < 0.1	Up, < 0.1	
6007	Up, < 0.1		
6009		Up, < 0.1	
6010		Up, < 0.1	
6014	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
6015	Up, < 0.1		
6017	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
6022			Up, < 0.1
6023	Dn, < 0.1	Dn, < 0.1	
6027			Up, < 0.1
6029	Dn, < 0.1		
6034	Up, < 0.1	Up, < 0.1	
6035		Dn, < 0.1	Up, < 0.1
6070	Dn, < 0.1	Dn, < 0.1	
6075	Up, < 0.1	Up, < 0.1	
6076		Up, < 0.1	
6082	Up, < 0.1		
6084		Dn, < 0.1	
6087	Up, < 0.1	Up, < 0.1	
6089	Up, < 0.1	Up, < 0.1	
6094	Up, < 0.1	Up, < 0.1	
6097	Dn, < 0.1	Dn, < 0.1	
6099	Dn, < 0.001	Dn, < 0.1	
6105			Dn, < 0.01
6106	Dn, < 0.1		
6117	Dn, < 0.1		
6118	Up, < 0.1	Up, < 0.1	
6120			Dn, < 0.1
6131	Up, < 0.1	Up, < 0.01	
6133			Up, < 0.1
6140		Dn, < 0.1	
6141			Up, < 0.1
6147	Dn, < 0.1	Dn, < 0.1	
6149		Up, < 0.1	
6152		Dn, < 0.1	
6153	Up, < 0.01	Up, < 0.01	
6155		Dn, < 0.1	
6158			Up, < 0.1
6163		Dn, < 0.1	Up, < 0.1
6169			Up, < 0.1
6175		Dn, < 0.1	Up, < 0.1
6177			Up, < 0.01
6178			Up, < 0.1
6181	Up, < 0.1	Up, < 0.01	Dn, < 0.1
6183	Up, < 0.1	Up, < 0.1	
6190		Up, < 0.1	
6204	Dn, < 0.1		
6209		Dn, < 0.1	
6212		Up, < 0.1	
6213		Up, < 0.1	
6218	Up, < 0.1	Up, < 0.1	
6219	Up, < 0.1	Up, < 0.001	
6221	Dn, < 0.1	Dn, < 0.1	
6222	Up, < 0.1	Up, < 0.1	
6223			Up, < 0.01
6224		Dn, < 0.1	
6229	Dn, < 0.1	Dn, < 0.1	
6231		Up, < 0.1	
6232		Up, < 0.1	
6235		Up, < 0.1	Dn, < 0.1
6236	Dn, < 0.001	Dn, < 0.01	
6237	Up, < 0.1	Up, < 0.1	
6238		Up, < 0.1	
6240	Up, < 0.01	Up, < 0.01	
6241			Dn, < 0.01
6244			Dn, < 0.1
6248	Dn, < 0.1	Dn, < 0.1	
6251		Up, < 0.1	
6257		Up, < 0.1	
6260	Dn, < 0.1		
6262	Up, < 0.1		
6266		Up, < 0.1	
6268	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
6269	Dn, < 0.1		
6271		Up, < 0.1	
6275	Dn, < 0.1	Dn, < 0.1	
6283			Up, < 0.1
6285			Up, < 0.1
6290	Up, < 0.1	Up, < 0.1	
6295			Up, < 0.1
6296	Up, < 0.1		Dn, < 0.1
6297	Up, < 0.1	Up, < 0.1	
6298		Up, < 0.01	
6299	Up, < 0.1	Up, < 0.1	
6300			Dn, < 0.1
6301			Dn, < 0.1
6302	Up, < 0.1	Up, < 0.1	
6303		Up, < 0.1	
6310	Up, < 0.1	Up, < 0.1	
6311		Up, < 0.1	
6316		Up, < 0.1	
6320		Up, < 0.1	
6323	Up, < 0.1		
6327		Up, < 0.1	
6330	Up, < 0.1	Up, < 0.01	
6331	Up, < 0.01	Up, < 0.01	
6332	Up, < 0.1	Up, < 0.1	
6333	Dn, < 0.001	Dn, < 0.01	
6335	Dn, < 0.01	Dn, < 0.1	
6348		Up, < 0.1	
6352			Dn, < 0.1
6358	Up, < 0.1	Up, < 0.1	
6371	Up, < 0.1		
6373	Dn, < 0.1		
6374	Dn, < 0.01	Dn, < 0.01	
6377	Dn, < 0.1	Dn, < 0.1	
6383	Up, < 0.1	Up, < 0.1	
6384		Up, < 0.01	
6385	Up, < 0.1		
6386	Up, < 0.1		
6390		Dn, < 0.1	
6391	Dn, < 0.1	Dn, < 0.1	
6394			Dn, < 0.1
6399	Dn, < 0.1	Dn, < 0.1	
6401			Dn, < 0.1
6403	Dn, < 0.1	Dn, < 0.01	Up, < 0.1
6404	Dn, < 0.1	Dn, < 0.01	
6411	Up, < 0.01	Up, < 0.1	
6412			Up, < 0.1
6415		Dn, < 0.1	
6417	Dn, < 0.01	Dn, < 0.1	
6420			Dn, < 0.1
6424	Up, < 0.1		
6425		Up, < 0.01	
6428		Up, < 0.1	
6429		Up, < 0.1	
6435			Up, < 0.1
6439			Dn, < 0.1
6442	Up, < 0.1		
6445		Up, < 0.1	
6447		Up, < 0.1	
6448		Up, < 0.1	
6452	Up, < 0.1	Up, < 0.01	
6458		Up, < 0.1	
6472	Up, < 0.1	Up, < 0.1	
6477	Up, < 0.1	Up, < 0.001	
6478	Up, < 0.1	Up, < 0.1	
6480			Dn, < 0.1
6494			Up, < 0.1
6498			Dn, < 0.1
6500			Dn, < 0.1
6502	Dn, < 0.1	Dn, < 0.1	
6504	Dn, < 0.1	Dn, < 0.1	
6507	Dn, < 0.1	Dn, < 0.1	
6545	Up, < 0.1	Up, < 0.1	
6552	Up, < 0.1	Up, < 0.1	
6560	Up, < 0.001	Up, < 0.001	
6566	Up, < 0.1	Up, < 0.1	
6567	Dn, < 0.1		
6570	Up, < 0.01	Up, < 0.01	
6571	Up, < 0.1		
6578		Dn, < 0.1	Up, < 0.1
6579	Up, < 0.1		
6581	Up, < 0.1		
6586	Up, < 0.1		
6590	Up, < 0.1	Up, < 0.1	
6591	Up, < 0.1	Up, < 0.1	
6598			Up, < 0.1
6599	Up, < 0.1		
6603	Up, < 0.01	Up, < 0.001	
6607	Up, < 0.1	Up, < 0.1	
6608		Dn, < 0.1	
6611			Dn, < 0.1
6613		Up, < 0.1	
6615			Dn, < 0.01
6691		Up, < 0.1	Up, < 0.01
6700	Dn, < 0.01	Dn, < 0.001	
6703		Up, < 0.1	
6704	Dn, < 0.1		
6707	Up, < 0.1	Up, < 0.1	
6711		Up, < 0.01	
6721		Up, < 0.1	
6722	Up, < 0.1	Up, < 0.001	
6729			Up, < 0.1
6730			Up, < 0.1
6731	Dn, < 0.1	Dn, < 0.1	
6732	Dn, < 0.01	Dn, < 0.1	
6736		Dn, < 0.1	
6764			Up, < 0.1
6767	Up, < 0.1	Up, < 0.01	
6768			Dn, < 0.1
6769	Up, < 0.1	Up, < 0.01	
6771		Dn, < 0.1	
6775	Up, < 0.1		
6777		Up, < 0.1	
6778			Up, < 0.1
6779	Up, < 0.01	Up, < 0.1	
6782	Up, < 0.01	Up, < 0.1	
6786		Up, < 0.1	
6788		Up, < 0.1	
6794			Dn, < 0.1
6795		Up, < 0.1	
6796		Up, < 0.1	
6802		Up, < 0.1	
6805		Up, < 0.1	
6809		Up, < 0.1	
6810		Up, < 0.1	
6812	Up, < 0.1	Up, < 0.1	
6813		Dn, < 0.1	
6817	Up, < 0.1	Up, < 0.1	
6818	Up, < 0.1	Up, < 0.1	Dn, < 0.1
6820			Dn, < 0.1
6826			Dn, < 0.1
6831			Up, < 0.1
6833	Up, < 0.1	Up, < 0.001	
6838	Dn, < 0.1		
6847			Dn, < 0.1
6851		Up, < 0.1	
6858		Dn, < 0.1	Up, < 0.1
6860	Up, < 0.1	Up, < 0.1	
6865	Up, < 0.1	Up, < 0.1	
6893	Up, < 0.1	Up, < 0.1	
6895	Up, < 0.1		
6899		Up, < 0.01	
6903			Up, < 0.1
6933	Up, < 0.1	Up, < 0.1	
6938		Up, < 0.1	Up, < 0.1
6939			Up, < 0.1
6945			Dn, < 0.1
6971			Dn, < 0.1
6977			Dn, < 0.1
6991			Dn, < 0.1
6994	Dn, < 0.01	Dn, < 0.1	Up, < 0.01
6999			Up, < 0.01
7031	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7040			Dn, < 0.1
7043	Dn, < 0.1		Up, < 0.1
7045		Dn, < 0.1	
7058			Dn, < 0.1
7060	Up, < 0.1	Up, < 0.1	
7061	Up, < 0.1	Up, < 0.01	
7062		Up, < 0.1	
7065			Up, < 0.1
7066	Up, < 0.1	Up, < 0.1	
7068	Up, < 0.1	Up, < 0.1	
7073			Dn, < 0.01
7084			Dn, < 0.1
7086		Dn, < 0.1	
7093	Up, < 0.1	Up, < 0.1	
7095	Up, < 0.1	Up, < 0.01	
7096	Dn, < 0.001	Dn, < 0.001	Up, < 0.001
7102		Up, < 0.1	
7107	Dn, < 0.1		Up, < 0.1
7112		Up, < 0.1	
7113			Dn, < 0.1
7122			Up, < 0.1
7134			Up, < 0.1
7135			Dn, < 0.1
7142		Up, < 0.1	
7150			Dn, < 0.1
7154	Dn, < 0.1	Dn, < 0.1	
7155			Dn, < 0.1
7162	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7163	Dn, < 0.1		
7183	Dn, < 0.1		
7191	Up, < 0.01	Up, < 0.01	
7192			Up, < 0.1
7193	Dn, < 0.1	Dn, < 0.1	
7220			Up, < 0.1
7221	Up, < 0.1		
7224	Dn, < 0.01	Dn, < 0.01	Up, < 0.1
7238	Dn, < 0.1		Up, < 0.1
7243	Dn, < 0.1		
7249	Dn, < 0.1		
7254	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7258	Dn, < 0.1		
7260	Up, < 0.1	Up, < 0.1	
7261	Up, < 0.01	Up, < 0.01	
7268	Up, < 0.1	Up, < 0.1	Dn, < 0.1
7270			Up, < 0.1
7273	Up, < 0.1	Up, < 0.1	
7278	Up, < 0.1		
7279			Dn, < 0.1
7281			Dn, < 0.1
7282	Up, < 0.1		
7283			Up, < 0.01
7285	Up, < 0.01	Up, < 0.01	
7291			Up, < 0.1
7297		Up, < 0.1	
7298		Up, < 0.1	
7305		Up, < 0.1	
7317			Dn, < 0.1
7320	Dn, < 0.1	Dn, < 0.1	
7330		Dn, < 0.1	Up, < 0.1
7337	Up, < 0.1	Up, < 0.1	
7343	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7345		Up, < 0.1	Dn, < 0.1
7353	Dn, < 0.01	Dn, < 0.01	
7360			Up, < 0.1
7383	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7385	Up, < 0.1	Up, < 0.01	
7390			Up, < 0.1
7392	Up, < 0.1		
7394	Dn, < 0.01	Dn, < 0.01	
7395	Up, < 0.01	Up, < 0.01	
7416		Up, < 0.1	
7419	Dn, < 0.1	Dn, < 0.1	
7425			Up, < 0.1
7426			Up, < 0.1
7430	Dn, < 0.1	Dn, < 0.1	
7432	Dn, < 0.1	Dn, < 0.1	
7433		Up, < 0.1	
7439	Up, < 0.1	Up, < 0.1	
7441			Dn, < 0.1
7477		Up, < 0.1	
7479	Up, < 0.1	Up, < 0.1	
7480	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7481	Dn, < 0.1		
7537			Dn, < 0.1
7542	Up, < 0.1		
7544	Up, < 0.1	Up, < 0.1	
7552			Dn, < 0.1
7556		Up, < 0.1	
7557	Up, < 0.1		
7558	Up, < 0.1	Up, < 0.01	
7561	Up, < 0.1		
7562	Up, < 0.01	Up, < 0.1	
7563		Up, < 0.1	
7569	Up, < 0.1	Up, < 0.1	
7570	Up, < 0.01	Up, < 0.1	
7574		Up, < 0.1	
7575	Up, < 0.1	Up, < 0.1	
7579	Up, < 0.1	Up, < 0.1	
7580	Up, < 0.1	Up, < 0.1	
7583	Up, < 0.1	Up, < 0.1	
7586		Up, < 0.1	Dn, < 0.1
7589		Up, < 0.1	
7590	Dn, < 0.1		
7592			Dn, < 0.1
7597	Dn, < 0.1	Dn, < 0.1	
7601	Up, < 0.1	Up, < 0.1	
7604		Up, < 0.1	
7609		Up, < 0.1	
7612	Up, < 0.1	Up, < 0.1	
7624			Dn, < 0.1
7628		Up, < 0.1	
7630	Dn, < 0.1		
7632		Up, < 0.1	
7638			Dn, < 0.1
7639		Up, < 0.1	
7640	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
7641	Dn, < 0.1		
7643		Up, < 0.1	
7645			Up, < 0.1
7650	Up, < 0.1	Up, < 0.1	
7662			Up, < 0.1
7663			Dn, < 0.1
7664		Dn, < 0.1	
7665	Up, < 0.01	Up, < 0.1	
7666	Dn, < 0.1	Dn, < 0.001	
7667			Dn, < 0.1
7671	Dn, < 0.1	Dn, < 0.1	
7676			Up, < 0.1
