Row_ID	p_cat|groups|oily-norm	p_cat|base|sebum	p_cat|base|skicon
9632	< 0.01	< 0.01	
9640	< 0.1	< 0.1	
9647	< 0.1		< 0.01
9654	< 0.1	< 0.1	
9656	< 0.1	< 0.1	
9657	< 0.1	< 0.1	
9663			< 0.1
9665	< 0.1	< 0.1	
9689			< 0.1
9690		< 0.1	
9691			< 0.1
9701		< 0.1	
9707		< 0.1	
9708			< 0.1
9711	< 0.1		
9716	< 0.1	< 0.1	
9729			< 0.1
9732			< 0.1
9734			< 0.1
9743		< 0.1	
9748			< 0.1
9756			< 0.1
9759			< 0.1
9763			< 0.1
9764		< 0.1	
9770			< 0.1
9780			< 0.1
9790			< 0.1
9792		< 0.1	
9795		< 0.1	
9805		< 0.1	
9819	< 0.1	< 0.01	
9823			< 0.1
9830		< 0.1	
9837	< 0.1	< 0.1	
9838			< 0.1
9843		< 0.1	
9848	< 0.1	< 0.1	
9852		< 0.1	
9858			< 0.01
9862	< 0.01	< 0.1	< 0.1
9864		< 0.1	
9866		< 0.1	
9869			< 0.1
9873			< 0.01
9880		< 0.1	
9884			< 0.01
9885			< 0.1
9887			< 0.01
9889	< 0.1	< 0.01	< 0.1
9891	< 0.1	< 0.1	
9893			< 0.1
9896			< 0.1
9897	< 0.1		
9903			< 0.1
9906	< 0.1	< 0.01	
9907			< 0.1
9910			< 0.1
9913			< 0.1
9924			< 0.1
9935		< 0.1	
9941			< 0.1
9942	< 0.01	< 0.1	
9944	< 0.1	< 0.1	
9945			< 0.1
9948	< 0.1	< 0.1	
9954	< 0.1		
9960	< 0.1		
9962		< 0.1	
9965		< 0.1	
9970			< 0.1
9979	< 0.1		
9981			< 0.1
9982			< 0.1
9983		< 0.1	
9984	< 0.01	< 0.01	
9987	< 0.1	< 0.01	
9993			< 0.1
9995	< 0.01		
9996		< 0.1	
9997		< 0.1	
9999		< 0.1	
10000		< 0.1	
10003			< 0.1
10013		< 0.1	
10016		< 0.1	
10025		< 0.1	
10028		< 0.1	
10036		< 0.1	
10041	< 0.1	< 0.01	
10043	< 0.1		
10046			< 0.1
10055			< 0.01
10056	< 0.1	< 0.1	< 0.1
10057			< 0.01
10060			< 0.1
10064	< 0.1	< 0.1	
10066			< 0.01
10068			< 0.1
10073		< 0.1	
10075			< 0.1
10076			< 0.1
10080			< 0.1
10082			< 0.1
10095	< 0.1	< 0.1	
10096			< 0.1
10099		< 0.1	
10101		< 0.1	
10108			< 0.1
10109		< 0.1	
10111		< 0.1	
10119	< 0.1	< 0.1	
10120			< 0.1
10122			< 0.1
10126	< 0.1	< 0.1	
10128			< 0.1
10134	< 0.001	< 0.001	
10138			< 0.1
10141	< 0.1		
10143			< 0.1
10144	< 0.01	< 0.1	< 0.1
10145			< 0.1
10146			< 0.1
10149		< 0.1	
10154			< 0.1
10156			< 0.1
10159	< 0.1	< 0.1	
10161		< 0.1	
10163			< 0.01
10164			< 0.1
10165			< 0.1
10166		< 0.1	
10171		< 0.1	
10173			< 0.1
10176		< 0.1	
10177			< 0.1
10178			< 0.1
10179			< 0.1
10184		< 0.1	
10191		< 0.1	
10192	< 0.01	< 0.01	
10196	< 0.01	< 0.1	
10199	< 0.1		
10201			< 0.1
10210			< 0.1
10217	< 0.01	< 0.1	
10219			< 0.1
10223			< 0.1
10232	< 0.1		< 0.01
10234		< 0.1	< 0.1
10235			< 0.1
10240			< 0.01
10241	< 0.1		
10242		< 0.1	
10247	< 0.1	< 0.1	
10249	< 0.1	< 0.1	
10252			< 0.1
10259			< 0.1
10262		< 0.1	
10269			< 0.1
10273		< 0.1	
10279			< 0.1
10280			< 0.1
10281		< 0.1	
10287			< 0.1
10294		< 0.1	
10295	< 0.1	< 0.01	
10300	< 0.1		< 0.1
10305			< 0.01
10352	< 0.1		
10362	< 0.1	< 0.1	< 0.1
10366			< 0.1
10370			< 0.1
10373			< 0.1
10374			< 0.1
10377	< 0.1		
10383			< 0.01
10394		< 0.01	
10396			< 0.1
10413			< 0.1
10422			< 0.1
10426			< 0.1
10431		< 0.1	
10436		< 0.1	< 0.1
10439			< 0.1
10444	< 0.01	< 0.01	< 0.1
10447			< 0.01
10448			< 0.1
10449			< 0.01
10452			< 0.1
10453	< 0.1	< 0.1	
10455	< 0.1		
10467	< 0.1	< 0.1	
10468			< 0.1
10469			< 0.1
10472			< 0.1
10473	< 0.1		
10481		< 0.1	
10487			< 0.1
10495			< 0.1
10496			< 0.1
10500		< 0.1	< 0.1
10502			< 0.1
10503	< 0.1	< 0.1	< 0.1
10509	< 0.1	< 0.1	< 0.1
10510			< 0.1
10517			< 0.1
10522	< 0.1	< 0.1	
10523			< 0.1
10524			< 0.01
10528			< 0.1
10531			< 0.1
10536			< 0.1
10537			< 0.01
10541	< 0.001	< 0.01	
10554			< 0.1
10561			< 0.01
10563			< 0.1
10565		< 0.1	
10574			< 0.1
10580			< 0.1
10581			< 0.1
10587	< 0.1		
10588			< 0.1
10589			< 0.1
10592	< 0.1		< 0.01
10593			< 0.1
10597			< 0.1
10599	< 0.01	< 0.1	
10601			< 0.01
10602			< 0.1
10603	< 0.1	< 0.1	
10613			< 0.1
10617	< 0.01		< 0.01
10623	< 0.1		
10633			< 0.1
10638			< 0.1
10640			< 0.1
10642			< 0.01
10654			< 0.1
10658		< 0.1	
10662			< 0.1
10666			< 0.1
10669			< 0.1
10675			< 0.1
10676			< 0.01
10677		< 0.1	
10678	< 0.01	< 0.01	
10681	< 0.1		< 0.1
10688			< 0.1
10701	< 0.1	< 0.1	
10704	< 0.1	< 0.1	
10705			< 0.1
10706		< 0.1	< 0.1
10707			< 0.01
10709			< 0.1
10712		< 0.1	
10718		< 0.1	
10719	< 0.1		
10720			< 0.001
10723			< 0.01
10731			< 0.1
10732			< 0.01
10735	< 0.01	< 0.01	< 0.1
10736		< 0.1	
10739			< 0.1
10741		< 0.1	
10749			< 0.1
10758			< 0.1
10767	< 0.1		< 0.01
10768			< 0.1
10770	< 0.1		
10779			< 0.01
10780			< 0.1
10782		< 0.1	
10786	< 0.1	< 0.1	
10789	< 0.1		
10791	< 0.1	< 0.1	
10793			< 0.1
10798		< 0.1	< 0.1
10806	< 0.001	< 0.01	
10807	< 0.1		
10809			< 0.1
10819	< 0.1		< 0.1
10822	< 0.1		
10830		< 0.1	
10834		< 0.1	
10842	< 0.1	< 0.1	
10845		< 0.1	< 0.1
10850		< 0.1	
10854			< 0.1
10856			< 0.1
10858		< 0.1	
10866	< 0.01	< 0.01	< 0.01
10869	< 0.1	< 0.1	
10877	< 0.01	< 0.1	
10879	< 0.1		< 0.1
10881		< 0.1	
10882		< 0.1	
10890	< 0.1		
10893			< 0.1
10898	< 0.01	< 0.01	
10899		< 0.1	
10903	< 0.1		
10913			< 0.1
10917	< 0.1	< 0.1	
10918	< 0.1	< 0.1	
10920	< 0.01	< 0.01	
10921			< 0.1
10926	< 0.01	< 0.01	
10928			< 0.1
10931			< 0.001
10932	< 0.1	< 0.1	
10936			< 0.1
10938			< 0.1
10941	< 0.1	< 0.1	
10942	< 0.1	< 0.1	
10944	< 0.1		
10946		< 0.1	
10951			< 0.1
10954			< 0.1
10956		< 0.1	
10958		< 0.1	< 0.1
10959	< 0.1		< 0.1
10961			< 0.1
10965			< 0.1
10968			< 0.1
10974	< 0.1	< 0.01	
10975			< 0.1
10982			< 0.1
10983			< 0.1
10988			< 0.1
10990			< 0.1
10993			< 0.1
10995			< 0.1
10996			< 0.1
10999			< 0.01
11000			< 0.1
11002			< 0.01
11003			< 0.1
11007	< 0.1		
11009			< 0.1
11013			< 0.1
11016	< 0.1		
11022			< 0.1
11023			< 0.1
11027	< 0.1	< 0.1	< 0.1
11038	< 0.1	< 0.1	
11042		< 0.1	
11047			< 0.1
11054			< 0.1
11065		< 0.1	
11070	< 0.1		
11071		< 0.1	
11092	< 0.1	< 0.1	
11096			< 0.1
11101		< 0.1	
11110		< 0.1	
11116	< 0.1	< 0.1	< 0.1
11136			< 0.1
11146		< 0.1	
11151	< 0.1		
11163			< 0.1
11168	< 0.1		
11179	< 0.01	< 0.1	
11190			< 0.01
11192			< 0.1
11199		< 0.1	< 0.1
11209			< 0.1
11215	< 0.1	< 0.1	
11230		< 0.1	
11235		< 0.1	
11246		< 0.1	
11255		< 0.1	
11261		< 0.1	
11271			< 0.1
11272	< 0.1		
11285			< 0.1
11286	< 0.1	< 0.1	
11290			< 0.1
11292	< 0.1		
11294		< 0.1	
11297	< 0.1		
11308			< 0.1
11318	< 0.1	< 0.1	
11325			< 0.1
11369	< 0.1		
11370	< 0.1		
11380	< 0.1		
11382	< 0.1		
11386			< 0.1
11387	< 0.1		< 0.1
11388			< 0.1
11393	< 0.1		
11396		< 0.1	
11402			< 0.1
11404	< 0.1	< 0.1	
11414			< 0.1
11416	< 0.01	< 0.1	
11418			< 0.1
11420			< 0.1
11421			< 0.1
11432		< 0.1	
11433			< 0.01
11441			< 0.1
11443			< 0.01
11444		< 0.1	
11451			< 0.1
11456			< 0.1
11460			< 0.01
11462			< 0.1
11465		< 0.1	
11467			< 0.1
11468		< 0.1	< 0.1
11471	< 0.001	< 0.1	
11472	< 0.1	< 0.1	
11477	< 0.1	< 0.1	
11492			< 0.1
11493			< 0.1
11509			< 0.1
11512			< 0.1
11518		< 0.1	
11530	< 0.1	< 0.1	
11537			< 0.1
11540	< 0.1	< 0.1	
11542		< 0.1	
11552			< 0.1
11553	< 0.1	< 0.1	
11556			< 0.1
11557	< 0.1	< 0.1	
11560			< 0.1
11565	< 0.1	< 0.1	
11572			< 0.01
11575			< 0.1
11577			< 0.01
11582			< 0.1
11584			< 0.1
11585		< 0.1	< 0.1
11586	< 0.1	< 0.1	
11603			< 0.1
11604		< 0.1	< 0.01
11605			< 0.1
11607		< 0.1	< 0.1
11608			< 0.01
11611			< 0.1
11616		< 0.1	
11618	< 0.1	< 0.1	< 0.01
11619		< 0.1	< 0.1
11620			< 0.1
11632		< 0.1	
11636			< 0.01
11641		< 0.1	< 0.1
11645		< 0.1	
11646	< 0.1		
11652			< 0.1
11654	< 0.1	< 0.1	
11655			< 0.1
11660			< 0.1
11661			< 0.1
11665	< 0.1	< 0.1	
11666			< 0.1
11674	< 0.1		< 0.1
11678	< 0.1	< 0.1	
11679			< 0.1
11683	< 0.1		
11684	< 0.1		
11689	< 0.01	< 0.1	
11692	< 0.1	< 0.1	
11706			< 0.1
11709	< 0.1	< 0.1	
11712		< 0.1	
11723		< 0.1	
11729			< 0.1
11731			< 0.1
11741			< 0.1
11756			< 0.1
11765		< 0.1	
11778			< 0.1
11795			< 0.1
11802			< 0.01
11810			< 0.1
11813			< 0.1
11814			< 0.1
11816			< 0.1
11818			< 0.1
11827			< 0.1
11832			< 0.1
11838			< 0.1
11857			< 0.1
11859		< 0.1	< 0.1
11864			< 0.1
11868			< 0.1
11871		< 0.1	
11874	< 0.1	< 0.1	
11875		< 0.1	
11876			< 0.1
11890			< 0.1
11892	< 0.1		
11895			< 0.1
11899	< 0.1	< 0.001	< 0.1
11902	< 0.1	< 0.1	
11907			< 0.1
11927	< 0.1		
11944			< 0.1
11952		< 0.1	< 0.1
11961	< 0.1	< 0.1	
11962		< 0.1	
11963		< 0.1	
11964			< 0.1
11970			< 0.1
11972			< 0.1
11973		< 0.1	< 0.01
11974			< 0.1
11976		< 0.1	
11978			< 0.1
11983			< 0.1
11986	< 0.1		< 0.1
11988	< 0.1	< 0.1	< 0.1
11992			< 0.01
11997			< 0.1
11999		< 0.1	
12000		< 0.1	
12007	< 0.1	< 0.1	
12008		< 0.1	
12009			< 0.1
12011		< 0.1	
12013	< 0.1	< 0.1	
12014		< 0.1	
12018		< 0.1	< 0.1
12019	< 0.1	< 0.1	
12020	< 0.1		
12021			< 0.1
12027		< 0.1	< 0.1
12029			< 0.1
12031			< 0.1
12032		< 0.1	< 0.1
12034		< 0.1	
12042		< 0.1	
12047	< 0.1	< 0.1	
12051			< 0.1
12053	< 0.1	< 0.1	
12056			< 0.1
12060	< 0.1	< 0.1	
12067			< 0.1
12069	< 0.01	< 0.01	
12072	< 0.1	< 0.1	
12073			< 0.1
12076		< 0.1	
12079	< 0.1		
12088			< 0.1
12089	< 0.1	< 0.1	
12090			< 0.1
12095	< 0.1	< 0.1	
12096	< 0.1		
12097			< 0.1
12100			< 0.1
12103		< 0.1	
12104	< 0.1		
12106	< 0.1	< 0.01	
12117			< 0.1
12121			< 0.1
12125	< 0.01	< 0.1	
12128		< 0.1	
12132		< 0.1	
12134		< 0.1	
12136		< 0.1	
12138		< 0.1	
12146		< 0.1	< 0.1
12147		< 0.1	
12151	< 0.1	< 0.1	
12158			< 0.1
12162			< 0.01
12164	< 0.1	< 0.1	
12165		< 0.1	
12166	< 0.1		
12167	< 0.01	< 0.01	
12169	< 0.1	< 0.1	
12171			< 0.1
12176		< 0.1	
12177		< 0.1	< 0.1
12178			< 0.01
12180			< 0.1
12181		< 0.1	
12187	< 0.1		
12191	< 0.001	< 0.01	
12195			< 0.1
12202		< 0.1	
12210	< 0.1	< 0.1	
12213		< 0.1	
12220			< 0.1
12221	< 0.1	< 0.1	< 0.1
12229	< 0.1		< 0.1
12233		< 0.1	< 0.1
12237		< 0.1	< 0.1
12254			< 0.1
12255	< 0.1	< 0.01	
12257			< 0.1
12262			< 0.1
12264		< 0.1	
12271			< 0.01
12274	< 0.1	< 0.1	
12277	< 0.1		
12278			< 0.1
12280			< 0.01
12283			< 0.1
12284			< 0.1
12290	< 0.1	< 0.1	
12297			< 0.1
12299			< 0.1
12303	< 0.1	< 0.1	
12310	< 0.1	< 0.1	
12311			< 0.01
12315			< 0.1
12316	< 0.01	< 0.01	
12318	< 0.1	< 0.1	< 0.1
12319			< 0.1
12321		< 0.1	< 0.1
12323		< 0.1	
12324		< 0.1	
12339	< 0.1	< 0.01	
12342			< 0.1
12348	< 0.01	< 0.01	< 0.1
12350	< 0.1	< 0.1	
12357		< 0.1	< 0.1
12360			< 0.1
12363			< 0.01
12366			< 0.1
12368	< 0.1		
12370			< 0.1
12372			< 0.1
12378			< 0.1
12379			< 0.1
12380			< 0.1
12383			< 0.1
12384		< 0.1	
12385		< 0.1	
12388	< 0.1	< 0.1	< 0.01
12395			< 0.1
12400			< 0.1
12405			< 0.1
12407			< 0.1
12408			< 0.1
12411			< 0.1
12413			< 0.1
12414			< 0.1
12416			< 0.1
12421		< 0.1	< 0.01
12424	< 0.1		< 0.1
12425	< 0.1		
12429		< 0.1	
12432			< 0.1
12449		< 0.1	
12458			< 0.1
12460	< 0.1	< 0.1	
12465			< 0.1
12470	< 0.01		
12477			< 0.1
12494			< 0.1
12503	< 0.1		< 0.1
12504	< 0.1	< 0.1	
12508	< 0.1	< 0.1	
12514			< 0.1
12521	< 0.1	< 0.1	< 0.1
12522	< 0.1		
12529		< 0.1	
12530	< 0.1		
12532			< 0.1
12554	< 0.1	< 0.01	< 0.1
12564	< 0.1		
12565		< 0.1	
12574			< 0.1
12577	< 0.1	< 0.1	
12579			< 0.1
12588	< 0.1	< 0.1	
12589	< 0.1	< 0.1	
12593			< 0.1
12595		< 0.01	
12603	< 0.1	< 0.1	
12606		< 0.1	
12611			< 0.1
12614	< 0.1		
12615	< 0.1	< 0.01	
12618			< 0.01
12621			< 0.1
12633		< 0.1	
12634		< 0.1	
12638			< 0.1
12646	< 0.1	< 0.1	
12648	< 0.1	< 0.01	
12661		< 0.1	
12675			< 0.1
12679			< 0.1
12687		< 0.1	
12689			< 0.1
12691	< 0.1		
12699	< 0.1	< 0.1	< 0.1
12702	< 0.1	< 0.1	< 0.1
12704			< 0.1
12729	< 0.1	< 0.01	
12731			< 0.1
12744			< 0.1
12747	< 0.1	< 0.1	
12753			< 0.1
12754		< 0.1	
12755	< 0.1	< 0.1	
12770	< 0.1	< 0.1	
12771		< 0.1	
12784		< 0.1	
12786	< 0.01	< 0.01	< 0.01
12788	< 0.1	< 0.1	
12795			< 0.1
12796	< 0.1	< 0.1	< 0.1
12812	< 0.01	< 0.1	
12818			< 0.1
12819			< 0.1
12839	< 0.1		< 0.1
12849		< 0.1	
12857			< 0.1
12859			< 0.1
12865	< 0.1	< 0.1	
12877		< 0.1	
12878			< 0.1
12888		< 0.1	
12892	< 0.1	< 0.1	
12894			< 0.1
12900	< 0.1	< 0.01	
12906		< 0.1	
12910			< 0.1
12913	< 0.1		
12917	< 0.1		
12926	< 0.1	< 0.01	
12927	< 0.01	< 0.001	
12935			< 0.1
12941		< 0.1	
12948			< 0.1
12949			< 0.1
12950		< 0.1	
12953		< 0.1	
12954	< 0.1	< 0.1	
12960			< 0.1
12962	< 0.1	< 0.1	
12964		< 0.1	
12972		< 0.1	
12979		< 0.1	
12980		< 0.1	
12981			< 0.1
12982			< 0.1
12989		< 0.1	< 0.1
12991	< 0.01	< 0.1	
12993			< 0.1
13002			< 0.1
13003	< 0.1		< 0.01
13006		< 0.1	
13007	< 0.01	< 0.01	
13016			< 0.1
13019			< 0.1
13022		< 0.1	
13024		< 0.1	
13036			< 0.1
13037			< 0.001
13049			< 0.1
13050			< 0.1
13055			< 0.001
13059			< 0.1
13063			< 0.1
13081			< 0.1
13082			< 0.1
13089	< 0.01	< 0.01	
13090	< 0.1		
13091		< 0.1	< 0.1
13100		< 0.1	
13110			< 0.1
13112	< 0.01	< 0.01	< 0.1
13115	< 0.1		
13118			< 0.1
13119		< 0.1	
13125		< 0.1	
13129	< 0.1		
13130		< 0.01	
13131			< 0.1
13138	< 0.1	< 0.1	
13139			< 0.1
13154			< 0.1
13163			< 0.1
13164	< 0.1	< 0.01	< 0.1
13166		< 0.1	
13169		< 0.1	< 0.1
13177		< 0.1	
13184			< 0.1
13196			< 0.1
13200			< 0.01
13204			< 0.1
13207			< 0.1
13210			< 0.1
13216		< 0.1	
13217	< 0.1		
13221	< 0.1		
13226		< 0.1	
13232		< 0.1	
13246	< 0.1		< 0.1
13253		< 0.1	< 0.1
13258			< 0.1
13263			< 0.1
13275	< 0.1		
13281			< 0.1
13283		< 0.1	< 0.1
13292	< 0.1	< 0.1	
13293	< 0.1		
13306			< 0.1
13311		< 0.1	
13325			< 0.1
13326			< 0.1
13335			< 0.1
13339			< 0.1
13342			< 0.01
13345			< 0.1
13349			< 0.1
13351		< 0.1	< 0.1
13352			< 0.001
13353		< 0.1	< 0.1
13355		< 0.1	< 0.1
13357		< 0.1	< 0.1
13358		< 0.1	
13359	< 0.1		
13360		< 0.1	
13361			< 0.1
13363	< 0.1	< 0.1	< 0.1
13364			< 0.1
13370		< 0.1	
13378		< 0.1	< 0.1
13381			< 0.1
13384			< 0.1
13388	< 0.1	< 0.1	
13394			< 0.001
13396	< 0.1		
13397			< 0.1
13400		< 0.1	< 0.1
13402			< 0.1
13403			< 0.1
13415			< 0.1
13418			< 0.01
13421	< 0.1	< 0.1	
13422	< 0.1	< 0.1	< 0.01
13433		< 0.1	< 0.1
13438	< 0.01		
13439		< 0.1	
13444			< 0.1
13448	< 0.1	< 0.01	< 0.001
13450	< 0.1		
13451		< 0.1	
13453			< 0.1
13455		< 0.1	
13456			< 0.1
13459			< 0.001
13460			< 0.01
13464			< 0.1
13465	< 0.1		
13466			< 0.1
13469			< 0.1
13473	< 0.1		
13483			< 0.1
13488	< 0.1	< 0.1	< 0.1
13491			< 0.01
13496			< 0.01
13499			< 0.1
13500	< 0.1	< 0.1	
13501		< 0.1	
13504		< 0.1	< 0.1
13505	< 0.1	< 0.1	< 0.1
13506			< 0.1
13507			< 0.01
13508		< 0.1	< 0.1
13513	< 0.1	< 0.1	
13514		< 0.1	< 0.1
13520		< 0.1	< 0.1
13523			< 0.1
13525			< 0.1
13528		< 0.1	< 0.1
13536			< 0.1
13538	< 0.1		
13539			< 0.01
13540			< 0.1
13541			< 0.1
13551		< 0.1	
13552	< 0.1	< 0.1	
13557		< 0.1	
13558			< 0.1
13559			< 0.1
13560		< 0.01	
13561			< 0.1
13564	< 0.1		< 0.1
13565			< 0.1
13566		< 0.1	< 0.001
13571			< 0.1
13572		< 0.1	
13573			< 0.1
13575		< 0.1	
13576			< 0.1
13585			< 0.1
13591			< 0.1
13595			< 0.1
13606			< 0.01
13608	< 0.1		
13614			< 0.1
13619	< 0.1		
13620			< 0.1
13621			< 0.1
13622	< 0.1		
13625			< 0.1
13628	< 0.1	< 0.1	
13633		< 0.1	< 0.1
13635			< 0.1
13642			< 0.01
13644			< 0.1
13647			< 0.1
13650			< 0.01
13652			< 0.1
13660			< 0.1
13662		< 0.1	
13664			< 0.1
13665	< 0.1	< 0.01	< 0.01
13668			< 0.01
13670			< 0.1
13672		< 0.1	< 0.1
13680		< 0.1	
13681		< 0.1	
13683			< 0.1
13684		< 0.1	< 0.1
13685			< 0.01
13686			< 0.1
13687			< 0.1
13688	< 0.1	< 0.1	
13694	< 0.1	< 0.1	
13696			< 0.1
13700			< 0.1
13708			< 0.1
13711	< 0.1		< 0.1
13713			< 0.1
13715	< 0.1		
13720			< 0.1
13721	< 0.1	< 0.1	
13722	< 0.1	< 0.01	
13727			< 0.1
13731			< 0.1
13732			< 0.1
13733	< 0.1	< 0.1	< 0.1
13740			< 0.1
13745			< 0.1
13752			< 0.1
13756			< 0.1
13761		< 0.1	< 0.1
13762			< 0.1
13764			< 0.1
13766			< 0.1
13767			< 0.01
13768	< 0.1	< 0.1	
13776		< 0.1	< 0.1
13777			< 0.1
13778			< 0.1
13780		< 0.1	
13781			< 0.1
13782			< 0.1
13789		< 0.1	
13794			< 0.1
13796	< 0.1	< 0.1	
13797			< 0.1
13798		< 0.1	< 0.1
13799			< 0.1
13800	< 0.1		< 0.1
13806			< 0.1
13809	< 0.1	< 0.1	< 0.1
13811			< 0.1
13815		< 0.1	
13817			< 0.01
13820	< 0.1	< 0.1	< 0.1
13825	< 0.1		
13829			< 0.1
13833			< 0.1
13845			< 0.1
13848	< 0.1		
13849			< 0.1
13853	< 0.1	< 0.1	
13854			< 0.1
13855			< 0.1
13863			< 0.1
13866		< 0.1	
13872			< 0.1
13874			< 0.01
13877			< 0.1
13881			< 0.1
13885			< 0.1
13893	< 0.1	< 0.1	
13894			< 0.1
13896			< 0.1
13901			< 0.1
13905			< 0.1
13911	< 0.1	< 0.1	
13912	< 0.1		
13916	< 0.1		
13919			< 0.1
13921		< 0.1	< 0.1
13923	< 0.1		
13926			< 0.01
13928			< 0.1
13934			< 0.1
13941			< 0.1
13942			< 0.1
13946			< 0.1
13947			< 0.1
13951			< 0.1
13952		< 0.1	< 0.1
13954			< 0.1
13961		< 0.1	< 0.1
13963			< 0.1
13968		< 0.1	< 0.1
13970		< 0.1	
13974			< 0.1
13980	< 0.1		
13982			< 0.1
13985	< 0.1	< 0.1	< 0.1
13986			< 0.1
13989			< 0.1
13992			< 0.1
13997			< 0.1
14005	< 0.1		< 0.1
14006			< 0.01
14007			< 0.1
14009			< 0.1
14015			< 0.001
14016			< 0.1
14017			< 0.1
14019			< 0.1
14021			< 0.1
14022			< 0.1
14023	< 0.1	< 0.1	< 0.01
14027			< 0.1
14028	< 0.1		< 0.1
14029			< 0.1
14030			< 0.1
14033			< 0.1
14037			< 0.1
14038			< 0.1
14043	< 0.1		
14053		< 0.1	< 0.1
14055			< 0.1
14059	< 0.1	< 0.1	
14060	< 0.1	< 0.1	< 0.1
14062			< 0.1
14070			< 0.1
14075			< 0.1
14084			< 0.01
14085			< 0.1
14086			< 0.1
14087	< 0.01	< 0.01	< 0.1
14098			< 0.1
14099			< 0.1
14102	< 0.1		
14103		< 0.1	< 0.1
14105		< 0.1	
14108			< 0.1
14110		< 0.1	
14113			< 0.1
14115			< 0.1
14116	< 0.1	< 0.1	
14122			< 0.1
14130			< 0.1
14140		< 0.1	< 0.1
14166	< 0.1	< 0.1	
14172	< 0.1		
14177	< 0.1		< 0.01
14178		< 0.1	
14188	< 0.1	< 0.01	
14192		< 0.1	
14199	< 0.1		
14216			< 0.1
14218			< 0.1
14220			< 0.1
14223			< 0.1
14224		< 0.1	
14225			< 0.1
14228			< 0.01
14237	< 0.1		< 0.1
14238			< 0.1
14241	< 0.1		
14243		< 0.1	
14244	< 0.01	< 0.1	
14246			< 0.1
14248	< 0.1		
14249			< 0.1
14255			< 0.1
14256	< 0.001	< 0.01	< 0.1
14260			< 0.1
14262		< 0.1	< 0.01
14265	< 0.1		
14268			< 0.1
14270		< 0.1	< 0.1
14273	< 0.1		< 0.1
14283		< 0.1	< 0.1
14287			< 0.1
14288			< 0.1
14294	< 0.1		
14297		< 0.1	
14304			< 0.1
14308			< 0.1
14309	< 0.1	< 0.1	
14315			< 0.1
14316			< 0.1
14318		< 0.1	< 0.01
14322			< 0.1
14325	< 0.1	< 0.1	
14329		< 0.1	
14331			< 0.1
14333	< 0.1	< 0.1	
14334	< 0.1	< 0.1	
14335			< 0.1
14337		< 0.1	< 0.1
14339			< 0.1
14343			< 0.1
14346		< 0.1	
14353			< 0.01
14357	< 0.1	< 0.1	< 0.1
14358			< 0.1
14360	< 0.1	< 0.1	
14361			< 0.1
14363		< 0.1	
14367	< 0.1	< 0.01	
14368			< 0.01
14369	< 0.1		
14374		< 0.1	
14379			< 0.01
14387			< 0.1
14389			< 0.1
14395			< 0.1
14398	< 0.1	< 0.1	
14400			< 0.1
14401		< 0.1	< 0.1
14412			< 0.01
14417		< 0.1	
14418			< 0.1
14422		< 0.1	< 0.1
14423	< 0.1	< 0.1	
14429		< 0.1	< 0.1
14431			< 0.1
14435			< 0.1
14439			< 0.1
14443		< 0.1	
14449			< 0.1
14453			< 0.1
14462	< 0.1	< 0.01	< 0.1
14463		< 0.1	
14468			< 0.1
14470		< 0.1	< 0.1
14474			< 0.01
14475		< 0.1	
14476	< 0.1		
14479	< 0.1	< 0.1	
14481	< 0.1		
14482			< 0.1
14483	< 0.1		
14486		< 0.1	< 0.01
14488		< 0.1	< 0.1
14489		< 0.1	< 0.001
14496		< 0.1	< 0.1
14497		< 0.1	
14502			< 0.1
14503		< 0.1	< 0.1
14504		< 0.1	< 0.1
14506	< 0.1		
14507	< 0.1	< 0.1	
14508	< 0.1		
14509	< 0.1	< 0.01	
14515	< 0.1	< 0.1	
14521		< 0.1	
14524	< 0.1		
14526		< 0.1	< 0.1
14529			< 0.1
14536			< 0.1
14547			< 0.1
14552			< 0.01
14557			< 0.1
14561			< 0.1
14562		< 0.1	
14568	< 0.1	< 0.1	< 0.1
14571			< 0.1
14578			< 0.1
14580		< 0.1	< 0.1
14583		< 0.1	
14588			< 0.1
14589		< 0.1	
14591			< 0.1
14595	< 0.1	< 0.1	< 0.1
14597			< 0.001
14599	< 0.1	< 0.1	
14600			< 0.01
14606			< 0.1
14608	< 0.1	< 0.1	
14609		< 0.1	< 0.1
14615		< 0.1	
14616			< 0.1
14619		< 0.1	
14626		< 0.1	
14630			< 0.1
14631			< 0.1
14634	< 0.1		
14635		< 0.1	
14645		< 0.1	
14649		< 0.1	
14657		< 0.1	< 0.1
14658		< 0.1	
14659		< 0.1	
14663		< 0.1	
14668			< 0.1
14670			< 0.1
14673			< 0.1
14674			< 0.1
14682			< 0.01
14700			< 0.1
14701	< 0.01		
14704	< 0.1		
14705			< 0.001
14710			< 0.1
14713			< 0.1
14714		< 0.1	< 0.1
14715			< 0.1
14720			< 0.1
14722	< 0.1	< 0.1	< 0.1
14728		< 0.1	
14739			< 0.1
14746			< 0.001
14753	< 0.1		
14755			< 0.1
14762			< 0.1
14765			< 0.1
14766		< 0.1	< 0.1
14768			< 0.1
14770			< 0.001
14775		< 0.1	
14776	< 0.1	< 0.1	< 0.1
14782			< 0.1
14784			< 0.1
14786			< 0.1
14794	< 0.1		
14795	< 0.1	< 0.01	< 0.1
14797			< 0.1
14798		< 0.1	< 0.1
14801			< 0.1
14802		< 0.1	
14809	< 0.1	< 0.1	< 0.1
14813		< 0.1	
